Year,Home,Away,Home_Score,Away_Score,Rank_Home,Team_Home,Seed_Home,Conf_Home,Wins_Home,Losses_Home,AdjEM_Home,AdjO_Home,AdjO Rank_Home,AdjD_Home,AdjD Rank_Home,AdjT_Home,AdjT Rank_Home,Luck_Home,Luck Rank_Home,OppAdjEM_Home,OppAdjEM Rank_Home,OppO_Home,OppO Rank_Home,OppD_Home,OppD Rank_Home,NCSOS AdjEM_Home,NCSOS AdjEM Rank_Home,Rank_Away,Team_Away,Seed_Away,Conf_Away,Wins_Away,Losses_Away,AdjEM_Away,AdjO_Away,AdjO Rank_Away,AdjD_Away,AdjD Rank_Away,AdjT_Away,AdjT Rank_Away,Luck_Away,Luck Rank_Away,OppAdjEM_Away,OppAdjEM Rank_Away,OppO_Away,OppO Rank_Away,OppD_Away,OppD Rank_Away,NCSOS AdjEM_Away,NCSOS AdjEM Rank_Away
2008,UNLV,Kent State,71,58,48,UNLV,8.0,MWC,27,8,13.71,110.2,67,96.5,51,63.9,223,0.081,21,3.1,108,104.3,131,101.2,81,-0.86,171,55,Kent State,9.0,MAC,28,7,13.04,107.8,105,94.8,34,65.1,171,0.075,26,1.03,140,103.5,166,102.5,127,-0.11,151
2008,Louisville,Boise State,79,61,8,Louisville,3.0,BE,27,9,25.41,113.1,40,87.7,4,65.3,160,-0.057,300,9.34,21,108.4,28,99.0,17,0.79,126,126,Boise State,14.0,WAC,25,9,3.89,108.7,84,104.8,191,70.7,19,0.085,17,-2.64,212,103.3,177,105.9,252,-3.36,256
2008,Western Kentucky,Drake,101,99,43,Western Kentucky,12.0,SB,29,7,14.6,111.9,48,97.3,62,68.2,69,-0.021,219,-0.85,172,103.3,176,104.2,174,1.69,100,17,Drake,5.0,MVC,28,5,21.46,120.0,4,98.5,76,62.9,262,0.011000000000000001,145,4.89,88,105.5,101,100.6,65,0.11,142
2008,Western Kentucky,San Diego,72,63,43,Western Kentucky,12.0,SB,29,7,14.6,111.9,48,97.3,62,68.2,69,-0.021,219,-0.85,172,103.3,176,104.2,174,1.69,100,120,San Diego,13.0,WCC,22,14,4.64,101.6,198,97.0,59,63.0,260,0.045,65,1.43,131,104.3,125,102.9,144,2.61,80
2008,Oregon,Mississippi State,69,76,36,Oregon,9.0,P10,18,14,15.66,118.8,5,103.1,160,65.8,144,-0.035,259,10.56,5,108.9,14,98.4,6,0.11,143,33,Mississippi State,8.0,SEC,23,11,16.77,108.2,92,91.5,11,66.6,117,-0.043,278,6.22,66,108.1,35,101.8,98,-1.48,187
2009,UConn,Chattanooga,103,47,2,UConn,1.0,BE,31,5,29.25,116.0,17,86.8,3,67.1,96,0.024,107,10.37,13,109.0,11,98.6,24,-1.68,200,213,Chattanooga,16.0,SC,18,17,-4.04,104.3,142,108.4,283,69.5,33,0.040999999999999995,69,-3.37,235,102.1,200,105.5,270,12.4,7
2009,Radford,UNC,58,101,176,Radford,16.0,BSth,21,12,-0.86,101.2,208,102.1,153,69.2,37,0.076,21,-4.54,260,101.0,243,105.5,271,8.71,22,1,UNC,1.0,ACC,34,4,31.14,123.2,1,92.1,18,72.9,6,-0.011000000000000001,195,9.91,24,108.2,27,98.3,15,1.06,126
2009,Oklahoma,UNC,60,72,7,Oklahoma,2.0,B12,30,6,24.59,118.3,4,93.7,33,66.6,109,0.018000000000000002,120,9.49,29,108.3,25,98.9,31,0.46,143,1,UNC,1.0,ACC,34,4,31.14,123.2,1,92.1,18,72.9,6,-0.011000000000000001,195,9.91,24,108.2,27,98.3,15,1.06,126
2009,Villanova,UNC,69,83,13,Villanova,3.0,BE,30,8,23.89,114.4,24,90.5,10,68.3,62,0.021,116,9.99,22,108.9,14,98.9,32,-5.37,286,1,UNC,1.0,ACC,34,4,31.14,123.2,1,92.1,18,72.9,6,-0.011000000000000001,195,9.91,24,108.2,27,98.3,15,1.06,126
2009,Duke,Binghamton,86,62,10,Duke,2.0,ACC,30,7,24.31,117.5,7,93.2,28,66.3,127,0.053,47,10.23,15,108.5,19,98.3,17,3.18,84,177,Binghamton,15.0,AE,23,9,-0.98,102.3,181,103.3,178,67.2,91,0.13,3,-5.64,282,99.6,281,105.3,259,-4.08,253
2009,Memphis,Cal State Northridge,81,70,4,Memphis,2.0,CUSA,33,4,28.67,112.8,37,84.2,1,65.9,145,-0.009000000000000001,190,4.73,77,105.5,73,100.8,78,4.19,67,108,Cal State Northridge,15.0,BW,17,14,5.18,102.2,182,97.0,64,71.8,12,-0.045,283,0.26,154,104.0,123,103.7,194,5.14,50
2009,Memphis,Maryland,89,70,4,Memphis,2.0,CUSA,33,4,28.67,112.8,37,84.2,1,65.9,145,-0.009000000000000001,190,4.73,77,105.5,73,100.8,78,4.19,67,55,Maryland,10.0,ACC,21,14,13.55,110.0,67,96.4,56,66.3,126,0.039,72,9.61,26,108.3,24,98.7,28,-3.29,238
2009,Oklahoma,Morgan State,82,54,7,Oklahoma,2.0,B12,30,6,24.59,118.3,4,93.7,33,66.6,109,0.018000000000000002,120,9.49,29,108.3,25,98.9,31,0.46,143,150,Morgan State,15.0,MEAC,23,12,0.99,100.1,222,99.1,91,65.5,159,0.031,88,-7.43,311,98.2,309,105.7,286,4.82,55
2009,Oklahoma,Michigan,73,63,7,Oklahoma,2.0,B12,30,6,24.59,118.3,4,93.7,33,66.6,109,0.018000000000000002,120,9.49,29,108.3,25,98.9,31,0.46,143,47,Michigan,10.0,B10,21,14,14.75,112.2,40,97.5,67,62.5,285,0.013999999999999999,132,11.39,5,108.5,20,97.1,3,0.63,139
2009,Villanova,American,80,67,13,Villanova,3.0,BE,30,8,23.89,114.4,24,90.5,10,68.3,62,0.021,116,9.99,22,108.9,14,98.9,32,-5.37,286,112,American,14.0,Pat,24,8,4.7,105.3,123,100.6,125,60.7,319,0.09300000000000001,8,-6.34,295,97.6,317,104.0,204,0.55,141
2009,Villanova,UCLA,89,69,13,Villanova,3.0,BE,30,8,23.89,114.4,24,90.5,10,68.3,62,0.021,116,9.99,22,108.9,14,98.9,32,-5.37,286,12,UCLA,6.0,P10,26,9,23.93,119.5,3,95.6,44,65.3,171,-0.03,251,8.42,39,107.6,39,99.1,40,-3.43,243
2009,VCU,UCLA,64,65,54,VCU,11.0,CAA,24,10,13.62,110.1,64,96.4,57,65.8,150,-0.073,320,0.23,156,102.9,166,102.7,157,3.46,78,12,UCLA,6.0,P10,26,9,23.93,119.5,3,95.6,44,65.3,171,-0.03,251,8.42,39,107.6,39,99.1,40,-3.43,243
2009,Villanova,Duke,77,54,13,Villanova,3.0,BE,30,8,23.89,114.4,24,90.5,10,68.3,62,0.021,116,9.99,22,108.9,14,98.9,32,-5.37,286,10,Duke,2.0,ACC,30,7,24.31,117.5,7,93.2,28,66.3,127,0.053,47,10.23,15,108.5,19,98.3,17,3.18,84
2009,Texas,Duke,69,74,22,Texas,7.0,B12,23,12,19.65,112.2,42,92.5,20,65.4,160,-0.048,288,10.16,17,109.2,8,99.0,36,2.01,108,10,Duke,2.0,ACC,30,7,24.31,117.5,7,93.2,28,66.3,127,0.053,47,10.23,15,108.5,19,98.3,17,3.18,84
2009,Villanova,Pitt,78,76,13,Villanova,3.0,BE,30,8,23.89,114.4,24,90.5,10,68.3,62,0.021,116,9.99,22,108.9,14,98.9,32,-5.37,286,3,Pitt,1.0,BE,31,5,28.96,121.2,2,92.3,19,65.2,174,-0.012,201,10.11,19,108.1,28,98.0,12,0.79,132
2009,Xavier,Pitt,55,60,20,Xavier,4.0,A10,27,8,20.24,111.0,53,90.8,12,65.8,149,-0.008,185,5.81,64,105.8,68,100.0,62,7.97,24,3,Pitt,1.0,BE,31,5,28.96,121.2,2,92.3,19,65.2,174,-0.012,201,10.11,19,108.1,28,98.0,12,0.79,132
2009,Gonzaga,Akron,77,64,8,Gonzaga,4.0,WCC,28,6,24.51,117.5,8,93.0,24,67.1,97,0.003,156,4.63,78,105.1,89,100.5,74,10.61,13,95,Akron,13.0,MAC,23,13,6.9,102.9,163,96.0,51,64.8,190,-0.013999999999999999,204,-1.6,192,100.9,246,102.5,147,-1.83,205
2009,Washington,Mississippi State,71,58,17,Washington,4.0,P10,26,9,22.09,113.1,34,91.0,14,72.2,10,-0.005,180,10.18,16,109.4,4,99.2,44,0.09,151,69,Mississippi State,13.0,SEC,23,13,11.55,107.8,92,96.2,54,67.2,95,-0.004,170,4.96,72,105.3,82,100.3,70,-3.07,234
2009,Washington,Purdue,74,76,17,Washington,4.0,P10,26,9,22.09,113.1,34,91.0,14,72.2,10,-0.005,180,10.18,16,109.4,4,99.2,44,0.09,151,18,Purdue,5.0,B10,27,10,21.84,110.5,60,88.7,5,65.9,144,-0.012,199,8.94,36,107.2,46,98.3,16,-5.45,289
2009,Purdue,Northern Iowa,61,56,18,Purdue,5.0,B10,27,10,21.84,110.5,60,88.7,5,65.9,144,-0.012,199,8.94,36,107.2,46,98.3,16,-5.45,289,83,Northern Iowa,12.0,MVC,23,11,9.7,110.6,59,100.9,131,60.8,318,0.051,50,3.1,98,104.7,97,101.6,114,1.88,110
2009,Purdue,UConn,60,72,18,Purdue,5.0,B10,27,10,21.84,110.5,60,88.7,5,65.9,144,-0.012,199,8.94,36,107.2,46,98.3,16,-5.45,289,2,UConn,1.0,BE,31,5,29.25,116.0,17,86.8,3,67.1,96,0.024,107,10.37,13,109.0,11,98.6,24,-1.68,200
2009,Texas A&M,UConn,66,92,45,Texas A&M,9.0,B12,24,10,15.01,113.1,35,98.1,74,63.9,235,0.053,48,7.85,48,107.1,48,99.3,45,-4.3,261,2,UConn,1.0,BE,31,5,29.25,116.0,17,86.8,3,67.1,96,0.024,107,10.37,13,109.0,11,98.6,24,-1.68,200
2009,Missouri,UConn,75,82,6,Missouri,3.0,B12,31,7,24.81,116.6,13,91.8,17,70.9,15,0.031,87,7.96,44,106.4,57,98.4,20,-3.76,251,2,UConn,1.0,BE,31,5,29.25,116.0,17,86.8,3,67.1,96,0.024,107,10.37,13,109.0,11,98.6,24,-1.68,200
2009,Michigan State,UConn,82,73,9,Michigan State,2.0,B10,31,7,24.37,114.3,26,89.9,6,66.5,112,0.091,11,12.33,2,109.4,5,97.1,2,5.81,42,2,UConn,1.0,BE,31,5,29.25,116.0,17,86.8,3,67.1,96,0.024,107,10.37,13,109.0,11,98.6,24,-1.68,200
2009,Western Kentucky,Illinois,76,72,88,Western Kentucky,12.0,SB,25,9,8.1,111.1,52,103.0,173,65.6,155,0.092,10,-0.6,173,102.2,197,102.8,162,6.63,36,25,Illinois,5.0,B10,24,10,18.72,106.8,104,88.1,4,62.8,271,0.001,164,7.96,45,106.5,55,98.6,23,-3.36,239
2009,Western Kentucky,Gonzaga,81,83,88,Western Kentucky,12.0,SB,25,9,8.1,111.1,52,103.0,173,65.6,155,0.092,10,-0.6,173,102.2,197,102.8,162,6.63,36,8,Gonzaga,4.0,WCC,28,6,24.51,117.5,8,93.0,24,67.1,97,0.003,156,4.63,78,105.1,89,100.5,74,10.61,13
2009,UNC,Gonzaga,98,77,1,UNC,1.0,ACC,34,4,31.14,123.2,1,92.1,18,72.9,6,-0.011000000000000001,195,9.91,24,108.2,27,98.3,15,1.06,126,8,Gonzaga,4.0,WCC,28,6,24.51,117.5,8,93.0,24,67.1,97,0.003,156,4.63,78,105.1,89,100.5,74,10.61,13
2009,Maryland,California,84,71,55,Maryland,10.0,ACC,21,14,13.55,110.0,67,96.4,56,66.3,126,0.039,72,9.61,26,108.3,24,98.7,28,-3.29,238,30,California,7.0,P10,22,11,17.37,116.8,11,99.4,96,66.0,140,0.001,162,9.17,33,108.0,30,98.8,30,-3.54,246
2009,Michigan,Clemson,62,59,47,Michigan,10.0,B10,21,14,14.75,112.2,40,97.5,67,62.5,285,0.013999999999999999,132,11.39,5,108.5,20,97.1,3,0.63,139,23,Clemson,7.0,ACC,23,9,19.62,116.4,16,96.7,61,67.9,67,-0.024,236,6.19,60,105.4,77,99.2,43,-4.45,266
2009,Texas,Minnesota,76,62,22,Texas,7.0,B12,23,12,19.65,112.2,42,92.5,20,65.4,160,-0.048,288,10.16,17,109.2,8,99.0,36,2.01,108,40,Minnesota,10.0,B10,22,11,15.43,108.1,90,92.6,21,64.5,211,0.031,89,8.44,38,107.4,43,98.9,33,-4.18,257
2009,LSU,Butler,75,71,46,LSU,8.0,SEC,27,8,14.86,111.5,47,96.6,60,66.1,136,0.075,22,3.5,92,104.6,101,101.1,86,-8.66,327,38,Butler,9.0,Horz,26,6,15.78,110.3,62,94.5,38,62.8,274,-0.013999999999999999,206,2.51,105,103.0,159,100.5,73,6.15,39
2009,Texas A&M,BYU,79,66,45,Texas A&M,9.0,B12,24,10,15.01,113.1,35,98.1,74,63.9,235,0.053,48,7.85,48,107.1,48,99.3,45,-4.3,261,21,BYU,8.0,MWC,25,8,20.1,114.0,28,93.9,35,69.0,41,-0.046,285,4.57,79,105.4,76,100.9,82,0.39,145
2009,Morehead State,Louisville,54,74,157,Morehead State,16.0,OVC,20,16,0.76,102.0,189,101.3,137,65.3,169,0.015,128,-1.9,200,103.6,138,105.5,268,3.49,76,5,Louisville,1.0,BE,31,6,26.06,111.2,49,85.2,2,66.9,103,0.068,25,9.57,27,108.6,17,99.0,37,-0.19,161
2009,Siena,Louisville,72,79,67,Siena,9.0,MAAC,27,8,11.93,110.3,63,98.4,78,70.7,16,0.031,90,0.91,138,102.4,188,101.5,109,7.27,29,5,Louisville,1.0,BE,31,6,26.06,111.2,49,85.2,2,66.9,103,0.068,25,9.57,27,108.6,17,99.0,37,-0.19,161
2009,Michigan State,Louisville,64,52,9,Michigan State,2.0,B10,31,7,24.37,114.3,26,89.9,6,66.5,112,0.091,11,12.33,2,109.4,5,97.1,2,5.81,42,5,Louisville,1.0,BE,31,6,26.06,111.2,49,85.2,2,66.9,103,0.068,25,9.57,27,108.6,17,99.0,37,-0.19,161
2009,Pitt,ETSU,72,62,3,Pitt,1.0,BE,31,5,28.96,121.2,2,92.3,19,65.2,174,-0.012,201,10.11,19,108.1,28,98.0,12,0.79,132,105,ETSU,16.0,ASun,23,11,5.67,106.4,108,100.7,126,69.6,31,-0.048,289,-4.73,263,100.2,267,105.0,246,-1.26,189
2009,Pitt,Oklahoma State,84,76,3,Pitt,1.0,BE,31,5,28.96,121.2,2,92.3,19,65.2,174,-0.012,201,10.11,19,108.1,28,98.0,12,0.79,132,26,Oklahoma State,8.0,B12,23,12,18.33,116.4,15,98.1,73,69.3,36,-0.003,169,10.46,12,108.8,15,98.4,19,-0.28,165
2009,Tennessee,Oklahoma State,75,77,32,Tennessee,9.0,SEC,21,13,16.48,115.1,20,98.7,83,67.7,72,-0.032,261,9.4,31,107.9,31,98.5,21,9.15,21,26,Oklahoma State,8.0,B12,23,12,18.33,116.4,15,98.1,73,69.3,36,-0.003,169,10.46,12,108.8,15,98.4,19,-0.28,165
2009,Robert Morris,Michigan State,62,77,146,Robert Morris,15.0,NEC,24,11,1.49,102.0,187,100.6,122,66.0,139,0.055,44,-7.27,310,99.3,284,106.5,317,0.44,144,9,Michigan State,2.0,B10,31,7,24.37,114.3,26,89.9,6,66.5,112,0.091,11,12.33,2,109.4,5,97.1,2,5.81,42
2009,USC,Michigan State,69,74,27,USC,10.0,P10,22,13,18.26,110.0,65,91.8,16,63.7,242,-0.032,260,10.81,9,110.5,2,99.7,51,0.74,134,9,Michigan State,2.0,B10,31,7,24.37,114.3,26,89.9,6,66.5,112,0.091,11,12.33,2,109.4,5,97.1,2,5.81,42
2009,UNC,Michigan State,89,72,1,UNC,1.0,ACC,34,4,31.14,123.2,1,92.1,18,72.9,6,-0.011000000000000001,195,9.91,24,108.2,27,98.3,15,1.06,126,9,Michigan State,2.0,B10,31,7,24.37,114.3,26,89.9,6,66.5,112,0.091,11,12.33,2,109.4,5,97.1,2,5.81,42
2009,Missouri,Cornell,78,59,6,Missouri,3.0,B12,31,7,24.81,116.6,13,91.8,17,70.9,15,0.031,87,7.96,44,106.4,57,98.4,20,-3.76,251,107,Cornell,14.0,Ivy,21,10,5.23,108.5,85,103.3,179,65.4,162,-0.005,174,-5.58,281,99.0,291,104.6,232,-0.5,175
2009,Missouri,Marquette,83,79,6,Missouri,3.0,B12,31,7,24.81,116.6,13,91.8,17,70.9,15,0.031,87,7.96,44,106.4,57,98.4,20,-3.76,251,19,Marquette,6.0,BE,25,10,21.02,117.1,9,96.1,52,67.5,78,-0.013999999999999999,203,8.22,41,107.8,34,99.5,49,-4.95,279
2009,Utah State,Marquette,57,58,44,Utah State,11.0,WAC,30,5,15.12,116.7,12,101.6,143,60.0,327,0.046,58,-0.47,169,103.2,151,103.6,192,-2.77,225,19,Marquette,6.0,BE,25,10,21.02,117.1,9,96.1,52,67.5,78,-0.013999999999999999,203,8.22,41,107.8,34,99.5,49,-4.95,279
2009,Missouri,Memphis,102,91,6,Missouri,3.0,B12,31,7,24.81,116.6,13,91.8,17,70.9,15,0.031,87,7.96,44,106.4,57,98.4,20,-3.76,251,4,Memphis,2.0,CUSA,33,4,28.67,112.8,37,84.2,1,65.9,145,-0.009000000000000001,190,4.73,77,105.5,73,100.8,78,4.19,67
2009,North Dakota State,Kansas,74,84,61,North Dakota State,14.0,Sum,26,7,12.29,114.3,25,102.0,152,67.5,79,-0.009000000000000001,187,-1.6,193,103.1,154,104.7,236,2.21,105,14,Kansas,3.0,B12,27,8,23.83,114.5,23,90.7,11,67.2,93,-0.013000000000000001,202,8.83,37,107.9,32,99.1,39,1.55,117
2009,Michigan State,Kansas,67,62,9,Michigan State,2.0,B10,31,7,24.37,114.3,26,89.9,6,66.5,112,0.091,11,12.33,2,109.4,5,97.1,2,5.81,42,14,Kansas,3.0,B12,27,8,23.83,114.5,23,90.7,11,67.2,93,-0.013000000000000001,202,8.83,37,107.9,32,99.1,39,1.55,117
2009,Syracuse,Stephen F. Austin,59,44,16,Syracuse,3.0,BE,28,10,22.21,117.0,10,94.8,39,69.7,29,0.024,106,11.46,4,108.4,21,97.0,1,0.77,133,101,Stephen F. Austin,14.0,Slnd,24,8,6.52,97.0,268,90.4,9,62.4,289,0.053,49,-1.98,204,101.9,212,103.9,202,4.63,58
2009,Syracuse,Arizona State,78,67,16,Syracuse,3.0,BE,28,10,22.21,117.0,10,94.8,39,69.7,29,0.024,106,11.46,4,108.4,21,97.0,1,0.77,133,15,Arizona State,6.0,P10,25,10,23.03,118.2,5,95.2,42,59.1,334,-0.018000000000000002,223,10.14,18,108.9,13,98.8,29,-2.04,207
2009,Temple,Arizona State,57,66,50,Temple,11.0,A10,22,12,14.38,109.9,68,95.5,43,63.5,255,-0.005,173,6.68,54,106.9,49,100.3,68,7.22,32,15,Arizona State,6.0,P10,25,10,23.03,118.2,5,95.2,42,59.1,334,-0.018000000000000002,223,10.14,18,108.9,13,98.8,29,-2.04,207
2009,Syracuse,Oklahoma,71,84,16,Syracuse,3.0,BE,28,10,22.21,117.0,10,94.8,39,69.7,29,0.024,106,11.46,4,108.4,21,97.0,1,0.77,133,7,Oklahoma,2.0,B12,30,6,24.59,118.3,4,93.7,33,66.6,109,0.018000000000000002,120,9.49,29,108.3,25,98.9,31,0.46,143
2009,Wake Forest,Cleveland State,69,84,24,Wake Forest,4.0,ACC,24,7,18.88,111.6,46,92.7,22,72.8,7,0.051,52,7.66,51,107.5,41,99.9,55,-4.35,262,66,Cleveland State,13.0,Horz,26,11,11.96,105.3,124,93.3,29,63.7,243,0.009000000000000001,145,3.76,88,104.6,100,100.9,81,7.07,33
2009,Xavier,Portland State,77,59,20,Xavier,4.0,A10,27,8,20.24,111.0,53,90.8,12,65.8,149,-0.008,185,5.81,64,105.8,68,100.0,62,7.97,24,118,Portland State,13.0,BSky,23,10,4.04,109.2,77,105.1,219,64.8,191,0.025,105,-3.32,233,101.5,221,104.8,242,-0.0,157
2009,Xavier,Wisconsin,60,49,20,Xavier,4.0,A10,27,8,20.24,111.0,53,90.8,12,65.8,149,-0.008,185,5.81,64,105.8,68,100.0,62,7.97,24,29,Wisconsin,12.0,B10,20,13,17.62,113.3,31,95.7,46,59.1,333,-0.052000000000000005,299,9.51,28,107.3,44,97.8,9,1.32,121
2009,Utah,Arizona,71,84,28,Utah,5.0,MWC,24,10,17.8,110.8,56,92.9,23,65.0,184,0.013000000000000001,136,7.29,53,107.9,33,100.6,75,6.96,34,37,Arizona,12.0,P10,21,14,15.96,117.7,6,101.8,147,64.9,187,0.018000000000000002,119,11.33,6,109.0,10,97.7,8,2.34,100
2009,Cleveland State,Arizona,57,71,66,Cleveland State,13.0,Horz,26,11,11.96,105.3,124,93.3,29,63.7,243,0.009000000000000001,145,3.76,88,104.6,100,100.9,81,7.07,33,37,Arizona,12.0,P10,21,14,15.96,117.7,6,101.8,147,64.9,187,0.018000000000000002,119,11.33,6,109.0,10,97.7,8,2.34,100
2009,Louisville,Arizona,103,64,5,Louisville,1.0,BE,31,6,26.06,111.2,49,85.2,2,66.9,103,0.068,25,9.57,27,108.6,17,99.0,37,-0.19,161,37,Arizona,12.0,P10,21,14,15.96,117.7,6,101.8,147,64.9,187,0.018000000000000002,119,11.33,6,109.0,10,97.7,8,2.34,100
2009,Wisconsin,Florida State,61,59,29,Wisconsin,12.0,B10,20,13,17.62,113.3,31,95.7,46,59.1,333,-0.052000000000000005,299,9.51,28,107.3,44,97.8,9,1.32,121,39,Florida State,5.0,ACC,25,10,15.76,105.9,116,90.1,7,65.9,148,0.066,28,10.01,21,109.2,6,99.2,42,0.6,140
2009,West Virginia,Dayton,60,68,11,West Virginia,6.0,BE,23,12,24.21,115.1,19,90.9,13,63.7,240,-0.067,315,10.95,8,108.9,12,98.0,10,2.11,107,78,Dayton,11.0,A10,27,8,10.23,103.3,156,93.0,25,64.5,210,0.107,5,2.34,110,104.9,93,102.6,152,-4.57,269
2009,Kansas,Dayton,60,43,14,Kansas,3.0,B12,27,8,23.83,114.5,23,90.7,11,67.2,93,-0.013000000000000001,202,8.83,37,107.9,32,99.1,39,1.55,117,78,Dayton,11.0,A10,27,8,10.23,103.3,156,93.0,25,64.5,210,0.107,5,2.34,110,104.9,93,102.6,152,-4.57,269
2009,USC,Boston College,72,55,27,USC,10.0,P10,22,13,18.26,110.0,65,91.8,16,63.7,242,-0.032,260,10.81,9,110.5,2,99.7,51,0.74,134,74,Boston College,7.0,ACC,22,12,11.2,113.2,33,102.0,150,65.3,172,0.038,74,6.4,56,106.6,51,100.2,67,-5.57,292
2009,Siena,Ohio State,74,72,67,Siena,9.0,MAAC,27,8,11.93,110.3,63,98.4,78,70.7,16,0.031,90,0.91,138,102.4,188,101.5,109,7.27,29,34,Ohio State,8.0,B10,22,11,16.34,113.3,32,96.9,63,62.5,284,0.042,67,9.46,30,107.7,36,98.2,14,-3.41,241
2009,UNC,LSU,84,70,1,UNC,1.0,ACC,34,4,31.14,123.2,1,92.1,18,72.9,6,-0.011000000000000001,195,9.91,24,108.2,27,98.3,15,1.06,126,46,LSU,8.0,SEC,27,8,14.86,111.5,47,96.6,60,66.1,136,0.075,22,3.5,92,104.6,101,101.1,86,-8.66,327
2010,Kentucky,ETSU,100,71,4,Kentucky,1.0,SEC,35,3,26.54,114.9,22,88.3,6,68.3,66,0.06,43,7.06,55,106.5,50,99.5,57,-1.28,194,150,ETSU,16.0,ASun,20,15,2.47,100.9,199,98.4,93,66.8,125,-0.004,179,-1.26,186,102.1,187,103.3,185,8.97,13
2010,Kentucky,Cornell,62,45,4,Kentucky,1.0,SEC,35,3,26.54,114.9,22,88.3,6,68.3,66,0.06,43,7.06,55,106.5,50,99.5,57,-1.28,194,46,Cornell,12.0,Ivy,29,5,15.92,117.4,9,101.5,149,63.9,261,0.068,36,-0.66,173,101.2,218,101.9,130,4.12,65
2010,Temple,Cornell,65,78,21,Temple,5.0,A10,29,6,20.12,107.8,93,87.7,3,60.4,332,0.076,26,6.07,67,106.4,57,100.3,86,5.68,49,46,Cornell,12.0,Ivy,29,5,15.92,117.4,9,101.5,149,63.9,261,0.068,36,-0.66,173,101.2,218,101.9,130,4.12,65
2010,Wisconsin,Cornell,69,87,9,Wisconsin,4.0,B10,24,9,23.56,115.2,20,91.6,19,59.2,339,-0.013000000000000001,202,8.69,33,107.9,18,99.2,49,1.01,128,46,Cornell,12.0,Ivy,29,5,15.92,117.4,9,101.5,149,63.9,261,0.068,36,-0.66,173,101.2,218,101.9,130,4.12,65
2010,Lehigh,Kansas,74,90,186,Lehigh,16.0,Pat,22,11,-0.97,105.6,134,106.6,249,68.9,48,0.018000000000000002,116,-10.02,326,96.8,322,106.8,330,-8.95,340,2,Kansas,1.0,B12,33,3,31.85,120.4,2,88.5,8,67.2,105,0.038,83,9.53,16,108.2,16,98.7,32,1.13,125
2010,Northern Iowa,Kansas,69,67,27,Northern Iowa,9.0,MVC,30,5,18.87,109.6,67,90.8,13,58.9,340,0.034,85,4.08,92,105.7,73,101.6,115,-1.58,200,2,Kansas,1.0,B12,33,3,31.85,120.4,2,88.5,8,67.2,105,0.038,83,9.53,16,108.2,16,98.7,32,1.13,125
2010,North Texas,Kansas State,62,82,175,North Texas,15.0,SB,24,9,-0.47,103.4,164,103.8,199,67.4,99,0.113,8,-5.87,275,99.9,261,105.7,294,-2.96,245,6,Kansas State,2.0,B12,29,8,25.52,116.1,15,90.6,12,69.4,36,-0.008,192,11.99,2,109.5,2,97.5,10,2.37,96
2010,Xavier,Kansas State,96,101,18,Xavier,6.0,A10,26,9,20.87,115.5,18,94.6,47,68.9,47,0.01,139,8.04,46,106.2,64,98.2,19,7.27,30,6,Kansas State,2.0,B12,29,8,25.52,116.1,15,90.6,12,69.4,36,-0.008,192,11.99,2,109.5,2,97.5,10,2.37,96
2010,Villanova,Robert Morris,73,70,17,Villanova,2.0,BE,25,8,21.24,117.2,11,96.0,59,71.2,12,0.025,103,10.03,12,108.7,7,98.7,33,-0.91,171,185,Robert Morris,15.0,NEC,23,12,-0.97,99.9,216,100.8,132,66.1,170,0.07400000000000001,27,-7.18,293,98.1,305,105.3,272,3.47,75
2010,Villanova,Saint Mary's,68,75,17,Villanova,2.0,BE,25,8,21.24,117.2,11,96.0,59,71.2,12,0.025,103,10.03,12,108.7,7,98.7,33,-0.91,171,29,Saint Mary's,10.0,WCC,28,6,18.59,116.5,14,97.9,85,66.2,158,0.038,82,2.72,115,105.4,81,102.7,166,1.18,123
2010,New Mexico,Montana,62,57,43,New Mexico,3.0,MWC,30,5,16.18,113.6,26,97.4,74,67.4,98,0.096,13,4.09,90,105.0,92,100.9,96,1.85,109,95,Montana,14.0,BSky,22,10,8.08,106.5,116,98.4,92,62.0,312,-0.042,278,-2.21,205,103.4,153,105.6,289,-0.86,168
2010,Ohio,Georgetown,97,83,94,Ohio,14.0,MAC,22,15,8.25,107.3,103,99.0,100,68.8,50,-0.068,319,0.76,155,103.1,163,102.3,152,-0.9,170,11,Georgetown,3.0,BE,23,11,22.64,116.8,13,94.2,42,65.8,182,-0.035,266,11.55,3,109.0,4,97.4,6,3.35,79
2010,Sam Houston State,Baylor,59,68,100,Sam Houston State,14.0,Slnd,25,8,7.42,110.2,57,102.7,172,69.3,37,0.052000000000000005,54,-3.33,230,101.3,216,104.6,244,4.67,56,8,Baylor,3.0,B12,28,8,24.95,119.2,5,94.3,43,64.5,235,-0.021,234,10.59,8,108.3,13,97.7,14,-2.79,237
2010,Old Dominion,Baylor,68,76,37,Old Dominion,11.0,CAA,27,9,17.51,107.8,90,90.3,10,62.6,295,0.009000000000000001,141,3.17,108,105.0,90,101.9,127,6.16,44,8,Baylor,3.0,B12,28,8,24.95,119.2,5,94.3,43,64.5,235,-0.021,234,10.59,8,108.3,13,97.7,14,-2.79,237
