School,G,SRS,SOS,Tm.,Opp.,MP,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
South Carolina,32,-0.71,2.11,2115,2205,1300,759,1681,.452,179,530,.338,508,770,.660,344,1045,418,263,158,452,619,743,1802,.412,192,598,.321,437,635,.688,436,1018,392,164,111,491,641
South Dakota State,35,2.36,-3.27,2568,2300,1420,867,1952,.444,243,676,.359,323,465,.695,290,1069,442,217,89,388,603,910,1938,.470,270,694,.389,478,627,.762,331,1125,506,175,78,365,492
South Dakota,30,-7.50,-2.92,2113,2208,1200,830,1804,.460,231,621,.372,317,466,.680,331,1043,449,172,84,317,533,721,1607,.449,208,560,.371,463,593,.781,234,825,375,184,84,363,437
South Florida,31,4.28,7.70,1822,1928,1270,700,1657,.422,167,558,.299,361,505,.715,358,1119,395,157,136,373,493,647,1665,.389,190,608,.313,338,487,.694,331,911,351,193,104,338,483
Southeast Missouri State,33,-5.51,-6.06,2446,2360,1325,823,2050,.401,215,665,.323,499,704,.709,427,1216,408,216,113,347,550,880,1876,.469,256,644,.398,430,614,.700,308,1113,522,173,159,423,605
Southeastern Louisiana,31,-10.65,-3.76,1965,2113,1245,737,1681,.438,175,461,.380,464,692,.671,332,1136,378,165,127,383,557,690,1686,.409,183,512,.357,402,607,.662,300,932,303,147,93,398,591
Southern California,32,6.31,8.25,2101,2163,1300,749,1805,.415,196,568,.345,469,678,.692,335,1131,399,228,99,383,500,778,1826,.426,166,486,.342,379,547,.693,328,1024,403,181,162,426,580
SIU Edwardsville,27,-11.19,-4.67,1699,1827,1080,665,1439,.462,149,458,.325,348,512,.680,270,917,375,180,89,384,468,609,1428,.426,159,438,.363,322,481,.669,260,772,340,148,58,388,478
Southern Illinois,31,-0.82,2.28,1964,2019,1245,689,1484,.464,195,523,.373,446,616,.724,282,980,402,183,79,479,537,733,1645,.446,139,434,.320,359,559,.642,325,845,321,250,68,377,543
Southern Methodist,32,-0.59,-1.33,2064,2007,1285,655,1657,.395,242,709,.341,455,647,.703,362,1000,403,239,119,439,591,729,1624,.449,113,328,.345,493,662,.745,341,989,383,220,132,462,559
Southern Mississippi,37,8.95,1.49,2733,2348,1505,775,1895,.409,288,873,.330,510,756,.675,393,1117,542,257,138,636,653,985,2058,.479,245,645,.380,518,746,.694,471,1202,551,356,101,545,705
Southern Utah,31,-12.04,-5.00,2066,2230,1250,713,1645,.433,159,452,.352,645,914,.706,296,1074,370,237,113,370,583,718,1768,.406,162,503,.322,468,646,.724,376,1043,378,154,154,472,724
Southern,33,-2.61,-10.31,2223,1890,1320,658,1795,.367,161,559,.288,413,614,.673,371,1173,276,167,93,447,564,761,1757,.433,226,619,.365,475,689,.689,288,1035,376,244,134,359,562
St. Bonaventure,29,3.44,2.71,2109,2088,1170,704,1568,.449,211,571,.370,469,647,.725,329,971,409,181,98,424,585,708,1579,.448,212,566,.375,481,630,.763,306,832,415,188,84,393,570
St. Francis (NY),30,-5.92,-4.75,2108,2143,1205,763,1670,.457,172,518,.332,445,631,.705,342,1081,416,183,98,403,510,763,1789,.426,206,628,.328,376,565,.665,387,945,387,196,69,370,566
St. John's (NY),33,5.80,7.16,2138,2183,1335,787,1964,.401,216,652,.331,393,568,.692,440,1324,439,203,117,454,560,825,1989,.415,120,443,.271,368,575,.640,388,1076,404,220,241,376,548
Stanford,34,11.40,7.37,2397,2260,1365,814,1915,.425,163,489,.333,469,646,.726,334,1173,372,189,111,448,609,832,2002,.416,237,660,.359,496,668,.743,397,1122,413,200,137,402,589
Stephen F. Austin,32,4.25,-6.64,2075,1639,1280,588,1546,.380,127,426,.298,336,515,.652,267,928,270,219,114,488,586,772,1649,.468,134,413,.324,397,651,.610,359,1042,495,251,121,405,494
Stetson,31,-6.45,-4.45,2180,2218,1240,829,1847,.449,209,635,.329,351,536,.655,340,1027,456,284,91,376,509,768,1683,.456,230,662,.347,414,587,.705,316,975,502,165,78,490,519
Stony Brook,33,5.60,-4.12,2245,1898,1320,681,1802,.378,225,726,.310,311,466,.667,326,1073,371,202,95,442,597,790,1779,.444,193,546,.353,472,670,.704,359,1127,407,212,125,390,515
Syracuse,40,20.30,8.57,2816,2347,1610,794,2152,.369,246,868,.283,513,762,.673,511,1395,537,278,128,616,726,1007,2293,.439,233,696,.335,569,843,.675,560,1380,562,360,248,495,637
Temple,34,9.52,5.20,2456,2309,1360,824,1882,.438,196,555,.353,465,642,.724,358,1214,425,170,100,463,595,851,1986,.428,243,740,.328,511,707,.723,381,1057,497,267,126,366,558
Tennessee-Martin,30,-16.58,-4.19,2008,2295,1220,774,1679,.461,208,594,.350,539,753,.716,333,1094,479,217,139,425,553,682,1733,.394,169,506,.334,475,640,.742,376,964,370,206,76,452,634
Tennessee State,33,-2.17,-1.30,2360,2308,1330,803,1867,.430,205,637,.322,497,722,.688,385,1103,445,238,101,465,651,800,1822,.439,206,611,.337,554,741,.748,399,1095,432,238,145,508,631
Tennessee Tech,29,-9.68,-3.31,1878,1951,1160,653,1493,.437,175,529,.331,470,667,.705,318,939,351,217,86,433,529,650,1527,.426,177,554,.319,401,566,.708,346,896,340,185,104,468,605
Tennessee,33,9.00,6.03,2189,2091,1340,744,1780,.418,158,495,.319,445,612,.727,328,1039,367,209,132,368,650,753,1751,.430,173,548,.316,510,739,.690,409,1121,354,140,130,425,597
Texas A&M-Corpus Christi,29,-11.76,-3.65,1746,1962,1160,651,1466,.444,180,506,.356,480,690,.696,317,1028,382,138,88,356,492,634,1560,.406,138,463,.298,340,500,.680,308,824,316,184,107,351,568
Texas A&M,33,6.50,4.86,2103,2049,1350,707,1705,.415,206,615,.335,429,608,.706,365,1063,408,202,135,455,573,767,1742,.440,165,463,.356,404,573,.705,374,988,380,213,98,438,568
Texas-Arlington,33,0.58,-0.90,2121,2072,1320,671,1718,.391,231,725,.319,499,754,.662,372,1136,380,249,145,503,599,750,1820,.412,189,553,.342,432,663,.652,435,1130,411,251,118,486,685
Texas Christian,32,-4.27,4.41,1761,2002,1281,732,1649,.444,158,470,.336,380,554,.686,325,1052,403,180,108,401,592,631,1573,.401,117,376,.311,382,636,.601,345,928,322,172,90,432,528
Texas-El Paso,32,4.63,2.38,2042,1970,1300,705,1689,.417,165,486,.340,395,587,.673,359,1063,375,210,87,396,602,706,1571,.449,177,504,.351,453,669,.677,274,898,428,171,118,396,548
Texas-Rio Grande Valley,32,-13.35,-8.18,2101,2155,1310,788,1776,.444,173,498,.347,406,607,.669,385,1173,408,233,85,491,603,739,1713,.431,210,562,.374,413,648,.637,328,937,412,217,62,459,560
Texas-San Antonio,32,-6.47,-1.00,2048,2223,1285,797,1726,.462,221,624,.354,408,593,.688,351,1144,483,221,144,427,583,693,1729,.401,236,706,.334,426,630,.676,356,916,322,199,43,431,530
Texas Southern,31,-2.09,-7.25,2179,2019,1260,744,1817,.409,160,504,.317,371,541,.686,377,1120,387,170,104,360,518,776,1763,.440,277,778,.356,350,550,.636,341,1002,437,159,142,367,508
Texas State,34,-6.36,-0.90,2398,2558,1365,903,1986,.455,220,636,.346,532,742,.717,398,1320,481,245,127,506,648,829,1974,.420,227,685,.331,513,727,.706,347,1012,413,255,106,469,646
Texas Tech,31,-3.11,4.31,2026,2256,1245,780,1675,.466,210,560,.375,486,688,.706,336,1074,414,238,113,452,585,721,1712,.421,149,517,.288,435,652,.667,349,907,344,255,94,456,594
Texas,34,6.85,6.55,2229,2232,1395,739,1926,.384,179,615,.291,575,822,.700,438,1237,406,271,111,445,669,776,1880,.413,172,580,.297,505,766,.659,418,1179,391,219,163,500,657
Toledo,28,-2.43,-3.04,1928,1911,1130,654,1556,.420,204,593,.344,399,558,.715,340,1012,343,186,107,400,515,661,1541,.429,166,495,.335,440,578,.761,272,811,365,197,93,336,479
Towson,31,-1.92,-2.59,2125,2066,1270,709,1788,.397,180,541,.333,468,667,.702,369,1031,388,232,121,339,580,754,1717,.439,168,525,.320,449,687,.654,430,1131,315,159,169,460,593
Troy,33,-8.77,-4.01,2046,2203,1355,779,1744,.447,220,614,.358,425,638,.666,352,1207,406,167,115,401,500,758,1907,.397,212,680,.312,318,468,.679,378,982,374,179,81,345,514
Tulane,35,1.87,-1.80,2436,2299,1400,830,1816,.457,209,624,.335,430,599,.718,299,1092,525,205,137,468,724,789,1896,.416,224,641,.349,634,872,.727,447,1121,402,233,66,430,585
Tulsa,33,-1.06,0.95,2241,2249,1335,755,1839,.411,229,678,.338,510,750,.680,358,1154,455,250,116,431,643,763,1760,.434,201,598,.336,514,767,.670,351,1068,389,213,101,484,655
UCLA,35,12.88,7.82,2604,2427,1420,926,2181,.425,218,672,.324,357,537,.665,458,1333,483,219,118,491,568,961,2131,.451,171,514,.333,511,706,.724,387,1165,559,283,127,391,526
Utah State,31,3.79,-0.68,2134,1971,1255,705,1711,.412,220,652,.337,341,515,.662,295,880,430,213,87,294,576,750,1598,.469,178,500,.356,456,631,.723,356,1100,455,150,125,408,499
Utah Valley,32,-11.38,-7.02,2157,2165,1310,803,1836,.437,202,615,.328,357,504,.708,324,1092,385,205,90,389,535,793,1749,.453,181,542,.334,390,549,.710,271,973,458,203,97,390,468
Utah,33,4.74,6.68,2117,2086,1330,743,1869,.398,213,642,.332,387,555,.697,385,1126,385,245,127,358,516,754,1717,.439,196,542,.362,413,547,.755,297,1016,458,183,110,425,510
Valparaiso,34,7.15,-1.13,2420,2119,1365,745,1795,.415,159,470,.338,470,652,.721,322,989,372,238,85,441,662,823,1699,.484,253,680,.372,521,713,.731,303,1008,467,232,114,486,586
Vanderbilt,33,6.24,6.03,1991,1984,1330,701,1721,.407,183,588,.311,399,577,.692,328,1121,346,184,111,378,554,681,1671,.408,257,734,.350,372,586,.635,307,1006,385,160,120,398,543
Vermont,33,-0.13,-4.46,2097,1954,1320,682,1674,.407,198,605,.327,392,565,.694,314,985,355,205,121,421,657,711,1626,.437,158,491,.322,517,729,.709,353,1048,375,216,93,421,537
Villanova,34,10.74,8.53,2307,2214,1385,733,1812,.405,245,661,.371,503,740,.680,346,1125,464,266,111,518,727,732,1760,.416,204,617,.331,639,889,.719,383,1116,413,263,114,533,651
Virginia Commonwealth,36,16.89,4.47,2770,2323,1450,811,1825,.444,198,601,.329,503,736,.683,400,1252,414,214,126,709,618,1010,2243,.450,281,800,.351,469,669,.701,479,1155,521,422,109,407,708
VMI,31,-11.40,-7.11,2423,2411,1245,889,1987,.447,209,590,.354,424,599,.708,423,1261,457,211,76,451,513,872,2011,.434,282,869,.325,397,604,.657,417,1077,465,250,135,409,538
Virginia Tech,32,1.74,6.27,2248,2393,1300,831,1905,.436,245,705,.348,486,726,.669,392,1194,450,168,110,341,566,791,1857,.426,182,580,.314,484,683,.709,356,1037,325,138,125,385,603
Virginia,35,12.89,4.23,2248,1945,1405,683,1761,.388,187,600,.312,392,560,.700,321,1075,321,185,110,450,540,818,1790,.457,213,553,.385,399,565,.706,298,1023,491,206,154,391,549
Wagner,31,-3.23,-5.07,2136,2079,1270,692,1690,.409,200,571,.350,495,707,.700,340,1042,362,223,112,476,581,756,1731,.437,132,416,.317,492,698,.705,378,1048,381,253,163,472,635
Wake Forest,31,3.41,6.15,2093,2178,1240,787,1731,.455,184,512,.359,420,614,.684,318,1083,404,209,134,441,620,717,1652,.434,168,487,.345,491,722,.680,293,941,352,220,131,445,562
Washington State,32,6.70,5.26,2061,2015,1290,713,1663,.429,223,640,.348,366,528,.693,289,1004,402,202,146,390,544,717,1681,.427,232,669,.347,395,574,.688,330,948,392,144,77,385,488
Washington,34,7.93,7.22,2309,2285,1370,834,1927,.433,190,556,.342,427,623,.685,363,1101,424,210,101,417,582,841,1931,.436,181,528,.343,446,653,.683,439,1119,405,178,141,449,584
Weber State,37,5.87,-5.61,2800,2275,1495,825,2053,.402,141,500,.282,484,665,.728,341,1093,346,214,85,419,654,990,1957,.506,266,640,.416,554,768,.721,334,1257,518,195,165,457,623
West Virginia,32,4.60,6.54,2116,2178,1285,755,1686,.448,213,559,.381,455,674,.675,356,1082,446,191,119,458,670,722,1769,.408,171,541,.316,501,721,.695,429,1021,396,234,118,417,626
Western Carolina,33,-6.45,-4.42,2288,2299,1330,771,1749,.441,183,568,.322,574,807,.711,384,1162,381,251,113,466,541,828,1925,.430,207,611,.339,425,604,.704,417,1031,373,250,100,429,652
Western Illinois,31,-1.87,-5.42,1845,1663,1245,604,1511,.400,163,484,.337,292,426,.685,261,902,311,191,73,370,505,659,1414,.466,161,412,.391,366,570,.642,220,874,371,181,125,352,391
Western Kentucky,36,-0.65,-1.14,2409,2364,1445,824,1945,.424,200,618,.324,516,742,.695,374,1189,368,219,135,504,690,837,1959,.427,226,709,.319,509,755,.674,441,1204,400,223,115,537,691
Western Michigan,35,0.42,-1.43,2345,2237,1415,770,1896,.406,232,672,.345,465,663,.701,353,1094,431,260,123,449,683,785,1816,.432,188,587,.320,587,835,.703,417,1172,412,198,114,510,628
Wichita State,39,14.68,6.09,2720,2385,1560,797,2020,.395,238,739,.322,553,774,.714,355,1190,410,220,116,505,703,954,2166,.440,259,765,.339,553,791,.699,512,1355,530,289,173,492,700
William & Mary,30,-4.03,-3.45,2064,2048,1230,755,1742,.433,181,578,.313,357,517,.691,344,993,377,201,115,318,507,718,1536,.467,223,591,.377,405,571,.709,260,909,428,154,91,391,466
Winthrop,31,-8.61,-4.43,1859,1897,1245,642,1593,.403,178,574,.310,435,588,.740,305,1016,356,201,96,360,509,647,1555,.416,180,570,.316,385,560,.688,294,893,294,150,67,403,541
Wisconsin,35,18.76,9.73,2274,1958,1420,744,1890,.394,136,470,.289,334,485,.689,325,1163,300,198,86,392,605,823,1960,.420,259,785,.330,369,582,.634,401,1202,465,200,153,334,491
Wofford,32,-6.74,-4.65,1858,1890,1280,661,1555,.425,155,502,.309,413,588,.702,260,1058,321,199,100,455,465,665,1696,.392,182,593,.307,346,477,.725,293,910,369,238,72,413,554
Wright State,36,2.25,-1.15,2233,2105,1450,705,1698,.415,190,610,.311,505,730,.692,323,1139,353,187,125,569,617,801,1826,.439,204,602,.339,427,607,.703,302,990,430,267,69,467,656
Wyoming,34,5.39,4.61,2074,2010,1370,724,1687,.429,166,516,.322,396,553,.716,324,1123,342,190,77,451,637,707,1655,.427,224,695,.322,436,646,.675,258,881,397,214,110,387,521
Xavier,31,7.70,4.96,2021,1936,1250,675,1666,.405,206,642,.321,380,555,.685,312,942,358,171,111,366,585,722,1582,.456,140,400,.350,437,655,.667,329,989,348,164,86,402,541
Yale,31,-3.95,-0.81,2079,2056,1260,707,1585,.446,201,533,.377,441,631,.699,283,951,390,205,124,415,613,697,1620,.430,184,524,.351,501,688,.728,368,977,400,197,92,443,579
Youngstown State,34,-2.14,-0.81,2426,2356,1390,840,1980,.424,209,599,.349,467,658,.710,385,1258,425,204,102,452,600,853,1979,.431,245,707,.347,475,686,.692,345,1084,504,231,182,398,579
