School,G,SRS,SOS,Tm.,Opp.,MP,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
Southern Utah,29,-17.42,-4.75,1861,2125,1175,717,1671,.429,191,563,.339,500,735,.680,356,979,383,254,104,348,544,660,1498,.441,130,368,.353,411,566,.726,294,1012,340,165,112,528,585
Southern,30,-23.96,-10.96,1802,2173,1200,798,1799,.444,184,554,.332,393,623,.631,421,1253,443,272,114,443,551,647,1675,.386,140,512,.273,368,616,.597,330,1025,363,177,114,489,502
St. Bonaventure,31,1.29,1.96,2173,2182,1240,782,1747,.448,186,559,.333,432,672,.643,349,1046,404,226,108,417,562,803,1734,.463,161,474,.340,406,614,.661,349,1099,458,180,119,446,598
St. Francis (NY),29,-13.83,-8.42,1753,1884,1180,648,1493,.434,192,555,.346,396,560,.707,315,1022,424,204,102,485,552,610,1525,.400,190,609,.312,343,558,.615,324,944,344,232,87,449,545
St. John's (NY),33,9.23,8.70,2251,2190,1340,769,1795,.428,188,523,.359,442,627,.705,350,1136,426,223,152,447,544,817,1927,.424,190,568,.335,397,609,.652,432,1219,432,222,124,409,607
Stanford,32,5.71,6.50,2212,2237,1285,793,1766,.449,183,550,.333,468,650,.720,324,1121,400,194,111,424,608,779,1796,.434,210,594,.354,444,669,.664,337,1081,419,172,54,388,561
Stephen F. Austin,32,-2.42,-6.90,2126,1914,1285,670,1571,.426,159,473,.336,415,606,.685,297,935,311,197,125,466,584,779,1703,.457,135,383,.352,433,611,.709,378,1085,429,216,69,413,565
Stetson,29,-17.62,-2.14,1744,2097,1160,732,1533,.477,168,461,.364,465,676,.688,319,1097,414,226,100,407,512,614,1581,.388,200,648,.309,316,517,.611,294,898,323,186,74,423,566
Stony Brook,32,-3.64,-7.64,2205,2047,1280,721,1726,.418,233,660,.353,372,566,.657,315,1077,372,189,108,455,590,776,1804,.430,194,550,.353,459,663,.692,373,1164,371,229,62,404,571
Syracuse NCAA,35,21.72,7.21,2832,2324,1400,856,2151,.398,261,864,.302,351,551,.637,480,1188,543,296,80,547,628,1042,2021,.516,244,624,.391,504,745,.677,417,1337,673,336,221,532,515
Temple NCAA,35,12.44,4.27,2273,1987,1410,727,1897,.383,176,618,.285,357,511,.699,346,1143,343,187,103,395,567,851,1942,.438,204,605,.337,367,533,.689,377,1281,515,163,104,358,521
Tennessee-Martin,29,-17.46,-2.06,1860,2215,1160,774,1649,.469,194,517,.375,473,659,.718,325,1086,485,210,132,411,542,639,1677,.381,151,485,.311,431,642,.671,381,1041,313,205,97,454,558
Tennessee State,32,-9.57,-2.69,2154,2374,1305,828,1715,.483,196,546,.359,522,751,.695,352,1145,471,254,109,517,533,750,1844,.407,258,693,.372,396,562,.705,392,1063,397,254,76,511,631
Tennessee Tech,32,-9.58,-2.51,2375,2474,1315,832,1797,.463,227,608,.373,583,849,.687,406,1108,460,237,109,446,624,845,1801,.469,186,486,.383,499,720,.693,383,1105,423,201,75,481,696
Tennessee NCAA,37,16.05,7.75,2720,2413,1485,804,2031,.396,230,774,.297,575,827,.695,435,1311,421,225,159,599,704,991,2174,.456,218,681,.320,520,775,.671,441,1353,530,290,136,490,733
Texas A&M-Corpus Christi,32,-2.05,-2.83,2184,2119,1290,738,1749,.422,212,637,.333,431,635,.679,346,998,426,261,86,457,608,770,1681,.458,164,533,.308,480,723,.664,389,1161,422,250,122,556,584
Texas A&M NCAA,34,15.24,9.80,2426,2192,1370,761,1854,.410,206,617,.334,464,660,.703,357,1160,411,217,148,473,746,813,1846,.440,210,626,.335,590,892,.661,400,1252,417,223,113,417,619
Texas-Arlington,30,-8.06,-3.97,2216,2205,1220,733,1724,.425,169,558,.303,570,880,.648,425,1196,412,203,120,494,688,745,1739,.428,196,591,.332,530,770,.688,367,1082,364,208,108,452,705
Texas Christian,32,-0.25,4.15,2169,2269,1295,797,1713,.465,199,586,.340,476,697,.683,314,1062,452,206,98,409,556,759,1707,.445,248,704,.352,403,576,.700,297,1021,441,169,61,449,612
Texas-El Paso NCAA,33,12.66,1.96,2484,2131,1335,707,1804,.392,196,627,.313,521,780,.668,376,1170,378,190,78,519,621,891,1879,.474,201,586,.343,501,744,.673,323,1193,488,288,120,435,643
Texas-Rio Grande Valley,33,-17.31,-4.47,2019,2382,1340,857,1778,.482,179,498,.359,489,743,.658,356,1277,450,224,139,516,621,693,1781,.389,211,669,.315,422,655,.644,292,1005,379,218,48,473,668
Texas-San Antonio,30,-2.90,-5.44,2121,1983,1210,727,1618,.449,169,595,.284,360,529,.681,300,968,350,165,104,405,550,740,1683,.440,190,523,.363,451,593,.761,342,1029,352,199,50,347,499
Texas Southern,33,-11.12,-11.38,2241,2167,1330,724,1705,.425,179,551,.325,540,804,.672,371,1095,431,228,91,594,612,822,1765,.466,140,461,.304,457,722,.633,362,1104,402,341,122,574,690
Texas State,31,-7.38,-3.30,2392,2413,1270,785,1723,.456,199,522,.381,644,965,.667,350,1155,447,272,114,564,725,793,1902,.417,214,644,.332,592,886,.668,466,1226,449,285,96,556,773
Texas Tech,35,7.97,8.47,2684,2662,1430,915,2141,.427,217,669,.324,615,877,.701,471,1362,443,245,135,515,745,922,2103,.438,196,528,.371,644,901,.715,422,1298,502,239,153,481,748
Texas NCAA,34,18.56,7.38,2761,2381,1375,843,2091,.403,191,594,.322,504,737,.684,435,1226,392,247,126,516,717,1005,2158,.466,195,566,.345,556,878,.633,503,1425,489,269,194,464,670
Toledo,32,-14.39,-0.77,1734,2137,1285,767,1711,.448,195,581,.336,408,605,.674,346,1086,478,215,95,328,492,645,1572,.410,168,503,.334,276,440,.627,278,984,346,137,59,464,562
Towson,31,-8.46,-0.75,2124,2363,1250,881,1916,.460,199,592,.336,402,611,.658,455,1239,519,201,112,389,532,751,1796,.418,196,565,.347,426,638,.668,370,1063,391,195,151,396,524
Troy,33,-3.04,-2.31,2467,2378,1325,859,1983,.433,264,738,.358,396,582,.680,410,1194,454,179,82,435,545,932,1977,.471,240,655,.366,363,558,.651,374,1192,421,229,115,402,531
Tulane,30,-3.20,1.50,1864,2005,1205,698,1534,.455,134,430,.312,475,683,.695,342,1093,370,181,129,463,542,636,1603,.397,168,518,.324,424,612,.693,316,925,328,231,84,412,610
Tulsa,35,8.46,2.84,2500,2284,1400,802,2001,.401,165,530,.311,515,713,.722,361,1134,343,242,103,363,711,852,1871,.455,173,489,.354,623,881,.707,396,1336,438,156,195,461,617
UCLA,32,5.70,7.86,2139,2195,1300,790,1762,.448,213,586,.363,402,577,.697,341,1040,401,200,65,423,514,784,1666,.471,186,573,.325,385,609,.632,305,1018,489,206,135,460,512
Utah State NCAA,35,13.62,1.23,2559,2097,1405,757,1867,.405,198,615,.322,385,543,.709,322,1030,390,169,109,392,551,941,1928,.488,242,585,.414,435,574,.758,362,1238,584,162,123,358,562
Utah Valley,30,-16.18,-9.25,1906,1954,1206,687,1564,.439,164,471,.348,416,593,.702,282,1001,347,190,114,395,502,650,1575,.413,178,502,.355,428,572,.748,288,994,362,184,64,403,531
Utah,31,4.29,4.16,2059,2058,1250,704,1711,.411,120,397,.302,530,754,.703,350,1084,305,212,78,351,585,692,1618,.428,185,580,.319,490,655,.748,284,1052,361,172,186,423,639
Valparaiso,32,-2.90,0.34,2344,2378,1280,790,1736,.455,222,587,.378,574,816,.703,370,1077,441,229,106,431,574,823,1764,.467,245,665,.368,453,636,.712,328,1037,479,227,71,439,644
Vanderbilt NCAA,33,15.24,7.86,2537,2274,1325,819,1992,.411,209,621,.337,427,678,.630,452,1182,395,221,128,445,695,859,1829,.470,203,552,.368,616,854,.721,361,1197,436,188,171,448,632
Vermont NCAA,35,-1.26,-6.69,2457,2267,1405,798,1991,.401,196,612,.320,475,688,.690,435,1196,387,243,132,479,777,826,1884,.438,166,524,.317,639,930,.687,433,1291,423,239,141,487,635
Villanova NCAA,33,16.72,7.75,2700,2404,1330,759,1855,.409,240,714,.336,646,910,.710,390,1118,446,217,141,504,697,899,1962,.458,252,676,.373,650,861,.755,441,1272,448,259,133,452,731
Virginia Commonwealth,36,10.23,0.64,2737,2392,1450,897,2093,.429,170,563,.302,428,640,.669,450,1251,462,250,120,517,649,979,2117,.462,253,691,.366,526,747,.704,462,1331,536,318,148,443,626
VMI,29,-19.91,-7.21,2569,2799,1165,1066,2066,.516,181,465,.389,486,759,.640,463,1429,585,218,152,527,550,883,2120,.417,335,1026,.327,468,687,.681,384,1075,422,301,144,426,594
Virginia Tech,34,11.65,5.13,2473,2215,1385,778,1949,.399,182,607,.300,477,685,.696,430,1231,423,172,151,525,714,851,1994,.427,157,511,.307,614,856,.717,443,1278,414,237,158,419,637
Virginia,31,8.80,6.93,2029,1971,1250,732,1678,.436,180,512,.352,327,512,.639,298,1038,354,157,107,369,497,733,1720,.426,177,507,.349,386,516,.748,318,1053,403,190,81,333,510
Wagner,31,-18.05,-8.78,1833,2111,1210,738,1692,.436,180,553,.325,455,675,.674,394,1150,441,277,95,429,493,659,1635,.403,228,663,.344,287,463,.620,328,1002,369,194,105,518,571
Wake Forest NCAA,31,11.45,8.85,2257,2155,1270,738,1890,.390,179,613,.292,500,728,.687,429,1158,354,222,121,426,648,811,1869,.434,134,435,.308,501,762,.657,463,1306,369,221,162,471,624
Washington State,31,5.31,4.65,2229,2190,1260,776,1731,.448,216,608,.355,422,596,.708,340,1012,417,217,82,430,635,753,1677,.449,175,502,.349,548,777,.705,371,1073,397,190,140,431,540
Washington NCAA,36,15.64,7.49,2851,2519,1445,860,2041,.421,178,554,.321,621,911,.682,421,1235,398,220,108,578,755,1004,2212,.454,191,568,.336,652,905,.720,476,1364,515,264,151,460,766
Weber State,31,3.71,-1.04,2361,2202,1255,747,1700,.439,199,546,.364,509,697,.730,302,1030,344,201,116,424,616,787,1768,.445,250,703,.356,537,737,.729,362,1116,401,200,93,387,607
West Virginia NCAA,38,19.16,10.26,2752,2414,1545,836,2007,.417,209,646,.324,533,785,.679,417,1224,437,233,113,509,798,942,2190,.430,257,762,.337,611,868,.704,585,1467,589,213,155,451,686
Western Carolina,34,-1.24,-2.91,2525,2352,1360,759,1732,.438,212,655,.324,622,905,.687,359,1182,396,212,93,585,647,907,2022,.449,274,753,.364,437,682,.641,441,1197,459,321,99,472,757
Western Illinois,30,-11.84,-5.84,1771,1804,1205,610,1520,.401,135,427,.316,449,657,.683,323,1033,334,183,110,376,531,609,1489,.409,153,437,.350,400,588,.680,274,968,317,198,128,383,555
Western Kentucky,34,2.32,-2.18,2422,2269,1380,843,1892,.446,198,598,.331,385,566,.680,356,1110,395,190,95,471,633,862,1900,.454,225,663,.339,473,672,.704,393,1192,432,218,100,441,580
Western Michigan,33,0.43,-1.17,2287,2195,1320,774,1856,.417,207,598,.346,440,635,.693,386,1100,415,213,110,437,625,778,1813,.429,190,590,.322,541,739,.732,423,1214,413,231,89,449,623
Wichita State,35,8.06,1.73,2427,2162,1405,733,1722,.426,178,525,.339,518,729,.711,298,1037,376,203,94,494,645,837,1873,.447,228,638,.357,525,704,.746,393,1208,498,237,104,458,691
William & Mary,33,2.82,1.63,2213,2129,1340,759,1835,.414,223,684,.326,388,570,.681,395,1151,434,193,110,348,539,735,1732,.424,295,841,.351,448,640,.700,335,1134,463,177,84,357,536
Winthrop NCAA,33,-8.68,-7.31,2042,2025,1330,695,1749,.397,180,607,.297,455,677,.672,357,1228,392,207,122,507,599,735,1934,.380,124,500,.248,448,696,.644,450,1276,346,283,135,402,622
Wisconsin NCAA,33,17.84,7.66,2214,1878,1330,673,1586,.424,138,402,.343,394,572,.689,263,1002,314,148,74,396,586,776,1750,.443,246,690,.357,416,568,.732,320,1056,412,187,113,289,537
Wofford NCAA,35,4.43,-2.57,2408,2134,1405,765,1836,.417,169,552,.306,435,646,.673,345,1140,327,181,136,491,681,825,1873,.440,203,580,.350,555,830,.669,402,1243,469,242,74,416,621
Wright State,32,6.81,0.16,2163,1950,1285,648,1488,.435,174,490,.355,480,657,.731,275,976,352,159,79,501,583,750,1692,.443,240,656,.366,423,577,.733,324,964,433,190,63,375,605
Wyoming,31,-4.58,3.63,2190,2309,1245,803,1789,.449,217,633,.343,486,691,.703,362,1129,460,209,94,485,673,734,1674,.438,140,525,.267,582,864,.674,313,1047,346,241,132,479,634
Xavier NCAA,35,16.23,5.94,2793,2433,1445,884,2158,.410,201,674,.298,464,709,.654,415,1231,469,224,175,449,727,961,2082,.462,250,664,.377,621,873,.711,444,1415,494,235,132,452,662
Yale,31,-9.94,-5.60,2067,2157,1245,769,1749,.440,194,527,.368,425,594,.715,351,1076,430,222,105,427,629,711,1687,.421,138,466,.296,507,700,.724,359,1086,387,212,134,442,572
Youngstown State,30,-6.41,0.40,2002,2092,1205,698,1532,.456,176,478,.368,520,741,.702,292,998,414,205,99,438,577,697,1656,.421,153,479,.319,455,665,.684,338,986,390,181,110,401,611
