School,G,SRS,SOS,Tm.,Opp.,MP,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
Omaha,31,-9.88,0.33,2373,2588,1260,951,1981,.480,276,739,.373,410,546,.751,318,1136,460,187,119,366,502,877,1913,.458,254,694,.366,365,517,.706,280,1044,405,177,83,409,498
Nebraska,33,10.99,7.32,2386,2265,1325,856,2025,.423,192,597,.322,361,537,.672,430,1257,411,168,120,412,627,820,1906,.430,232,670,.346,514,716,.718,356,1191,446,200,183,362,565
Nevada-Las Vegas,33,7.20,1.87,2753,2577,1345,951,2208,.431,248,704,.352,427,578,.739,401,1149,416,221,103,382,731,978,2000,.489,185,554,.334,612,868,.705,393,1333,535,184,146,473,580
Nevada,37,14.44,4.93,3055,2703,1500,974,2248,.433,275,868,.317,480,677,.709,393,1347,480,165,105,474,710,1049,2238,.469,354,904,.392,603,812,.743,339,1316,598,230,150,357,630
New Hampshire,31,-8.38,-4.32,2103,2085,1240,712,1648,.432,212,639,.332,449,663,.677,217,1016,301,181,84,315,546,725,1803,.402,252,776,.325,401,544,.737,352,1189,368,111,56,362,555
New Mexico State,34,9.06,-1.10,2572,2183,1365,763,1919,.398,222,715,.310,435,612,.711,282,1103,320,166,82,463,603,963,2104,.458,258,773,.334,388,603,.643,427,1402,481,189,103,429,604
New Mexico,34,5.81,3.30,2795,2641,1365,931,1925,.484,228,603,.378,551,766,.719,334,1217,461,201,113,562,683,939,2065,.455,367,979,.375,550,708,.777,315,1073,539,251,96,422,696
New Orleans,33,-9.01,-5.78,2297,2322,1325,822,1780,.462,226,609,.371,452,645,.701,321,1074,458,242,115,507,659,815,1798,.453,159,444,.358,508,755,.673,367,1128,483,238,116,498,622
Niagara,33,-4.84,-4.21,2748,2769,1330,1012,2200,.460,289,761,.380,456,646,.706,395,1284,537,167,126,387,663,944,2124,.444,272,758,.359,588,808,.728,390,1286,397,171,145,373,579
Nicholls State,32,-3.54,-5.86,2641,2411,1280,824,1868,.441,206,615,.335,557,820,.679,349,1155,412,223,118,552,599,941,1994,.472,260,729,.357,499,696,.717,353,1189,474,307,126,490,712
NJIT,30,-7.25,-5.53,2248,2197,1210,795,1726,.461,206,572,.360,401,569,.705,287,1038,375,187,129,440,513,808,1803,.448,236,653,.361,396,579,.684,331,1063,417,246,97,399,556
Norfolk State,33,-12.98,-10.18,2399,2417,1325,781,1870,.418,296,829,.357,559,789,.708,344,1177,476,180,113,495,595,858,1992,.431,254,707,.359,429,639,.671,411,1270,450,206,114,507,693
North Carolina-Asheville,34,-3.92,-3.57,2557,2499,1385,884,1963,.450,260,759,.343,471,665,.708,311,1120,471,216,97,446,575,912,1921,.475,277,703,.394,456,615,.741,280,1152,522,252,114,468,628
North Carolina A&T,35,-12.57,-11.20,2623,2605,1415,956,2093,.457,239,725,.330,454,661,.687,351,1215,482,205,107,463,692,929,2010,.462,213,707,.301,552,776,.711,344,1252,534,212,80,482,629
North Carolina Central,35,-13.19,-12.31,2520,2425,1405,846,2030,.417,259,786,.330,474,663,.715,359,1168,462,181,105,423,546,949,2060,.461,212,640,.331,410,597,.687,410,1336,545,179,117,495,650
North Carolina-Greensboro,35,4.54,-3.87,2562,2189,1430,729,1794,.406,229,727,.315,502,692,.725,264,1070,348,245,79,528,579,924,2075,.445,331,938,.353,383,549,.698,417,1307,487,267,132,481,650
North Carolina State,33,12.91,6.70,2682,2477,1325,908,1952,.465,199,629,.316,462,657,.703,363,1164,457,205,131,487,599,965,2054,.470,263,707,.372,489,703,.696,400,1176,531,244,122,400,609
North Carolina-Wilmington,32,-7.52,-1.15,2542,2668,1305,940,1970,.477,298,770,.387,490,707,.693,285,1151,447,182,93,374,614,920,2109,.436,244,705,.346,458,664,.690,441,1310,488,164,67,414,586
North Carolina,37,20.08,11.78,3018,2711,1485,972,2297,.423,357,940,.380,410,597,.687,362,1216,541,228,176,433,657,1105,2417,.457,305,849,.359,503,677,.743,511,1570,674,213,151,445,587
North Dakota State,32,-1.86,-1.58,2382,2264,1285,799,1872,.427,223,646,.345,443,595,.745,273,1061,337,189,85,325,517,837,1783,.469,294,778,.378,414,544,.761,231,1102,422,145,76,402,556
North Dakota,32,-7.63,-0.20,2427,2612,1305,942,1923,.490,251,671,.374,477,652,.732,314,1204,444,224,74,474,615,863,1879,.459,233,685,.340,468,663,.706,225,984,411,253,59,417,605
North Florida,33,-11.40,-1.74,2668,2873,1325,1120,2350,.477,230,673,.342,403,549,.734,452,1340,581,278,112,353,544,939,2058,.456,357,945,.378,433,570,.760,313,1159,490,173,126,478,505
North Texas,38,1.16,-0.40,2828,2703,1540,922,2165,.426,263,803,.328,596,833,.715,328,1300,424,222,156,474,717,1012,2243,.451,302,849,.356,502,761,.660,405,1451,476,195,112,495,723
Northeastern,33,3.64,-1.61,2472,2270,1335,834,1861,.448,158,529,.299,444,599,.741,280,1035,345,200,81,412,589,859,1776,.484,302,804,.376,452,617,.733,258,1083,523,220,82,450,575
Northern Arizona,32,-14.66,-1.03,2100,2512,1290,859,1828,.470,301,774,.389,493,666,.740,302,1161,489,231,112,434,657,698,1750,.399,178,584,.305,526,750,.701,317,1074,314,180,100,497,632
Northern Colorado,38,3.61,-2.27,3080,2776,1535,1014,2279,.445,185,564,.328,561,818,.686,328,1360,384,203,107,497,734,1104,2347,.470,334,930,.359,540,784,.689,356,1430,454,203,139,465,722
Northern Illinois,32,-6.71,-1.71,2319,2407,1285,861,1866,.461,274,763,.359,411,592,.694,317,1117,470,155,131,401,569,849,1860,.456,169,512,.330,452,623,.726,314,1102,295,213,58,378,594
Northern Iowa,32,4.01,3.87,2056,1990,1285,723,1740,.416,239,664,.360,305,422,.723,234,1055,346,195,109,356,564,720,1714,.420,229,684,.335,387,537,.721,263,1109,345,166,80,364,482
Northern Kentucky,32,4.83,-4.07,2486,2112,1280,752,1840,.409,205,662,.310,403,576,.700,304,1058,359,180,113,450,547,898,1892,.475,258,756,.341,432,591,.731,309,1176,523,236,103,399,586
Northwestern State,29,-21.02,-4.18,1868,2264,1160,789,1691,.467,218,591,.369,468,679,.689,322,1081,438,248,106,403,528,692,1678,.412,125,448,.279,359,588,.611,359,1036,279,180,122,496,573
Northwestern,32,9.63,8.37,2203,2127,1290,729,1669,.437,227,636,.357,442,621,.712,278,1043,440,187,107,403,547,773,1813,.426,255,720,.354,402,538,.747,320,1059,448,156,136,374,605
Notre Dame,36,13.65,7.94,2698,2471,1455,923,2176,.424,286,817,.350,339,480,.706,380,1243,507,182,135,397,570,945,2131,.443,300,838,.358,508,670,.758,384,1324,520,208,131,355,470
Oakland,33,-1.82,-3.76,2580,2516,1330,931,2066,.451,237,635,.373,417,575,.725,350,1186,483,246,141,405,619,884,1966,.450,275,782,.352,537,697,.770,326,1203,553,200,170,434,540
Ohio State,34,17.67,9.03,2591,2297,1375,811,1944,.417,272,775,.351,403,574,.702,302,1078,405,174,90,418,598,951,1980,.480,239,678,.353,450,616,.731,330,1245,499,209,132,399,595
Ohio,31,-2.52,-1.65,2334,2353,1280,839,1943,.432,249,772,.323,426,567,.751,305,1200,389,189,109,415,551,839,1893,.443,244,661,.369,412,579,.712,257,1127,443,207,103,412,500
Oklahoma State,36,12.45,9.12,2757,2637,1450,916,2094,.437,264,720,.367,541,745,.726,400,1292,466,224,104,521,681,959,2224,.431,296,851,.348,543,717,.757,463,1348,514,237,143,466,692
Oklahoma,32,13.81,10.56,2718,2614,1295,964,2178,.443,293,810,.362,393,559,.703,383,1237,471,215,141,415,574,954,2063,.462,300,836,.359,510,684,.746,337,1229,479,208,151,428,551
Old Dominion,32,9.27,-1.27,2347,2010,1290,707,1735,.407,241,713,.338,355,525,.676,294,1079,417,148,90,462,556,844,1888,.447,228,639,.357,431,623,.692,373,1207,483,239,139,332,509
Oral Roberts,32,-6.67,1.05,2332,2484,1310,902,1940,.465,261,731,.357,419,586,.715,337,1122,531,200,116,350,526,879,2010,.437,220,641,.343,354,517,.685,440,1226,453,174,112,411,565
Oregon State,32,7.32,4.57,2339,2251,1300,765,1771,.432,226,650,.348,495,677,.731,317,1030,382,199,110,408,630,830,1779,.467,192,583,.329,487,688,.708,332,1119,475,212,116,424,642
Oregon,36,10.70,4.84,2817,2606,1460,881,2033,.433,285,801,.356,559,738,.757,325,1153,449,191,108,482,663,986,2155,.458,324,908,.357,521,683,.763,372,1262,556,248,152,434,712
Pacific,32,-0.55,1.80,2280,2316,1290,798,1760,.453,257,707,.364,463,619,.748,287,1047,459,159,90,395,634,804,1782,.451,151,459,.329,521,715,.729,332,1086,395,197,129,368,581
Penn State,39,15.85,7.79,2915,2601,1570,928,2182,.425,251,733,.342,494,700,.706,378,1288,461,215,143,521,696,1057,2291,.461,294,759,.387,507,722,.702,422,1385,541,282,193,463,685
Pennsylvania,33,2.24,-3.17,2506,2274,1355,816,1971,.414,192,651,.295,450,613,.734,275,1192,323,174,97,406,609,893,1948,.458,291,831,.350,429,651,.659,283,1239,508,194,92,391,566
Pepperdine,32,-6.51,1.82,2283,2516,1290,887,1821,.487,305,761,.401,437,604,.724,267,1045,550,181,131,344,608,822,1829,.449,186,542,.343,453,646,.701,324,1077,449,155,69,376,575
Pittsburgh,32,-1.87,8.47,1985,2316,1290,831,1894,.439,235,704,.334,419,592,.708,390,1205,483,214,134,329,514,678,1673,.405,258,795,.325,371,534,.695,247,1007,398,138,112,443,553
Portland State,34,-0.14,-1.05,2897,2698,1375,937,1972,.475,251,684,.367,573,822,.697,343,1263,513,212,143,615,667,1034,2333,.443,300,883,.340,529,751,.704,488,1306,548,333,118,431,746
Portland,32,-6.61,2.43,2221,2372,1290,838,1926,.435,271,793,.342,425,609,.698,352,1187,485,173,83,351,599,781,1745,.448,255,665,.383,404,596,.678,205,1014,387,165,127,383,576
Prairie View,34,-10.13,-7.71,2559,2609,1370,879,1877,.468,230,690,.333,621,899,.691,371,1251,437,211,116,563,697,890,2043,.436,247,752,.328,532,793,.671,400,1182,439,257,103,460,748
Presbyterian,32,-14.32,-5.53,2124,2273,1285,837,1769,.473,238,652,.365,361,498,.725,296,1099,444,164,89,371,522,749,1760,.426,276,772,.358,350,510,.686,290,1003,368,175,63,368,461
Princeton,29,-2.44,-1.97,2106,2083,1200,738,1644,.449,218,614,.355,389,521,.747,231,987,332,154,90,336,498,753,1661,.453,287,767,.374,313,443,.707,220,949,367,137,90,334,504
Providence,35,11.12,10.23,2575,2544,1425,913,2054,.444,240,746,.322,478,654,.731,357,1268,444,227,128,469,675,899,2037,.441,223,671,.332,554,787,.704,367,1247,485,238,128,430,624
Purdue,37,23.41,8.74,2974,2431,1485,907,2197,.413,251,755,.332,366,531,.689,376,1204,443,190,94,448,688,1033,2097,.493,353,840,.420,555,747,.743,311,1295,598,211,180,399,580
Quinnipiac,33,-9.50,-4.44,2364,2531,1355,908,1960,.463,286,722,.396,429,589,.728,324,1181,487,214,115,376,646,787,1864,.422,303,893,.339,487,690,.706,330,1142,404,182,86,446,566
Radford,36,-2.61,-4.08,2422,2336,1465,819,1897,.432,261,745,.350,437,582,.751,317,1135,413,198,120,469,601,850,2000,.425,277,793,.349,445,614,.725,414,1244,442,226,105,441,596
Rhode Island,34,11.81,4.61,2583,2338,1370,811,1792,.453,182,549,.332,534,728,.734,303,1170,397,187,105,536,591,954,2096,.455,236,670,.352,439,630,.697,386,1170,520,249,118,362,645
Rice,31,-8.63,-0.04,2114,2347,1250,850,1897,.448,284,796,.357,363,518,.701,318,1154,514,216,77,368,577,711,1751,.406,260,818,.318,432,646,.669,326,1140,378,166,66,460,509
Richmond,32,-0.17,3.61,2297,2418,1295,882,1805,.489,236,635,.372,418,566,.739,284,1107,471,202,103,421,489,843,1830,.461,222,664,.334,389,544,.715,248,972,486,244,77,373,518
Rider,32,0.98,-2.62,2620,2505,1285,852,1904,.447,305,821,.371,496,701,.708,333,1171,481,198,146,493,693,932,2004,.465,243,678,.358,513,844,.608,421,1253,459,241,109,424,638
Robert Morris,33,-7.99,-6.11,2272,2334,1325,833,1858,.448,210,640,.328,458,672,.682,357,1218,408,215,124,525,587,794,1932,.411,242,729,.332,442,663,.667,392,1176,382,256,90,489,663
Rutgers,34,5.50,6.83,2216,2204,1375,785,1898,.414,231,722,.320,403,575,.701,341,1221,427,191,147,473,627,830,2042,.406,145,500,.290,409,635,.644,447,1316,333,240,136,397,583
Sacramento State,32,-8.91,-0.74,2157,2358,1285,820,1803,.455,247,662,.373,471,619,.761,312,1148,417,180,98,386,549,800,1802,.444,202,570,.354,355,519,.684,266,1024,420,172,110,385,586
Sacred Heart,31,-11.38,-6.98,2129,2237,1245,794,1806,.440,243,719,.338,406,593,.685,252,1006,376,207,104,327,535,796,1823,.437,179,599,.299,358,540,.663,373,1238,401,149,72,460,571
Saint Francis (PA),31,-6.13,-6.71,2450,2355,1260,893,1936,.461,255,729,.350,314,451,.696,339,1120,491,165,116,424,583,860,1845,.466,250,670,.373,480,630,.762,274,1046,416,209,72,359,496
Saint Joseph's,32,3.78,1.90,2371,2311,1290,831,1980,.420,305,905,.337,344,487,.706,296,1236,486,152,116,374,583,826,1953,.423,255,757,.337,464,675,.687,289,1201,447,203,91,320,497
Saint Louis,33,2.58,2.92,2170,2157,1325,749,1750,.428,222,634,.350,437,601,.727,293,1052,422,187,110,398,635,731,1734,.422,185,573,.323,523,802,.652,387,1188,393,198,146,420,596
Saint Mary's (CA),36,12.86,0.33,2772,2321,1455,883,1999,.442,200,619,.323,355,495,.717,265,988,424,197,106,345,589,1014,1970,.515,284,692,.410,460,598,.769,298,1213,557,160,94,357,556
Saint Peter's,32,-5.24,-4.36,2085,2113,1310,685,1659,.413,237,721,.329,504,701,.719,308,1092,392,179,84,454,502,740,1762,.420,253,750,.337,352,488,.721,292,1050,379,211,101,416,601
Sam Houston State,36,-5.14,-4.80,2571,2477,1445,852,1965,.434,277,851,.325,496,725,.684,325,1220,461,185,149,517,682,900,2115,.426,257,762,.337,514,719,.715,430,1356,527,220,62,473,708
Samford,32,-11.10,-3.37,2483,2639,1280,957,1960,.488,323,866,.373,402,536,.750,361,1153,609,214,85,446,560,870,1846,.471,289,774,.373,454,594,.764,263,974,530,230,76,435,527
San Diego State,33,12.23,3.91,2545,2240,1320,795,1908,.417,251,767,.327,399,549,.727,297,1077,440,201,109,443,636,902,1967,.459,239,709,.337,502,702,.715,364,1250,488,206,107,394,564
San Diego,34,2.86,0.49,2385,2264,1370,764,1843,.415,167,551,.303,569,760,.749,303,1131,317,199,97,409,666,802,1775,.452,289,794,.364,492,692,.711,250,1117,475,186,138,445,701
San Francisco,39,1.13,1.63,2685,2681,1570,934,2151,.434,222,678,.327,591,782,.756,327,1348,395,225,160,451,670,952,2256,.422,333,986,.338,448,663,.676,381,1393,526,210,141,464,745
San Jose State,30,-8.74,2.91,1974,2260,1210,781,1784,.438,303,868,.349,395,543,.727,261,964,491,221,102,319,550,705,1618,.436,178,485,.367,386,558,.692,277,1073,385,135,69,488,570
Santa Clara,31,-7.01,0.61,2048,2224,1245,821,1637,.502,200,501,.399,382,538,.710,243,1031,489,168,105,390,564,718,1674,.429,232,682,.340,380,524,.725,243,887,404,168,73,350,537
Savannah State,32,-15.36,-5.06,2754,2991,1295,1102,2237,.493,298,838,.356,489,685,.714,428,1527,649,205,117,576,611,940,2350,.400,391,1304,.300,483,694,.696,423,1222,504,301,89,448,608
Seattle,34,-2.32,-3.09,2589,2468,1375,814,1999,.407,251,718,.350,589,791,.745,348,1181,387,238,109,386,666,881,1975,.446,312,844,.370,515,698,.738,365,1298,463,167,123,484,692
Seton Hall,34,15.67,10.11,2701,2512,1370,903,2057,.439,262,776,.338,444,613,.724,347,1149,442,201,111,431,664,971,2073,.468,250,685,.365,509,729,.698,414,1302,527,210,117,432,614
Siena,32,-10.46,-2.99,2166,2405,1325,819,1831,.447,226,647,.349,541,771,.702,322,1095,415,215,104,348,592,752,1790,.420,220,600,.367,442,652,.678,352,1146,355,153,104,483,641
South Alabama,32,-5.43,-2.87,2228,2218,1285,762,1874,.407,214,702,.305,480,703,.683,355,1198,380,202,123,429,605,752,1785,.421,252,779,.323,472,674,.700,300,1165,398,171,126,479,612
South Carolina State,32,-20.18,-8.78,2355,2660,1290,963,1956,.492,275,752,.366,459,661,.694,355,1202,487,183,122,456,622,829,1948,.426,205,614,.334,492,706,.697,363,1092,352,169,76,444,612
South Carolina Upstate,32,-17.46,-4.35,2424,2723,1290,967,1929,.501,287,697,.412,502,678,.740,330,1229,604,159,76,369,463,881,2045,.431,328,952,.345,334,460,.726,335,1062,449,195,86,370,566
South Carolina,33,9.45,9.23,2313,2277,1330,749,1765,.424,222,667,.333,557,769,.724,304,1116,380,244,173,487,684,756,1899,.398,240,708,.339,561,800,.701,415,1228,423,180,105,455,662
South Dakota State,35,6.84,-0.38,2958,2599,1415,955,2235,.427,291,875,.333,398,554,.718,305,1243,410,172,91,371,670,1003,2147,.467,374,927,.403,578,759,.762,308,1360,467,172,80,353,562
South Dakota,35,6.17,-2.60,2832,2404,1400,859,2096,.410,261,793,.329,425,583,.729,346,1194,398,169,109,502,644,1017,2136,.476,243,684,.355,555,740,.750,353,1319,463,239,69,388,592
South Florida,32,-7.27,0.05,2026,2260,1285,819,1816,.451,219,663,.330,403,592,.681,334,1098,454,217,125,346,552,707,1690,.418,207,573,.361,405,560,.723,309,1065,379,163,76,449,546
Southeast Missouri State,31,-8.13,-4.88,2355,2413,1250,857,1795,.477,260,695,.374,439,617,.712,304,1067,431,153,121,383,567,796,1729,.460,289,738,.392,474,650,.729,273,1005,423,178,54,388,553
Southeastern Louisiana,34,-6.40,-6.20,2439,2357,1360,860,1962,.438,225,648,.347,412,571,.722,382,1199,372,194,121,497,666,867,1911,.454,250,712,.351,455,692,.658,357,1158,498,225,98,468,568
Southern California,36,12.82,6.29,2798,2563,1460,936,2124,.441,294,835,.352,397,564,.704,358,1219,496,187,105,483,631,1022,2174,.470,296,788,.376,458,649,.706,370,1252,569,228,145,383,568
SIU Edwardsville,30,-12.43,-3.36,2090,2362,1200,792,1664,.476,217,590,.368,561,764,.734,292,1075,428,206,106,369,528,734,1759,.417,212,654,.324,410,580,.707,324,1024,373,144,82,409,645
Southern Illinois,33,1.37,0.65,2308,2280,1340,801,1827,.438,239,717,.333,439,616,.713,323,1129,412,219,90,445,587,839,1817,.462,215,604,.356,415,596,.696,281,1079,464,248,118,420,588
Southern Methodist,33,9.08,3.66,2293,2114,1320,744,1763,.422,259,766,.338,367,539,.681,346,1096,475,159,111,461,550,814,1835,.444,281,741,.379,384,560,.686,365,1109,474,244,99,383,535
