School,G,SRS,SOS,Tm.,Opp.,MP,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
Santa Clara,33,2.69,2.03,2204,2158,1340,769,1703,.452,211,560,.377,409,596,.686,256,1116,416,127,91,409,548,778,1784,.436,318,832,.382,330,451,.732,203,980,464,170,65,341,617
Savannah State,29,-16.04,-8.44,2485,2665,1165,960,2123,.452,307,926,.332,438,653,.671,457,1411,585,184,132,461,584,833,2030,.410,392,1182,.332,427,659,.648,358,1169,501,226,94,431,571
Seattle,30,-8.36,-3.95,2091,2141,1225,727,1803,.403,249,790,.315,438,606,.723,344,1137,472,224,101,414,579,713,1646,.433,260,756,.344,405,573,.707,223,1011,476,199,62,436,568
Seton Hall NCAA,33,12.10,9.25,2417,2323,1335,811,1872,.433,214,628,.341,487,677,.719,295,1087,398,231,114,403,642,872,1949,.447,202,598,.338,471,733,.643,439,1311,405,228,82,449,613
Siena,34,-2.00,-2.23,2549,2541,1365,901,2014,.447,224,661,.339,515,714,.721,354,1135,430,221,127,415,696,899,1989,.452,186,568,.327,565,795,.711,430,1284,460,199,140,476,664
South Alabama,32,-6.57,-2.90,2286,2322,1300,793,1793,.442,237,681,.348,499,716,.697,342,1215,436,174,105,520,650,793,1859,.427,223,702,.318,475,725,.655,333,1108,408,240,119,419,653
South Carolina State,31,-18.37,-6.61,2167,2486,1250,886,1832,.484,218,631,.345,496,696,.713,366,1180,447,140,113,389,530,796,1849,.431,185,578,.320,390,564,.691,320,991,380,154,64,383,594
South Carolina Upstate,33,-7.64,-5.23,2575,2530,1335,919,2106,.436,264,794,.332,426,585,.728,372,1209,526,196,62,363,598,936,2042,.458,284,821,.346,419,638,.657,396,1279,508,179,104,421,545
South Carolina NCAA,37,17.52,10.16,2707,2414,1505,789,1969,.401,208,687,.303,628,868,.724,382,1304,363,222,142,632,777,924,2197,.421,248,733,.338,611,874,.699,464,1346,468,288,142,480,751
South Dakota State NCAA,35,-2.30,-0.66,2683,2697,1415,963,2140,.450,369,990,.373,402,557,.722,356,1195,510,235,106,400,721,881,1938,.455,318,883,.360,603,782,.771,316,1229,459,180,83,453,584
South Dakota,34,-0.42,-2.08,2639,2513,1365,888,2048,.434,273,744,.367,464,639,.726,330,1235,442,174,133,465,681,907,2044,.444,224,657,.341,601,852,.705,355,1268,415,231,115,402,657
South Florida,30,-7.28,2.39,1945,2235,1205,740,1724,.429,281,708,.397,474,692,.685,373,1119,474,247,131,398,515,716,1684,.425,174,503,.346,339,516,.657,328,1053,365,183,115,489,579
Southeast Missouri State,33,-5.89,-4.28,2460,2464,1330,857,1793,.478,264,719,.367,486,684,.711,310,1163,474,155,99,519,601,852,1897,.449,263,716,.367,493,664,.742,289,1024,454,248,63,410,644
Southeastern Louisiana,32,-7.36,-8.13,2268,2182,1280,752,1747,.430,202,589,.343,476,682,.698,324,1033,378,200,127,486,660,796,1770,.450,215,593,.363,461,675,.683,384,1154,455,218,106,512,619
Southern California NCAA,36,11.48,6.40,2816,2633,1445,973,2243,.434,301,819,.368,386,538,.717,408,1272,522,200,115,452,673,975,2139,.456,283,782,.362,583,787,.741,387,1286,550,252,190,398,571
SIU Edwardsville,30,-12.25,-3.29,2044,2282,1210,787,1688,.466,176,535,.329,532,727,.732,278,1051,444,190,107,394,659,687,1686,.407,142,486,.292,528,780,.677,353,1073,305,142,85,436,657
Southern Illinois,33,1.09,2.65,2260,2289,1340,812,1817,.447,266,672,.396,399,606,.658,345,1164,417,171,113,453,610,808,1866,.433,175,554,.316,469,674,.696,348,1114,375,225,128,398,594
Southern Methodist NCAA,35,18.71,4.45,2599,2100,1400,745,1928,.386,282,878,.321,328,474,.692,329,1035,415,172,105,409,633,914,1934,.473,286,705,.406,485,696,.697,416,1335,566,200,117,377,506
Southern Mississippi,31,-13.40,-2.78,1952,2239,1260,776,1765,.440,282,763,.370,405,585,.692,272,1138,466,184,124,362,523,690,1728,.399,200,655,.305,372,526,.707,258,1058,376,145,64,405,527
Southern Utah,33,-15.58,-5.39,2559,2814,1335,917,1922,.477,290,753,.385,690,959,.719,327,1232,504,187,145,414,722,815,2004,.407,291,815,.357,638,861,.741,383,1218,381,185,107,452,803
Southern,33,-14.48,-11.68,2360,2401,1325,849,1988,.427,206,653,.315,495,742,.667,425,1206,370,193,135,407,631,825,1887,.437,163,510,.320,547,786,.696,405,1247,384,184,121,453,635
St. Bonaventure,32,5.95,1.48,2459,2316,1290,778,1801,.432,243,689,.353,517,747,.692,352,1101,444,165,121,475,659,825,1864,.443,201,577,.348,608,791,.769,369,1153,423,230,138,401,668
St. Francis (NY),31,-19.24,-6.54,1921,2284,1250,795,1676,.474,161,457,.352,533,783,.681,338,1293,377,166,106,434,585,650,1871,.347,221,792,.279,400,616,.649,390,1078,287,208,89,379,672
St. John's (NY),33,6.45,8.39,2534,2598,1320,904,1963,.461,249,665,.374,541,771,.702,390,1286,495,207,107,500,676,866,2000,.433,278,763,.364,524,722,.726,337,1137,446,224,197,433,688
Stanford,31,6.39,8.59,2162,2204,1245,751,1691,.444,258,676,.382,444,640,.694,277,1030,440,192,114,445,586,772,1753,.440,157,490,.320,461,676,.682,316,1067,421,211,79,399,604
Stephen F. Austin,33,-7.01,-5.75,2289,2271,1330,772,1712,.451,208,592,.351,519,763,.680,306,1013,399,239,102,534,673,783,1754,.446,193,605,.319,530,735,.721,378,1147,409,223,100,578,716
Stetson,32,-14.21,-5.45,2471,2654,1285,964,2122,.454,267,769,.347,459,660,.695,401,1382,485,164,123,370,613,886,2007,.441,261,770,.339,438,665,.659,274,1128,436,155,71,362,608
Stony Brook,32,-4.71,-5.05,2215,2204,1280,747,1702,.439,232,618,.375,478,682,.701,303,1158,363,142,75,423,623,759,1878,.404,250,764,.327,445,617,.721,358,1108,391,174,102,325,622
Syracuse,34,13.70,8.47,2594,2416,1370,867,2014,.430,295,861,.343,387,586,.660,431,1216,582,210,89,456,611,894,1950,.458,300,791,.379,506,685,.739,363,1183,532,275,159,418,542
Temple,32,4.84,5.09,2269,2277,1295,807,1875,.430,226,658,.343,437,601,.727,369,1212,437,172,126,404,486,808,1916,.422,287,807,.356,366,506,.723,320,1096,464,208,128,365,584
Tennessee-Martin,35,-4.70,-4.34,2693,2630,1415,931,2097,.444,321,918,.350,447,631,.708,402,1154,538,226,97,477,633,966,2066,.468,287,812,.353,474,689,.688,453,1312,555,228,123,528,606
Tennessee State,30,-1.57,-2.96,2134,2032,1220,637,1567,.407,248,712,.348,510,737,.692,288,980,383,167,89,471,637,744,1680,.443,170,502,.339,476,688,.692,366,1117,339,201,102,452,633
Tennessee Tech,32,-7.60,-4.17,2317,2340,1300,788,1817,.434,249,724,.344,515,697,.739,336,1163,471,184,109,467,649,785,1860,.422,241,742,.325,506,715,.708,356,1144,435,213,115,434,675
Tennessee,32,11.28,10.18,2383,2335,1285,783,1832,.427,219,616,.356,550,787,.699,355,1184,384,191,121,447,677,803,1903,.422,189,579,.326,588,807,.729,388,1206,441,175,146,399,670
Texas A&M-Corpus Christi,36,-2.97,-5.79,2715,2574,1455,874,1994,.438,285,827,.345,541,790,.685,388,1253,473,255,96,587,740,974,2071,.470,195,588,.332,572,792,.722,368,1227,486,337,142,485,703
Texas A&M,31,10.36,7.97,2176,2102,1240,739,1829,.404,249,708,.352,375,514,.730,361,1029,426,205,104,360,539,804,1754,.458,189,574,.329,379,584,.649,401,1193,489,186,173,439,511
Texas-Arlington,36,5.92,-0.87,2818,2516,1440,859,2081,.413,300,942,.318,498,762,.654,399,1273,464,242,117,525,682,999,2168,.461,310,920,.337,510,749,.681,430,1384,566,266,81,472,691
Texas Christian,39,15.64,10.95,2914,2718,1570,988,2230,.443,273,757,.361,469,685,.685,392,1260,580,226,149,509,709,1064,2284,.466,280,790,.354,506,738,.686,453,1404,661,256,175,504,676
Texas-El Paso,32,-3.13,-2.51,2217,2202,1300,746,1770,.421,243,718,.338,467,690,.677,279,1088,433,186,63,391,607,812,1731,.469,180,517,.348,413,624,.662,235,1101,463,172,99,427,618
Texas-Rio Grande Valley,32,-11.44,-3.68,2505,2665,1305,884,1881,.470,239,655,.365,658,968,.680,370,1274,534,232,85,525,615,869,2050,.424,276,821,.336,491,685,.717,382,1180,484,246,82,507,780
Texas-San Antonio,33,-7.42,-3.03,2178,2291,1320,796,1832,.434,237,677,.350,462,685,.674,276,1163,431,193,131,406,629,769,1959,.393,172,608,.283,468,703,.666,425,1293,357,183,62,418,642
Texas Southern NCAA,35,-6.41,-7.81,2593,2544,1410,940,2113,.445,196,603,.325,466,682,.683,441,1310,453,182,118,473,742,866,2015,.430,205,693,.296,656,893,.735,401,1228,409,250,111,407,607
Texas State,36,-2.23,-4.29,2407,2256,1455,780,1891,.412,213,676,.315,483,673,.718,349,1197,369,198,134,484,656,865,1933,.447,217,657,.330,460,696,.661,345,1211,526,237,160,423,642
Texas Tech,32,14.11,7.86,2346,2146,1300,731,1690,.433,255,718,.355,429,602,.713,261,956,370,165,80,436,625,835,1776,.470,212,577,.367,464,633,.733,299,1050,427,169,98,354,562
Texas,33,10.99,12.75,2215,2273,1320,820,1932,.424,218,669,.326,415,580,.716,367,1183,396,213,104,414,606,810,1846,.439,181,619,.292,414,637,.650,323,1133,376,190,149,443,588
Toledo,34,1.16,-0.90,2675,2567,1410,986,2140,.461,208,647,.321,387,567,.683,316,1141,424,232,133,351,687,944,1966,.480,262,724,.362,525,755,.695,339,1274,551,135,92,447,574
Towson,33,1.84,-1.28,2447,2285,1335,740,1769,.418,240,705,.340,563,820,.687,296,1043,378,178,135,437,703,850,1900,.447,155,499,.311,592,868,.682,445,1305,348,226,118,426,686
Troy NCAA,37,-0.47,-3.36,2889,2667,1485,933,2182,.428,295,869,.339,506,703,.720,380,1267,464,222,119,463,705,982,2153,.456,311,867,.359,614,847,.725,409,1362,484,221,129,462,654
Tulane,31,-3.98,4.25,2179,2434,1255,843,1788,.471,235,616,.381,513,730,.703,344,1185,424,193,115,440,568,751,1856,.405,221,683,.324,456,636,.717,349,1062,398,192,119,420,646
Tulsa,32,2.45,5.29,2158,2249,1285,786,1810,.434,254,707,.359,423,600,.705,316,1062,389,226,134,400,648,701,1673,.419,234,683,.343,522,716,.729,311,1112,362,145,80,473,579
UCLA NCAA,36,20.67,6.39,3233,2719,1440,1000,2371,.422,310,849,.365,409,602,.679,413,1257,468,226,64,423,615,1210,2320,.522,354,872,.406,459,622,.738,343,1386,771,212,191,404,583
Utah State,32,2.90,2.46,2337,2248,1285,789,1871,.422,237,712,.333,433,621,.697,309,1089,446,203,97,360,573,828,1779,.465,245,646,.379,436,624,.699,256,1144,492,159,92,391,605
Utah Valley,34,-1.22,-2.44,2615,2479,1385,886,2135,.415,222,702,.316,485,722,.672,331,1288,455,234,94,471,701,886,2028,.437,300,937,.320,543,767,.708,306,1350,530,216,123,522,667
Utah,32,12.45,4.32,2511,2180,1290,787,1887,.417,216,632,.342,390,573,.681,281,998,367,200,103,385,610,936,1856,.504,215,609,.353,424,622,.682,321,1217,476,195,113,431,539
Valparaiso,33,3.94,-1.59,2465,2274,1330,801,1935,.414,243,733,.332,429,619,.693,326,1114,435,203,105,426,654,848,1912,.444,217,670,.324,552,712,.775,351,1251,422,211,96,425,621
Vanderbilt NCAA,35,13.69,10.72,2489,2385,1405,862,2028,.425,226,669,.338,435,622,.699,339,1209,399,193,104,379,587,815,1896,.430,346,921,.376,513,660,.777,286,1208,450,147,133,430,581
Vermont NCAA,35,6.67,-3.27,2571,2174,1400,812,1918,.423,199,596,.334,351,498,.705,315,1066,363,186,95,453,644,943,1909,.494,229,621,.369,456,651,.700,326,1192,476,199,151,392,555
Villanova NCAA,36,23.80,9.28,2779,2256,1440,846,2018,.419,251,807,.311,313,445,.703,336,1073,482,185,73,475,656,965,1948,.495,311,843,.369,538,681,.790,316,1208,505,259,109,402,515
Virginia Commonwealth NCAA,35,11.57,3.77,2616,2343,1420,800,1897,.422,202,597,.338,541,776,.697,334,1185,371,192,129,515,678,945,2050,.461,199,602,.331,527,747,.705,386,1275,525,263,138,435,728
VMI,30,-13.91,-1.80,2057,2346,1200,826,1709,.483,244,616,.396,450,671,.671,308,1125,450,213,74,390,483,732,1778,.412,248,786,.316,345,500,.690,306,992,356,188,114,395,594
Virginia Tech NCAA,33,12.77,8.38,2610,2465,1330,902,2029,.445,264,728,.363,397,554,.717,359,1146,450,179,129,383,633,887,1813,.489,290,720,.403,546,741,.737,240,1068,497,131,91,398,543
Virginia NCAA,34,20.63,10.93,2246,1916,1380,658,1653,.398,209,658,.318,391,559,.699,264,1022,333,168,91,432,500,839,1823,.460,232,602,.385,336,474,.709,297,1119,473,190,138,324,556
Wagner,30,-7.13,-7.89,2047,1973,1215,670,1640,.409,197,587,.336,436,630,.692,326,967,352,169,75,366,583,727,1700,.428,183,552,.332,410,593,.691,434,1184,326,146,108,422,616
Wake Forest NCAA,33,14.19,9.80,2733,2588,1320,891,1948,.457,270,755,.358,536,740,.724,323,1109,470,199,125,385,699,923,1955,.472,268,697,.385,619,795,.779,349,1199,512,183,121,389,668
Washington State,31,0.13,6.87,2179,2376,1245,881,1917,.460,248,705,.352,366,527,.694,322,1125,450,177,90,314,512,801,1739,.461,209,574,.364,368,487,.756,199,993,453,130,85,389,502
Washington,31,2.15,6.82,2368,2513,1245,898,1926,.466,236,591,.399,481,669,.719,345,1091,470,219,118,372,571,874,1949,.448,226,639,.354,394,602,.654,401,1161,408,187,171,425,628
Weber State,34,-2.32,-5.13,2714,2505,1380,937,2075,.452,197,557,.354,434,587,.739,366,1197,404,165,77,406,702,908,1866,.487,312,749,.417,584,788,.741,221,1103,443,176,117,380,596
West Virginia NCAA,37,24.45,9.67,3014,2467,1505,826,1948,.424,250,708,.353,565,827,.683,393,1274,442,209,142,740,792,1059,2333,.454,275,759,.362,621,907,.685,534,1387,607,371,176,455,756
Western Carolina,32,-15.30,-0.70,1965,2347,1280,770,1731,.445,248,699,.355,557,794,.702,309,1137,457,268,127,432,536,719,1843,.390,182,592,.307,345,528,.653,397,1158,363,198,75,516,661
Western Illinois,28,-11.00,-2.38,2012,2151,1145,729,1671,.436,214,527,.406,479,656,.730,244,1051,376,182,72,289,484,711,1633,.435,254,654,.388,336,475,.707,184,968,375,130,124,358,546
Western Kentucky,32,-5.80,-2.89,2209,2302,1280,853,1887,.452,266,722,.368,330,467,.707,297,1104,472,173,92,343,574,777,1767,.440,214,606,.353,441,657,.671,302,1119,397,143,105,388,475
Western Michigan,32,-0.78,-0.55,2417,2408,1285,858,1824,.470,247,684,.361,445,631,.705,275,1068,448,193,96,423,636,863,1915,.451,209,563,.371,482,685,.704,370,1155,414,183,91,399,600
Wichita State NCAA,36,21.24,2.96,2916,2246,1440,754,2000,.377,241,775,.311,497,718,.692,321,1154,373,189,120,488,752,992,2114,.469,310,769,.403,622,848,.733,433,1472,586,235,140,406,676
William & Mary,31,-0.14,-0.73,2534,2411,1250,838,1898,.442,270,775,.348,465,659,.706,319,1077,412,197,114,343,583,887,1808,.491,283,740,.382,477,689,.692,271,1123,543,167,152,388,566
Winthrop NCAA,33,1.34,-6.12,2615,2322,1350,811,1990,.408,219,700,.313,481,666,.722,355,1207,331,199,108,462,644,891,1957,.455,313,839,.373,520,725,.717,316,1224,423,216,169,430,605
Wisconsin NCAA,37,19.40,9.40,2678,2308,1500,822,1992,.413,251,667,.376,413,559,.739,313,1142,375,197,115,473,678,971,2135,.455,283,788,.359,453,703,.644,460,1377,504,250,130,411,602
Wofford,33,-0.71,-1.08,2593,2479,1350,881,1868,.472,216,632,.342,501,688,.728,303,1092,409,210,90,411,604,900,1926,.467,311,771,.403,482,619,.779,323,1105,552,185,71,405,614
Wright State,32,-1.02,-2.42,2465,2317,1290,804,1821,.442,242,716,.338,467,662,.705,287,1055,384,216,97,462,690,817,1819,.449,285,749,.381,546,715,.764,326,1136,472,181,75,474,594
Wyoming,38,2.83,0.55,2961,2833,1545,957,2381,.402,257,828,.310,662,914,.724,409,1495,427,259,111,460,809,986,2265,.435,369,1055,.350,620,849,.730,322,1446,561,195,172,502,783
Xavier NCAA,38,14.80,11.51,2836,2711,1525,964,2144,.450,283,847,.334,500,716,.698,327,1188,530,243,143,454,807,981,2148,.457,267,776,.344,607,881,.689,451,1417,559,228,100,478,708
Yale,29,0.21,-2.19,2151,2028,1165,744,1736,.429,218,663,.329,322,453,.711,300,959,385,192,105,341,506,769,1644,.468,208,582,.357,405,553,.732,301,1056,452,162,123,377,454
Youngstown State,34,-9.75,-2.56,2616,2801,1390,1034,2239,.462,280,810,.346,451,628,.718,397,1381,555,200,114,418,599,981,2230,.440,250,750,.333,404,601,.672,355,1246,513,187,107,406,566
