School,G,SRS,SOS,Tm.,Opp.,MP,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
Savannah State,32,-15.39,-8.59,1992,2167,1285,736,1689,.436,203,584,.348,492,678,.726,310,1151,374,221,116,497,651,667,1685,.396,204,647,.315,452,686,.659,297,1022,330,201,84,473,632
Seattle,32,-9.62,-5.02,2074,2140,1285,738,1807,.408,259,772,.335,405,605,.669,352,1092,447,268,116,416,607,735,1732,.424,197,550,.358,407,612,.665,365,1174,415,193,51,505,584
Seton Hall NCAA,34,14.66,8.28,2522,2305,1365,814,2027,.402,212,669,.317,465,685,.679,408,1231,414,245,137,469,719,892,1999,.446,206,594,.347,532,808,.658,438,1355,455,251,155,469,636
Siena,34,1.73,-3.19,2659,2492,1385,851,2041,.417,226,704,.321,564,784,.719,385,1097,390,254,123,423,700,929,1992,.466,215,585,.368,586,812,.722,455,1362,492,210,155,546,714
South Alabama,33,-8.18,-2.02,2284,2426,1345,834,1975,.422,231,724,.319,527,747,.705,401,1262,454,191,112,432,651,784,1917,.409,213,660,.323,503,747,.673,390,1228,350,221,132,483,664
South Carolina State,34,-9.99,-8.24,2485,2485,1360,851,1922,.443,248,715,.347,535,742,.721,362,1190,431,151,95,413,651,885,1955,.453,201,589,.341,514,716,.718,342,1145,432,156,94,400,656
South Carolina Upstate,32,-13.78,-4.39,2315,2495,1290,889,1935,.459,270,739,.365,447,643,.695,382,1173,528,220,92,369,526,860,1914,.449,218,640,.341,377,590,.639,413,1228,484,175,106,449,623
South Carolina,34,12.01,5.83,2583,2357,1370,779,1962,.397,287,807,.356,512,751,.682,381,1167,434,215,156,505,768,882,2040,.432,216,614,.352,603,883,.683,472,1372,461,230,151,464,672
South Dakota State NCAA,34,5.44,-1.22,2591,2316,1360,789,1888,.418,207,622,.333,531,736,.721,311,1102,376,192,121,411,708,877,1950,.450,255,715,.357,582,783,.743,381,1279,381,169,84,399,670
South Dakota,32,-5.58,-0.88,2443,2537,1305,852,1875,.454,279,718,.389,554,752,.737,334,1179,477,167,140,447,587,912,1954,.467,201,565,.356,418,596,.701,289,1077,492,209,113,388,662
South Florida,33,-2.85,5.24,2085,2352,1320,817,1978,.413,235,736,.319,483,704,.686,413,1193,495,255,106,314,560,774,1852,.418,133,465,.286,404,612,.660,413,1271,331,150,176,485,588
Southeast Missouri State,29,-16.05,-3.43,1944,2252,1165,824,1734,.475,233,665,.350,371,528,.703,294,1105,516,190,113,395,528,699,1710,.409,154,513,.300,392,612,.641,326,1022,358,218,46,402,514
Southeastern Louisiana,33,-13.61,-7.55,2344,2489,1325,847,1893,.447,268,717,.374,527,805,.655,389,1192,504,214,124,457,648,831,1833,.453,241,648,.372,441,694,.635,336,1140,472,211,89,504,688
Southern California NCAA,34,13.52,7.64,2737,2537,1380,924,2214,.417,248,764,.325,441,627,.703,430,1279,469,196,135,414,661,982,2138,.459,266,688,.387,507,750,.676,401,1337,504,215,181,415,590
SIU Edwardsville,28,-10.78,-2.60,1839,2068,1130,708,1554,.456,175,471,.372,477,675,.707,273,981,380,160,98,336,551,634,1591,.398,158,519,.304,413,587,.704,339,1001,303,138,112,377,619
Southern Illinois,32,2.79,-1.30,2360,2229,1290,764,1687,.453,189,594,.318,512,758,.675,268,1038,377,190,88,478,680,828,1827,.453,212,618,.343,492,718,.685,357,1135,371,232,63,438,685
Southern Methodist,30,18.42,4.56,2319,1903,1200,676,1690,.400,224,676,.331,327,513,.637,313,878,378,220,118,363,536,858,1727,.497,194,462,.420,409,584,.700,396,1183,528,182,137,372,472
Southern Mississippi,29,-10.58,-3.66,1866,2045,1180,687,1575,.436,249,699,.356,422,605,.698,281,1026,395,189,87,342,525,612,1496,.409,257,721,.356,385,540,.713,228,920,353,156,63,388,543
Southern Utah,30,-17.36,-4.22,2119,2429,1210,839,1700,.494,231,559,.413,520,728,.714,299,1091,402,180,114,371,590,739,1682,.439,210,577,.364,431,607,.710,238,926,356,170,86,381,621
Southern NCAA,35,-7.68,-9.37,2534,2406,1400,832,2001,.416,234,734,.319,508,764,.665,413,1311,411,183,105,482,671,909,2046,.444,211,610,.346,505,754,.670,365,1258,381,258,123,391,680
St. Bonaventure,31,6.55,1.87,2409,2264,1250,788,1808,.436,218,681,.320,470,676,.695,380,1134,440,166,94,409,611,812,1826,.445,256,687,.373,529,684,.773,345,1102,418,184,132,357,602
St. Francis (NY),32,-11.24,-9.24,2095,2131,1290,765,1809,.423,152,463,.328,449,630,.713,349,1155,368,204,92,404,592,710,1787,.397,240,776,.309,435,652,.667,390,1185,370,191,161,442,600
St. John's (NY),32,-1.90,7.94,2174,2472,1280,835,1854,.450,238,643,.370,564,795,.709,355,1265,459,273,109,464,664,757,1864,.406,206,633,.325,454,714,.636,346,1142,413,202,175,491,680
Stanford,30,8.06,10.41,2088,2111,1210,728,1647,.442,228,627,.364,427,646,.661,318,1053,420,161,93,402,645,704,1653,.426,172,538,.320,508,742,.685,328,1030,350,203,94,355,600
Stephen F. Austin NCAA,34,9.23,-5.47,2728,2153,1360,764,1745,.438,174,544,.320,451,680,.663,335,1099,398,181,96,631,687,972,2032,.478,269,741,.363,515,701,.735,405,1188,635,310,122,411,700
Stetson,34,-10.78,-4.35,2729,2807,1390,1052,2221,.474,251,725,.346,452,670,.675,407,1362,524,209,155,415,634,962,2124,.453,282,773,.365,523,725,.721,328,1213,519,215,83,418,614
Stony Brook NCAA,33,3.75,-5.28,2515,2115,1325,770,1887,.408,212,649,.327,363,506,.717,301,1058,365,186,96,418,606,933,1992,.468,220,598,.368,429,637,.673,425,1312,541,204,150,379,523
Syracuse NCAA,37,14.62,9.75,2589,2409,1495,877,2127,.412,259,845,.307,396,595,.666,471,1357,570,232,111,491,647,884,2080,.425,315,876,.360,506,736,.688,445,1319,493,300,162,440,598
Temple NCAA,33,7.69,6.57,2267,2230,1345,809,1952,.414,196,628,.312,416,561,.742,358,1262,408,144,120,355,520,822,2021,.407,255,757,.337,368,538,.684,371,1225,445,173,103,305,535
Tennessee-Martin,35,-5.57,-4.72,2554,2494,1420,883,2050,.431,308,907,.340,420,593,.708,358,1213,495,189,96,419,647,888,2000,.444,274,789,.347,504,711,.709,371,1279,425,203,70,426,609
Tennessee State,31,-1.81,-5.30,2273,2134,1260,698,1691,.413,253,705,.359,485,709,.684,319,1068,397,177,81,481,624,795,1760,.452,173,517,.335,510,734,.695,353,1149,328,250,113,426,639
Tennessee Tech,31,-3.21,-3.66,2416,2340,1245,836,1890,.442,236,652,.362,432,633,.682,368,1118,452,192,93,357,654,792,1730,.458,266,731,.364,566,762,.743,291,1102,442,159,119,383,600
Tennessee,34,7.80,7.86,2554,2556,1360,886,2081,.426,248,726,.342,536,776,.691,456,1361,471,204,120,420,690,890,2116,.421,251,767,.327,523,721,.725,428,1292,459,180,156,380,662
Texas A&M-Corpus Christi,33,-3.18,-5.44,2428,2308,1320,753,1805,.417,231,662,.349,571,797,.716,381,1186,408,207,71,525,667,838,1918,.437,215,631,.341,537,728,.738,373,1159,421,306,149,419,700
Texas A&M NCAA,37,18.45,8.45,2828,2458,1500,862,2117,.407,283,848,.334,451,685,.658,396,1296,492,198,131,534,724,991,2208,.449,281,824,.341,565,841,.672,460,1461,612,260,133,434,668
Texas-Arlington,35,5.02,-3.42,2762,2417,1415,788,1989,.396,277,824,.336,564,851,.663,351,1237,430,240,164,528,693,956,2249,.425,307,942,.326,543,780,.696,520,1530,590,261,99,482,730
Texas Christian,33,4.07,8.62,2209,2359,1320,806,1805,.447,225,647,.348,522,747,.699,349,1204,486,246,151,482,738,734,1810,.406,187,558,.335,554,826,.671,355,1111,382,213,126,478,675
Texas-El Paso,33,-3.81,-4.93,2554,2471,1335,853,2013,.424,268,796,.337,497,734,.677,403,1294,482,175,100,470,695,896,1926,.465,223,618,.361,539,809,.666,299,1197,512,197,116,417,672
Texas-Rio Grande Valley,30,-17.88,-4.25,1993,2330,1200,861,1897,.454,207,602,.344,401,586,.684,400,1235,479,191,82,305,507,716,1712,.418,212,633,.335,349,520,.671,258,1004,459,143,91,374,536
Texas-San Antonio,32,-16.36,-3.36,2317,2698,1290,924,1826,.506,280,687,.408,564,834,.676,280,1180,541,200,159,410,664,796,1915,.416,220,691,.318,505,719,.702,327,1086,366,206,80,435,701
Texas Southern,33,-4.64,-6.94,2403,2327,1320,873,1993,.438,215,643,.334,368,490,.751,332,1079,446,205,134,355,703,848,1853,.458,222,657,.338,485,769,.631,408,1249,469,146,101,434,505
Texas State,31,-5.36,-4.29,2046,1993,1250,691,1627,.425,194,560,.346,417,596,.700,312,1063,340,177,92,436,606,727,1692,.430,149,459,.325,443,658,.673,336,1063,366,189,96,370,576
Texas Tech NCAA,32,12.41,10.25,2305,2236,1295,783,1828,.428,246,691,.356,424,601,.705,360,1080,362,207,104,401,668,785,1754,.448,185,534,.346,550,741,.742,326,1086,418,190,134,385,589
Texas NCAA,33,14.80,11.71,2355,2253,1330,775,1844,.420,209,606,.345,494,707,.699,362,1183,365,147,107,408,669,814,1884,.432,232,681,.341,495,743,.666,363,1139,377,167,144,341,688
Toledo,32,2.96,-2.36,2482,2286,1280,815,1874,.435,267,691,.386,389,538,.723,275,1064,408,203,100,390,638,865,1881,.460,263,722,.364,489,655,.747,306,1161,523,167,63,373,552
Towson,33,-0.06,-1.57,2358,2227,1330,746,1784,.418,209,608,.344,526,709,.742,306,1053,361,171,111,414,687,805,1888,.426,182,574,.317,566,840,.674,472,1295,371,203,155,401,677
Troy,31,-9.21,-2.07,2145,2329,1250,821,1859,.442,236,666,.354,451,641,.704,356,1202,442,199,111,389,630,740,1817,.407,208,675,.308,457,713,.641,349,1132,349,185,88,376,582
Tulane,34,-0.85,3.79,2240,2398,1390,845,1950,.433,212,601,.353,496,718,.691,369,1264,409,240,119,442,598,802,2021,.397,216,719,.300,420,621,.676,415,1268,372,218,131,451,649
Tulsa NCAA,32,9.79,5.76,2356,2227,1290,757,1819,.416,241,672,.359,472,629,.750,347,1185,385,169,107,450,650,821,1849,.444,219,671,.326,495,731,.677,323,1123,435,216,88,346,563
UCLA,32,10.48,9.69,2480,2455,1295,860,2002,.430,268,757,.354,467,677,.690,381,1188,462,213,98,372,619,915,2016,.454,200,551,.363,450,651,.691,393,1266,502,175,110,392,595
Utah State,31,2.68,2.06,2274,2217,1240,795,1800,.442,228,663,.344,399,575,.694,315,1070,435,190,96,353,558,802,1779,.451,257,695,.370,413,597,.692,319,1108,454,171,81,373,546
Utah Valley,30,-9.58,-3.58,2280,2360,1210,851,1902,.447,183,562,.326,475,685,.693,341,1205,440,192,93,385,569,785,1833,.428,256,729,.351,454,628,.723,276,1100,435,176,95,399,627
Utah NCAA,36,15.50,8.79,2778,2502,1460,933,2226,.419,269,726,.371,367,506,.725,371,1173,395,238,129,378,711,977,2000,.489,273,746,.366,551,764,.721,347,1335,557,199,149,451,549
Valparaiso,37,10.71,0.02,2782,2323,1490,792,2061,.384,225,683,.329,514,784,.656,347,1208,395,215,135,475,716,964,2178,.443,298,829,.359,556,769,.723,468,1533,526,246,175,479,731
Vanderbilt NCAA,33,17.20,8.68,2506,2225,1330,784,2033,.386,183,622,.294,474,700,.677,396,1235,343,185,101,323,650,857,1879,.456,273,714,.382,519,747,.695,313,1273,487,139,182,386,632
Vermont,37,-1.51,-4.73,2774,2611,1480,904,2124,.426,257,709,.362,546,791,.690,368,1223,464,251,132,431,725,986,2051,.481,255,666,.383,547,772,.709,343,1321,495,212,161,490,719
Villanova NCAA,40,24.08,9.71,3118,2543,1605,906,2247,.403,285,840,.339,446,674,.662,418,1322,510,232,87,552,757,1086,2247,.483,347,959,.362,599,766,.782,351,1385,637,282,136,440,681
Virginia Commonwealth NCAA,36,13.83,4.35,2781,2440,1450,872,1980,.440,202,599,.337,494,728,.679,342,1242,457,205,144,535,641,1010,2238,.451,262,745,.352,499,721,.692,435,1347,515,309,135,405,706
VMI,30,-12.96,-3.15,2081,2264,1205,769,1716,.448,224,615,.364,502,693,.724,339,1163,375,205,92,390,508,729,1770,.412,263,783,.336,360,498,.723,290,996,330,184,126,397,586
Virginia Tech,35,9.93,7.53,2624,2540,1425,906,2099,.432,244,778,.314,484,703,.688,400,1251,462,200,183,444,773,876,1953,.449,200,575,.348,672,964,.697,371,1230,426,188,125,447,673
Virginia NCAA,37,22.04,11.12,2626,2222,1485,777,1849,.420,235,677,.347,433,617,.702,287,1047,370,199,83,428,617,964,1964,.491,224,557,.402,474,630,.752,323,1189,551,199,119,345,596
Wagner,34,-4.79,-9.52,2389,2209,1365,737,1789,.412,197,605,.326,538,789,.682,331,1117,382,190,113,481,629,856,2019,.424,203,617,.329,474,665,.713,474,1348,451,237,136,454,743
Wake Forest,31,5.53,10.53,2295,2450,1250,847,1923,.440,209,626,.334,547,742,.737,367,1142,390,247,121,339,652,793,1804,.440,195,618,.316,514,779,.660,377,1186,434,184,138,451,649
Washington State,31,0.50,7.97,2187,2394,1260,836,1886,.443,210,586,.358,512,699,.732,333,1107,380,210,95,333,524,805,1760,.457,184,530,.347,393,551,.713,247,1048,419,155,134,440,615
Washington,34,11.21,8.12,2853,2748,1385,936,2175,.430,211,638,.331,665,969,.686,490,1438,433,205,131,550,786,964,2264,.426,249,752,.331,676,932,.725,473,1360,488,258,222,470,813
Weber State NCAA,35,0.18,-5.13,2662,2344,1420,880,2113,.416,202,576,.351,382,571,.669,336,1170,358,201,57,382,731,908,1885,.482,291,785,.371,555,821,.676,300,1296,477,175,119,462,611
West Virginia NCAA,35,21.61,9.78,2749,2335,1410,726,1713,.424,206,622,.331,677,948,.714,305,1078,371,244,128,624,812,943,2102,.449,209,643,.325,654,972,.673,558,1380,510,343,93,498,819
Western Carolina,34,-4.98,-1.53,2479,2490,1385,824,1903,.433,242,712,.340,600,843,.712,375,1230,439,235,130,510,699,851,1993,.427,242,730,.332,535,760,.704,404,1241,427,275,110,485,705
Western Illinois,27,-6.20,-1.32,1904,1914,1080,647,1508,.429,176,475,.371,444,621,.715,251,943,318,170,76,303,488,676,1521,.444,190,490,.388,362,502,.721,233,948,361,163,89,332,555
Western Kentucky,34,-1.29,-0.89,2620,2586,1385,949,2091,.454,280,742,.377,408,617,.661,363,1128,493,219,98,365,652,925,1970,.470,233,643,.362,537,768,.699,405,1311,463,151,139,450,610
Western Michigan,32,-2.07,0.06,2342,2352,1310,804,1824,.441,264,754,.350,480,690,.696,286,1097,430,187,116,388,683,786,1824,.431,197,569,.346,573,805,.712,359,1190,382,183,80,401,633
Wichita State NCAA,35,17.39,4.24,2535,2066,1410,659,1705,.387,203,626,.324,545,769,.709,276,1154,315,163,106,539,715,867,2023,.429,250,771,.324,551,768,.717,407,1305,489,255,125,346,705
William & Mary,31,5.57,1.30,2384,2205,1250,798,1895,.421,251,769,.326,358,516,.694,319,1075,403,182,108,330,598,843,1755,.480,241,652,.370,457,636,.719,258,1141,501,170,132,331,512
Winthrop,32,-1.42,-5.70,2631,2429,1280,870,2051,.424,226,669,.338,463,651,.711,407,1202,366,196,102,375,653,890,1869,.476,285,768,.371,566,756,.749,291,1160,378,174,175,403,602
Wisconsin NCAA,35,13.40,9.40,2373,2233,1410,794,1862,.426,201,539,.373,444,627,.708,314,1121,369,190,116,420,698,816,1917,.426,229,656,.349,512,728,.703,398,1228,400,205,114,386,588
Wofford,32,-3.75,-2.35,2296,2295,1295,826,1699,.486,177,502,.353,466,682,.683,254,1005,379,192,100,370,607,771,1725,.447,270,662,.408,484,645,.750,274,1013,470,163,56,379,608
Wright State,35,0.18,-1.76,2399,2303,1405,745,1768,.421,206,627,.329,607,846,.717,294,1215,373,176,114,488,622,856,1916,.447,256,687,.373,431,621,.694,232,1094,478,193,75,397,770
Wyoming,32,0.09,2.19,2294,2302,1295,787,1826,.431,239,682,.350,489,701,.698,340,1181,371,186,71,346,709,720,1626,.443,319,857,.372,535,747,.716,181,989,392,132,84,358,594
Xavier NCAA,34,18.58,8.43,2737,2392,1360,834,2010,.415,253,814,.311,471,675,.698,334,1138,456,206,119,474,774,928,2054,.452,255,702,.363,626,857,.730,436,1387,548,246,101,429,678
Yale NCAA,30,9.08,-1.03,2248,1914,1205,678,1654,.410,183,564,.324,375,537,.698,256,881,339,202,107,364,641,795,1693,.470,190,523,.363,468,699,.670,407,1208,452,170,137,398,530
Youngstown State,32,-10.86,-0.86,2437,2682,1305,984,2094,.470,256,756,.339,458,661,.693,396,1336,557,209,107,407,560,870,2021,.430,257,704,.365,440,619,.711,283,1081,467,219,80,387,571
