School,G,SRS,SOS,Tm.,Opp.,MP,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
Santa Clara,31,-1.91,0.92,2115,2172,1255,768,1779,.432,193,611,.316,443,629,.704,305,1059,417,201,82,344,544,735,1653,.445,239,663,.360,406,567,.716,242,1026,416,146,111,433,597
Savannah State,31,-20.51,-9.04,2360,2694,1245,955,2063,.463,302,846,.357,482,673,.716,410,1386,597,222,93,464,495,825,2080,.397,351,1199,.293,359,531,.676,383,1188,462,234,96,478,564
Seattle,33,-1.47,-3.85,2420,2283,1330,776,1901,.408,211,629,.335,520,717,.725,310,1112,318,194,92,374,650,852,1945,.438,238,642,.371,478,668,.716,336,1221,386,141,118,403,657
Seton Hall,34,10.25,8.34,2508,2443,1375,845,1974,.428,270,793,.340,481,648,.742,352,1212,449,195,150,477,621,888,2021,.439,240,741,.324,492,697,.706,361,1213,459,235,132,423,638
Siena,33,-7.90,-6.47,2131,2178,1345,811,1757,.462,226,630,.359,330,479,.689,284,1106,353,156,76,371,465,772,1779,.434,288,849,.339,299,440,.680,248,973,415,190,93,321,462
South Alabama,34,-4.46,-2.71,2478,2465,1375,866,1926,.450,247,699,.353,486,709,.685,367,1204,465,194,153,471,605,867,1883,.460,285,761,.375,459,669,.686,288,1094,471,201,141,456,649
South Carolina State,34,-16.86,-8.30,2388,2593,1375,903,1861,.485,271,740,.366,516,736,.701,320,1112,459,187,113,494,718,811,1891,.429,193,582,.332,573,772,.742,376,1137,386,167,60,493,670
South Carolina Upstate,32,-15.30,-4.27,2169,2395,1290,839,1816,.462,222,651,.341,495,700,.707,341,1199,432,200,106,429,476,775,1872,.414,269,817,.329,350,492,.711,305,1051,434,207,94,440,621
South Carolina,32,8.34,9.63,2327,2316,1285,771,1823,.423,245,720,.340,529,715,.740,352,1165,389,216,127,476,623,806,1907,.423,242,662,.366,473,694,.682,383,1160,413,202,140,433,623
South Dakota State,33,5.92,-4.74,2789,2425,1320,871,2078,.419,341,992,.344,342,499,.685,295,1104,421,181,101,382,610,984,1965,.501,327,802,.408,494,635,.778,251,1259,489,202,65,388,557
South Dakota,30,-5.52,-3.06,2118,2136,1205,751,1670,.450,218,611,.357,416,558,.746,248,1023,339,152,109,367,568,729,1664,.438,227,666,.341,433,585,.740,219,942,382,165,68,324,527
South Florida,38,5.96,1.69,2752,2553,1555,857,2034,.421,243,760,.320,596,866,.688,334,1229,496,264,166,582,845,911,2120,.430,272,819,.332,658,1018,.646,496,1483,521,306,124,604,790
Southeast Missouri State,31,-11.32,-4.39,2216,2378,1265,842,1854,.454,248,774,.320,446,618,.722,315,1135,458,186,114,390,495,796,1809,.440,266,719,.370,358,519,.690,284,1081,402,182,75,447,615
Southeastern Louisiana,33,-7.59,-6.30,2224,2228,1320,768,1737,.442,201,610,.330,491,669,.734,303,1023,357,232,121,483,637,765,1735,.441,235,696,.338,459,640,.717,346,1117,452,215,80,536,602
Southern California,33,8.23,4.96,2518,2410,1340,866,2032,.426,263,787,.334,415,610,.680,368,1249,476,192,99,431,570,937,2039,.460,281,735,.382,363,563,.645,324,1188,536,202,117,392,590
SIU Edwardsville,31,-14.47,-5.06,2265,2520,1280,893,1814,.492,249,675,.369,485,691,.702,286,1159,469,222,93,441,592,794,1898,.418,201,665,.302,476,677,.703,351,1079,382,198,70,438,612
Southern Illinois,32,1.39,-0.17,2194,2144,1280,781,1830,.427,254,724,.351,328,469,.699,325,1048,398,202,99,407,528,802,1720,.466,213,570,.374,377,550,.685,289,1081,438,212,129,447,474
Southern Methodist,32,5.81,4.12,2303,2249,1280,793,1853,.428,267,761,.351,396,547,.724,343,1097,493,155,86,370,500,833,1884,.442,263,772,.341,374,523,.715,365,1135,441,189,123,350,515
Southern Mississippi,33,2.58,-0.83,2392,2160,1330,757,1879,.403,296,879,.337,348,537,.648,321,1174,410,180,93,434,480,899,1929,.466,275,712,.386,321,489,.656,274,1178,553,253,110,345,507
Southern Utah,34,-8.91,-6.22,2573,2566,1380,872,2028,.430,275,776,.354,547,765,.715,306,1242,428,224,125,445,684,881,1997,.441,272,799,.340,539,757,.712,282,1250,426,199,114,466,696
Southern,32,-16.79,-7.37,2077,2360,1285,792,1648,.481,219,591,.371,557,807,.690,317,1067,410,203,106,489,565,752,1710,.440,180,544,.331,393,588,.668,313,980,372,216,86,511,716
St. Bonaventure,34,3.34,0.25,2250,2145,1385,750,1864,.402,259,802,.323,386,587,.658,336,1154,386,196,97,446,541,821,1914,.429,208,635,.328,400,539,.742,333,1183,417,199,164,421,553
St. Francis (NY),33,-10.19,-8.45,2345,2320,1325,803,1866,.430,190,587,.324,524,717,.731,319,1237,360,169,125,455,591,841,1989,.423,270,806,.335,393,580,.678,346,1191,387,194,136,413,635
St. John's (NY),34,7.88,5.50,2623,2542,1375,853,1961,.435,283,828,.342,553,779,.710,353,1323,462,176,82,529,579,944,2100,.450,289,809,.357,446,620,.719,264,1120,472,302,111,357,650
Stanford,31,6.03,5.13,2255,2227,1245,814,1886,.432,178,515,.346,421,620,.679,326,1084,333,200,99,384,605,808,1783,.453,207,653,.317,432,643,.672,322,1147,392,186,147,467,586
Stephen F. Austin,30,-10.99,-5.92,2105,2161,1210,735,1688,.435,271,741,.366,420,594,.707,330,1050,472,204,86,471,551,745,1696,.439,201,588,.342,414,607,.682,313,1008,348,192,113,442,579
Stetson,31,-15.01,-3.46,2151,2429,1245,867,1863,.465,277,761,.364,418,600,.697,335,1212,495,201,113,409,478,794,1962,.405,215,684,.314,348,503,.692,359,1110,418,210,94,394,536
Stony Brook,33,-2.10,-6.48,2364,2188,1335,746,1889,.395,238,793,.300,458,681,.673,322,1140,388,210,130,439,629,815,1937,.421,233,715,.326,501,695,.721,410,1348,372,209,142,478,631
Syracuse,34,13.73,10.09,2370,2246,1365,746,1859,.401,294,894,.329,460,637,.722,405,1253,506,225,107,528,626,808,1907,.424,274,824,.333,480,701,.685,363,1174,408,278,162,423,588
Temple,33,8.17,4.93,2465,2358,1340,841,1897,.443,239,727,.329,437,643,.680,325,1222,421,182,85,485,550,873,1998,.437,247,748,.330,472,649,.727,316,1136,476,284,73,368,581
Tennessee-Martin,31,-10.94,-4.32,2356,2486,1250,916,1896,.483,300,786,.382,354,508,.697,354,1123,542,214,99,431,509,854,1915,.446,250,726,.344,398,528,.754,351,1062,441,223,88,418,490
Tennessee State,30,-11.62,-3.15,2182,2332,1210,752,1615,.466,215,573,.375,613,859,.714,270,1034,344,193,110,453,566,751,1739,.432,240,716,.335,440,628,.701,317,1032,342,219,78,497,735
Tennessee Tech,31,-14.76,-3.00,2104,2350,1250,840,1904,.441,235,697,.337,435,610,.713,368,1200,503,261,106,450,572,742,1784,.416,213,620,.344,407,645,.631,330,1122,389,226,134,517,554
Tennessee,37,21.55,10.16,3035,2580,1505,888,2199,.404,311,893,.348,493,755,.653,421,1270,455,230,95,472,694,1106,2231,.496,262,714,.367,561,744,.754,379,1391,660,221,199,412,654
Texas A&M-Corpus Christi,32,-9.11,-5.68,2126,2124,1290,694,1694,.410,239,691,.346,497,673,.738,281,1044,399,210,110,444,562,774,1803,.429,202,621,.325,376,541,.695,349,1158,423,197,90,456,610
Texas A&M,32,7.21,8.59,2253,2297,1280,828,1960,.422,278,839,.331,363,529,.686,395,1160,483,229,149,410,561,806,1842,.438,204,663,.308,437,631,.693,372,1195,376,215,142,444,521
Texas-Arlington,33,-0.50,0.84,2284,2303,1345,798,1888,.423,216,725,.298,491,707,.694,330,1157,416,205,129,428,609,781,1908,.409,234,773,.303,488,659,.741,372,1235,421,211,97,467,630
Texas Christian,37,13.81,9.60,2730,2574,1500,948,2209,.429,242,795,.304,436,612,.712,376,1259,567,223,143,484,597,990,2168,.457,281,813,.346,469,688,.682,395,1347,598,255,162,499,586
Texas-El Paso,29,-8.23,-1.71,1859,2001,1170,709,1686,.421,218,618,.353,365,554,.659,295,1053,341,197,101,391,581,639,1592,.401,199,620,.321,382,578,.661,285,1070,307,135,84,466,551
Texas-Rio Grande Valley,37,-2.04,-1.61,2634,2623,1490,895,2013,.445,234,695,.337,599,863,.694,411,1436,510,225,131,654,820,895,2139,.418,203,636,.319,641,923,.694,358,1215,503,345,105,471,763
Texas-San Antonio,32,0.69,0.05,2481,2407,1295,842,1969,.428,255,786,.324,468,662,.707,327,1257,409,186,103,434,525,896,2068,.433,294,855,.344,395,536,.737,323,1216,420,213,82,402,581
Texas Southern,38,-5.55,-6.99,3102,3008,1550,1101,2440,.451,303,870,.348,503,772,.652,450,1460,605,279,137,589,798,1083,2379,.455,276,852,.324,660,988,.668,467,1503,591,309,114,589,679
Texas State,34,1.54,-3.00,2470,2204,1370,740,1795,.412,218,706,.309,506,699,.724,280,1085,360,215,133,499,634,876,1971,.444,244,744,.328,474,694,.683,409,1291,493,234,84,455,667
Texas Tech,38,22.79,9.53,2765,2261,1530,751,2027,.370,243,816,.298,516,743,.694,373,1254,372,237,94,586,706,990,2110,.469,277,759,.365,508,694,.732,315,1297,518,278,186,457,663
Texas,37,16.06,11.46,2628,2458,1495,882,2084,.423,264,746,.354,430,618,.696,374,1302,423,188,122,469,610,929,2146,.433,325,934,.348,445,637,.699,358,1264,486,227,152,401,627
Toledo,33,8.21,0.71,2537,2256,1330,832,2026,.411,224,707,.317,368,538,.684,327,1160,342,214,90,366,552,901,1990,.453,325,859,.378,410,531,.772,327,1281,538,170,152,402,517
Towson,32,-8.44,-3.57,2170,2294,1310,781,1792,.436,293,827,.354,439,590,.744,287,1022,466,175,75,327,527,810,1860,.435,180,550,.327,370,532,.695,389,1184,319,154,94,390,561
Troy,30,-6.12,-1.01,2179,2242,1210,795,1775,.448,253,674,.375,399,569,.701,323,1070,389,183,59,375,501,773,1719,.450,236,704,.335,397,550,.722,277,1021,392,171,135,408,523
Tulane,31,-6.72,3.63,2082,2403,1240,863,1959,.441,255,759,.336,422,619,.682,357,1195,447,231,108,335,566,733,1783,.411,213,670,.318,403,585,.689,298,1131,444,147,109,467,535
Tulsa,32,4.65,3.86,2296,2271,1290,793,1934,.410,279,851,.328,406,587,.692,356,1180,442,215,100,395,626,776,1732,.448,222,652,.340,522,751,.695,239,1119,430,176,76,404,529
UCLA,33,7.17,6.78,2580,2567,1335,918,2165,.424,311,897,.347,420,598,.702,364,1219,555,232,111,368,646,919,2012,.457,256,721,.355,486,768,.633,380,1361,472,194,136,467,563
Utah State,35,11.98,0.89,2753,2349,1410,790,2008,.393,282,800,.353,487,682,.714,293,1096,403,215,120,432,684,959,2038,.471,274,772,.355,559,747,.748,377,1405,598,215,147,449,649
Utah Valley,35,3.00,-2.30,2697,2474,1400,888,2087,.425,264,755,.350,434,605,.717,319,1124,462,255,96,410,690,930,1929,.482,283,740,.382,554,764,.725,318,1271,484,201,89,487,612
Utah,31,6.13,5.10,2343,2311,1245,827,1805,.458,234,657,.356,423,586,.722,287,1001,395,183,123,309,579,805,1735,.464,298,806,.370,435,616,.706,317,1096,440,144,80,409,548
Valparaiso,33,-3.38,-1.00,2205,2187,1335,788,1822,.432,214,645,.332,397,564,.704,286,1079,399,226,95,420,555,802,1783,.450,185,585,.316,416,595,.699,294,1115,431,202,101,439,546
Vanderbilt,32,3.57,7.79,2180,2315,1285,816,1884,.433,234,671,.349,449,627,.716,335,1136,385,209,114,362,597,736,1750,.421,230,739,.311,478,710,.673,325,1139,371,154,126,454,568
Vermont,34,4.88,-4.18,2508,2143,1370,768,1834,.419,240,693,.346,367,503,.730,241,1050,353,187,94,439,657,864,1887,.458,273,761,.359,507,678,.748,304,1194,399,188,136,377,568
Villanova,36,14.33,7.97,2654,2425,1455,877,2012,.436,274,799,.343,397,567,.700,334,1190,492,188,83,414,656,884,2019,.438,380,1081,.352,506,695,.728,368,1253,503,194,106,388,580
Virginia Commonwealth,33,11.96,2.87,2344,2044,1330,706,1822,.387,172,604,.285,460,667,.690,374,1171,358,212,87,535,640,820,1872,.438,235,771,.305,469,669,.701,358,1208,450,263,148,458,650
VMI,32,-10.50,0.09,2433,2617,1290,944,1987,.475,290,782,.371,439,618,.710,307,1243,492,193,120,410,546,843,1974,.427,323,899,.359,424,581,.730,280,1110,442,217,61,390,541
Virginia Tech,35,19.28,7.79,2574,2172,1410,758,1856,.408,303,927,.327,353,489,.722,307,1058,428,176,107,491,575,893,1900,.470,327,831,.394,461,606,.761,310,1142,531,236,78,392,532
Virginia,38,25.46,10.15,2714,2132,1535,769,1995,.385,245,848,.289,349,524,.666,323,1132,334,189,103,407,592,974,2056,.474,321,813,.395,445,598,.744,342,1326,544,211,149,342,542
Wagner,30,-12.99,-7.63,1974,2044,1205,659,1533,.430,221,635,.348,505,712,.709,273,1009,358,177,87,398,544,655,1696,.386,236,773,.305,428,575,.744,378,1095,351,184,108,414,639
Wake Forest,31,1.21,8.47,2119,2344,1250,830,1788,.464,246,721,.341,438,630,.695,288,1074,470,220,137,345,602,714,1812,.394,197,640,.308,494,681,.725,399,1174,329,150,77,417,555
Washington State,32,-1.67,2.20,2393,2517,1280,927,1967,.471,297,820,.362,366,558,.656,334,1155,493,233,82,393,542,833,1861,.448,301,828,.364,426,564,.755,276,1076,478,169,89,440,554
Washington,36,12.01,7.01,2511,2331,1445,814,1958,.416,231,691,.334,472,665,.710,418,1245,477,217,89,587,657,883,1956,.451,273,780,.350,472,679,.695,334,1129,419,323,206,479,653
Weber State,33,-4.37,-6.12,2617,2454,1330,895,2090,.428,215,684,.314,449,642,.699,333,1228,404,190,92,388,624,920,1934,.476,249,684,.364,528,708,.746,220,1177,383,179,140,382,609
West Virginia,36,6.94,10.57,2655,2786,1460,967,2109,.459,276,763,.362,576,801,.719,362,1261,486,298,133,484,766,901,2181,.413,269,852,.316,584,849,.688,519,1425,488,223,126,557,707
Western Carolina,32,-9.28,0.34,2304,2563,1295,904,1883,.480,241,720,.335,514,760,.676,279,1033,420,281,133,337,610,792,1744,.454,296,800,.370,424,628,.675,303,1135,389,135,53,577,671
Western Illinois,31,-10.04,-5.18,2198,2272,1245,828,1872,.442,276,717,.385,340,504,.675,283,1149,385,181,89,331,468,818,1860,.440,241,626,.385,321,440,.730,254,1100,319,165,132,353,487
Western Kentucky,34,3.14,0.96,2429,2355,1380,855,2040,.419,287,832,.345,358,522,.686,348,1177,445,201,124,439,617,853,1910,.447,199,608,.327,524,724,.724,338,1256,417,235,174,466,528
Western Michigan,32,-6.26,1.48,2246,2439,1300,878,1964,.447,278,759,.366,405,581,.697,322,1128,444,253,108,353,593,774,1822,.425,228,723,.315,470,680,.691,345,1197,374,147,78,490,564
Wichita State,37,7.72,5.91,2609,2542,1485,863,2082,.415,256,776,.330,560,808,.693,349,1303,430,191,147,449,624,929,2277,.408,276,890,.310,475,655,.725,452,1417,499,174,135,446,705
William & Mary,31,-4.78,-2.08,2321,2385,1265,852,1862,.458,255,682,.374,426,559,.762,276,1061,413,209,85,339,518,841,1773,.474,254,735,.346,385,576,.668,251,1057,529,158,146,390,516
Winthrop,30,-2.89,-3.74,2499,2358,1210,842,1945,.433,266,792,.336,408,571,.715,295,1073,402,220,95,349,553,855,1878,.455,372,997,.373,417,565,.738,330,1232,460,134,83,456,535
Wisconsin,34,17.90,11.01,2333,2099,1385,774,1950,.397,215,682,.315,336,503,.668,327,1207,352,176,138,387,591,874,1945,.449,241,672,.359,344,531,.648,283,1197,430,177,140,327,511
Wofford,35,13.92,0.80,2879,2295,1410,818,1924,.425,248,773,.321,411,585,.703,271,1029,397,191,88,482,542,1044,2132,.490,385,929,.414,406,577,.704,365,1232,528,233,105,377,589
Wright State,35,3.29,-0.89,2561,2365,1405,865,1906,.454,263,726,.362,372,534,.697,283,1122,385,190,125,485,655,885,2028,.436,281,818,.344,510,692,.737,382,1229,484,214,72,402,545
Wyoming,32,-9.75,0.19,2105,2411,1285,835,1880,.444,264,766,.345,477,649,.735,317,1218,474,218,88,388,607,690,1656,.417,248,720,.344,477,660,.723,167,983,331,176,88,450,588
Xavier,35,9.61,8.06,2526,2472,1420,898,2081,.432,313,879,.356,363,519,.699,340,1120,500,240,110,370,607,922,1977,.466,245,740,.331,437,644,.679,371,1281,519,190,128,450,550
Yale,30,5.52,-1.24,2427,2202,1215,779,1890,.412,223,719,.310,421,577,.730,285,1029,381,209,93,338,513,893,1812,.493,230,634,.363,411,557,.738,259,1157,503,177,131,392,510
Youngstown State,32,-7.78,-2.05,2415,2526,1305,880,1898,.464,250,732,.342,516,703,.734,316,1137,451,188,107,390,502,879,2057,.427,303,891,.340,354,505,.701,418,1207,449,210,115,423,656
