Home,Away,Home_Score,Away_Score
Dartmouth,Hartford,50,60
Denver,Stanford,39,82
Duquesne,Northern Illinois,74,85
ETSU,Southern,66,52
Eastern Illinois,Murray State,50,53
Eastern Kentucky,UNC Asheville,73,54
Elon,Vanderbilt,70,81
Fisk,Lipscomb,68,80
Florida A&M,Savannah State,74,65
Florida International,Kennesaw State,70,68
George Mason,Creighton,56,58
Georgia State,Charlotte,63,72
Green Bay,North Dakota State,73,85
Hampton,VCU,51,74
Hawaii,Pacific,71,60
Hofstra,Alaska-Anchorage,75,65
Houghton,Liberty,46,92
Houston,Saint Louis,78,81
Illinois State,St. John's (NY),78,65
Iowa,Arizona State,64,67
IUPUI,Purdue-Fort Wayne,70,60
Jackson State,UIC,71,68
Kent State,Butler,80,83
La Salle,Saint Francis (PA),69,60
Lafayette,Miami (FL),66,98
Lake Superior State,Iowa State,61,90
Lehigh,Harvard,75,83
Loyola (IL),Fairfield,83,72
Loyola (LA),Louisiana-Monroe,53,88
UMBC,Michigan,54,66
UMass,Jacksonville State,100,69
Miami (OH),Rutgers,57,44
Mississippi Valley State,Northern Arizona,77,104
UMKC,Marshall,79,75
Navy,Villanova,61,70
North Florida,Northwestern,39,40
Northeastern,Rider,69,70
Northwestern State,New Orleans,71,67
Oakland,Michigan State,53,71
Oklahoma State,Missouri State,73,70
Old Westbury,LIU-Brooklyn,50,105
Panhandle State,Oral Roberts,41,91
Pepperdine,UC-Irvine,66,68
Rice,Utah,64,80
Richmond,Old Dominion,52,69
St. Joseph's,Penn State,61,65
St. Peter's,Monmouth,50,51
Sam Houston State,Delaware State,62,55
San Diego State,UCSB,76,72
San Francisco,UNLV,88,96
Seton Hall,Morgan State,83,63
Shenandoah,Longwood,60,88
South Alabama,Bowling Green State,64,65
South Carolina State,Jacksonville,74,87
Southeastern Louisiana,Troy,84,86
St. Bonaventure,Central Connecticut,60,57
St. Gregory's,Lamar,72,92
Stephen F. Austin,Missouri,56,85
Stony Brook,Columbia,54,41
UT-Martin,Little Rock,56,58
Tennessee State,Towson,49,47
Texas A&M-Corpus Christi,Detroit,82,73
Texas College,McNeese State,53,77
Texas State,North Texas,77,95
Texas Tech,UTEP,94,77
Tulane,Indiana State,47,59
Utah Valley,Western Illinois,77,75
Vermont,Wagner,77,69
VMI,Howard,111,116
Waldorf,Drake,51,104
Washington State,Boise State,65,63
Weber State,Utah State,68,77
Western Kentucky,Ball State,76,66
William & Mary,Holy Cross,57,66
Winston-Salem,Georgia Southern,41,70
Wofford,James Madison,74,78
Albany (NY),UConn,55,86
Arkansas,West Virginia,71,64
Cleveland State,Delaware,59,53
George Washington,Providence,67,86
Idaho,Gonzaga,51,76
Marist,Western Michigan,89,78
Maryland-Eastern Shore,Virginia,63,104
Montana,Minnesota,72,65
New Hampshire,Quinnipiac,64,59
North Carolina Central,East Carolina,47,68
UNC Wilmington,College of Charleston,70,91
Oregon State,Montana State,72,63
Robert Morris,Maine,55,43
Saint Mary's,Cal Poly,59,72
San Diego,UTSA,49,64
Southern Illinois,Virginia Tech,69,64
St. Francis (NY),Fordham,49,76
Tennessee Tech,Milwaukee,78,68
Wyoming,Colorado,76,73
Little Rock,Texas A&M,35,75
Marquette,Valparaiso,65,62
Ball State,Georgetown,54,69
Holy Cross,Syracuse,64,72
Tennessee,Louisiana,77,67
Alcorn State,Baylor,59,90
American,Mount St. Mary's,59,46
Arkansas-Pine Bluff,Nebraska,42,71
Arkansas State,South Dakota State,78,84
Belmont,Middle Tennessee,57,64
Binghamton,Colgate,70,78
Boston University,St. Joseph's,39,55
Buffalo,Temple,64,62
Cal State Fullerton,Eastern Washington,100,110
Campbell,Appalachian State,71,84
Coker,Charleston Southern,46,87
Coppin State,Missouri,77,98
Denver,Southern Utah,63,73
Drexel,Rider,81,89
Florida International,George Mason,39,65
Georgia Southern,Mercer,61,59
Jacksonville,UCF,62,99
Lehigh,Notre Dame,87,93
UMBC,Morgan State,86,72
Michigan,NC State,67,74
Northern Arizona,San Francisco,73,82
Oakland City,Indiana State,52,66
Oakwood,Alabama A&M,63,84
Paul Quinn,SMU,54,76
Portland,Portland State,53,69
Saint Francis (PA),Howard,69,75
St. Peter's,Seton Hall,60,80
San Jose State,Santa Clara,53,71
Siena,NJIT,64,40
South Carolina,Citadel,74,59
Southeast Missouri State,Evansville,45,65
Southern Virginia,Liberty,64,109
Stetson,South Florida,72,77
Tennessee Wesleyan,Austin Peay,64,79
Texas-Arlington,Texas-Rio Grande Valley,73,74
Toccoa Falls,Western Carolina,58,117
Troy,Alabama State,56,63
Virginia Intermont,Winthrop,46,90
Warner Southern,Bethune-Cookman,72,80
Winston-Salem,Lipscomb,46,62
Wofford,UNC Greensboro,54,77
Long Beach State,UCLA,58,88
Southern,Florida,27,83
Dartmouth,Kansas,32,83
Louisiana-Monroe,Alabama,61,75
Indiana,Duke,51,54
Florida State,Wisconsin,66,81
UNLV,Arizona,75,89
Penn State,Georgia Tech,73,77
Maryland,Illinois,72,66
Alabama-Birmingham,Western Kentucky,54,69
Brown,Wagner,66,61
UC-Davis,Stanford,72,84
Canisius,Youngstown State,71,59
Centenary (LA),Northwestern State,86,89
College of Charleston,Kentucky,61,77
Columbia,Providence,55,81
Eastern Kentucky,James Madison,70,66
Florida Memorial,Florida Atlantic,60,94
Furman,Vanderbilt,70,62
Green Bay,Fairleigh Dickinson,76,67
Hampton,Norfolk State,72,74
Hartford,Cornell,63,61
Huston-Tillotson,Tulane,54,80
Iona,Rhode Island,60,85
Jackson State,Southeastern Louisiana,81,73
Lenoir-Rhyne,UNC Asheville,59,69
LIU-Brooklyn,St. John's (NY),46,64
Longwood,North Carolina A&T,59,71
Maryland-Eastern Shore,Stony Brook,64,58
UMass,Savannah State,72,49
Miami (FL),Northwestern,59,61
Mississippi Valley State,USC,39,63
Monmouth,Penn,66,80
Murray State,UIC,68,74
New Mexico State,New Mexico,76,79
Newberry,Kennesaw State,55,68
Nicholls State,Auburn,87,92
Northern Colorado,Arizona State,51,66
Ohio,Samford,66,80
Oral Roberts,Tulsa,57,75
Princeton,Lafayette,44,42
Rhema,Central Arkansas,52,85
South Carolina State,Dayton,55,67
Texas College,Stephen F. Austin,52,85
Texas Southern,Texas,50,90
VCU,Elon,91,49
VMI,Army,72,79
William & Mary,Navy,63,79
Robert Morris,Pitt,53,67
Ohio State,UNC,89,98
McNeese State,LSU,57,91
Idaho,Washington,66,87
Arkansas State,Memphis,60,86
UMKC,Wichita State,55,85
Oregon,Georgetown,57,50
Butler,Valparaiso,60,47
Sacred Heart,UConn,46,89
Nevada,Louisiana,86,74
Virginia,Purdue,59,61
Alcorn State,Texas State,71,77
Arkansas-Pine Bluff,Creighton,39,74
Bradley,Tennessee Tech,84,86
BYU,Boise State,68,72
Bucknell,Saint Francis (PA),60,56
Carroll (MT),Idaho State,74,75
Charlotte,Mississippi State,69,78
Chicago State,UTEP,86,82
Clemson,Minnesota,90,68
Colorado,UNC Wilmington,55,67
Colorado School of Mines,Wyoming,67,78
Colorado State,Denver,81,73
Delaware,Loyola (MD),63,75
Eastern Michigan,Detroit,52,72
Eastern Oregon,Eastern Washington,81,90
Evansville,UT-Martin,75,57
Ferrum,Gardner-Webb,53,70
Grambling,Baylor,69,95
Harvard,New Hampshire,83,81
Hawaii,Santa Clara,59,68
Henderson State,UTSA,36,55
Hofstra,Siena,84,80
Holy Cross,Yale,63,58
Iowa,Virginia Tech,65,69
Iowa State,Northern Iowa,57,70
Purdue-Fort Wayne,Southeast Missouri State,84,65
Kansas State,California,48,78
Kent State,Cleveland State,59,66
Loyola Marymount,UCSB,58,55
Maine,Mount St. Mary's,68,65
Marshall,Morehead State,81,80
Miami (OH),Xavier,53,68
Michigan State,Boston College,58,65
Milwaukee,Central Michigan,61,76
Montana State,Fresno State,41,80
Niagara,St. Bonaventure,74,63
NJIT,American,50,75
North Texas,Nebraska,57,76
Oakland,Cincinnati,61,68
Occidental,Cal Poly,62,81
Old Dominion,Marist,71,84
Portland,Washington State,50,62
Prairie View,Houston,54,101
Presbyterian,Winthrop,51,76
Quinnipiac,Colgate,71,80
Radford,Richmond,67,50
Rutgers,Temple,54,77
Sacramento State,Illinois State,69,86
Saint Louis,Loyola (IL),67,64
San Diego,San Diego State,76,79
San Francisco,Pacific,72,79
San Jose State,Saint Mary's,60,78
Southern Illinois,Louisiana Tech,50,36
Southern Virginia,Coastal Carolina,62,104
St. Francis (NY),Central Connecticut,64,77
Swarthmore,Lehigh,33,96
Texas A&M-Corpus Christi,Oklahoma State,73,95
Texas Tech,TCU,70,60
Toledo,Drexel,52,57
Utah State,South Dakota State,56,50
Utah Valley,Southern Utah,60,68
Wake Forest,Air Force,58,94
Weber State,Utah,55,67
Western Carolina,Wofford,81,75
Winston-Salem,Notre Dame,45,90
Portland State,Gonzaga,51,69
Alabama State,Missouri State,49,89
Arkansas,Missouri,64,86
Little Rock,Centenary (LA),59,69
Berea,Chattanooga,63,97
College of Charleston,Charleston Southern,80,84
ETSU,Mercer,76,70
Indiana State,Middle Tennessee,58,65
Jacksonville,Lipscomb,61,73
Kennesaw State,Stetson,56,61
LIU-Brooklyn,Hartford,49,64
Louisiana-Monroe,Auburn,60,81
Manhattan,Fordham,66,70
Monmouth,Rider,67,66
New Orleans,Ole Miss,77,85
UNC Greensboro,Hampton,64,71
North Florida,Belmont,32,87
Paul Quinn,Texas Southern,68,76
Sam Houston State,Southern Miss,86,94
Savannah State,Georgia State,60,70
Villanova,Stony Brook,72,44
Northwestern State,Marquette,67,83
Chicago State,New Mexico State,74,80
Coppin State,La Salle,69,68
Cornell,VMI,99,94
Elon,Davidson,61,86
Jacksonville State,William & Mary,56,59
Lamar,Tulsa,64,78
Maine,NJIT,68,58
UMBC,St. John's (NY),57,78
Murray State,Tennessee,64,89
Navy,Longwood,61,59
North Dakota State,Princeton,57,50
San Francisco,Southeastern Louisiana,71,56
Santa Clara,Alabama State,71,45
Stephen F. Austin,Southern,73,64
Texas-Rio Grande Valley,Iowa,46,62
Vermont,Towson,54,67
Valparaiso,Ohio State,58,78
Kansas,DePaul,57,64
Tennessee State,Alabama,60,78
Kentucky,UNC,63,75
North Dakota State,Marquette,64,60
Pacific,Texas A&M,62,74
LSU,Tulane,74,67
Georgetown,Duke,52,61
Florida International,Wisconsin,63,79
Manhattan,Memphis,59,77
Wichita State,Syracuse,64,61
Illinois,Arizona,72,84
Cleveland State,Butler,45,70
Gonzaga,Texas,87,77
Akron,Oral Roberts,61,59
Alabama-Birmingham,Cincinnati,59,57
Albany (NY),Siena,75,76
Appalachian State,College of Charleston,68,57
Arizona State,Minnesota,63,66
Arkansas State,Eastern Illinois,70,73
Army,Citadel,63,55
Bethune-Cookman,Florida A&M,73,83
Boston College,UMass,84,73
Boston University,St. Bonaventure,74,46
BYU,Weber State,73,69
UCSB,Portland,75,67
Canisius,Fairleigh Dickinson,83,85
Central Connecticut,Lehigh,52,55
Charlotte,Indiana,57,74
Clemson,South Carolina,74,53
Coppin State,Iowa,67,83
Cornell,William & Mary,68,73
Delaware State,Purdue,40,62
Detroit,Wright State,49,50
Drexel,St. Joseph's,72,56
Duquesne,Robert Morris,72,73
East Carolina,Liberty,56,64
ETSU,Stetson,75,61
Eastern Kentucky,Western Kentucky,55,78
Fresno State,Oregon State,74,69
Georgia,Wake Forest,87,86
Georgia Southern,Winston-Salem,59,49
Georgia State,Hofstra,59,62
Green Bay,Loyola (IL),52,71
Harvard,Colgate,76,64
Holy Cross,Dayton,53,69
Houston,VCU,84,102
Howard,Hampton,95,84
Idaho State,Utah State,46,83
Indiana State,Ball State,70,73
Purdue-Fort Wayne,Air Force,66,78
Jackson State,UC-Davis,58,66
Jacksonville,Belmont,62,76
Jacksonville State,VMI,87,85
James Madison,Old Dominion,57,70
Kansas State,Colorado State,83,84
Kennesaw State,Mercer,77,84
La Salle,Texas-Rio Grande Valley,64,63
Lafayette,St. Peter's,72,69
Long Beach State,Temple,49,74
Louisiana Tech,Louisiana,60,65
Loyola Marymount,USC,50,67
Marist,Richmond,80,73
Marshall,Ohio,78,84
Milwaukee,Oakland,70,76
Mississippi Valley State,McNeese State,44,61
UMKC,Arkansas,61,71
Morehead State,Western Illinois,57,56
Morgan State,Penn State,71,80
Mount St. Mary's,Loyola (MD),66,83
Nebraska,Rutgers,73,75
UNLV,Northern Arizona,93,53
New Hampshire,LIU-Brooklyn,62,70
Niagara,Buffalo,62,74
Nicholls State,Centenary (LA),71,84
Norfolk State,Florida Atlantic,64,77
UNC Asheville,Furman,75,67
North Carolina A&T,South Carolina State,67,77
UNC Wilmington,Northeastern,51,58
North Florida,Lipscomb,54,68
Northern Colorado,Colorado,86,88
Northern Iowa,Bucknell,57,48
Ohio Valley,High Point,48,93
Pepperdine,Oklahoma State,74,90
Philander Smith,Arkansas-Pine Bluff,68,84
Princeton,Northwestern State,53,51
Quinnipiac,Brown,74,80
Rhode Island,Providence,66,95
Rider,Binghamton,79,65
Sacramento State,Louisville,69,99
Sacred Heart,Columbia,71,76
Saint Louis,Southern Illinois,56,65
Saint Mary's,Seton Hall,82,93
Sam Houston State,Alcorn State,81,78
Samford,South Alabama,54,59
San Diego,Central Michigan,67,66
San Diego State,Western Michigan,73,84
San Francisco,New Mexico State,78,89
Santa Clara,Missouri State,51,78
Savannah State,Southern Miss,45,61
Southeastern Louisiana,Chicago State,59,44
Southern Utah,Idaho,72,50
St. Francis (NY),Fairfield,64,68
UT-Martin,Southeast Missouri State,79,81
Tennessee Tech,Austin Peay,70,77
Texas A&M-Corpus Christi,Mississippi State,72,96
Texas-Arlington,Illinois State,61,86
TCU,Oklahoma,35,63
Texas College,Central Arkansas,64,81
Texas-Permian Basin,Rice,46,80
UTSA,Cal State Fullerton,67,76
Texas State,Baylor,64,89
Toledo,Vanderbilt,93,98
Troy,Bowling Green State,69,72
Tuskegee,Alabama A&M,57,59
Utah Valley,Portland State,69,71
Villanova,Penn,99,89
Washington State,Utah,55,69
West Virginia Wesleyan,Radford,64,89
Western Carolina,Xavier,61,95
William Carey,Louisiana-Monroe,57,76
Winthrop,Northern Illinois,72,62
Wofford,Michigan,49,83
Wyoming,Montana State,73,62
Yale,Wagner,65,72
Youngstown State,UIC,64,80
UC-Riverside,UCLA,38,61
Pitt,Auburn,74,66
Florida,Florida State,66,70
Texas Southern,UConn,55,106
Georgia Tech,Miami (FL),82,90
Notre Dame,Maryland,81,74
Nevada,California,77,71
NC State,Virginia,62,67
Boise State,Montana,58,62
Bradley,Michigan State,53,82
Bucknell,George Mason,60,57
Cal Poly,San Jose State,63,80
Drake,Iowa State,80,78
Eastern Washington,Cal State Northridge,98,102
Evansville,Missouri,54,73
Iona,Fordham,54,70
Long Beach State,UMBC,57,53
New Mexico,UTEP,63,87
South Dakota State,Denver,67,56
Texas College,SMU,63,79
Texas Tech,Stanford,59,70
Vermont,Delaware,57,55
Virginia Tech,George Washington,62,63
USC,Kansas,62,72
Winthrop,Wisconsin,79,82
Southern Utah,Washington,72,87
Marshall,Memphis,59,78
Anderson (IN),Murray State,33,78
Appalachian State,Citadel,56,52
Arkansas State,Bowling Green State,72,81
Charleston Southern,Mercer,59,78
Davidson,UNC Greensboro,66,63
Elon,High Point,48,62
Fairfield,Providence,50,67
Howard,Navy,75,79
IUPUI,Belmont,66,76
Jackson State,Tulsa,54,79
Lafayette,NJIT,76,57
Lamar,Oral Roberts,63,88
Longwood,American,49,60
Monmouth,Seton Hall,49,83
UNC Asheville,Charlotte,73,81
Pepperdine,Colorado,78,72
Saint Francis (PA),Liberty,67,84
Tennessee State,Middle Tennessee,56,67
Texas-Arlington,Western Illinois,57,74
Yale,Sacred Heart,80,90
Cal State Fullerton,UCLA,54,78
Texas A&M,LSU,52,64
Arizona,Louisville,72,65
Delaware State,Marquette,48,65
Gonzaga,Washington State,67,77
Oklahoma State,Syracuse,72,68
Detroit,Xavier,55,88
Brown,Rhode Island,68,72
Cal State Bakersfield,San Diego,72,92
Central Michigan,Arkansas,59,75
Chattanooga,Kentucky,63,79
Cleveland State,Kansas State,60,93
College of Charleston,South Carolina,55,67
East Carolina,UNC Wilmington,44,59
ETSU,Vanderbilt,62,104
Fairleigh Dickinson,Drexel,58,80
Florida State,Stetson,82,63
Florida Tech,Florida International,59,72
Freed-Hardeman,UT-Martin,58,70
Gardner-Webb,Georgia,67,96
Hofstra,Stony Brook,73,57
UIC,Northern Illinois,71,48
James Madison,Georgetown,53,89
Lock Haven,Youngstown State,36,70
Loyola (IL),Purdue,62,78
Maryland-Eastern Shore,George Washington,56,79
McNeese State,Little Rock,60,46
Miami (OH),Illinois State,40,64
Minnesota,Alabama-Birmingham,81,88
UNLV,Hawaii,61,58
New Mexico,New Mexico State,72,103
Northern Iowa,Iowa,57,55
Oakland,Eastern Michigan,66,54
Richmond,South Florida,56,46
San Francisco,Northern Arizona,62,84
South Carolina-Aiken,Furman,54,79
Southern,Northwestern State,57,64
St. Andrews,North Carolina A&T,58,92
St. Francis (NY),St. John's (NY),42,59
Towson,William & Mary,73,60
Utah Valley,UMKC,91,79
Valparaiso,Evansville,64,69
Wagner,Columbia,44,70
Weber State,Portland,72,56
Western Michigan,Temple,71,76
Wofford,Clemson,66,90
Wright State,Bradley,49,88
Duquesne,Pitt,56,73
Holy Cross,Duke,45,57
Providence,Florida,67,85
Ball State,Butler,41,65
Memphis,Tennessee,58,76
Northeastern,UConn,53,81
Fordham,Maryland,59,79
Akron,Binghamton,90,55
American,Howard,85,75
Buffalo,Tulane,63,80
Chicago State,DePaul,56,83
Coppin State,Morgan State,82,86
Creighton,Dayton,54,60
Delaware,Central Connecticut,60,63
Denver,Wyoming,59,91
Elmira,Colgate,34,82
Fairfield,Boston College,52,75
Fresno State,UCSB,42,70
George Mason,Radford,62,60
Hartford,Penn State,55,56
Idaho,Idaho State,61,82
Purdue-Fort Wayne,Michigan State,43,80
IUPUI,Illinois,59,87
Lamar,Rice,71,83
Lees-McRae,VMI,75,135
Lehigh,Princeton,43,44
Longwood,High Point,57,59
Loyola Marymount,Sam Houston State,77,92
UMass,Boston University,56,54
Milwaukee,Missouri State,60,79
Montana State,Boise State,69,94
New Hampshire,Rutgers,48,55
Niagara,Siena,69,81
NJIT,Army,40,60
NC State,West Virginia,60,71
North Texas,Stephen F. Austin,76,70
Northern Colorado,Colorado State,66,75
Ohio,St. Bonaventure,77,72
Old Dominion,Virginia Tech,55,72
Pacific,Sacramento State,72,74
San Jose State,BYU,69,81
South Alabama,Auburn,71,82
Southern-New Orleans,Southern Miss,45,70
TCU,UTSA,62,46
Texas-Rio Grande Valley,Air Force,58,70
Texas Tech,Louisiana Tech,66,59
Utah,Utah State,57,60
Villanova,Oklahoma,67,51
VCU,Albany (NY),75,57
Western Illinois,Indiana,40,92
Western Kentucky,Montana,81,65
Alabama,Notre Dame,85,99
Austin Peay,Morehead State,66,70
Eastern Illinois,Tennessee Tech,74,69
Edward Waters,Florida A&M,61,76
Florida State,Georgia State,87,55
Fort Valley State,Mercer,74,79
Iona,Rider,55,69
Lipscomb,Vanderbilt,50,59
LIU-Brooklyn,Monmouth,74,71
Lycoming,Lafayette,54,72
UMBC,La Salle,78,67
Michigan,Miami (OH),62,56
Murray State,Eastern Kentucky,66,72
Pacific Lutheran,Portland State,57,107
Penn,Navy,79,58
Pepperdine,Long Beach State,90,95
Quinnipiac,Mount St. Mary's,73,78
Robert Morris,Sacred Heart,74,90
Saint Francis (PA),St. Francis (NY),54,50
Samford,Jacksonville State,54,53
South Dakota State,Minnesota,53,77
South Florida,Winston-Salem,63,43
Southeast Missouri State,Tennessee State,72,75
Canisius,Marist,69,80
Chicago State,California,51,75
Georgia Southern,Northern Illinois,72,70
Iowa State,Iowa,59,77
Manhattan,Fairfield,57,54
North Florida,William & Mary,44,61
Ohio,Louisville,71,74
St. Joseph's,Bellarmine,75,63
St. Peter's,Loyola (MD),66,55
San Diego,Eastern Michigan,78,76
Troy,Drake,90,102
Texas A&M,UCLA,62,65
Pitt,Buffalo,70,67
High Point,UNC,69,94
Alabama State,Alabama,58,92
Cleveland State,Ohio State,57,78
George Mason,Duke,53,69
Wichita State,Wyoming,83,69
Wisconsin,Marquette,70,66
Toledo,Kansas,58,68
Washington,Gonzaga,77,97
Arizona,San Diego State,69,48
Butler,Indiana State,64,72
Ole Miss,Memphis,70,82
UNLV,Nevada,58,49
Colgate,Syracuse,52,79
Oklahoma State,Ball State,75,56
Xavier,Creighton,67,73
Georgia Tech,Vanderbilt,64,73
Albany State (GA),Florida A&M,87,96
American,Yale,53,70
Little Rock,Minnesota,67,66
Arkansas-Pine Bluff,Philander Smith,77,69
Arkansas Tech,Arkansas State,74,86
Austin Peay,Eastern Kentucky,59,57
Bethune-Cookman,Oregon State,49,72
Boise State,Cal State Northridge,84,75
BYU,Michigan State,61,76
Brown,Albany (NY),52,62
Cal State Bakersfield,Saint Mary's,57,65
Cal State Fullerton,Pepperdine,83,81
UC-Davis,Idaho State,49,76
UC-Irvine,Loyola Marymount,65,73
UC-Riverside,Montana,65,72
Centenary (LA),Texas Tech,64,98
Central Arkansas,Bowling Green State,72,58
Central Michigan,Green Bay,71,89
Charlotte,Davidson,51,79
Chicago State,Eastern Michigan,72,61
Cincinnati,Temple,80,71
Colorado College,Air Force,31,82
Colorado State,Colorado,72,69
Coppin State,Oklahoma,47,64
Delaware State,Michigan,43,70
DePaul,Alabama-Birmingham,57,58
Drexel,Villanova,81,76
Eastern Illinois,Tennessee State,56,59
Eastern Washington,Portland,87,66
Fairleigh Dickinson,Quinnipiac,80,75
Florida Atlantic,UCF,65,87
Fordham,Penn,77,60
Fresno State,Montana State,82,77
George Washington,USC,65,74
Georgia Southern,Drake,75,87
Grambling,Dayton,49,58
Hartford,Monmouth,76,75
Harvard,LIU-Brooklyn,87,79
Haskell Indian Nations Institute,Northern Arizona,72,106
Howard,Maryland-Eastern Shore,65,63
Huston-Tillotson,Texas A&M-Corpus Christi,59,87
Illinois,UIC,71,66
Illinois State,Evansville,41,69
Indiana,Kentucky,54,59
Indiana Wesleyan,IUPUI,59,66
Kansas State,North Dakota State,83,81
Kent State,Purdue-Fort Wayne,79,69
Lehigh,Miami (FL),58,79
Limestone,Winthrop,46,80
Longwood,Liberty,61,89
Louisiana,Stephen F. Austin,42,80
Loyola (LA),Loyola (IL),42,76
Maine,Providence,79,94
UMass,Central Connecticut,79,66
Mercer,VMI,105,103
Milligan,ETSU,47,73
Missouri,Purdue,62,79
UMKC,Northern Iowa,53,85
Missouri State,UNC Wilmington,78,62
Murray State,Morehead State,70,67
UNC Greensboro,Furman,91,86
North Texas,Nicholls State,74,71
Ohio,Bellarmine,91,74
Oral Roberts,Georgetown,58,73
Oregon,Nebraska,68,56
Paul Quinn,Alcorn State,83,98
Penn State,Seton Hall,59,69
Rider,Siena,79,87
Robert Morris,Wagner,60,72
Rutgers,Princeton,53,47
Sacramento State,Long Beach State,55,76
Saint Francis (PA),Sacred Heart,91,103
St. Joseph's,Louisville,64,74
San Diego,California,72,67
Santa Clara,Pacific,67,49
Savannah State,NC State,53,74
Shenandoah,Radford,63,94
South Alabama,Mississippi State,46,84
South Carolina,Baylor,64,59
South Florida,East Carolina,65,52
Southeast Missouri State,Tennessee Tech,76,91
Southern,Louisiana Tech,66,74
Southern Illinois,Western Kentucky,75,70
St. John's (NY),Niagara,86,64
UT-Martin,Jacksonville State,70,69
UTEP,New Mexico State,69,71
Texas-Rio Grande Valley,Texas State,74,84
Texas-Tyler,New Orleans,52,76
Texas Wesleyan,UTSA,60,64
Troy,Northern Illinois,84,81
Tulane,TCU,51,53
Tusculum,UNC Asheville,66,84
Utah,Rhode Island,84,85
Utah State,Utah Valley,69,65
VCU,Richmond,68,54
Washington State,Idaho,66,54
Weber State,Southern Utah,63,75
West Virginia,Duquesne,85,54
Western Carolina,Gardner-Webb,73,74
Western Illinois,Saint Louis,61,71
Western Michigan,Northwestern,75,77
Winston-Salem,Akron,67,79
Wright State,St. Bonaventure,59,57
Texas,LSU,76,75
Maryland,Boston College,62,73
Appalachian State,Virginia Tech,37,69
Bellarmine,Louisville,64,76
Canisius,Fairfield,64,75
Coastal Carolina,Jacksonville,72,85
Dartmouth,James Madison,74,70
Denver,Northern Colorado,59,74
Iona,Vermont,50,63
Loyola (MD),Manhattan,77,58
Marist,St. Peter's,89,70
Oakland,Miami (OH),46,72
Ohio,St. Joseph's,79,72
Portland State,San Jose State,72,63
South Dakota State,Montana,47,87
Southeastern Louisiana,Florida State,62,88
Southern Arkansas,Tulsa,56,88
Youngstown State,Milwaukee,68,65
Arkansas-Pine Bluff,New Mexico State,62,78
Bethune-Cookman,Oregon,64,92
Columbia,Lafayette,75,58
Eastern Washington,Santa Clara,68,91
Hartford,Yale,66,65
Haverford,Lehigh,39,83
Mercy,Fairleigh Dickinson,59,86
Mississippi State,Miami (FL),70,52
South Carolina State,VMI,87,99
Stony Brook,NJIT,65,61
Western Oregon,Oregon State,58,71
Xavier (LA),Nicholls State,63,76
Fordham,Texas A&M,61,84
Saint Mary's,Nevada,58,76
Albany (NY),Harvard,79,76
UC-Irvine,Drake,73,76
Campbell,San Diego State,82,119
UCF,Minnesota,63,74
Chicago State,Green Bay,81,92
Flagler,Georgia Southern,67,101
Louisiana-Monroe,Ole Miss,53,87
UMBC,George Washington,51,72
Saint Louis,Pacific,67,60
St. Francis (NY),Hofstra,64,67
Milwaukee,Wisconsin,49,68
Norfolk State,Air Force,47,70
Arkansas-Pine Bluff,UTEP,51,79
Belmont,Little Rock,72,57
BYU,Lamar,77,86
Coastal Carolina,South Carolina State,80,81
LIU-Brooklyn,Penn State,45,66
Louisiana,New Orleans,76,80
UMass,Louisville,72,68
UMKC,Maryland,50,101
Montana Tech,Montana,63,92
Prairie View,SMU,51,68
Savannah State,Iowa State,59,70
Southeastern Louisiana,Southern,70,59
Texas-Permian Basin,Texas State,92,102
Troy,Florida Atlantic,87,91
Wake Forest,DePaul,63,78
Wright State,Marshall,72,79
Xavier,Cincinnati,57,67
Austin Peay,Memphis,63,88
Bethune-Cookman,USC,36,88
Brevard,Appalachian State,53,93
Cal State Bakersfield,Pepperdine,82,76
Campbell,San Diego,69,81
Chattanooga,College of Charleston,60,62
Denver,Arkansas State,66,81
Harvard,Central Connecticut,72,65
Maine-Farmington,Maine,34,75
Master's,Cal State Northridge,66,73
Nicholls State,Lipscomb,55,75
Oakland,Arkansas,57,91
Stony Brook,Dartmouth,50,71
Wheaton (IL),Northwestern,39,41
Eastern Washington,Oregon,74,100
LIU-Brooklyn,Binghamton,80,91
Mt. St. Mary (NY),Davidson,55,116
Union (NY),Wagner,64,105
Oakland,UCLA,53,74
Pitt,Wisconsin,75,89
UNC Asheville,UNC,62,93
Ohio State,Cincinnati,72,50
Alabama,Southern Miss,77,64
Jacksonville,Texas A&M,58,97
Gonzaga,Georgia,83,96
Portland State,Washington,73,105
Purdue,Butler,65,68
UMBC,Marquette,46,68
Elon,Notre Dame,63,94
Baylor,Syracuse,71,94
Pacific,Nevada,53,60
Akron,UIC,80,86
Alabama-Birmingham,VCU,44,53
Arizona State,Xavier,58,76
Bethune-Cookman,Cal State Fullerton,65,94
Bowling Green State,Wright State,59,56
Bradley,Iowa State,76,66
Brevard,Coastal Carolina,46,85
Bucknell,Cornell,70,66
Cal Poly,Utah,58,77
Cal State Northridge,Washington State,50,69
Canisius,Detroit,75,72
Central Arkansas,UMKC,68,80
Chicago State,Michigan State,61,69
Creighton,Fresno State,54,69
Denver,Little Rock,47,73
DePaul,Rhode Island,89,81
Duquesne,Niagara,74,78
Fairleigh Dickinson,Stony Brook,58,82
Furman,San Diego,70,81
Gardner-Webb,High Point,51,65
Georgia Southern,Appalachian State,84,87
Georgia State,Alabama State,64,56
Hampton,Virginia,69,91
