Home,Away,Home_Score,Away_Score
UC-Irvine,Idaho,47,101
UCSB,Winston-Salem,71,58
Centenary (LA),LSU,58,64
Coastal Carolina,Western Illinois,69,60
Coker,Liberty,66,88
Dayton,Auburn,60,59
Eastern Kentucky,Fairleigh Dickinson,83,47
Florida Atlantic,McNeese State,68,72
Florida State,Cincinnati,58,47
Hampton,Portland State,77,71
Hartford,NJIT,50,38
Illinois,Kent State,69,63
Jackson State,Texas A&M-Corpus Christi,63,73
Jacksonville,Georgia Tech,76,79
Kentucky,Kansas State,74,72
Maine,South Alabama,59,71
Mercer,Texas Southern,71,68
Montreat,High Point,50,100
Niagara,Monmouth,71,48
Nicholls State,Illinois State,65,75
North Carolina A&T,Texas-Rio Grande Valley,67,60
UNC Wilmington,North Carolina Central,79,64
North Florida,Charleston Southern,60,68
Northern Illinois,Alaska-Anchorage,71,68
Northwestern State,Alcorn State,77,65
Oakland,Delaware State,75,70
Presbyterian,Clemson,58,79
Providence,Charlotte,67,62
Rhode Island,Penn State,77,72
Saint Mary's,Cal State Fullerton,79,54
San Diego State,Seattle,75,56
South Carolina,College of Charleston,80,82
Southeast Missouri State,Longwood,81,77
UT-Martin,USC,43,70
Tulsa,Texas A&M,67,56
Utah,Missouri State,71,58
Virginia,Syracuse,70,73
Washington State,Mississippi State,63,52
West Virginia,Iowa,87,68
Western Carolina,Louisiana Tech,76,62
Wichita State,Siena,72,70
William & Mary,South Carolina State,74,63
Bryant,UConn,58,88
Pitt,Washington State,57,43
Florida International,UCLA,54,89
Dayton,Marquette,89,75
Miami (OH),Xavier,53,60
Rhode Island,Villanova,65,78
Stetson,Miami (FL),65,79
Milwaukee,Wisconsin,46,67
American,Fairfield,73,82
Arkansas State,Ball State,54,53
Army,Harvard,54,66
Austin Peay,Georgia Southern,77,66
Bethune-Cookman,Texas Southern,68,61
Boston University,Mount St. Mary's,69,78
BYU,Idaho State,85,65
Cal Poly,Utah State,57,97
Cal State Bakersfield,Pepperdine,79,72
Cal State Northridge,Rider,72,85
UC-Davis,South Alabama,60,72
UC-Riverside,Colgate,54,44
UCSB,Nicholls State,57,38
Campbell,Appalachian State,66,79
Centenary (LA),Alcorn State,64,51
Central Arkansas,Citadel,58,53
UCF,South Dakota State,66,64
Central Michigan,UIC,67,77
Cincinnati,UNLV,67,65
Colorado,Stanford,62,76
Colorado State,San Francisco,63,65
Creighton,Nebraska,52,54
Delaware,Seton Hall,70,75
Denver,Wyoming,54,62
Dillard,Southeastern Louisiana,59,99
East Carolina,Winthrop,63,60
ETSU,Bradley,69,82
Eastern Kentucky,Akron,69,57
Eastern Michigan,Brown,51,53
Evansville,Butler,59,75
Florida A&M,Arkansas,61,86
Florida State,California,80,77
Grambling,Morehead State,72,71
Hofstra,Manhattan,65,61
Holy Cross,Loyola (IL),53,58
Illinois,Tulsa,48,44
Indiana State,DePaul,70,75
Iowa,Kansas State,65,63
Purdue-Fort Wayne,Eastern Illinois,76,74
IUPUI,Western Michigan,76,68
Jackson State,North Carolina Central,69,49
Kentucky,West Virginia,54,43
Lehigh,Dartmouth,73,60
Longwood,Delaware State,69,65
Louisiana-Monroe,Tennessee Tech,70,108
Louisiana Tech,Alaska-Anchorage,57,62
Loyola Marymount,Little Rock,59,67
Loyola (MD),Vermont,62,64
Lyon,Lamar,54,97
Maryland-Eastern Shore,Kennesaw State,49,64
UMass,Green Bay,67,84
Mercer,Chicago State,88,77
Mississippi Valley State,Iowa State,59,77
Monmouth,NJIT,55,47
Montana Tech,Weber State,62,77
Morgan State,Ole Miss,70,78
Nevada,Portland,61,63
New Hampshire,Marist,61,63
Niagara,Hartford,103,63
North Carolina A&T,Coastal Carolina,72,60
UNC Wilmington,Texas A&M-Corpus Christi,64,97
North Dakota State,Minnesota,76,90
North Texas,Houston,51,84
Northeastern,South Florida,37,55
Northern Iowa,Auburn,67,61
Oakland,Southeast Missouri State,81,63
Ohio,George Mason,65,74
Old Dominion,Marshall,64,68
Pacific,Washington,54,72
Penn State,Towson,78,54
Penn,Albany (NY),63,73
Portland State,Seattle,81,67
Radford,Navy,71,73
Robert Morris,Iona,70,62
Saint Francis (PA),Youngstown State,66,65
Saint Louis,Detroit,57,62
Samford,Ohio State,22,59
San Diego Christian,San Diego,48,82
San Diego State,Hampton,76,47
Savannah State,Michigan,64,66
South Carolina State,Coker,66,64
Southern,New Orleans,57,61
Southern Utah,Boise State,59,62
St. Bonaventure,Canisius,66,68
St. Catharine,Murray State,66,76
St. Gregory's,TCU,38,80
Stony Brook,Columbia,62,60
Temple,Buffalo,73,83
Tennessee Temple,Chattanooga,67,108
Texas A&M,Kent State,77,71
Texas-Arlington,Houston Baptist,88,74
Texas College,Stephen F. Austin,42,83
Texas State,Northern Colorado,93,105
Texas Tech,Mississippi State,77,73
Toledo,UMBC,56,61
Troy,Northwestern State,100,63
Tulane,Maine,66,56
Utah Valley,Binghamton,66,73
Vanderbilt,Drake,72,57
VCU,New Mexico,67,55
VMI,Jacksonville State,67,95
Virginia Wise,Gardner-Webb,47,74
Wagner,Bucknell,83,79
Western Carolina,Northern Illinois,71,67
Western Illinois,Texas-Rio Grande Valley,62,60
William & Mary,Liberty,74,80
Winston-Salem,Illinois State,33,53
Wright State,Sam Houston State,65,84
UNC Asheville,UNC,48,116
Western Kentucky,Louisville,68,54
Michigan State,Wichita State,65,57
Rice,Texas,56,77
Furman,Notre Dame,61,93
Gonzaga,Tennessee,83,74
Arizona State,UTEP,88,58
UMKC,Florida,65,86
Wake Forest,Baylor,87,74
Georgetown,Maryland,75,48
Akron,Fairleigh Dickinson,85,41
UC-Irvine,Eastern Washington,64,78
UCSB,Illinois State,59,87
Charlotte,Cal State Fullerton,84,92
Citadel,Grambling,55,41
Coppin State,Richmond,67,78
Cornell,Indiana,57,72
Drake,New Mexico,68,62
James Madison,Fordham,73,53
Lafayette,Central Connecticut,78,82
Morehead State,UCF,71,65
New Mexico State,Long Beach State,77,82
Nicholls State,Winston-Salem,67,61
Norfolk State,Air Force,52,75
UNC Greensboro,NC State,52,79
Northern Arizona,Arizona,57,74
Oklahoma State,Siena,77,68
Oral Roberts,Missouri,83,92
Oregon State,Fresno State,62,54
Saint Mary's,Providence,81,75
St. Peter's,Rutgers,47,68
Santa Clara,Montana,71,68
South Dakota State,Central Arkansas,72,67
Troy,LSU,57,92
Vanderbilt,VCU,71,66
Yale,Sacred Heart,57,63
Delaware State,UConn,49,79
Colgate,Syracuse,51,86
Arkansas State,Indiana State,56,54
Ball State,Purdue-Fort Wayne,54,52
Belmont,Tennessee State,91,63
Binghamton,Quinnipiac,74,58
Bowling Green State,Savannah State,54,57
Bryant,Albany (NY),47,57
Cal State Northridge,Drexel,47,55
UC-Riverside,Northwestern,43,59
Canisius,Howard,70,46
Centenary (LA),Northwestern State,84,90
Charleston Southern,High Point,62,52
Fairfield,Holy Cross,78,66
Florida Atlantic,Florida Gulf Coast,55,60
George Mason,Liberty,66,69
Great Falls,Montana State,66,78
Idaho,Sacramento State,72,58
Kent State,Kansas,60,87
Lipscomb,Tennessee Tech,71,78
Mount St. Mary's,American,57,52
Prairie View,Hawaii,70,78
Presbyterian,Army,59,43
Saint Francis (PA),Morgan State,65,61
San Diego,Cal State Bakersfield,77,65
San Francisco,USC,69,74
USC Upstate,Kennesaw State,64,66
St. Francis (NY),St. John's (NY),61,69
Wisconsin,Virginia Tech,74,72
Duke,Purdue,76,60
South Dakota,Notre Dame,76,102
Villanova,Penn,69,47
Marist,Memphis,61,100
Ohio State,Miami (FL),73,68
Florida A&M,Florida,58,73
Central Michigan,Marquette,67,81
Alabama A&M,Alabama,56,64
Arkansas-Pine Bluff,Missouri,41,95
Bucknell,La Salle,65,68
Cal State Fullerton,LSU,63,84
UC-Irvine,Utah State,62,74
Clemson,Illinois,76,74
Dartmouth,Vermont,71,88
ETSU,Marshall,76,72
Georgia,Western Kentucky,63,67
Houston,Middle Tennessee,70,67
Idaho State,Washington State,41,60
Indiana-South Bend,IUPUI,59,84
Iowa,Boston College,55,57
Jackson State,Stephen F. Austin,59,73
Jacksonville State,Norfolk State,80,61
Loyola Marymount,Arizona,57,84
McNeese State,Louisiana,64,73
Mississippi Valley State,Creighton,58,82
Monmouth,Seton Hall,78,101
Nevada,Colorado State,82,76
North Dakota,Montana,63,83
Oakland,Southern Utah,66,82
St. Joseph's,Lehigh,77,64
Saint Louis,Southern Illinois,48,64
South Alabama,Southern Miss,76,73
South Carolina,Princeton,84,58
USC Upstate,Mercer,64,74
Southeastern Louisiana,Southern,84,75
SIU-Edwardsville,Evansville,58,89
Stony Brook,NJIT,60,39
UTSA,Navy,65,78
Troy,Dayton,70,87
Valparaiso,Cleveland State,42,66
Virginia,Minnesota,56,66
Webber,Bethune-Cookman,61,65
William & Mary,Loyola (IL),61,64
UNC,Michigan State,98,63
Duquesne,Pitt,51,78
UNC Asheville,Tennessee,69,87
Auburn,Xavier,74,81
Indiana,Wake Forest,58,83
Cornell,Syracuse,78,88
Akron,Niagara,63,59
Alabama State,Nebraska,51,80
Appalachian State,Furman,65,60
Little Rock,Missouri State,37,59
Boston University,Harvard,75,59
BYU,Weber State,92,62
Brown,Providence,62,86
Cal State Bakersfield,Pacific,63,67
UC-Davis,Sacramento State,70,82
Central Connecticut,Delaware,67,61
DePaul,California,67,77
East Carolina,UNC Wilmington,99,85
Eastern Washington,Portland,63,58
Florida Memorial,Florida International,41,67
Florida State,Northwestern,59,73
Fordham,Hofstra,40,60
Hampton,Georgia State,62,53
High Point,North Carolina Central,73,64
Holy Cross,Yale,66,76
UIC,Vanderbilt,74,55
Iowa State,Northern Iowa,71,66
James Madison,Longwood,76,79
Lamar,Kentucky,61,103
Lincoln (MO),Drake,50,75
UMass,Toledo,56,57
Miami (OH),Temple,68,52
Michigan,Maryland,70,75
UNLV,Fresno State,82,76
New Hampshire,Colgate,57,54
New Mexico State,Kansas,79,100
Northern Illinois,Air Force,55,67
Oregon,Utah,81,95
Penn State,Georgia Tech,85,83
Pepperdine,Long Beach State,61,80
Presbyterian,Coastal Carolina,56,53
Rhode Island,Northeastern,85,72
Richmond,Old Dominion,62,65
Rutgers,Rider,66,62
Sam Houston State,North Texas,66,68
San Diego State,Northern Colorado,73,62
San Francisco,Cal Poly,40,61
Santa Clara,San Jose State,59,56
Siena,Loyola (MD),75,68
South Florida,Alabama-Birmingham,77,78
Southern-New Orleans,Grambling,53,98
SW Assembl. of God,Texas State,65,110
St. Edward's,Texas A&M-Corpus Christi,70,84
TCU,Colorado,62,46
Texas Southern,Arkansas,61,80
Towson,UMBC,82,65
Tulane,New Orleans,39,49
Tulsa,Ohio,63,75
Wagner,Columbia,69,84
West Virginia,Ole Miss,80,78
Wichita State,Texas Tech,69,72
William Woods,Central Arkansas,53,73
Winthrop,VMI,74,92
Wyoming,Boise State,85,86
UConn,Buffalo,68,64
USC,Oklahoma,72,73
UCLA,Texas,64,68
Houston Baptist,Villanova,57,93
Jackson State,Arizona State,60,81
Austin Peay,Southeast Missouri State,91,67
Belmont,Jacksonville,64,65
Butler,Cleveland State,50,48
UCSB,Utah Valley,62,57
Centenary (LA),South Dakota State,58,71
Central Baptist,Arkansas State,71,108
Citadel,UNC Greensboro,57,50
College of Charleston,Elon,77,69
Denver,Montana,44,63
Detroit,Milwaukee,62,71
Florida Gulf Coast,Stetson,71,76
Gardner-Webb,Radford,91,71
Purdue-Fort Wayne,Southern Utah,62,78
Lafayette,Hartford,82,97
Lipscomb,North Florida,69,54
LIU-Brooklyn,Saint Francis (PA),73,58
Maine-Presque Isle,Maine,50,126
Maryland-Eastern Shore,Delaware State,48,59
Mount St. Mary's,Sacred Heart,75,80
Murray State,Eastern Kentucky,58,50
Oakland,UMKC,84,78
Oklahoma State,Washington,65,83
Oral Roberts,North Dakota State,75,83
Saint Mary's,Kent State,75,69
St. Francis (NY),Robert Morris,87,79
UT-Martin,Morehead State,71,80
Tennessee State,Eastern Illinois,61,71
UTSA,Rice,78,75
Valparaiso,Youngstown State,68,57
Western Michigan,VCU,62,79
Wright State,Green Bay,46,57
Arizona,Texas A&M,66,67
Bryant,Iowa,36,61
Canisius,Manhattan,63,81
Denver,Texas-Arlington,67,65
ETSU,Mercer,81,61
Furman,South Carolina,48,72
Iona,Marist,50,51
Lehigh,Stony Brook,50,71
Navy,Penn,76,65
St. Peter's,Fairfield,56,76
Texas A&M-International,SMU,52,92
Texas-Rio Grande Valley,Drake,57,59
William Carey,Alcorn State,92,97
Vermont,Pitt,51,80
Duke,Michigan,73,81
Gonzaga,Indiana,70,54
Ohio State,Notre Dame,67,62
Arkansas-Pine Bluff,Purdue,42,90
Indiana State,Louisville,43,83
Bucknell,Wake Forest,52,81
American,Georgetown,49,73
Miami (FL),Kentucky,73,67
NC State,Davidson,67,72
Baylor,Washington State,58,52
Wisconsin,Marquette,58,61
Air Force,Northern Colorado,71,64
Alabama-Birmingham,Cincinnati,80,87
Alabama State,Mississippi State,67,76
Albany (NY),Siena,64,71
Appalachian State,Wofford,82,77
Arkansas State,Missouri State,47,52
Austin Peay,Eastern Illinois,81,73
Ball State,Evansville,63,73
Belmont,North Florida,89,55
Bethune-Cookman,Florida A&M,63,46
Binghamton,Rutgers,66,56
Boston College,UMass,85,81
Bowling Green State,Illinois State,65,78
BYU,Utah State,68,63
Brown,New Hampshire,61,64
Butler,Youngstown State,79,71
Cal State Bakersfield,UC-Davis,86,87
Centenary (LA),North Dakota State,53,68
Central Michigan,Cal State Fullerton,65,79
Charlotte,Southern Illinois,66,64
Chicago State,Northern Illinois,81,93
Citadel,Elon,54,56
Cleveland State,West Virginia,43,53
College of Charleston,UNC Greensboro,77,62
Colorado State,Boise State,76,85
Coppin State,Morgan State,48,62
Cornell,Minnesota,54,71
Creighton,St. Joseph's,69,58
Dayton,Akron,54,50
Delaware,Old Dominion,49,56
Delaware State,Richmond,66,76
DePaul,Northwestern,36,63
Detroit,Green Bay,46,57
Fairleigh Dickinson,Sacred Heart,86,96
Florida International,Buffalo,56,70
Fresno State,Pacific,66,64
Gardner-Webb,Liberty,59,68
George Mason,Drexel,56,55
Georgia,Illinois,42,76
Georgia State,UNC Wilmington,68,46
Grambling,Louisiana Tech,47,77
Hampton,Howard,45,39
Harvard,Colgate,67,64
Hofstra,Towson,90,79
Idaho,Portland,65,68
Purdue-Fort Wayne,UMKC,62,70
Jackson State,Kansas,62,86
Jacksonville State,Tennessee Tech,82,66
La Salle,Hartford,70,64
Lamar,Ohio,76,67
Limestone,East Carolina,43,69
Lipscomb,Jacksonville,67,83
Long Beach State,San Francisco,74,78
LIU-Brooklyn,Robert Morris,70,81
Louisiana-Monroe,Auburn,55,78
Loyola (IL),UIC,69,83
Marshall,Boston University,84,80
Ole Miss,New Orleans,78,65
Monmouth,Quinnipiac,51,65
Montana State,Eastern Washington,55,61
Mount St. Mary's,Central Connecticut,65,66
Murray State,Morehead State,74,79
UNLV,Nevada,64,57
New Mexico State,North Texas,83,85
NJIT,Maryland-Eastern Shore,42,46
Norfolk State,North Carolina A&T,66,93
North Carolina Central,Drake,46,89
North Dakota,Northern Iowa,49,69
Northeastern,James Madison,60,55
Northwestern State,Miami (OH),66,94
Oral Roberts,South Dakota State,85,76
Oregon State,Iowa State,50,63
Presbyterian,High Point,70,53
Princeton,St. Bonaventure,53,60
Rhode Island,Providence,65,66
Sacramento State,Santa Clara,32,51
Sam Houston State,UTEP,72,83
Samford,Georgia Southern,59,66
San Diego,San Diego State,46,57
Savannah State,Saint Louis,37,55
Seattle,Portland State,68,73
South Florida,UCF,63,71
Southern,Nicholls State,56,75
Southern Miss,New Mexico,58,60
Southern-New Orleans,Southeastern Louisiana,51,108
Southern Utah,UC-Riverside,63,67
St. Francis (NY),Saint Francis (PA),65,69
Temple,Penn State,65,59
UT-Martin,Eastern Kentucky,75,78
Tennessee State,Southeast Missouri State,83,72
Texas A&M-Corpus Christi,TCU,53,66
Texas-Arlington,Montana,65,67
Texas Southern,Washington,52,88
Texas State,Rice,94,100
Texas Wesleyan,Stephen F. Austin,42,92
Tougaloo,Alcorn State,60,70
Tuskegee,Alabama A&M,73,80
Utah,Idaho State,68,72
Utah Valley,Northern Arizona,63,64
Vanderbilt,Georgia Tech,51,63
VCU,William & Mary,66,50
VMI,UNC Asheville,114,105
Western Carolina,Kent State,89,84
Western Illinois,IUPUI,58,48
Western Kentucky,Tulane,82,67
Western Michigan,Holy Cross,63,69
Winston-Salem,South Carolina State,68,65
Winthrop,Radford,52,73
Wright State,Milwaukee,59,66
Wyoming,Loyola Marymount,62,55
Yale,Wagner,74,83
Oklahoma,Tulsa,69,44
Ohio,Louisville,56,91
Cal State Northridge,UCLA,67,85
Bradley,Michigan State,59,75
Nebraska,Arizona State,44,64
Florida,Florida State,55,57
California,Missouri,66,93
UC-Irvine,Pepperdine,71,63
Canisius,St. Peter's,52,76
Houston Baptist,South Alabama,63,93
Indiana State,Lamar,68,66
Iona,Fairfield,76,78
Kansas State,Oregon,70,75
Liberty,Clemson,75,80
Louisiana,Alabama,44,61
Manhattan,Rider,73,76
Maryland,George Washington,76,53
Mississippi Valley State,Kentucky,65,88
Mount Ida College,Stony Brook,40,95
Niagara,Loyola (MD),91,75
SIU-Edwardsville,Middle Tennessee,51,80
Texas-Rio Grande Valley,North Carolina Central,56,50
Toledo,Oakland,58,67
Virginia Tech,Navy,79,70
Lamar,Louisville,56,78
Savannah State,Georgetown,38,100
Albany (NY),Lehigh,64,65
Little Rock,Oral Roberts,69,66
Army,Bryant,59,48
Colgate,Maine,56,67
Fairleigh Dickinson,Monmouth,71,67
Hawaii,Illinois,58,68
Lafayette,Fordham,58,79
NJIT,St. John's (NY),54,82
Ohio,Indiana State,62,50
San Jose State,San Diego,56,52
Texas A&M-International,Texas A&M-Corpus Christi,60,87
Wayne State (MI),Eastern Michigan,47,67
Wichita State,TCU,48,57
Texas,Villanova,67,58
Purdue,Ball State,68,39
Davidson,West Virginia,68,65
Binghamton,Bucknell,60,63
Cal State Fullerton,Montana State,60,74
California Baptist,Seton Hall,80,92
Campbell,VMI,76,88
Columbia,St. Francis (NY),57,59
Covenant,Eastern Kentucky,50,93
Delaware,Hampton,75,66
Denver,Cal State Northridge,53,80
Drake,Iowa State,66,63
Hartford,Brown,62,72
Idaho State,Wisconsin,58,60
Lewis & Clark,Portland State,66,77
Marist,Siena,60,77
Navy,Mount St. Mary's,68,65
New Hampshire,Rhode Island,56,88
Northern Iowa,Iowa,46,65
St. Joseph's,Towson,85,64
San Francisco,Pacific,60,66
Sonoma State,Nevada,39,95
SIU-Edwardsville,Lipscomb,47,70
Texas College,Sam Houston State,54,89
Toledo,Wright State,35,50
Utah Valley,Sacramento State,64,44
Virginia Tech,Georgia,66,67
Gonzaga,Washington State,74,52
Maine,Oklahoma,52,78
Ohio,Xavier,56,78
Alabama A&M,Vanderbilt,55,78
Army,Penn State,45,60
Boise State,BYU,56,94
Bryant,Boston College,61,80
Butler,Bradley,87,75
Cal State Bakersfield,Fresno State,51,66
California,Utah,72,69
Central Connecticut,UMBC,56,67
Charlotte,Mississippi State,70,64
Chicago State,Illinois,50,89
Colorado State,Colorado,56,75
Coppin State,Loyola (MD),70,73
Dayton,Creighton,59,77
Duquesne,Radford,94,75
Eastern Illinois,Evansville,76,80
Florida Gulf Coast,Florida,60,94
Hofstra,Stony Brook,61,56
Holy Cross,UMass,59,73
Huston-Tillotson,Nicholls State,53,96
Idaho,South Carolina State,59,66
Iona,LIU-Brooklyn,68,61
Purdue-Fort Wayne,Valparaiso,63,46
Limestone,High Point,43,72
Louisiana College,McNeese State,59,88
Louisiana-Monroe,Louisiana Tech,57,69
Missouri State,Tulsa,67,70
Monmouth,Rider,54,66
Morgan State,DePaul,79,75
New Mexico,San Diego,57,54
North Carolina Central,Arkansas,70,98
Northeastern,Harvard,76,71
Rutgers,Princeton,49,44
St. Peter's,NJIT,51,38
San Diego State,Arizona,56,69
South Dakota State,Minnesota,60,74
Southeast Missouri State,Western Illinois,66,71
TCU,Indiana,56,66
Yale,Boston University,43,55
St. Joseph's,Villanova,56,59
Fairfield,Fordham,69,66
Idaho State,Green Bay,53,68
Long Beach State,Weber State,63,72
Milwaukee,Miami (OH),45,69
Sacramento State,New Mexico State,65,76
Southern Miss,Kansas State,55,74
Troy,Middle Tennessee,53,81
Delaware State,Maryland,58,86
Florida International,Miami (FL),50,76
Florida Tech,UCF,68,110
Gardner-Webb,Wichita State,64,76
Georgia Southern,Drake,73,84
Iowa State,Iowa,57,73
Stephen F. Austin,North Dakota State,112,111
Wright State,Little Rock,62,55
Oral Roberts,UNC,84,100
UMBC,Pitt,56,91
Utah,Oklahoma,52,70
Texas State,Texas,73,81
Tennessee,Temple,72,88
Austin Peay,Louisville,75,94
Xavier,Cincinnati,76,66
Boston University,Notre Dame,67,74
Long Beach State,Syracuse,55,79
Indiana State,Purdue,62,76
DePaul,UCLA,54,72
Memphis,Georgetown,70,79
Alcorn State,Michigan State,60,118
Butler,Ohio State,51,54
Prairie View,Baylor,63,90
Chattanooga,Davidson,95,100
Purdue-Fort Wayne,Marquette,50,69
UMass,Kansas,61,60
Cal State Bakersfield,Cal State Fullerton,64,87
Campbell,Florida Gulf Coast,68,72
Canisius,Albany (NY),46,74
Catawba,UNC Asheville,67,84
Central Arkansas,Missouri State,46,63
Central Connecticut,Rhode Island,69,77
Cleveland State,Marist,66,47
Colgate,Monmouth,54,53
Coppin State,Dayton,56,73
Covenant,Charleston Southern,49,101
ETSU,Appalachian State,89,70
Eastern Kentucky,Ball State,71,58
Eastern Michigan,Michigan,60,91
Eastern Washington,Hawaii,55,75
Fairleigh Dickinson,Army,52,74
Florida State,Georgia State,62,57
Grambling,LSU,41,87
Green Bay,Wisconsin,57,77
Harvard,George Washington,63,78
Indiana,Kentucky,54,72
Jarvis Christian,Sam Houston State,60,69
Kennesaw State,Florida A&M,58,63
Louisiana College,Louisiana,58,85
Louisiana-Monroe,McNeese State,57,66
Louisiana State-Shreveport,Northwestern State,64,85
Louisiana Tech,Centenary (LA),77,71
Loyola Marymount,UCSB,61,81
Maryland-Eastern Shore,St. Bonaventure,60,75
Ole Miss,New Mexico,70,103
Mississippi Valley State,Houston,58,92
UMKC,Loyola (IL),47,52
Montana State,Washington State,51,70
Mount St. Mary's,Penn State,56,61
Murray State,Missouri,64,75
Nebraska,Oregon State,63,64
New Hampshire,LIU-Brooklyn,72,76
New Orleans,Houston Baptist,77,73
Nicholls State,Southern,64,58
North Carolina A&T,Akron,61,78
UNC Greensboro,East Carolina,53,97
North Dakota State,Georgia Southern,98,77
Northern Colorado,Creighton,66,85
Northern Iowa,Wyoming,65,74
Notre Dame de Namur,Santa Clara,47,67
Ohio,Delaware,66,75
Pacific,Pepperdine,73,55
Portland,BYU,76,91
Quinnipiac,Wagner,71,63
Saint Mary's,San Diego State,67,64
Samford,Saint Louis,49,70
San Diego,Oregon,64,57
San Francisco,Boise State,79,76
Seton Hall,St. Peter's,60,46
South Alabama,Mississippi State,60,79
South Carolina State,Clemson,63,90
South Dakota State,Denver,58,62
Southeastern Louisiana,Florida Atlantic,58,72
Southern Virginia,Coastal Carolina,59,89
Southern Wesleyan,VMI,94,113
St. Francis (NY),Hofstra,52,68
Stephen F. Austin,Drake,66,64
Texas A&M,Alabama,86,78
Texas-Arlington,Marshall,68,81
Texas-Rio Grande Valley,Air Force,50,71
Texas Tech,Lamar,79,85
Towson,High Point,71,57
Utah State,Utah Valley,69,50
Valparaiso,Miami (OH),50,62
VCU,Richmond,77,76
Weber State,Southern Utah,66,62
West Virginia,Duquesne,68,63
Western Illinois,Eastern Illinois,56,63
Western Kentucky,Evansville,40,72
Winston-Salem,NC State,46,74
Gonzaga,Arizona,64,69
Wright State,Wake Forest,53,66
Villanova,La Salle,70,59
IUPUI,Arizona State,58,59
Bethune-Cookman,St. John's (NY),59,77
Delaware State,Rutgers,55,60
Detroit,Bowling Green State,38,58
Drexel,Fairfield,60,66
Gardner-Webb,Kansas State,48,107
Hartford,Sacred Heart,59,55
UIC,Georgia Tech,66,60
James Madison,Radford,85,81
Johnson & Wales (FL),Florida Gulf Coast,46,65
Longwood,Virginia Tech,57,79
Montana,Fresno State,69,65
Morehead State,Illinois State,70,76
Niagara,South Florida,70,55
North Carolina Central,Old Dominion,54,79
UNC Wilmington,Vermont,68,89
Northern Illinois,Little Rock,85,97
Northern New Mexico,Northern Arizona,39,80
Oklahoma State,Texas A&M-Corpus Christi,82,59
Plymouth State,Dartmouth,47,96
Portland State,Washington,83,84
Presbyterian,Tulsa,48,62
Princeton,Manhattan,60,70
Robert Morris,Miami (FL),62,70
Rochester (MI),Oakland,54,88
Saint Francis (PA),Iona,61,78
Seattle,Cal Poly,60,59
USC Upstate,Boston College,55,67
Southeast Missouri State,Bradley,62,75
Southern Illinois,Nevada,48,62
Stanford,Colorado State,74,63
Tennessee State,Alabama A&M,67,69
UTEP,New Mexico State,78,90
Union College,Tennessee Tech,40,87
Virginia Wise,Coastal Carolina,51,90
Western Michigan,UNLV,61,70
Stony Brook,UConn,57,91
Cleveland State,Syracuse,72,69
Alabama State,Ole Miss,81,85
Alcorn State,Central Michigan,66,74
Anderson (SC),Liberty,46,88
Arkansas-Pine Bluff,SMU,64,62
UC-Davis,Citadel,79,61
UC-Riverside,Loyola Marymount,59,52
Campbell,Stetson,56,63
Charleston Southern,Cincinnati,55,74
Chicago State,Hawaii,75,85
Dillard,Nicholls State,45,87
Florida A&M,Texas A&M,57,67
Houston Baptist,North Texas,76,88
Louisiana-Monroe,Louisiana,58,86
Louisiana Tech,McNeese State,44,61
Mississippi Valley State,Arkansas State,58,75
UMKC,Northwestern,62,77
New Orleans,Texas State,85,81
Pepperdine,USC,77,91
Southern,Creighton,60,71
UT-Martin,Middle Tennessee,72,65
Tennessee Wesleyan,Western Carolina,67,110
William Carey,Southern Miss,44,69
Youngstown State,Kent State,74,82
Texas Southern,Texas,72,88
Marquette,Tennessee,68,80
North Florida,Clemson,36,76
Cal State Bakersfield,South Dakota State,65,86
Florida Atlantic,Denver,55,66
Kennesaw State,Savannah State,49,53
Millsaps,Southeastern Louisiana,56,85
North Carolina Central,South Carolina,43,90
Portland,Northern Colorado,73,76
Seattle,UC-Irvine,55,52
Seattle Pacific,Oregon State,67,71
South Florida,Vanderbilt,52,71
Tennessee Tech,Florida State,59,69
Western State,Wyoming,73,100
Siena,Pitt,66,79
UNC Asheville,Duke,56,99
Canisius,Syracuse,60,82
Loyola Marymount,UCLA,44,75
Jacksonville,Ohio State,68,81
Citadel,Michigan State,65,79
Little Rock,Memphis,51,59
Akron,VCU,69,73
American,George Washington,50,63
Aquinas,Detroit,48,58
Arkansas-Pine Bluff,Nevada,58,87
Austin Peay,Arkansas,80,89
Bethune-Cookman,LIU-Brooklyn,46,71
UC-Davis,Presbyterian,69,82
UCSB,Weber State,63,70
Chattanooga,ETSU,70,82
Coastal Carolina,College of Charleston,58,73
East Carolina,NC State,76,87
Ecclesia,Central Arkansas,56,71
Gardner-Webb,Western Carolina,96,90
Georgia State,Georgia Tech,64,84
Harvard,Rice,63,67
Illinois State,Central Michigan,72,69
Jackson State,Providence,71,85
Jacksonville State,Alabama-Birmingham,48,75
Lewis Institute,UIC,57,80
Liberty,DePaul,63,64
Longwood,Virginia,61,90
Mercer,Oklahoma State,74,104
Middle Tennessee,Belmont,69,82
Nicholls State,LSU,56,68
Norfolk State,Wright State,43,66
Northern Arizona,Stanford,57,66
Northwestern State,Grambling,83,79
Ohio,Marshall,68,73
Old Dominion,Duquesne,86,60
Oral Roberts,New Mexico,63,66
Portland State,Cal Poly,62,65
Prairie View,New Mexico State,74,88
Quinnipiac,Dartmouth,76,74
Rider,La Salle,75,92
Robert Morris,Lafayette,83,70
