Home,Away,Home_Score,Away_Score
Waldorf,North Dakota State,52,83
Western New England,Boston University,54,91
Westminster,Youngstown State,67,97
Wofford,Bradley,62,70
Wyoming,Pacific,65,73
Yale,Pitt,70,75
Cleveland State,Kentucky,70,101
College of Charleston,Villanova,47,63
Wisconsin,UNC,56,71
William & Mary,Duke,67,88
Louisville,Old Dominion,68,62
Oregon,UConn,79,69
Auburn,Purdue,71,96
Baylor,VCU,71,63
Michigan State,St. John's (NY),73,62
Michigan,South Carolina,46,61
Appalachian State,Hartford,70,61
Little Rock,Central Michigan,91,79
Arkansas-Pine Bluff,Siena,43,66
Army,Columbia,88,83
Ave Maria,Florida International,72,89
Ball State,Southern Utah,94,83
Binghamton,Florida Gulf Coast,53,69
Bradley,George Mason,66,77
Buffalo,Alaska-Anchorage,85,79
Cal Poly,Northern Illinois,68,64
Citadel,Arizona State,110,127
Coastal Carolina,Wake Forest,74,86
Colgate,Penn State,59,72
Crown College,Western Illinois,53,91
Delaware State,Rice,58,80
Detroit,New Hampshire,70,86
Drexel,Niagara,74,93
Fairfield,Loyola (MD),66,81
Georgetown,Oklahoma State,70,97
Georgia State,Eastern Kentucky,82,65
Hofstra,South Dakota,65,57
UIC,Elon,80,91
Jackson State,Ohio State,47,78
Jarvis Christian,Texas A&M-Corpus Christi,61,84
Longwood,Saint Francis (PA),72,87
Louisiana,James Madison,82,70
Madonna,Eastern Michigan,60,97
UMBC,Navy,66,78
Maryland-Eastern Shore,Colorado State,65,76
Mississippi Valley State,Liberty,55,70
Missouri State,DePaul,66,68
Morgan State,Brown,75,81
Mount St. Mary's,Texas-Arlington,71,80
NJIT,Idaho State,71,67
North Texas,Rutgers,53,66
Oakland,Nevada,78,82
Oklahoma Baptist,Louisiana Tech,63,79
Princeton,Lafayette,71,55
Rider,Fordham,62,73
Saint Louis,Alabama,57,62
Samford,Cincinnati,55,70
Southeastern Louisiana,UTEP,72,56
St. Bonaventure,Pepperdine,89,63
Tennessee,Chaminade,95,81
UT-Martin,Duquesne,66,63
Tennessee State,Canisius,72,58
Texas Tech,Utah State,75,51
Trinity Baptist,Jacksonville,52,97
Troy,San Francisco,67,79
Utah Valley,Denver,88,85
Valparaiso,BYU,92,89
Vermont,Houston,71,72
Wichita State,LSU,82,47
Wofford,Kent State,59,66
Santa Clara,Arizona,61,69
Louisville,Wichita State,62,52
Gonzaga,Quinnipiac,82,62
Portland,UCLA,77,99
Illinois,West Virginia,57,89
Michigan State,Baylor,58,73
Indiana State,Iowa State,71,73
Temple,Florida State,89,86
Butler,Vanderbilt,76,66
UC-Davis,Weber State,58,86
Dayton,Nebraska,78,80
Drake,Iona,53,64
Long Beach State,Binghamton,64,72
LSU,Old Dominion,66,60
Montana,Ole Miss,81,86
New Mexico,Virginia Tech,72,92
Norfolk State,Bucknell,58,84
Northern Colorado,Sacred Heart,81,59
Seton Hall,Florida,76,81
St. John's (NY),VCU,69,75
Stanford,Miami (FL),53,67
Texas A&M,Cal State Northridge,95,73
UT-Martin,Kentucky,76,111
UNC Asheville,Kansas,57,95
Virginia,Iowa,74,41
Butler,Arizona,69,65
Baylor,Louisville,66,63
Gonzaga,Florida,77,72
Nebraska,UCLA,71,82
Temple,West Virginia,81,77
Iowa State,Miami (FL),73,56
Belmont,Rhode Island,73,82
Michigan State,Wichita State,77,72
Florida State,Illinois,72,61
Abilene Christian,Oklahoma,64,72
Akron,Air Force,84,75
Alabama State,Northern Arizona,57,71
Arkansas-Monticello,UMKC,82,97
Belmont Abbey,UNC Greensboro,54,90
Boston College,Kansas State,54,72
Bryant,Northwestern,66,86
Cal State Bakersfield,Wright State,64,68
Cal State Northridge,New Mexico,89,105
UC-Irvine,South Dakota State,63,52
UC-Riverside,Utah,67,85
Coppin State,Grand Canyon,37,70
Dayton,Portland,84,74
Drake,UC-Davis,58,64
ETSU,Milwaukee,86,62
Elon,Northern Illinois,85,80
Florida College,New Orleans,63,90
Fresno State,Oregon State,63,58
Gardner-Webb,Georgia,59,77
Georgia Southern,Florida A&M,83,72
Grambling,Texas-Rio Grande Valley,93,101
Hampton,Robert Morris,48,62
Hartford,Rutgers,75,77
High Point,Clemson,74,83
Hiwassee,Furman,48,98
Idaho,Sam Houston State,62,69
Idaho State,Texas Tech,58,91
UIC,Cal Poly,84,71
Indiana State,Stanford,62,65
Iona,Weber State,76,54
Jacksonville State,Cal State Fullerton,61,38
Lamar,Prairie View,91,83
Lehigh,Mississippi State,87,73
Long Beach State,Florida Gulf Coast,67,68
Madaille,Hofstra,56,89
Marshall,Ohio State,70,111
Mercer,East Carolina,70,66
Middle Tennessee,UNC Wilmington,68,63
Morehead State,Pitt,63,76
Nevada,Buffalo,67,62
Niagara,North Texas,71,80
Nicholls State,Bethune-Cookman,76,69
North Florida,North Dakota,76,75
Northern Colorado,Bucknell,63,75
Oakland,Alaska-Anchorage,71,65
Portland State,Loyola Marymount,62,78
Presbyterian,Boise State,56,82
Providence,Memphis,60,51
Quinnipiac,Seton Hall,79,90
Radford,Stetson,80,66
Richmond,Maryland,82,88
Rowan,Princeton,46,108
Sacred Heart,Norfolk State,61,59
Savannah State,St. Francis (NY),91,97
South Carolina State,Holy Cross,57,73
Southeastern Louisiana,Colorado State,59,67
Southern Illinois,Minnesota,45,57
SMU,USC,73,78
St. John's (NY),Old Dominion,55,63
Stony Brook,Towson,63,88
Tennessee Tech,Ohio,57,68
Texas A&M,Virginia Tech,68,65
TCU,UNLV,63,59
Texas State,UTSA,48,63
Toledo,Evansville,83,79
Troy,Hawaii,65,63
Vanderbilt,Santa Clara,76,66
VCU,LSU,85,74
Western Kentucky,Washington,47,86
Wyoming,California,61,71
Appalachian State,Duke,58,93
Virginia,Providence,63,52
Northern Iowa,Xavier,42,64
Loyola (MD),Creighton,52,82
NJIT,Purdue,68,79
South Carolina,Syracuse,64,50
Mount St. Mary's,Michigan,47,64
Alabama A&M,Murray State,54,91
Army,Fairfield,74,75
Berea,Eastern Kentucky,64,92
Bethune-Cookman,Samford,65,93
Boston College,Richmond,54,67
Cal Poly,Elon,66,72
Cal State Fullerton,Alabama State,67,76
Campbell,VMI,67,53
Canisius,Youngstown State,90,84
Central Arkansas,Western Michigan,63,80
Central Michigan,Green Bay,89,77
Charlotte,Davidson,57,79
Chattanooga,Kennesaw State,88,71
Chicago State,Notre Dame,60,91
Colgate,Columbia,78,81
Cornell,Houston,53,83
Delaware State,Montana State,66,91
Denver,Eastern Washington,80,85
Drake,Alaska-Anchorage,69,74
East Carolina,Air Force,70,63
Georgia Southern,Radford,65,64
Hampton,Stony Brook,66,76
Harvard,UMass,66,70
Houston Baptist,Marquette,79,101
UIC,Northern Illinois,81,92
Iona,Nevada,75,73
Iowa,Memphis,92,100
IUPUI,SIU-Edwardsville,58,61
Jacksonville,North Carolina A&T,66,49
Jacksonville State,Northern Arizona,76,63
James Madison,George Mason,77,80
Kansas State,Maryland,68,69
Liberty,William & Mary,70,79
Life Pacific,Southern Utah,56,101
Lipscomb,Cincinnati,68,91
LIU-Brooklyn,UMass-Lowell,82,78
Louisiana State-Alexandria,McNeese State,78,80
Loyola (IL),NC State,77,79
Maine-Presque Isle,Maine,45,96
Manhattan,Detroit,84,81
Marist,Dartmouth,75,69
Mercer,Akron,63,65
Middle Tennessee,Toledo,73,70
Milwaukee,UC-Irvine,54,37
Mississippi Valley State,Purdue-Fort Wayne,54,79
Morgan State,Bowling Green State,58,90
Omaha,Eastern Michigan,77,94
New Mexico State,San Diego,56,51
North Carolina Central,Northern Kentucky,82,74
UNC Wilmington,Evansville,65,62
North Dakota,Wright State,79,83
North Florida,Cal State Bakersfield,54,77
Northwestern State,Missouri,60,84
Oakland,UC-Davis,79,66
Penn State,George Washington,74,68
Penn,Navy,68,70
Reinhardt,Tennessee State,64,96
Rice,Incarnate Word,87,79
Rider,Wagner,70,67
Robert Morris,Towson,67,66
Sacramento State,San Francisco,59,77
Saint Francis (PA),American,69,62
Savannah State,Grambling,104,110
Seattle,UCF,51,67
South Alabama,Eastern Illinois,62,72
South Carolina State,Monmouth,62,86
South Dakota State,ETSU,59,71
Spalding,Austin Peay,63,82
St. Francis (NY),Texas-Rio Grande Valley,61,71
Stetson,Florida A&M,98,90
Texas-Arlington,Fordham,67,63
Toccoa Falls,Charleston Southern,54,101
Tulane,Georgia Tech,68,82
Utah Valley,BYU,114,101
Washington,TCU,80,93
Weber State,Buffalo,72,74
Western Carolina,Jackson State,58,47
Western Illinois,Miami (OH),72,81
Western Kentucky,UNLV,61,71
Yale,Vermont,65,67
Mississippi Valley State,Indiana,52,85
Iowa State,Gonzaga,71,73
Texas A&M,UCLA,67,74
Alabama-Birmingham,Saint Mary's,63,76
Prairie View,Wisconsin,50,95
Alcorn State,Colorado State,58,80
Arkansas-Pine Bluff,Hawaii,44,64
Ball State,Valparaiso,73,79
Binghamton,Florida International,57,74
Bryn Athyn,Delaware,51,84
Cal State Bakersfield,North Dakota,55,57
Cal State Northridge,Portland,78,96
UCSB,USC,72,96
Cleveland State,Duquesne,71,78
Denver,Sacramento State,72,61
ETSU,UC-Irvine,72,66
Evansville,Middle Tennessee,55,66
Ferris State,Illinois State,67,81
Hartford,North Texas,78,81
Howard,Georgetown,72,85
Howard Payne,Abilene Christian,55,71
Indiana State,Quinnipiac,77,80
Kent State,Northeastern,70,73
La Salle,Drexel,89,78
Lehigh,Arkansas State,89,97
Maryland-Eastern Shore,Louisiana Tech,53,74
Miami (FL),Florida,56,65
Milwaukee,South Dakota State,58,81
Monmouth,Holy Cross,80,77
Montana,South Dakota,67,72
New Hampshire,Winthrop,65,60
New Mexico,Dayton,57,64
Nicholls State,Samford,106,103
North Dakota State,Missouri State,50,64
North Florida,Wright State,67,75
Portland State,Pepperdine,91,85
San Francisco,Eastern Washington,90,96
San Jose State,Washington State,88,76
Siena,Albany (NY),72,81
USC Upstate,College of Charleston,60,72
Southeastern Louisiana,California,55,67
Stanford,Seton Hall,66,52
Texas Southern,Louisiana,73,84
Toledo,UNC Wilmington,77,102
Virginia Tech,Nebraska,66,53
Wofford,Colorado,60,75
Kentucky,Arizona State,115,69
Butler,Utah,68,59
Boise State,Oregon,63,68
Manhattan,West Virginia,61,108
Allen,Campbell,60,92
Appalachian State,Charlotte,72,80
Arizona Christian,Montana State,73,93
Boston University,St. Peter's,67,80
Bryant,Brown,90,91
Chestnut Hill,Coppin State,76,73
Dartmouth,Longwood,80,86
High Point,Morgan State,62,61
Hiwassee,Tennessee Tech,47,80
Jarvis Christian,Grambling,56,102
Kennesaw State,South Florida,69,71
Minnesota,Florida State,67,75
Mount St. Mary's,Arkansas,76,89
North Carolina Central,Missouri,62,52
Northwestern State,Mississippi State,59,65
Presbyterian,Citadel,83,97
Savannah State,San Diego State,67,100
Siena Heights,Purdue-Fort Wayne,59,107
Southeast Missouri State,UMKC,75,86
SIU-Edwardsville,Grand Canyon,76,64
Southern Oregon,Oregon State,59,84
Stephen F. Austin,Louisiana-Monroe,72,77
Tulsa,Oral Roberts,79,65
Wake Forest,Northwestern,58,65
Villanova,Penn,82,57
Long Beach State,Kansas,61,91
Michigan State,Duke,69,78
North Dakota State,Xavier,55,85
Buffalo,Creighton,72,93
Syracuse,Wisconsin,60,77
Rhode Island,Valparaiso,62,65
Alabama A&M,Alabama-Birmingham,45,75
Little Rock,Central Arkansas,89,87
Ave Maria,Florida Gulf Coast,60,120
Bradley,Eastern Illinois,87,83
Brevard,UNC Asheville,50,68
Central Pennsylvania College,Liberty,48,62
Charleston Southern,Alabama,46,76
Chattanooga,Coastal Carolina,68,52
Coker,Gardner-Webb,54,102
Davidson,Mercer,78,57
Delaware State,St. John's (NY),79,72
Florida Atlantic,UT-Martin,81,82
George Washington,Harvard,77,74
Georgia Tech,Penn State,60,67
Hampton,East Carolina,48,68
Hofstra,Columbia,88,86
Houston,LSU,65,84
Indiana-Kokomo,Ball State,52,92
Iowa,Notre Dame,78,92
Jacksonville State,Alabama State,72,69
Lamar,Idaho State,60,77
Lipscomb,Belmont,62,64
Mars Hill,Wofford,76,79
UMass-Lowell,Marist,69,81
McNeese State,Texas State,68,80
Murray State,Southern Illinois,85,89
North Carolina A&T,UNC Greensboro,66,86
NC State,Illinois,74,88
Northern Colorado,Oklahoma,66,87
Notre Dame (CA),Bowling Green State,60,86
Pacific,Nevada,67,77
Paul Quinn,Southern,79,91
Pitt,Maryland,73,59
Princeton,VCU,70,81
Samford,Saint Louis,68,64
San Jose State,Idaho,58,49
USC Upstate,Auburn,83,90
Southern Nazarene,Wichita State,57,87
Tennessee State,Vanderbilt,59,83
Texas-Arlington,Texas,72,61
Texas-Rio Grande Valley,Texas A&M-Corpus Christi,68,84
Tulane,New Orleans,59,74
Union (NY),Colgate,68,91
Western Illinois,American,50,57
William & Mary,Central Michigan,81,91
UNC,Indiana,67,76
Ohio State,Virginia,61,63
Sam Houston State,Baylor,45,79
UC-Riverside,UCLA,56,98
Saint Mary's,Stanford,66,51
Purdue,Louisville,64,71
Texas Southern,Arizona,63,85
Western Oregon,Oregon,54,93
Abilene Christian,New Mexico,55,64
Adrian,Akron,41,95
Air Force,New Mexico State,70,78
Alcorn State,San Francisco,65,78
Boston University,UConn,49,51
UC-Irvine,Santa Clara,58,55
Central Connecticut,Maine,82,61
Chicago State,UIC,58,74
Cleveland State,Arkansas State,51,78
Colorado State,Colorado,72,58
Coppin State,Georgetown,44,96
Dartmouth,Old Dominion,47,59
Denver,Wyoming,70,82
Drake,DePaul,75,77
Drexel,Lafayette,74,70
Eastern Michigan,Detroit,87,61
Fairleigh Dickinson,Army,78,97
Florida International,Elon,81,84
Furman,Winthrop,57,58
George Mason,Northern Iowa,54,50
Goucher,Towson,37,99
Grambling,Miami (OH),76,78
Green Bay,Kansas State,61,80
Holy Cross,Albany (NY),55,49
Houston Baptist,Rice,77,90
Incarnate Word,Texas Tech,48,69
Purdue-Fort Wayne,Austin Peay,103,99
IUPUI,Illinois State,63,77
Jackson State,Memphis,69,84
Jacksonville,Milwaukee,67,72
James Madison,Charlotte,56,65
Kennesaw State,Florida A&M,76,74
Lehigh,La Salle,81,89
LIU-Brooklyn,Hartford,75,68
Louisiana Tech,California,59,68
Loyola (MD),Stony Brook,71,70
Mansfield,Binghamton,71,91
UMBC,Duquesne,81,72
Maryland-Eastern Shore,Southeastern Louisiana,75,85
Menlo,Fresno State,67,80
Methodist,Coastal Carolina,59,88
Middle Tennessee,Ole Miss,77,62
Minnesota-Crookston,South Dakota State,58,90
Morehouse,Georgia,72,86
Nebraska,Clemson,58,60
Omaha,Cal State Fullerton,83,73
UNLV,Southern Utah,89,81
New Hampshire,Providence,62,76
Norfolk State,Loyola (IL),62,75
UNC Wilmington,Western Michigan,97,92
Northeastern,Cornell,77,80
Northern Illinois,Indiana State,52,63
Northern Kentucky,Morehead State,84,79
Ohio,Marshall,88,98
Pacific Union,Cal State Bakersfield,46,79
Richmond,Bucknell,68,73
Rogers State,Oklahoma State,85,101
Rutgers,Miami (FL),61,73
Sacred Heart,Fordham,71,70
Saint Francis (PA),NJIT,70,83
Siena,St. Bonaventure,74,81
South Alabama,Southern Miss,78,55
South Dakota,UMKC,82,84
USC,San Diego,76,55
SMU,Boise State,62,71
St. Francis (NY),Brown,71,81
Stetson,UCF,45,81
Temple,St. Joseph's,78,72
Texas College,North Texas,45,73
Utah State,BYU,63,77
Utah Valley,Washington State,76,83
VMI,Radford,67,74
Virginia Tech,Michigan,73,70
Voorhees,South Carolina State,85,90
Wabash,Evansville,39,83
Wagner,UMass,55,62
Washington,TCU,71,86
Western Carolina,Marquette,44,90
Western Kentucky,Eastern Kentucky,59,78
Wright State,Georgia State,74,81
Yale,Bryant,70,79
Youngstown State,Robert Morris,75,74
Mississippi Valley State,Gonzaga,63,97
Cincinnati,Iowa State,55,54
Vermont,South Carolina,50,68
Florida,North Florida,91,60
Central Arkansas,Southeast Missouri State,63,87
Columbia,Seton Hall,71,95
Fairfield,Rider,76,67
Georgia Southern,Savannah State,94,75
Johnson & Wales (NC),Presbyterian,63,107
Lees-McRae,ETSU,80,85
Louisiana State-Shreveport,Northwestern State,74,88
Monmouth,Quinnipiac,91,72
Montana State,Utah,84,92
Navy,College of Charleston,64,70
Nicholls State,Louisiana,69,101
Northwest University,Seattle,65,82
Oral Roberts,Oakland,64,92
Oregon State,Mississippi State,57,74
Panhandle State,Texas State,44,75
Sacramento State,Pacific,58,74
Sonoma State,UCSB,51,75
South Florida,Troy,80,74
Southern Wesleyan,North Carolina Central,55,92
Stephen F. Austin,Arkansas,62,78
UT-Martin,Arkansas-Pine Bluff,73,68
Tennessee Tech,Lipscomb,85,104
UTSA,Cal Poly,47,59
SIU-Edwardsville,Indiana,60,83
Alabama,Texas,68,77
Cal State Bakersfield,SMU,43,49
Campbell,USC Upstate,73,80
Canisius,Manhattan,77,76
Colgate,Citadel,101,108
Delaware State,Delaware,49,64
Duquesne,Pitt,64,55
Grambling,Kent State,57,86
Iona,St. Peter's,79,65
Lamar,San Francisco,63,82
Niagara,Marist,66,72
North Dakota State,North Carolina A&T,85,67
St. John's (NY),Tulane,95,75
UCLA,Kentucky,97,92
St. Joseph's,Villanova,57,88
Stanford,Kansas,74,89
Maine,Duke,55,94
West Virginia,Virginia,66,57
Xavier,Baylor,61,76
Gonzaga,Arizona,69,62
Akron,Creighton,70,82
Louisville,Grand Canyon,79,70
Morehead State,Purdue,56,90
Oklahoma,Wisconsin,70,90
Central Arkansas,Butler,58,82
Rhode Island,Providence,60,63
North Florida,Syracuse,71,77
Savannah State,Oregon,59,128
Abilene Christian,Charleston Southern,85,82
Albany (NY),Yale,55,59
Alcorn State,California,59,83
American,Howard,54,71
Arkansas-Pine Bluff,Central Michigan,59,82
Arkansas State,TCU,54,77
Auburn,Alabama-Birmingham,74,70
Austin Peay,Arkansas,62,99
Belmont,Pepperdine,85,77
Bethune-Cookman,Cleveland State,62,73
Binghamton,Saint Francis (PA),73,70
Boise State,Evansville,67,72
Boston University,NC State,73,77
BYU,USC,84,91
Brown,Central Connecticut,75,58
Bryant,Ohio,53,79
Bucknell,La Salle,73,83
Buffalo,St. Bonaventure,84,90
UC-Davis,Idaho,66,68
UC-Merced,Sacramento State,54,81
Campbell,Colgate,73,71
Centenary (LA),Stephen F. Austin,59,90
UCF,UMass,65,62
Chicago State,Western Illinois,83,76
Colorado,Portland,76,63
Dartmouth,Boston College,70,88
Denver,Weber State,57,55
DePaul,Northwestern,64,80
Detroit,Murray State,76,86
Drexel,High Point,78,72
Fairfield,Siena,73,80
Fairleigh Dickinson,Ohio State,62,70
Florida College,Stetson,69,101
Fordham,Harvard,52,64
Fresno State,Drake,78,76
Gardner-Webb,VMI,86,68
Georgia Tech,Tennessee,58,81
Green Bay,Toledo,78,77
Hartford,Sacred Heart,87,79
Hofstra,Florida Atlantic,88,80
Holy Cross,New Hampshire,53,56
Idaho State,Cal State Northridge,76,79
Illinois,VCU,64,46
Indiana State,Utah State,62,61
IUPUI,Ball State,73,62
James Madison,Longwood,71,59
Kansas State,Saint Louis,84,53
Kennesaw State,Michigan,55,82
Liberty,UNC Greensboro,65,72
Long Beach State,New Mexico State,85,93
LIU-Brooklyn,Incarnate Word,79,90
Louisiana,McNeese State,92,72
Louisiana-Monroe,Chattanooga,52,79
Louisiana State-Shreveport,Sam Houston State,59,91
Marshall,Eastern Kentucky,80,89
Memphis,Ole Miss,77,85
Mercer,George Mason,68,79
Messiah,UMBC,59,98
Miami (OH),Purdue-Fort Wayne,71,87
Middle Tennessee,South Alabama,67,55
Milwaukee,Montana,69,75
UMKC,South Dakota State,68,77
Missouri State,Air Force,70,83
Morgan State,Rutgers,58,72
Mount St. Mary's,Loyola (MD),57,64
Navy,Furman,46,79
Omaha,Iowa,98,89
Nevada,Bradley,91,69
UNLV,Arizona State,73,97
New Mexico,Illinois State,74,79
New Orleans,Washington State,70,54
NJIT,UMass-Lowell,75,74
UNC Asheville,Coastal Carolina,79,77
North Carolina Central,East Carolina,56,69
Northeastern,Stony Brook,75,77
Northern Iowa,Wyoming,73,81
Northern Kentucky,Norfolk State,72,61
Northern New Mexico,Northern Colorado,73,97
Northwestern State,UTEP,79,67
Oberlin,Youngstown State,72,87
Oklahoma State,Maryland,70,71
Old Dominion,Towson,60,58
Oral Roberts,Michigan State,76,80
Oregon State,Charlotte,66,69
Pacific,Cal State Fullerton,77,78
Penn,Temple,62,70
Pfeiffer,UNC Wilmington,113,126
Prairie View,Houston,61,105
Rice,Texas Tech,84,85
Robert Morris,Lehigh,58,64
San Diego,Northern Arizona,80,65
San Diego State,Loyola (IL),59,65
Santa Clara,San Jose State,40,55
USC Upstate,Citadel,92,97
South Dakota,Nebraska,61,73
South Florida,George Washington,67,68
Southeastern Louisiana,Louisiana Tech,59,88
Southern,Florida A&M,83,71
Southern Utah,Oakland,68,78
St. Francis (NY),Army,56,76
Tennessee State,Lipscomb,72,71
Tennessee Tech,Alabama A&M,79,74
Texas A&M-Corpus Christi,Cal Poly,70,82
Texas-Arlington,North Texas,77,61
Texas-Rio Grande Valley,Portland State,74,87
UTSA,Utah Valley,71,75
Texas Southern,Southern Illinois,70,74
Tulsa,Little Rock,62,72
Vanderbilt,Minnesota,52,56
Wake Forest,Richmond,75,67
Western Carolina,Appalachian State,58,53
Western Kentucky,Missouri,56,59
Wichita State,Colorado State,82,67
William & Mary,Hampton,69,79
Winthrop,Dayton,67,83
Wofford,Miami (FL),57,74
Wright State,Penn State,50,72
Radford,UNC,50,95
Southeast Missouri State,Indiana,55,83
Florida International,South Carolina,54,70
Alabama State,Troy,65,83
Bowling Green State,Cincinnati,56,85
Boyce,UT-Martin,64,108
Campbell,Citadel,97,91
Canisius,Monmouth,88,94
Coppin State,Clemson,43,85
Crowley's Ridge,Tennessee Tech,51,98
Davidson,College of Charleston,61,76
Delaware State,SMU,60,74
Eastern Illinois,UIC,90,76
Eastern Washington,Seattle,93,88
Elon,Georgetown,74,77
Florida Gulf Coast,Georgia Southern,85,82
Florida State,George Washington,67,48
Georgia State,Mississippi State,60,82
Jacksonville State,Samford,77,81
Limestone,ETSU,57,85
Manhattan,St. Peter's,70,84
Marist,Quinnipiac,63,77
Marquette,Georgia,89,79
Niagara,Iona,74,58
North Carolina A&T,Notre Dame,53,107
USC Upstate,Colgate,71,65
Southern Miss,Jackson State,64,75
Omaha,Iowa State,47,91
Alcorn State,Louisiana Tech,65,98
Boise State,Loyola Marymount,80,79
Cal State Bakersfield,Northern Arizona,81,47
Cal State Northridge,St. John's (NY),70,76
Central Pennsylvania College,Maryland-Eastern Shore,74,87
Colorado Christian,Wyoming,60,67
UConn,Syracuse,52,50
Jacksonville,Bethune-Cookman,76,66
Lafayette,St. Francis (NY),74,72
Mars Hill,UNC Greensboro,56,108
Milwaukee,Montana State,83,78
Piedmont,Coastal Carolina,63,100
Siena,Rider,69,71
Stetson,Iowa,68,95
Texas A&M-Corpus Christi,Texas A&M,69,86
Texas-Dallas,Texas-Arlington,49,99
Texas-Rio Grande Valley,Portland,89,90
Tougaloo,Grambling,90,105
La Salle,Villanova,79,89
UMKC,Kansas,62,105
Florida,Duke,74,84
East Carolina,Virginia,53,76
Purdue,Arizona State,97,64
UC-Irvine,Arizona,57,79
Purdue-Fort Wayne,Notre Dame,72,87
Arkansas-Fort Smith,Colorado State,69,93
Belmont,Lipscomb,78,76
Bowling Green State,Evansville,66,69
Bradley,Ball State,63,80
Brown,Providence,57,95
Bryant,Navy,74,76
Bucknell,Fairfield,75,64
California,Princeton,62,51
Central Connecticut,Rutgers,37,79
Charlotte,Wake Forest,74,91
Duquesne,Robert Morris,60,64
Florida Atlantic,Ohio State,79,77
Fresno State,Marquette,81,84
Furman,Liberty,61,58
Great Falls,Utah State,51,84
Green Bay,Central Michigan,97,107
Greensboro,Winthrop,63,106
Hawaii,Seton Hall,57,68
High Point,Vanderbilt,63,90
Houston,Arkansas,72,84
IUPUI,Illinois,77,85
Lamar,DePaul,61,80
Lehigh,Stony Brook,57,62
LIU-Brooklyn,North Carolina Central,56,79
Manhattan,Morgan State,82,85
Marshall,Chattanooga,85,96
UMass-Lowell,Sacred Heart,82,91
Miami (OH),Missouri,55,81
Monmouth,Wagner,81,71
New Hampshire,American,80,70
NJIT,Minnesota,68,74
UNC Asheville,Elon,78,67
Northeastern,Harvard,80,86
Old Dominion,Rhode Island,39,51
Prairie View,Kansas State,55,74
Presbyterian,Tennessee,50,90
Saint Joseph's (IN),Dayton,59,91
Saint Louis,Wichita State,45,75
San Francisco State,San Francisco,59,91
South Carolina State,Miami (FL),46,82
Southern Miss,Florida State,49,98
St. Bonaventure,Hofstra,81,75
Texas,Michigan,50,53
Utah Valley,Utah,80,87
Virginia Wise,Wofford,56,116
Youngstown State,Michigan State,57,77
Valparaiso,Kentucky,63,87
Davidson,UNC,74,83
Washington,Gonzaga,71,98
Creighton,Nebraska,77,62
Southern Illinois,Louisville,51,74
Xavier,Colorado,66,68
Western Carolina,West Virginia,37,90
Butler,Indiana State,71,72
Idaho State,Wisconsin,44,78
Air Force,Army,71,79
Alabama-Birmingham,Stephen F. Austin,84,73
Binghamton,Colgate,73,64
Buffalo,Pitt,79,84
Cal State Fullerton,San Diego,75,82
California,Seton Hall,57,60
Canisius,Boston University,87,77
Coppin State,Akron,63,87
Dartmouth,Vermont,58,73
Denver,Texas A&M,58,80
Detroit,Toledo,65,73
Eastern Illinois,Northern Kentucky,70,80
Eastern Kentucky,Jacksonville,80,76
George Mason,Penn State,85,66
George Washington,Temple,66,63
Georgia Tech,VCU,76,73
Hampton,Gardner-Webb,63,69
Hartford,Quinnipiac,79,99
Harvard,Boston College,74,66
Hawaii,Princeton,62,75
Holy Cross,Maine,53,55
Howard,Maryland,56,79
Idaho,Washington State,48,61
Illinois State,Tulsa,68,70
Iona,Fairleigh Dickinson,90,73
Lafayette,Penn,52,81
Loyola (LA),Louisiana,60,94
Loyola (MD),Towson,53,70
Marist,Albany (NY),66,78
UMBC,Mount St. Mary's,78,70
Maryland-Eastern Shore,Virginia Tech,59,75
Missouri State,Southeast Missouri State,79,71
Montana State,South Dakota,57,74
Mount Saint Vincent,St. Francis (NY),51,69
Niagara,Kent State,72,100
North Dakota,North Dakota State,74,56
Oglethorpe,Mercer,41,98
Oral Roberts,Oklahoma,66,92
Pepperdine,Long Beach State,66,75
St. Peter's,Houston Baptist,47,62
San Diego State,Grand Canyon,72,76
San Jose State,Montana,62,81
South Dakota State,Northern Iowa,58,86
Southern,Tulane,75,84
Stetson,SIU-Edwardsville,80,72
TCU,SMU,59,74
UTEP,New Mexico,77,78
Texas Lutheran,Incarnate Word,71,78
UTSA,Texas Tech,50,87
Texas State,Texas-Rio Grande Valley,61,72
Toccoa Falls,Citadel,94,144
Weber State,BYU,66,77
Western Michigan,Cleveland State,62,85
Wright State,Loyola (IL),64,77
Texas-Arlington,Saint Mary's,65,51
Iowa State,Iowa,64,78
Arkansas-Pine Bluff,Little Rock,52,67
Delaware State,North Texas,40,73
Fordham,St. John's (NY),62,90
Great Falls,Eastern Washington,76,103
Nicholls State,Florida State,63,118
Pacific,UMass,48,72
Southern Utah,Loyola Marymount,68,75
Vanderbilt,Middle Tennessee,48,71
Yale,Sacred Heart,66,52
Longwood,Creighton,58,113
Columbia,Navy,54,69
Emerson,Brown,58,90
Georgia Southern,Minnesota,49,86
Hartford,Boston College,65,63
Pomona-Pitzer,UC-Irvine,53,80
Selma University,Grambling,53,103
Siena,Florida Gulf Coast,69,73
St. Mary's (TX),Texas A&M-Corpus Christi,67,77
Wake Forest,UNC Greensboro,78,75
Villanova,Notre Dame,74,66
Michigan,UCLA,84,102
Nebraska,Kansas,72,89
Duke,UNLV,94,45
Akron,Gonzaga,43,61
Houston Baptist,Indiana,61,103
