Home,Away,Home_Score,Away_Score
Indiana State,Eastern Illinois,71,56
James Madison,Akron,70,78
Kansas State,Oregon State,82,87
Lamar,Houston,62,68
Lipscomb,Georgia State,81,89
Long Beach State,Pepperdine,73,87
Louisiana Tech,Arkansas-Pine Bluff,71,59
Loyola (MD),Duquesne,61,70
Marshall,Oregon,61,90
UMass,Boston College,75,76
McNeese State,Centenary (LA),71,77
Memphis,Ole Miss,73,62
Miami (OH),Western Michigan,38,61
Michigan,Vanderbilt,63,83
Middle Tennessee,Tennessee Tech,63,87
Midwest Texas State,Baylor,72,97
UMKC,Southeast Missouri State,63,80
Navy,UCF,52,80
Nevada,Pacific,76,82
UNLV,Loyola Marymount,78,61
Niagara,Siena,86,81
UNC Asheville,Western Carolina,70,81
UNC Greensboro,American,45,65
Northern Arizona,Cal State Fullerton,67,82
Northern Illinois,Iowa,57,65
Northwestern,Bowling Green State,77,60
Ouachita,Texas-Arlington,87,91
Portland State,Portland,53,60
Princeton,Fresno State,72,67
Providence,Rhode Island,79,89
Radford,Howard,66,65
Rice,Tulane,67,73
Robert Morris,Birmingham-Southern,75,83
Rockhurst,Wichita State,59,84
Sacramento State,Cal Poly,60,76
Sam Houston State,Arkansas State,87,106
San Diego,Utah,39,82
San Francisco,Montana,72,71
Santa Clara,Montana State,74,56
Savannah State,Jacksonville,74,86
South Carolina,Clemson,76,61
South Florida,Nebraska,52,75
Southern,Southeastern Louisiana,71,76
USC,Saint Mary's,84,83
Southern Illinois,Drake,75,66
Southern Miss,Samford,81,61
Southern Utah,Denver,53,66
Temple,Drexel,57,48
UT-Martin,Mississippi Valley State,69,79
Tennessee Temple,Jacksonville State,58,84
Texas A&M,Oakland,58,90
Texas A&M-Corpus Christi,Morehead State,84,85
TCU,Washington State,52,73
UTEP,New Mexico State,83,74
Texas-Rio Grande Valley,UTSA,86,83
Texas State,Coppin State,76,66
Texas Tech,New Mexico,67,58
Towson,Norfolk State,50,54
Tulsa,Oral Roberts,81,87
Tuskegee,Alabama A&M,92,89
Utah Valley,Cleveland State,48,66
Villanova,La Salle,74,61
Virginia Tech,Ohio State,57,62
Wagner,Dayton,65,67
Washington,Wyoming,76,92
Weber State,Missouri State,74,79
West Alabama,South Alabama,50,80
West Virginia,George Washington,64,70
Western Illinois,Minnesota,64,86
William & Mary,VCU,60,71
Youngstown State,Buffalo,66,86
George Mason,UNC,81,115
Gonzaga,George Washington,96,91
Air Force,Auburn,49,68
Binghamton,Lafayette,72,77
Bradley,DePaul,74,77
Cornell,New Hampshire,83,67
Fairfield,Yale,71,57
Holy Cross,Louisville,40,56
Milwaukee,NC State,71,77
Murray State,Western Kentucky,100,95
Northeastern,Fordham,59,80
Rider,Manhattan,54,72
West Virginia,Maryland,78,77
American,Howard,57,53
Arkansas State,Liberty,64,63
Delaware State,Nebraska,39,68
Eastern Kentucky,Savannah State,62,63
Houston,UTEP,61,88
Indiana State,Valparaiso,53,59
Lehigh,Columbia,60,57
LIU-Brooklyn,Sacred Heart,87,89
Piedmont,Appalachian State,36,92
Quinnipiac,Drexel,72,89
Sacramento State,New Mexico,63,77
St. Peter's,Loyola (MD),80,66
Stephen F. Austin,TCU,62,84
Texas Southern,Lamar,67,79
Arizona,Texas,91,83
Boston College,St. Joseph's,57,67
Providence,Illinois,70,51
Iowa,Northern Iowa,66,77
Louisiana,Dayton,59,66
Air Force,Texas A&M-Corpus Christi,56,53
Albion,Eastern Michigan,60,81
Baylor,North Texas,69,73
Buffalo,Colgate,72,49
Cal State Fullerton,USC,90,96
Campbell,UNC Greensboro,61,79
Citadel,South Carolina State,51,65
DePaul,Ohio,63,60
Dickinson College,Bucknell,36,79
Ferrum,High Point,64,85
Fort Valley State,Mercer,77,94
Harding,Little Rock,56,90
Harvard,Boston University,42,86
Long Beach State,Minnesota,58,88
Marist,Fairfield,60,74
UMBC,Miami (FL),52,61
UMass,Central Connecticut,52,53
Missouri State,San Diego,66,80
Montana-Great Falls,Idaho,46,81
Norfolk State,Hampton,63,73
Northwestern State,Tulane,66,83
Southeast Missouri State,Arkansas,68,78
St. Francis (NY),St. John's (NY),52,58
Temple,Arizona State,66,70
Villanova,Penn,73,63
Winthrop,Georgia,80,60
Wyoming,California,55,80
Xavier,Miami (OH),55,36
Maryland,Florida,69,68
Fort Hays State,Kansas,40,80
Green Bay,Wisconsin,57,73
Albany (NY),LIU-Brooklyn,65,78
Anderson (IN),Ball State,48,83
Boise State,Idaho State,87,78
Bowling Green State,Purdue-Fort Wayne,75,81
Butler,Bradley,55,59
Colorado,Colorado State,84,78
Denver,UMKC,68,72
Fordham,Holy Cross,57,66
Fresno State,Pacific,66,51
Hofstra,Monmouth,79,87
Indiana,Notre Dame,66,63
Iona,St. Bonaventure,62,65
Loyola (MD),Delaware,71,76
Milwaukee,Valparaiso,86,82
Montana,Auburn,51,73
Morgan State,Coppin State,66,68
Nebraska,Creighton,54,61
North Carolina A&T,East Carolina,53,86
Pacific (OR),Portland State,43,71
Rutgers,Penn State,60,47
Seton Hall,Louisville,71,80
Southern,Nicholls State,80,83
St. Francis (IL),Eastern Illinois,57,80
Tennessee State,Vanderbilt,64,85
TCU,Texas Tech,60,67
Toledo,Siena,95,71
Towson,George Washington,57,76
VMI,Virginia Tech,56,80
Voorhees,Charleston Southern,73,92
Western Oregon,BYU,56,92
Westmont,UCSB,36,66
Wichita State,Kansas State,50,54
Purdue,Oklahoma,45,47
Maryland-Eastern Shore,Illinois,43,85
Chattanooga,Liberty,69,85
Davidson,Charlotte,65,76
Mississippi Valley State,Delta State,60,65
Saint Mary's,Sacramento State,88,74
Stephen F. Austin,Centenary (LA),62,65
Stony Brook,Army,69,44
Texas College,Grambling,88,102
Wright State,Miami (OH),61,76
Yale,St. Peter's,78,80
Colgate,Harvard,78,60
Northeastern,Villanova,55,74
Oral Roberts,Minnesota,80,100
Pepperdine,Lipscomb,95,74
South Alabama,Georgia State,56,88
Tennessee State,Alabama A&M,77,78
Texas-Rio Grande Valley,Mississippi Valley State,67,85
Willamette,Oregon State,53,84
Florida,Louisville,65,73
Quinnipiac,UConn,55,88
Missouri,Gonzaga,80,87
Oregon,Kansas,67,77
Kentucky,Michigan State,79,74
Marquette,Arizona,75,85
Saint Louis,Georgia Tech,62,75
Prairie View,Oklahoma,56,83
UNLV,Stanford,71,86
Memphis,Illinois,64,74
Central Michigan,Purdue,39,80
Binghamton,Syracuse,54,75
Youngstown State,Pitt,42,57
Milwaukee,Wisconsin,71,89
IUPUI,Dayton,59,61
Appalachian State,Charlotte,64,85
Arkansas Baptist,Centenary (LA),70,98
Little Rock,Louisiana-Monroe,69,73
Arkansas-Pine Bluff,Louisiana Tech,47,82
Austin Peay,Western Kentucky,59,75
Ball State,Indiana State,65,66
Bowling Green State,Michigan,57,74
Buffalo,Niagara,81,79
Butler,Indiana,50,62
Canisius,Howard,55,50
Charleston Southern,Wofford,73,79
Chicago State,Murray State,80,100
Clemson,Georgia,56,61
Cleveland State,Norfolk State,64,52
Colorado State,Denver,67,84
Creighton,Fresno State,70,62
Delaware,Rider,72,75
Duquesne,West Virginia,84,88
East Mennonite,VMI,94,107
Eastern Illinois,Evansville,76,86
Eastern Washington,Cal State Fullerton,70,77
Elon,Georgetown,70,91
Fairleigh Dickinson,LIU-Brooklyn,76,73
Fordham,Western Michigan,67,88
Gettysburg,Navy,60,61
Grambling,Stephen F. Austin,50,68
Hartford,NC State,49,78
Haverford,Davidson,62,79
High Point,UNC Greensboro,85,72
Idaho,Boise State,64,79
Illinois State,UIC,74,86
Jackson State,Portland State,46,63
Jacksonville State,Alcorn State,68,70
King (TN),Chattanooga,49,96
La Salle,Florida International,64,55
Liberty,Iowa State,58,76
Longwood,South Carolina State,56,78
Loyola (IL),Valparaiso,76,69
Loyola (LA),Northwestern State,59,80
Loyola Marymount,UCLA,66,69
Loyola (MD),Mount St. Mary's,71,75
UMBC,Towson,64,56
Midwest Texas State,Lamar,78,81
Minnesota-Crookston,Northern Iowa,58,80
UMKC,Monmouth,67,82
Montana State,Wyoming,55,63
Morehead State,Purdue-Fort Wayne,75,78
Morgan State,Old Dominion,62,77
Nicholls State,Texas Southern,47,65
North Texas,TCU,58,62
Northern Colorado,Texas State,70,76
Northern Illinois,Marshall,76,85
Nova Southeastern,Jacksonville,51,72
Oakland City,Southeast Missouri State,67,79
Ohio,San Francisco,46,53
Pacific,Santa Clara,61,72
Penn State,Temple,56,67
Princeton,Rutgers,49,51
Radford,Virginia Tech,60,73
Richmond,South Florida,70,58
Rochester (MI),UT-Martin,64,88
Sacramento State,San Jose State,77,85
Saint Francis (PA),Robert Morris,62,65
St. Peter's,Seton Hall,62,91
Samford,Ohio State,62,80
San Diego,UCSB,70,90
San Diego State,Texas Tech,68,78
Savannah State,Utah,39,87
USC,BYU,61,85
Southern Miss,Arkansas State,71,78
Southern Utah,Drake,56,71
Stony Brook,Hofstra,70,69
Tennessee,Nebraska,62,77
Tennessee Tech,Vanderbilt,79,98
Tennessee Wesleyan,Middle Tennessee,51,94
Texas A&M-Corpus Christi,Texas A&M,82,80
UTSA,Baylor,53,45
Toledo,Detroit,68,72
Utah State,Idaho State,73,62
Washington State,Montana,64,50
Weber State,Nevada,62,74
Western New Mexico,Northern Arizona,65,91
Wichita State,Missouri State,81,63
Xavier,Mississippi State,70,82
Portland,Duke,43,84
New Orleans,Texas,55,89
Akron,UNC,53,64
St. Joseph's,Drexel,92,70
UC-Santa Cruz,Saint Mary's,48,97
Dartmouth,New Hampshire,45,56
Florida A&M,Alabama State,69,75
Florida State,Miami (FL),67,58
Furman,UNC Asheville,60,56
Green Bay,Western Illinois,86,69
Harvard,Vermont,42,48
Marist,Northeastern,57,59
New Mexico State,Tulsa,66,78
Newberry,College of Charleston,47,72
Northern Michigan,Oakland,66,76
Notre Dame,DePaul,82,69
Pepperdine,Maryland,72,96
Rhode Island,Kent State,60,49
Sacred Heart,Boston College,70,72
St. Andrews,Coastal Carolina,83,91
Texas-Rio Grande Valley,Sam Houston State,66,92
Florida International,Stanford,50,77
Wake Forest,SMU,78,66
Georgetown (KY),Pitt,74,79
Canisius,Marquette,65,68
Bethune-Cookman,Texas Southern,42,54
UCF,Campbell,68,61
Chicago State,Detroit,53,64
Cornell (IA),Northern Illinois,54,82
ETSU,Clemson,86,100
Florida Atlantic,Gardner-Webb,95,75
Georgia Southern,Wagner,78,59
Kentucky Christian,Morehead State,66,93
Maryville (TN),Austin Peay,62,86
McNeese State,Louisiana,70,76
Mobile,Nicholls State,71,81
North Carolina A&T,VCU,51,105
Northern Arizona,UC-Riverside,69,72
Old Dominion,South Alabama,49,62
Oral Roberts,Loyola (IL),80,78
Oregon State,Hawaii,67,70
Santa Clara,Eastern Washington,65,75
South Carolina,Temple,61,71
Southeastern Louisiana,Southern,81,63
Southern Illinois,Wright State,79,73
Stetson,Troy,67,87
Sul Ross State,UTSA,71,100
Western Carolina,Wofford,93,79
Western Michigan,Alabama-Birmingham,69,62
Chattanooga,Alabama,72,76
Dartmouth,Maine,68,65
Jackson State,Montana,71,64
Jacksonville State,Savannah State,71,58
James Madison,Virginia,80,90
Louisiana-Monroe,Baylor,79,85
Loyola Marymount,Denver,84,82
New Orleans,Mississippi State,59,77
Portland,Weber State,51,58
Portland State,Boise State,74,75
Saginaw Valley State,Oakland,78,105
Sonoma State,San Francisco,61,89
South Florida,Michigan State,60,73
SE Oklahoma St.,Oklahoma State,46,93
Utah,LSU,51,65
Western Kentucky,Illinois State,65,66
Princeton,Duke,51,69
Alabama A&M,Georgia Tech,41,74
Saint Mary's,Arizona,78,84
Clemson,Cincinnati,56,79
Chicago State,Pitt,51,79
Manhattan,Syracuse,63,69
Arizona State,Northwestern,61,63
Arkansas-Pine Bluff,Arkansas State,52,84
Averett,Western Carolina,46,120
Belmont,Memphis,83,89
Bethune-Cookman,Houston,45,56
Binghamton,St. Francis (NY),61,53
UCSB,UCLA,61,60
UCF,Gardner-Webb,71,60
Charleston Southern,South Carolina,36,71
Citadel,Tennessee,49,99
Cleveland State,Kent State,66,116
Delaware Valley,Lehigh,61,99
Duquesne,Akron,61,64
ETSU,Tennessee Tech,77,70
Elon,Mercer,63,80
Florida Atlantic,Campbell,99,86
Furman,Ohio State,68,70
Georgia Southern,Southern Miss,91,95
Grambling,Saint Louis,35,73
IUPUI,West Virginia,74,77
Jacksonville,Troy,99,107
Louisiana Tech,Arkansas,56,68
Loyola (IL),Bradley,63,79
Loyola (LA),Nicholls State,63,66
Lycoming,Lafayette,73,84
Middle Tennessee,Alabama State,67,62
Ole Miss,Evansville,69,66
Missouri State,UMKC,80,77
Mobile,Louisiana,65,110
New Mexico State,UTEP,60,85
Norfolk State,Western Illinois,53,73
UNC Asheville,UNC Wilmington,38,77
North Texas,Texas-Rio Grande Valley,87,81
Robert Morris,Buffalo,66,79
Rochester (MI),Texas State,67,85
Sam Houston State,Texas Tech,63,97
Santa Clara,Oregon,71,94
Southern,Little Rock,59,73
Southern Illinois,Murray State,64,68
St. Bonaventure,Niagara,98,107
Tennessee State,Wyoming,56,109
Wofford,Florida A&M,65,90
Alabama-Birmingham,VCU,68,58
American,Saint Francis (PA),63,75
Appalachian State,SMU,85,82
Birmingham-Southern,Savannah State,81,76
Cal Poly,San Diego State,71,90
College of Charleston,Canisius,81,72
Detroit,Bowling Green State,52,56
Jackson State,Utah State,42,67
Liberty,Old Dominion,66,87
McNeese State,George Mason,63,96
Montana Tech,Southern Utah,41,78
UNC Greensboro,Coastal Carolina,72,77
Northern Arizona,UNLV,74,73
Pepperdine,UC-Irvine,83,85
Rice,Lamar,84,78
Sewanee,Lipscomb,59,100
South Alabama,Georgia,63,65
Tennessee Temple,Samford,50,85
Texas A&M,UTSA,62,49
Tougaloo,Louisiana-Monroe,47,64
Wagner,Florida State,62,83
Washington College,Navy,66,95
Wright State,Youngstown State,69,59
Baylor,Brigham Young-Hawaii,67,72
Cal State Northridge,Utah,57,73
Chowan,Citadel,72,89
Clarkson,Davidson,60,98
Gardner-Webb,East Carolina,59,76
Hampton,William & Mary,79,72
Harvard,Northeastern,58,61
Louisiana College,Sam Houston State,88,103
New Orleans,Idaho State,86,72
Portland,Portland State,55,74
San Jose State,Northern Illinois,53,41
USC,Fresno State,65,62
Tennessee State,Colorado,44,71
Texas Southern,Hawaii,67,97
Virginia,Loyola Marymount,76,68
Iona,UConn,54,104
Kentucky,Indiana,80,41
Duke,Texas,89,61
Wake Forest,UNC,119,114
Kansas,UCSB,72,52
Jackson State,Oklahoma,46,68
Gonzaga,Stanford,80,87
St. Joseph's,California,59,57
West Virginia,Florida,57,70
Middle Tennessee,Cincinnati,54,89
Purdue-Fort Wayne,Purdue,69,80
Murray State,Pitt,49,70
Siena,Syracuse,61,74
Austin Peay,Louisville,63,80
Marquette,Wisconsin,59,63
Prairie View,Dayton,65,78
Akron,Cleveland State,61,59
Alabama,Oregon,87,86
Alabama A&M,Alabama-Birmingham,68,81
Alabama State,Nevada,43,70
Appalachian State,Tennessee Tech,78,86
Little Rock,Creighton,66,91
Arkansas-Pine Bluff,New Mexico State,60,89
Auburn,UNLV,69,82
Ball State,IUPUI,60,78
Bethune-Cookman,Nebraska,26,70
Boise State,Oregon State,82,80
Bradley,Pepperdine,80,81
UC-Irvine,Sacramento State,56,64
Campbell,Coastal Carolina,55,84
Central Michigan,Michigan,75,85
Charleston Southern,Air Force,46,67
Chattanooga,Elon,70,88
Colorado State,Stetson,79,70
Columbia,Stony Brook,80,75
Cornell,Lafayette,79,87
Covenant,Samford,54,95
Denver,Montana State,81,79
Detroit,Canisius,77,74
Eastern Illinois,Western Illinois,79,84
Eastern Washington,San Diego State,66,79
Evansville,Western Kentucky,82,92
Fairleigh Dickinson,St. Peter's,77,88
Fisk,Belmont,48,87
Florida International,South Florida,56,73
Florida State,Chicago State,47,42
George Mason,Duquesne,80,70
George Washington,Old Dominion,62,72
Georgia State,Tennessee,71,87
High Point,Furman,87,98
Hobart,Colgate,67,97
Howard,Georgetown,58,89
Idaho,Washington State,55,62
Indiana State,Butler,39,57
Iowa State,Drake,83,77
James Madison,Florida Atlantic,73,70
Kent State,Boston College,54,58
Lehigh,Dartmouth,60,57
LIU-Brooklyn,Rutgers,54,80
Louisiana,Xavier,74,78
Louisiana-Monroe,Ole Miss,64,66
Marshall,UMass,65,83
UMBC,San Francisco,58,74
Michigan State,UCLA,58,64
Minnesota-Duluth,Green Bay,67,78
Mississippi State,Santa Clara,66,61
Mississippi Valley State,UT-Martin,70,99
Montreat,UNC Asheville,52,85
Morgan State,Maine,63,69
Mount St. Mary's,La Salle,55,74
New Orleans,Hawaii,64,92
Niagara,Yale,79,62
NC State,South Carolina,55,58
North Texas,St. Bonaventure,62,81
Northern Illinois,Brigham Young-Hawaii,76,83
Northern Iowa,Illinois State,64,61
Northwestern,UIC,71,90
Oakland,Youngstown State,70,67
Occidental,Cal State Fullerton,63,83
Ohio,Navy,63,52
Ohio State,Seton Hall,59,75
Oklahoma State,Arkansas,73,58
Pacific,Lamar,73,71
Panhandle State,Stephen F. Austin,51,108
Penn,Bucknell,58,49
Richmond,Manhattan,62,70
Rider,Drexel,43,64
Sacred Heart,Albany (NY),75,69
Saint Louis,Missouri State,59,70
San Diego,Northern Arizona,81,91
San Jose State,Baylor,79,64
Savannah State,Eastern Kentucky,56,90
South Carolina State,Clemson,74,77
Southeastern Louisiana,Tulane,66,63
Southern,Florida A&M,71,69
SMU,Miami (OH),66,55
Southern Miss,LSU,50,65
Southern Oregon,UC-Riverside,57,108
Southern Utah,Long Beach State,60,59
St. Francis (NY),Penn State,64,68
St. Gregory's,Oral Roberts,72,94
Temple,Miami (FL),66,72
Tennessee Temple,Georgia Southern,50,96
Texas A&M-Corpus Christi,Kansas State,50,89
Texas-Rio Grande Valley,Rice,58,69
Texas Southern,Idaho State,73,63
Toledo,DePaul,93,81
Tougaloo,Louisiana Tech,55,77
Troy,Northwestern State,78,76
Tulsa,Wichita State,58,66
Virginia Tech,Towson,74,67
Virginia Wise,ETSU,55,81
Wagner,Georgetown (KY),63,60
Washington,Houston,64,79
Weber State,BYU,65,86
Western Michigan,Loyola (IL),79,61
Winthrop,Wyoming,49,79
Wofford,Vanderbilt,59,90
St. John's (NY),Georgia Tech,66,79
Kansas,Nevada,61,75
UNC Greensboro,Missouri,98,106
SMU,Purdue,60,59
American,Notre Dame,74,78
Birmingham-Southern,Nicholls State,88,80
Brown,Holy Cross,43,69
UCSB,Alabama State,63,53
Central Connecticut,Providence,67,72
Coppin State,New Mexico,56,74
Grambling,Texas A&M,101,103
Maryland-Eastern Shore,Robert Morris,63,70
Miami (OH),Purdue-Fort Wayne,63,52
Montana,Southern Illinois,71,82
New Hampshire,Rhode Island,53,82
Saint Francis (PA),VMI,66,62
Texas-Tyler,UTSA,60,95
Vermont,Marist,62,57
San Diego State,Arizona,71,83
Southern Utah,Stanford,37,67
Northeastern,Florida,84,101
Florida State,Pitt,56,63
Colgate,Syracuse,63,101
Florida A&M,Marquette,63,83
Appalachian State,Vanderbilt,48,63
Arkansas-Pine Bluff,UTEP,60,103
Arkansas State,TCU,64,58
Baylor,Northern Illinois,69,59
Bethune-Cookman,Kansas State,52,66
Buffalo,Fairleigh Dickinson,64,79
Cal Poly,USC,93,78
Centenary (LA),Stephen F. Austin,58,70
UCF,Niagara,69,67
Charleston Southern,Georgia,59,79
Cleveland State,Boston University,62,64
Coastal Carolina,Virginia,74,89
College of Charleston,UNC Wilmington,65,61
Colorado State,South Florida,66,65
Columbia,Villanova,66,74
Creighton,Wyoming,66,61
Davidson,Seton Hall,50,73
Delaware State,Michigan,50,55
Duquesne,Minnesota,69,74
Georgetown,Citadel,85,62
Georgia State,Auburn,77,72
Green Bay,Butler,70,63
Jacksonville,Savannah State,65,60
Jacksonville State,Ole Miss,56,64
Lafayette,Princeton,47,44
Lehigh,Albany (NY),55,63
Lipscomb,Nebraska,52,75
Mary,Montana State,52,86
UMBC,Santa Clara,63,65
McNeese State,Arizona State,61,81
UMKC,Youngstown State,65,73
Murray State,Georgetown (KY),78,64
Navy,Rice,55,81
New Mexico State,New Mexico,49,65
North Carolina A&T,Miami (FL),62,81
North Texas,Southeast Missouri State,68,75
Oregon,Portland,88,70
Portland State,Cal State Northridge,63,79
Radford,Clemson,58,74
Rider,Harvard,101,95
Sacramento State,Oregon State,73,76
Saint Mary's,UC-Riverside,71,83
Samford,Memphis,62,63
San Jose State,Brigham Young-Hawaii,75,85
South Carolina State,South Carolina,50,86
UT-Martin,Indiana State,60,87
Tennessee State,Chattanooga,70,74
Tennessee Tech,Tennessee,61,79
Texas-Arlington,Wichita State,61,75
Texas College,Louisiana-Monroe,61,101
Texas-Rio Grande Valley,Oklahoma State,61,96
Texas Tech,Iowa,65,59
Ursinus,Bucknell,62,77
VCU,La Salle,55,54
Wagner,Chicago State,75,68
Washington State,Fresno State,29,46
Western Carolina,Arkansas,62,59
Western Illinois,Detroit,61,98
William Carey,Southern Miss,59,91
Winthrop,Weber State,67,69
Wright State,Toledo,66,103
Eastern Kentucky,Kentucky,72,101
Marist,Georgia Tech,40,90
Illinois,Missouri,71,70
Dayton,Cincinnati,53,82
VMI,Louisville,56,107
UNC Greensboro,Maryland,58,85
Austin Peay,Middle Tennessee,56,70
BYU,Utah State,74,76
UC-San Diego,San Diego,66,81
Central Michigan,Loyola (IL),83,90
Charlotte,Rhode Island,90,96
Chicago State,Houston,65,71
Eastern Illinois,Ohio State,50,69
Fordham,Iona,65,73
George Washington,Fairfield,67,75
Hampton,East Carolina,53,77
UIC,Milwaukee,62,78
Jackson State,South Alabama,56,69
Louisiana Tech,Alabama-Birmingham,67,79
Loyola Marymount,Long Beach State,68,71
Maine,UMass,60,67
Morehead State,Indiana,57,77
Mount St. Mary's,St. Francis (NY),66,75
Northern Colorado,Eastern Michigan,55,82
Pacific,San Francisco,72,73
Prairie View,Texas A&M-Corpus Christi,51,80
Providence,Richmond,57,56
Quinnipiac,Notre Dame,62,79
St. Peter's,Hofstra,77,87
Siena,Delaware,59,85
St. Bonaventure,George Mason,55,69
Stony Brook,Boston College,64,82
Texas State,Tulsa,46,84
Tulane,LSU,48,67
Utah,Colorado,77,57
Western Kentucky,Ball State,78,69
William & Mary,Virginia Tech,54,80
Xavier,Iowa State,61,68
Louisville,Kentucky,65,56
Pacific,St. Joseph's,55,73
Missouri,Memphis,59,61
Eastern Kentucky,Florida,63,109
Miami (OH),Cincinnati,63,83
New Hampshire,Pitt,38,52
Wisconsin,Ohio,71,48
Evansville,Purdue,62,82
Air Force,Prairie View,59,46
Alabama-Birmingham,LSU,62,78
Butler,Saint Louis,54,72
UC-Davis,Nevada,62,84
Chicago State,Centenary (LA),50,72
Columbia,California,66,85
DePaul,Seton Hall,62,76
Drexel,Hartford,72,52
East Carolina,Virginia Tech,74,67
Florida Atlantic,Miami (FL),51,76
IUPUI,ETSU,85,81
Lamar,Hawaii,88,94
Long Beach State,Sacramento State,51,73
Louisiana Tech,McNeese State,69,68
Loyola (LA),New Orleans,55,75
Mercer,Alabama,44,101
Mississippi State,Tulane,72,50
Mississippi Valley State,UTEP,63,84
Mount St. Mary's,Navy,54,53
North Carolina A&T,High Point,63,88
Portland State,Maryland-Eastern Shore,80,61
Rutgers,Northwestern,80,75
Sam Houston State,Florida International,51,70
San Francisco,Fresno State,43,52
St. Bonaventure,Kent State,46,74
Texas A&M,Houston,61,70
UCLA,Michigan,66,70
Washington,San Diego State,92,81
Ball State,UConn,62,101
Liberty,Arizona,91,107
Harvard,Stanford,59,100
UNC,UNC Wilmington,71,54
Washington State,Gonzaga,58,96
UNC Asheville,Syracuse,63,81
Maryland,Florida State,75,79
Air Force,California,49,44
Albany (NY),UMass,66,82
Boston University,Fordham,60,52
Bradley,UNLV,55,73
Columbia,Prairie View,72,69
Dartmouth,Ohio State,58,71
Drexel,Florida International,71,39
Eastern Washington,Idaho,60,64
Elon,Xavier,58,75
Fairfield,Bowling Green State,70,60
Hartford,Sam Houston State,68,66
Holy Cross,Manhattan,54,56
Illinois State,Southern Illinois,40,57
Iona,Rhode Island,69,80
Purdue-Fort Wayne,West Virginia,63,76
Jackson State,Oregon State,59,71
Lafayette,USC,59,81
Lees-McRae,Coastal Carolina,50,115
Louisiana,Valparaiso,95,71
Loyola (IL),Birmingham-Southern,74,71
Mississippi Valley State,Northwestern,49,47
Morehead State,Notre Dame,69,84
Murray State,Delaware State,65,56
Nicholls State,Ole Miss,46,79
UNC Greensboro,Villanova,63,84
Northern Arizona,Marist,58,67
Northwestern State,New Mexico,51,87
Penn State,Arkansas State,73,61
Penn,St. John's (NY),63,61
Pepperdine,American,82,69
Portland,Boise State,77,72
Rider,Monmouth,59,64
Robert Morris,Duquesne,70,91
Rutgers,UTEP,68,94
St. Peter's,Saint Mary's,69,90
Siena,Providence,66,73
Virginia,NC State,69,86
Wright State,Brown,74,71
Davidson,Duke,54,88
VCU,Georgia Tech,65,86
Texas-Rio Grande Valley,Oklahoma,57,72
Binghamton,Kansas,46,78
George Washington,Texas,72,88
Wofford,Dayton,64,81
American,Bowling Green State,73,64
Arkansas State,Northwestern State,80,77
Bethune-Cookman,Furman,49,62
Birmingham-Southern,St. Peter's,75,59
BYU,Idaho State,90,66
Bucknell,Norfolk State,68,52
Cal State Stanislaus,Cal Poly,73,80
UC-Riverside,Sacramento State,55,66
Cornell,St. Francis (NY),76,78
Curry,Northeastern,56,85
Drake,Texas A&M-Corpus Christi,72,78
ETSU,Lamar,75,62
Fairfield,Pepperdine,60,56
Georgia Southern,Cleveland State,79,64
Grambling,TCU,71,99
Hampton,Richmond,42,73
Holy Cross,St. John's (NY),61,64
Indiana,North Texas,79,70
IUPUI,Hawaii,64,82
La Salle,South Carolina State,76,63
Lipscomb,Charleston Southern,66,50
LIU-Brooklyn,College of Charleston,59,86
Loyola (IL),Saint Mary's,62,84
Mary Washington,Florida Atlantic,61,101
Middle Tennessee,Chattanooga,75,82
Milwaukee,Santa Clara,64,66
Morgan State,Montana State,57,81
Nebraska,Minnesota,77,60
New Mexico State,UTSA,62,53
New Orleans,Texas-Arlington,57,55
Oakland,Memphis,63,69
Penn State,New Mexico,63,82
Penn,Manhattan,49,47
Princeton,Loyola (MD),74,54
Sacred Heart,Marquette,72,77
San Diego,Arizona State,70,89
San Francisco,Utah State,48,74
Savannah State,Green Bay,59,80
South Alabama,South Florida,67,78
Southern Utah,Utah,45,78
Tennessee Tech,Jacksonville,67,71
Troy,Weber State,79,59
VMI,Old Dominion,52,74
Western Carolina,Southeastern Louisiana,72,71
Western Michigan,Winthrop,76,71
UMass,UConn,67,91
Louisiana,Arizona,69,72
North Carolina A&T,Wake Forest,67,91
Coastal Carolina,UNC,72,105
St. Joseph's,Delaware,75,54
Belmont,Missouri,71,67
Elon,Cincinnati,63,102
Georgia,Pitt,55,76
Canisius,Syracuse,70,87
Wisconsin,Alabama,56,71
Toledo,Louisville,56,92
Illinois,UIC,75,60
Purdue,Colorado State,69,71
Lehigh,Vanderbilt,59,85
Abilene Christian,Texas State,70,77
Alabama A&M,Eastern Kentucky,71,107
Alabama State,Ole Miss,44,68
Alcorn State,Jacksonville State,41,74
American,ETSU,71,66
Arkansas,Tulsa,81,74
Bethune-Cookman,Charleston Southern,48,50
Boston College,Clemson,62,72
Boston University,Michigan,61,60
Bowling Green State,Lamar,81,68
BYU,Santa Clara,68,66
Brown,Stony Brook,90,79
Bucknell,College of Charleston,63,76
Cal State Stanislaus,Pacific,47,68
Cameron,Stephen F. Austin,42,87
Campbell,William & Mary,67,82
Centenary (LA),McNeese State,60,73
Citadel,High Point,70,94
Colby,Maine,47,80
Colgate,Long Beach State,73,71
Columbia,Washington,51,88
Coppin State,Michigan State,72,78
Dallas,Rice,79,102
