Home,Away,Home_Score,Away_Score
UNC Asheville,NC State,80,82
Oklahoma,Gonzaga,47,72
Oregon,UNLV,83,79
Minnesota,Memphis,84,75
Iowa State,Cincinnati,70,78
Appalachian State,Virginia Tech,76,87
Arkansas,Arizona State,68,83
Bucknell,Penn State,57,60
UC-Riverside,Alaska-Anchorage,65,66
Central Michigan,Utah,51,67
Charleston Southern,Alabama,46,59
Chicago State,Valparaiso,46,67
Culver-Stockton,South Dakota,73,81
ETSU,Georgia,38,54
Eastern Washington,Santa Clara,74,89
Fairfield,Providence,47,66
Fairleigh Dickinson,Delaware State,63,62
Georgia Tech,California,57,68
Idaho,New Mexico,58,73
Illinois State,Alabama-Birmingham,77,65
Lipscomb,Ole Miss,45,91
Longwood,Florida A&M,86,83
Louisiana,New Mexico State,57,79
Loyola (MD),Rhode Island,58,54
Omaha,Bethune-Cookman,81,93
North Carolina A&T,Campbell,85,60
Northeastern,Belmont,74,71
Northern Arizona,Jacksonville State,48,50
Oral Roberts,Charlotte,58,72
Pitt,Delaware,85,59
Prairie View,Navy,42,40
Presbyterian,Cornell,55,89
Rice,Drake,66,77
Rider,Jacksonville,86,71
Saint Mary's,Pacific,66,76
San Diego Christian,Cal State Fullerton,60,106
Stanford,Northern Iowa,66,50
TCU,Northwestern,31,55
UTEP,Clemson,48,69
Texas State,Loyola Marymount,63,78
Utah Valley,USC Upstate,50,75
Vanderbilt,Marist,33,50
Wayland Baptist,Columbia,63,75
West Virginia,Davidson,60,63
William & Mary,Wake Forest,57,63
Wofford,Hampton,56,51
Wright State,Idaho State,60,45
Xavier,Drexel,69,65
Louisville,Duke,71,76
VCU,Missouri,65,68
Creighton,Arizona State,87,73
UNLV,Iowa State,82,70
Northern Iowa,Memphis,47,52
Oregon,Cincinnati,66,77
College of Charleston,Baylor,63,59
American,Florida Atlantic,55,58
Arkansas-Pine Bluff,Washington State,38,66
Army,Yale,83,86
Boston University,George Mason,45,48
Brescia,Western Kentucky,46,74
Cal State Bakersfield,Wyoming,49,63
Cal State Northridge,BYU,75,87
UC-Irvine,Pepperdine,62,72
UCSB,Boise State,56,72
Canisius,Stony Brook,75,82
Central Connecticut,Hartford,77,80
Chattanooga,Kennesaw State,65,51
Cheyney,Coppin State,78,98
Colorado State,Washington,73,55
Columbia,San Francisco,59,79
Detroit,Miami (FL),62,77
Elon,VMI,81,90
Florida Gulf Coast,St. John's (NY),68,79
Florida International,Coastal Carolina,87,77
Georgia Southern,Maryland,53,70
Hofstra,George Washington,56,80
Houston Baptist,Eastern Illinois,44,64
Idaho State,Central Michigan,52,54
Purdue-Fort Wayne,Dartmouth,70,66
James Madison,Miami (OH),58,76
Kent State,Nebraska,74,60
Longwood,Cornell,78,84
Louisiana-Monroe,Louisiana Tech,52,68
Loyola (IL),Northern Illinois,53,46
Loyola Marymount,Alaska-Anchorage,77,83
Madonna,Eastern Michigan,57,75
Manhattan,Dayton,58,66
Mansfield,Buffalo,57,76
Marywood,Binghamton,51,76
Milwaukee,Jacksonville,66,71
Mississippi Valley State,LSU,50,75
Mount St. Mary's,Georgetown,50,72
Navy,Delaware State,63,53
Omaha,Chicago State,68,66
Nevada,Marshall,82,89
New Hampshire,Holy Cross,50,60
Norfolk State,Eastern Kentucky,44,68
North Carolina A&T,Jacksonville State,50,54
North Dakota State,Green Bay,59,74
Northern Arizona,Campbell,70,62
Northwestern,Illinois State,72,69
Old Dominion,Murray State,72,79
Oral Roberts,Belmont,67,70
Prairie View,Fairleigh Dickinson,70,84
Presbyterian,Florida A&M,55,69
Princeton,Lafayette,72,53
Radford,Citadel,74,61
Richmond,Ohio,48,73
Sacramento State,Central Arkansas,71,68
Saint Francis (PA),Notre Dame,52,69
San Diego,Montana,66,67
South Carolina,Missouri State,74,67
South Carolina State,NJIT,63,72
Southeast Missouri State,UIC,45,56
Southern,Tulane,65,68
Southern Illinois,Saint Louis,51,61
SIU-Edwardsville,Texas-Rio Grande Valley,66,77
SMU,Little Rock,56,69
St. Bonaventure,Niagara,80,75
St. Francis (NY),Brown,76,72
Stanford,Minnesota,63,66
Stephen F. Austin,Tulsa,57,41
UT-Martin,Bradley,57,80
Texas-Arlington,Samford,65,58
TCU,Alabama-Birmingham,76,73
Texas Southern,Middle Tennessee,52,79
Texas State,UC-Riverside,81,69
Valparaiso,Bethune-Cookman,77,64
Wagner,North Carolina Central,38,36
Waldorf,South Dakota,59,84
Weber State,Utah State,55,65
Western Illinois,Savannah State,38,39
Wisconsin,Arkansas,77,70
Wofford,UNC Wilmington,37,49
Wright State,Utah,54,66
Ball State,Indiana,53,101
Colgate,Syracuse,51,87
Cal Poly,UCLA,70,68
Louisiana,Michigan State,60,63
Gonzaga,Davidson,81,67
Portland State,Oklahoma State,58,81
Stony Brook,UConn,62,73
Air Force,Colorado,74,89
San Diego State,USC,66,60
Alabama State,Troy,62,66
Bryant,Boston College,56,54
Delaware,Temple,75,80
Furman,Mercer,46,73
Gardner-Webb,Illinois,62,63
Hampton,UNC Wilmington,60,61
High Point,Indiana State,62,76
Houston,Texas A&M-Corpus Christi,77,75
Lamar,Arkansas State,53,93
Lehigh,Sacred Heart,91,77
Long Beach State,Fresno State,69,61
Marist,Clemson,44,59
Montana State,Oregon State,65,78
Northeastern,Charlotte,59,67
Pacific,California,58,78
Portland,New Mexico,54,69
Rhode Island,Auburn,78,72
Rice,Drexel,47,55
Rider,Milwaukee,74,60
Rutgers,UNC Greensboro,87,80
Saint Mary's,Georgia Tech,56,65
St. Peter's,Seton Hall,61,76
Siena,Maine,66,72
South Carolina,Little Rock,74,62
SMU,Missouri State,62,61
Vanderbilt,UTEP,73,49
Villanova,La Salle,74,77
West Virginia,Oklahoma,70,77
Wilmington (DE),Howard,50,66
Xavier,Drake,74,70
San Jose State,Kansas,57,70
Alabama A&M,Evansville,46,72
Chicago State,Notre Dame,65,92
East Carolina,Georgia State,62,53
Fisk,Tennessee State,53,92
Hannibal-LaGrange,Southeast Missouri State,55,96
Indiana-East,IUPUI,54,87
Jackson State,Texas Tech,75,84
Lafayette,Monmouth,60,65
UMBC,Marquette,46,79
Mount St. Mary's,George Washington,65,56
Murray State,Lipscomb,88,79
New Orleans,Nicholls State,79,92
Norfolk State,Morehead State,67,73
Northern Colorado,Colorado State,69,85
Northwestern State,Texas A&M,65,78
Oakland,Tennessee,50,77
Robert Morris,Savannah State,52,61
South Florida,Stetson,63,54
Towson,Loyola (MD),53,65
Wagner,Albany (NY),63,66
UNC,Indiana,59,83
NC State,Michigan,72,79
Texas Southern,Colorado,80,85
Minnesota,Florida State,77,68
Alabama-Birmingham,Troy,75,55
Alcorn State,Mississippi State,42,60
Centenary (LA),McNeese State,62,93
Dartmouth,Bucknell,49,62
Denver,Southern Miss,50,61
Detroit,Bowling Green State,65,70
Dominican (CA),Sacramento State,68,77
Fairfield,DePaul,78,85
Hanover,Butler,73,97
Holy Cross,Providence,42,61
Howard,Pitt,46,70
UIC,Northern Illinois,58,46
Iowa,Virginia Tech,79,95
Lamar,Alabama,47,75
Lehigh,Quinnipiac,77,66
Lewis & Clark,Portland,73,78
Loyola (LA),Tulane,57,69
Lyndon State,NJIT,42,98
Maryland,Northwestern,77,57
Nebraska,Wake Forest,79,63
North Florida,Bethune-Cookman,71,65
Sam Houston State,Texas,37,65
Toccoa Falls,Presbyterian,38,97
Utah Valley,North Carolina Central,52,70
Vermont,Harvard,85,78
Ohio State,Duke,68,73
Northern Arizona,Arizona,50,93
Boise State,Creighton,83,70
Michigan State,Miami (FL),59,67
Georgia Tech,Illinois,62,75
UC-Irvine,UNLV,57,85
Mercer,New Mexico,58,76
American,St. Joseph's,55,74
Arkansas-Pine Bluff,Arizona State,54,67
Berea,Austin Peay,53,108
Binghamton,Penn,54,65
Boston College,Penn State,73,61
Bradley,Central Michigan,82,65
Cal State Northridge,UCLA,56,82
UC-Davis,Nevada,83,84
Central Arkansas,Eastern Illinois,74,72
Central Pennsylvania College,Longwood,75,88
Cleveland State,Ball State,69,63
Coastal Carolina,Boston University,44,74
College of Charleston,Charleston Southern,72,67
Columbia,LIU-Brooklyn,61,70
Delaware,Lafayette,60,63
Delaware State,Eastern Kentucky,51,84
Duquesne,Appalachian State,73,72
Elon,Georgia Southern,55,50
Fairleigh Dickinson,St. Peter's,66,61
Florida Gulf Coast,Samford,86,62
Fresno State,Southern Illinois,54,57
George Mason,Rhode Island,55,52
George Washington,James Madison,54,53
Hampton,Radford,64,73
Houston,Prairie View,80,81
Idaho,Washington State,55,64
Purdue-Fort Wayne,Navy,49,54
Jackson State,Air Force,47,76
Jacksonville,South Carolina State,72,74
Kent State,Youngstown State,85,78
Loyola (MD),Coppin State,67,51
Maine,Northeastern,76,73
UMass,Siena,64,63
Montana,BYU,60,85
Morehead State,Marshall,67,70
New Mexico State,UTEP,54,55
Niagara,Iona,72,83
North Carolina A&T,UNC Greensboro,90,79
North Dakota,South Dakota State,70,71
Oklahoma,Oral Roberts,63,62
Princeton,Wagner,42,48
Purdue,Clemson,73,61
Saint Louis,Washington,61,66
Seattle,Stanford,57,68
Southeastern Louisiana,Louisiana Tech,62,99
St. Bonaventure,Ohio,64,69
Stetson,VCU,56,92
Stony Brook,Cornell,76,53
Temple,Buffalo,54,39
Tennessee Tech,Loyola (IL),78,81
Texas A&M-Corpus Christi,Toledo,68,80
Texas-Arlington,North Texas,72,59
Tulsa,Wichita State,60,86
Utah,SMU,55,62
Utah State,Santa Clara,80,78
Virginia,Wisconsin,60,54
VMI,West Virginia,69,94
Weber State,Dayton,62,61
Western Carolina,Furman,79,65
William & Mary,Richmond,78,86
Winthrop,Wofford,55,70
Wyoming,UCSB,68,40
Marquette,Florida,49,82
Kentucky,Notre Dame,50,64
Lewis & Clark,Gonzaga,57,104
Arkansas State,Florida International,61,80
Canisius,UMBC,83,65
Florida A&M,North Florida,47,72
Hartford,Yale,60,51
High Point,Western Michigan,53,54
IUPUI,UMKC,65,79
La Salle,Rider,63,52
Long Beach State,Loyola Marymount,73,70
Manhattan,Fordham,65,58
Middle Tennessee,Louisiana,72,58
Milligan,ETSU,46,94
Montana Western,Idaho State,52,70
Morgan State,Liberty,67,62
Omaha,North Dakota State,51,95
New Hampshire,UConn,53,61
Newberry,Campbell,78,91
Pepperdine,Montana State,76,66
Sacred Heart,Brown,56,69
Seton Hall,LSU,67,72
South Alabama,Florida Atlantic,77,66
South Carolina,St. John's (NY),65,89
USC Upstate,UNC Asheville,73,71
Southeast Missouri State,New Orleans,83,67
Southern Utah,TCU,52,61
St. Francis (NY),Norfolk State,79,85
UT-Martin,Memphis,65,93
UTSA,Oregon,78,95
Trinity Christian,Chicago State,61,87
Troy,Little Rock,56,58
Western Illinois,South Dakota,73,71
Western Kentucky,Louisiana-Monroe,65,54
Syracuse,Arkansas,91,82
Oregon State,Kansas,78,84
Tennessee,Georgetown,36,37
Cal State Fullerton,Eastern Washington,75,79
DePaul,Auburn,80,76
Drake,Nevada,76,66
Georgia,South Florida,53,64
Louisiana Tech,Georgia State,86,68
Montana,San Francisco,68,78
Northwestern State,Oklahoma,65,69
Tennessee Tech,Lipscomb,64,80
Utah,Texas State,74,69
Coppin State,Indiana,51,87
Delaware,Duke,50,88
Michigan,Bradley,74,66
Northern Kentucky,Ohio State,43,70
Illinois State,Louisville,66,69
Baylor,Kentucky,64,55
Arizona,Texas Tech,85,57
St. Joseph's,Creighton,51,80
Pacific,Gonzaga,67,85
Nicholls State,Michigan State,39,84
Alabama-Birmingham,UNC,84,102
Oklahoma State,Virginia Tech,71,81
Appalachian State,Missouri,56,72
Alabama,Cincinnati,56,58
Colorado,Wyoming,69,76
North Florida,Minnesota,59,87
UCLA,San Diego State,69,78
Hawaii,UNLV,63,77
New Mexico,Indiana State,77,68
Albany (NY),Siena,69,56
Arkansas-Pine Bluff,Oregon,59,80
Arkansas State,Florida Atlantic,65,72
Army,Bryant,59,70
Ball State,Butler,53,67
Barber-Scotia,Charleston Southern,69,101
Belmont,VCU,65,75
Bethune-Cookman,Florida A&M,67,75
Boston University,St. Peter's,74,66
BYU,Iowa State,62,83
Brown,New Hampshire,50,63
Bucknell,Columbia,65,57
Buffalo,St. Bonaventure,79,82
Cal Poly,Saint Mary's,68,86
UC-Davis,Idaho,66,73
UCSB,Santa Clara,83,80
Champion Baptist,Southern,36,90
Chicago State,SIU-Edwardsville,57,71
Citadel,UNC Greensboro,54,84
Colgate,Cornell,63,70
College of Charleston,Elon,56,54
Dartmouth,Longwood,61,53
Davidson,Chattanooga,81,55
Detroit,Pitt,61,74
East Carolina,Charlotte,64,76
Eastern Illinois,Stony Brook,52,66
Evansville,Colorado State,72,79
Fairfield,Austin Peay,74,55
Fairleigh Dickinson,Lehigh,62,102
Florida Tech,UCF,62,90
Fordham,Harvard,64,73
Furman,Loyola (IL),50,77
Georgia Southern,Samford,48,57
Green Bay,Virginia,51,67
Holy Cross,Hartford,45,48
Houston Baptist,Rice,53,61
Howard,Hampton,50,58
UIC,Northwestern,50,44
IUPUI,South Dakota,68,88
Jacksonville State,Alcorn State,56,52
Kennesaw State,UT-Martin,63,65
Lafayette,LIU-Brooklyn,60,71
Louisiana,North Texas,80,76
Louisiana-Monroe,Little Rock,58,83
Loyola (MD),Florida Gulf Coast,50,65
Maine,Duquesne,73,87
Maryland-Eastern Shore,Delaware State,66,76
Miami (FL),UMass,75,62
Miami (OH),Purdue-Fort Wayne,56,57
Milwaukee,Northern Iowa,61,72
Mississippi State,Providence,63,73
Morehead State,Wright State,57,66
Morgan State,VMI,81,80
Mount St. Mary's,Binghamton,71,70
Navy,Tulane,41,51
Omaha,South Dakota State,63,78
NJIT,St. John's (NY),49,57
Norfolk State,Savannah State,55,45
North Carolina Central,North Carolina A&T,66,62
UNC Wilmington,Marshall,58,61
Northern Colorado,UC-Riverside,63,69
Northern Illinois,Dayton,43,60
Oakland,Western Michigan,72,76
Ohio,Robert Morris,76,84
Old Dominion,William & Mary,62,71
Oral Roberts,Missouri State,72,52
Penn,Penn State,47,58
Pepperdine,Utah Valley,63,67
Portland,Washington State,60,72
Portland State,Loyola Marymount,56,66
Princeton,Kent State,62,50
Rider,Drexel,75,66
Rutgers,Ole Miss,67,80
Sacramento State,Arizona State,70,90
Saint Francis (PA),American,51,61
Sam Houston State,Northern Arizona,60,77
San Diego,Stephen F. Austin,51,56
San Diego Christian,Southern Utah,65,95
San Jose State,Montana State,82,74
South Alabama,Florida International,79,68
Southeast Missouri State,Southeastern Louisiana,61,58
SMU,Hofstra,73,47
Southern Miss,New Mexico State,60,68
Tennessee State,Alabama A&M,83,72
Texas A&M,Houston,70,58
Texas A&M-Corpus Christi,Iowa,59,88
Texas-Arlington,Texas,54,70
UTSA,Cal State Bakersfield,52,85
Toledo,Cleveland State,73,78
Towson,UMBC,62,66
Vermont,Rhode Island,66,76
Villanova,Vanderbilt,62,52
Wagner,Temple,62,70
Wake Forest,Richmond,60,62
Western Carolina,Eastern Kentucky,70,72
Western Illinois,UMKC,68,63
Western Kentucky,Troy,75,71
Winthrop,James Madison,61,71
Xavier,Purdue,63,57
Youngstown State,Bowling Green State,58,49
Boise State,Seattle,87,64
Cal State Fullerton,Washington,72,74
California,Wisconsin,56,81
Clemson,South Carolina,64,55
Denver,Stanford,58,71
Georgia State,Liberty,67,66
Johnson & Wales (NC),High Point,36,99
Manhattan,George Washington,55,67
Maryland,George Mason,69,62
Mercer,Florida State,61,56
Middle Tennessee,Akron,77,82
Niagara,Central Michigan,64,66
USC Upstate,Kansas State,53,72
Valparaiso,Saint Louis,49,62
Wichita State,Air Force,72,69
Eastern Michigan,Syracuse,48,84
Texas Southern,San Diego State,62,74
Berea,Tennessee Tech,45,69
Florida Christian,Jacksonville,66,89
Fresno State,Long Beach State,64,59
Monmouth,Binghamton,77,65
Norfolk State,South Carolina State,78,72
USC,Nebraska,51,63
Stetson,Bethune-Cookman,63,86
Texas-Arlington,Texas-Rio Grande Valley,60,51
Texas-Tyler,McNeese State,47,73
Virginia-Lynchburg,VMI,61,102
Virginia Wise,Gardner-Webb,58,77
Wright State,Bowling Green State,41,54
Western Michigan,Michigan,41,73
Louisville,College of Charleston,80,38
Southern Miss,Arizona,55,63
Southeast Missouri State,Missouri,65,81
Western Carolina,Illinois,64,72
South Dakota State,Minnesota,64,88
Texas,Georgetown,41,64
UNLV,Portland,68,60
NC State,UConn,69,65
American,Howard,50,55
Bethel (TN),Murray State,54,76
Brevard,Winthrop,54,77
Citadel,Charleston Southern,73,101
Dartmouth,Elon,49,71
Drexel,Tennessee State,66,76
Eastern Kentucky,North Carolina Central,63,57
Edward Waters,Florida A&M,69,87
Florida Gulf Coast,Iowa State,72,83
Fordham,Lehigh,63,81
George Washington,Bradley,68,72
Georgia,Georgia Tech,54,62
Harvard,Boston College,79,63
Houston,TCU,54,48
Kent State,Bucknell,60,76
Lamar,Purdue,39,72
Lipscomb,Belmont,66,100
Louisiana Tech,Northwestern State,83,89
Marist,Army,57,91
UMBC,George Mason,63,74
UMass,Northeastern,72,66
Omaha,Wisconsin,40,86
Nevada,Pacific,72,78
New Mexico State,South Alabama,58,52
Nicholls State,Tulane,48,65
NJIT,Seton Hall,59,68
Northern Kentucky,Texas Tech,69,75
Northwestern,Baylor,74,70
Oklahoma,Arkansas,78,81
Radford,Delaware,59,68
Richmond,Old Dominion,80,53
Robert Morris,Campbell,61,58
Saint Francis (PA),Lafayette,58,61
St. Joseph's,Coppin State,67,55
Samford,Kentucky,56,88
San Diego,Southern Utah,67,53
San Diego Christian,UC-Irvine,52,94
Siena,St. Bonaventure,43,58
South Dakota,Iowa,63,87
Southern Virginia,Liberty,51,76
St. Andrews,East Carolina,59,111
St. Gregory's,Little Rock,30,91
St. John's (NY),San Francisco,65,81
UTSA,Mississippi State,42,53
Wagner,Hofstra,52,44
Wyoming,Illinois State,81,67
Florida,Florida State,72,47
Gonzaga,Washington State,71,69
USC,New Mexico,67,75
Arkansas-Pine Bluff,Michigan State,44,76
South Florida,Oklahoma State,49,61
Alabama-Birmingham,Middle Tennessee,64,84
Boise State,Utah,55,76
Buffalo,Milwaukee,72,52
UC-Riverside,Pepperdine,40,62
Central Connecticut,New Hampshire,87,84
Charlotte,Davidson,73,69
Coker,UNC Wilmington,47,62
Colgate,Quinnipiac,56,67
Colorado State,Colorado,61,70
Dayton,Alabama,81,76
DePaul,Chicago State,74,64
ETSU,James Madison,45,70
Gardner-Webb,Wofford,42,54
Hartford,Arizona State,63,71
High Point,Wake Forest,60,71
Holy Cross,Sacred Heart,83,78
Holy Cross (IN),Ball State,57,76
Iona,St. Peter's,62,64
Purdue-Fort Wayne,Valparaiso,52,63
IUPUI,Butler,55,87
Loyola Marymount,Northern Arizona,92,86
Maryland-Eastern Shore,Maryland,68,100
Mercer,Denver,40,69
Miami (OH),Evansville,68,94
UMKC,North Dakota,73,70
Missouri State,Tulsa,42,61
Navy,Monmouth,85,66
Niagara,Loyola (MD),62,61
North Dakota State,Morehead State,69,57
North Texas,Saint Louis,63,67
Northern Colorado,Northern Iowa,59,76
Oakland City,Austin Peay,63,88
Ohio,Memphis,58,84
Oral Roberts,Texas State,86,77
Penn State,La Salle,57,82
Pitt,Duquesne,66,45
Roosevelt,UIC,43,81
Saint Mary's,Drake,88,73
San Jose State,UC-Davis,73,64
Southern Illinois,Western Kentucky,57,58
SIU-Edwardsville,Northern Illinois,54,65
St. Francis (NY),Albany (NY),73,77
Stephen F. Austin,Texas A&M,54,62
Temple,Villanova,76,61
Tennessee,Virginia,38,46
UT-Martin,Central Arkansas,86,87
Toledo,Detroit,73,79
Towson,Vermont,68,64
Utah Valley,Weber State,56,89
Vanguard,Cal State Northridge,69,120
West Virginia,Marshall,69,59
Western Illinois,Eastern Illinois,57,45
Yale,Bryant,64,62
Long Beach State,Syracuse,53,84
Little Rock,Cincinnati,53,87
Creighton,Nebraska,64,42
UCSB,San Diego State,70,84
American,UMBC,73,70
Boston University,Coastal Carolina,69,63
Cal State Bakersfield,Cal State Fullerton,72,70
Dakota State,South Dakota State,52,83
Fisher College,Maine,42,97
Florida Atlantic,Stetson,88,78
Geneva,Youngstown State,50,93
Green Bay,Tennessee Tech,68,74
Howard,William & Mary,69,78
Idaho,Eastern Washington,81,79
Montana Tech,Montana State,54,78
Rhode Island,Providence,57,72
Rochester (MI),Oakland,77,88
San Diego Christian,Fresno State,49,84
Vanderbilt,Xavier,66,64
Canisius,Fairfield,67,55
Dallas Christian,Prairie View,59,107
Harvard,UConn,49,57
Iowa State,Iowa,71,80
Jacksonville,South Carolina,74,91
Lafayette,Fairleigh Dickinson,80,82
Manhattan,Marist,58,62
Navy,Mount St. Mary's,65,72
Northern Illinois,Milwaukee,73,80
Rider,Siena,62,56
VCU,Old Dominion,83,70
Central Connecticut,Indiana,69,100
Temple,Duke,67,90
Arkansas,Michigan,67,80
Monmouth,Syracuse,56,108
UMKC,Louisville,47,99
Long Beach State,Ohio State,55,89
Arizona,Clemson,66,54
Colorado,Kansas,54,90
Illinois,Gonzaga,85,74
Maryland-Eastern Shore,Cincinnati,60,92
Tennessee State,Missouri,38,68
Minnesota,USC,71,57
Towson,Georgetown,40,46
Valparaiso,New Mexico,52,65
Loyola (IL),Michigan State,61,73
ETSU,UNC,55,78
Brown,Notre Dame,57,84
Missouri State,Oklahoma State,42,62
Northern Colorado,Wichita State,54,80
Cleveland State,NC State,63,80
Alabama A&M,Mercer,46,65
Alabama State,Chicago State,54,67
Albany (NY),Colgate,67,61
Allen,Florida A&M,59,109
Appalachian State,Western Carolina,64,70
Arkansas-Pine Bluff,Air Force,49,65
Army,Penn State,70,78
Austin Peay,Memphis,65,83
Binghamton,Bryant,56,78
Brewton-Parker,Georgia Southern,56,79
Butler,Northwestern,74,65
Cal State Northridge,Arizona State,76,87
UC-Irvine,Weber State,51,65
Carroll (MT),Montana,58,78
Central Arkansas,Southeast Missouri State,88,85
Central Michigan,Charlotte,66,78
Colorado State,UIC,55,64
Coppin State,Marshall,63,69
Dartmouth,Holy Cross,56,67
Delaware State,Delaware,73,67
Drexel,Princeton,64,57
Eastern Kentucky,Chattanooga,63,52
Fordham,St. John's (NY),47,58
Grambling,Oregon State,54,85
Hiram,Youngstown State,44,71
Hofstra,LIU-Brooklyn,84,88
Idaho,UTEP,60,64
Idaho State,Oregon,35,87
Indiana State,Morehead State,63,71
Purdue-Fort Wayne,Drake,64,74
IUPUI,Western Kentucky,57,77
Jackson State,North Texas,65,83
Kansas State,George Washington,65,62
La Salle,Northeastern,66,64
Lehigh,Saint Francis (PA),83,67
Louisiana,McNeese State,72,77
Louisiana State-Shreveport,Stephen F. Austin,46,73
Menlo,Cal Poly,43,89
Miami (OH),Dayton,61,83
Ole Miss,Middle Tennessee,62,65
Mississippi Valley State,Virginia,39,67
Montreat,UNC Asheville,51,85
Murray State,Evansville,82,70
Nevada,Washington,76,73
New Orleans,Duquesne,70,88
Niagara,Buffalo,67,77
UNC Wilmington,Georgia Tech,66,73
North Florida,Pitt,47,89
Northern Iowa,George Mason,82,77
Oakland,Ohio,61,78
Pacific Union,Santa Clara,42,77
Panhandle State,Wyoming,55,74
Pepperdine,Hawaii,63,56
Portland,Kentucky,46,74
Purdue,Eastern Michigan,44,47
Richmond,James Madison,83,82
Robert Morris,Hampton,66,54
Rochester (MI),Detroit,67,102
Rutgers,Iona,81,73
Sacramento State,San Jose State,57,62
St. Peter's,Loyola (MD),55,61
Sam Houston State,Houston Baptist,69,57
Samford,Bowling Green State,42,57
San Francisco,Pacific,59,67
Seton Hall,Wake Forest,71,67
South Alabama,Alabama-Birmingham,78,92
South Carolina State,Maryland,46,61
South Dakota,Ball State,51,62
SIU-Edwardsville,Western Illinois,38,55
Southern Miss,Louisiana Tech,55,65
Southern Poly,Georgia State,58,86
St. Bonaventure,Arkansas State,70,73
St. Francis (NY),Boston College,64,72
UT-Martin,Lipscomb,62,86
Tennessee Tech,Gardner-Webb,41,61
TCU,Tulsa,49,50
Texas-Rio Grande Valley,Texas State,58,73
UTSA,USC Upstate,77,88
Texas Southern,Houston,75,78
Toledo,Eastern Illinois,67,59
Tulane,San Diego,72,78
UCLA,Texas,65,63
Utah,BYU,58,61
Utah Valley,Troy,86,82
Vermont,Quinnipiac,53,46
Villanova,Penn,68,55
VMI,Wright State,59,92
Virginia Tech,West Virginia,67,68
Webber,Bethune-Cookman,72,85
Western Michigan,Illinois State,63,85
Western Oregon,Utah State,57,86
William & Mary,Radford,60,55
Wisconsin,Marquette,50,60
Wofford,Davidson,56,63
Yale,New Hampshire,56,64
Akron,Creighton,61,77
UNLV,California,76,75
Cal State Bakersfield,South Dakota State,63,69
Canisius,Marist,94,82
Columbia,American,54,42
Fairfield,Rider,65,52
Florida International,Stetson,82,79
Fresno State,Washington State,50,59
Hartford,Fairleigh Dickinson,69,59
Kent State,Xavier,55,62
Maine,Florida State,59,91
UMBC,Norfolk State,66,83
Milwaukee,DePaul,50,84
Omaha,Iowa State,65,93
North Dakota,North Dakota State,52,72
Presbyterian,Furman,57,81
Sacred Heart,Lafayette,70,72
Siena,Manhattan,55,75
Warner Southern,Florida Atlantic,50,83
Longwood,Georgetown,53,89
Alabama State,Detroit,68,81
Bryant,Navy,59,69
Mississippi Valley State,Virginia Tech,49,70
Seattle,Eastern Washington,75,69
Southeastern Louisiana,Louisiana-Monroe,61,68
William Carey,Southern,50,77
Binghamton,Michigan,39,67
Norfolk State,Illinois,54,64
North Dakota State,Minnesota,57,70
Arizona Christian,San Diego,65,88
Army,NJIT,67,69
Boston University,Harvard,64,65
Cal Poly,Nevada,56,69
Chattanooga,LSU,67,80
George Washington,Rutgers,65,68
Grambling,Auburn,42,92
Indiana-Northwest,IUPUI,59,65
Jackson State,Saint Mary's,67,120
Lamar,Louisiana,60,77
Martin Methodist,Jacksonville State,64,79
St. Joseph's,Villanova,61,65
Santa Clara,San Jose State,75,54
Stony Brook,St. Francis (NY),77,61
West Virginia,Duquesne,56,60
Savannah State,Ohio State,45,85
Bethune-Cookman,UCF,62,72
Colorado,Fresno State,50,43
Coppin State,UMBC,80,61
Dartmouth,Vermont,50,52
DePaul,Arizona State,78,61
Green Bay,Wisconsin,54,65
Hartford,Niagara,59,75
Lamar,Baylor,68,85
Lenoir-Rhyne,UNC Asheville,55,66
LIU-Brooklyn,Rice,97,70
Louisiana Tech,McNeese State,72,80
Milwaukee,Fairfield,46,62
Monmouth,Maryland,38,71
Nicholls State,New Orleans,76,79
North Greenville,Presbyterian,83,91
Oregon State,Portland State,79,74
Rio Grande,Campbell,67,65
South Carolina State,Albany (NY),61,70
Towson,Temple,61,72
La Verne,UNLV,44,91
Wichita State,Tennessee,60,69
Anderson (SC),College of Charleston,65,49
Eureka,Texas-Rio Grande Valley,64,92
Florida International,Florida Gulf Coast,73,76
Houston Baptist,Texas-Arlington,47,81
Idaho State,Cal State Fullerton,53,66
Jackson State,Washington State,41,52
Middle Tennessee,Belmont,49,64
North Carolina A&T,NJIT,76,71
Presentation College,North Dakota,32,74
Southern,Louisiana-Monroe,68,39
Southern Virginia,Longwood,74,86
Toccoa Falls,Coastal Carolina,38,75
Troy,Alabama State,68,74
Washington,Seattle,87,74
UCF,Old Dominion,75,71
Charlotte,Miami (FL),46,77
ETSU,Ole Miss,55,77
Eastern New Mexico,Cal Poly,57,60
LSU,Boise State,70,89
Maine,Army,67,96
Portland Bible College,Portland,66,95
Indiana,Butler,86,88
West Virginia,Michigan,66,81
Canisius,Syracuse,61,85
Florida,Arizona,64,65
Louisville,Memphis,87,78
UNC Asheville,Ohio State,72,90
Belmont,Kansas,60,89
Marshall,Cincinnati,56,72
Kansas State,Gonzaga,52,68
Western Carolina,Georgetown,68,81
Creighton,California,74,64
New Mexico State,New Mexico,58,73
San Diego,San Diego State,56,72
