Home,Away,Home_Score,Away_Score
Troy,Southern Miss,70,72
Virginia Tech,Northern Iowa,54,73
Western Carolina,Georgia State,70,85
Western Illinois,William & Mary,49,83
Western Kentucky,Stony Brook,61,71
Wisconsin,Alabama-Birmingham,72,43
San Diego State,Arizona,59,61
Furman,Duke,54,93
UNC,Butler,66,74
Cleveland State,Louisville,33,45
Gonzaga,Georgia,88,76
Campbell,Ohio State,64,91
Georgetown,Florida,66,65
West Virginia,VMI,103,72
UCLA,Oklahoma,65,75
Albany (NY),Colgate,75,71
American,Hampton,64,60
Bryant,Vermont,47,73
Cal Poly,California,52,72
UC-Riverside,Loyola Marymount,62,66
Canisius,Cornell,60,67
Carroll (MT),Montana,52,75
Davidson,UCF,95,69
Delaware State,Iona,76,126
Denver,Belmont,57,78
Eastern Kentucky,Southern Utah,73,64
Florida A&M,New Mexico State,33,78
Georgia State,Oakland,83,78
Goucher,Towson,43,97
Grambling,Notre Dame,54,81
Green Bay,Florida Gulf Coast,59,45
Hawaii,East Carolina,75,73
Lafayette,Yale,60,82
Lehigh,DePaul,86,74
Longwood,George Washington,66,91
Louisiana-Monroe,Coastal Carolina,48,61
Marist,Fresno State,68,64
Mississippi Valley State,North Texas,52,67
Missouri,Chaminade,74,60
UMKC,Youngstown State,63,66
Morehead State,Marshall,77,68
Morgan State,Liberty,51,50
Mount St. Mary's,Wake Forest,49,83
UNC Asheville,South Carolina,75,89
North Dakota,Alabama State,75,68
North Florida,Elon,72,65
Northeastern,UMass,54,79
Northern Illinois,Iowa,49,70
Northern Kentucky,Eastern Washington,60,81
Northwestern,Northern Iowa,42,61
Oral Roberts,Milwaukee,69,66
Oregon State,Auburn,69,71
Pacific,Alaska-Anchorage,71,62
Penn State-Harrisburg,Navy,42,67
Pitt,Kansas State,70,47
Portland State,Cal State Northridge,63,55
Purdue,BYU,87,85
Radford,TCU,50,74
Richmond,NC State,72,84
Robert Morris,Chattanooga,46,61
Rochester (MI),Eastern Michigan,35,68
Sacred Heart,James Madison,72,79
Samford,Kennesaw State,71,84
San Francisco,Evansville,72,79
St. John's (NY),Minnesota,70,61
Stetson,Wyoming,41,65
Tennessee Tech,Southeastern Louisiana,68,86
Texas-Rio Grande Valley,Utah,48,85
Texas Southern,SMU,59,72
Trinity Baptist,Jacksonville,57,69
Tulsa,Oklahoma State,58,73
Utah State,UC-Davis,70,77
Utah Valley,Idaho State,60,57
Virginia Tech,Miami (OH),78,63
Wayne State (NE),South Dakota,69,86
Western Carolina,Chicago State,66,61
Wisconsin,Georgetown,68,65
UCLA,UNC,56,78
Rhode Island,Kansas,60,76
Florida,Alabama-Birmingham,56,47
Rider,Michigan State,45,77
Brown,Austin Peay,58,79
Coastal Carolina,Chattanooga,67,78
Florida International,USC Upstate,53,68
Indiana State,Illinois,62,88
Marquette,Georgia Tech,72,70
Memphis,Baylor,47,71
Missouri State,Colorado State,61,76
Oklahoma,Butler,59,46
Rice,Mercer,71,77
Robert Morris,Louisiana-Monroe,71,54
Stephen F. Austin,Prairie View,73,61
Stony Brook,LIU-Brooklyn,73,54
Tennessee,Santa Clara,64,57
UTEP,Princeton,62,56
Washington,San Jose State,78,56
Washington State,UCSB,43,71
Western Kentucky,St. Joseph's,62,59
Western Michigan,Long Beach State,55,73
Wright State,Cal State Fullerton,62,67
Xavier,San Diego,82,71
Wisconsin,Oklahoma,69,56
UNC,Florida,75,64
Virginia,La Salle,64,56
St. John's (NY),Gonzaga,66,73
Tennessee,Kansas,67,82
James Madison,Ohio State,56,73
South Alabama,Miami (FL),75,87
Michigan State,Marquette,79,68
UCLA,Alabama-Birmingham,88,76
Ole Miss,Creighton,75,68
North Texas,Arkansas,73,89
Boise State,NC State,54,60
Charleston Southern,Florida State,47,58
Cleveland State,Marshall,68,59
Delaware State,Wake Forest,72,65
Emerson,Hartford,50,83
Georgetown,Butler,58,64
High Point,Clemson,59,62
Hofstra,Jackson State,86,56
Holy Cross,Syracuse,48,72
Illinois,Baylor,62,54
Purdue-Fort Wayne,Dartmouth,67,68
Lamar,Texas Southern,59,71
Memphis,Indiana State,72,62
Mercer,UCSB,60,65
Middle Tennessee,Cincinnati,51,69
Minnesota,Georgia,66,62
Missouri State,Alaska-Anchorage,55,51
Monmouth,Maryland,56,61
New Orleans,Texas A&M,65,87
North Carolina Central,Eastern Illinois,65,40
UNC Greensboro,Indiana,79,87
North Dakota,Utah,53,90
Pacific,Colorado State,64,75
Penn State,Bucknell,88,80
Portland,Murray State,64,61
Prairie View,Brown,71,81
Radford,North Carolina A&T,65,57
Rider,Georgia Tech,54,61
Saint Louis,Mississippi State,50,75
Samford,Louisiana Tech,64,77
San Diego,Princeton,75,65
Santa Clara,Rhode Island,44,66
Savannah State,Jacksonville State,71,74
USC Upstate,Cal State Fullerton,79,64
Southeastern Louisiana,Tulane,61,71
Southern,Northern Arizona,63,70
St. Francis (NY),Norfolk State,70,72
Stephen F. Austin,Austin Peay,83,62
Stetson,Northern Colorado,62,82
UT-Martin,Nebraska,64,75
Tennessee State,St. Peter's,58,66
Texas A&M-Corpus Christi,Mississippi Valley State,75,66
Texas-Arlington,Montana State,81,104
TCU,Bradley,57,49
Texas-Rio Grande Valley,Alabama State,79,91
Valparaiso,Drake,66,46
Vanderbilt,Rutgers,65,68
Washington,Long Beach State,80,70
Washington State,Rice,76,74
Western Michigan,San Jose State,79,60
Wright State,Florida International,59,61
Xavier,UTEP,73,77
Yale,Providence,66,72
Virginia,Rutgers,45,26
Tulsa,Wichita State,55,75
VCU,Old Dominion,67,73
Nicholls State,Michigan,62,91
College of Charleston,West Virginia,57,86
Middle Tennessee,Creighton,47,57
Abilene Christian,UC-Riverside,56,76
Alabama A&M,Southeast Missouri State,51,85
Alabama State,Utah,62,93
Albany (NY),UNLV,59,75
American,Columbia,43,52
Belmont,Ohio,83,81
Bob Jones University,Presbyterian,39,88
Brevard,Gardner-Webb,63,78
Cal Poly,Saint Mary's,56,82
Cal State Northridge,Seattle,58,70
UC-Irvine,Loyola Marymount,80,72
Canisius,Buffalo,57,72
Central Arkansas,Little Rock,71,85
Chattanooga,Kennesaw State,69,77
Chicago State,Notre Dame,42,90
Colgate,Arizona State,71,78
Colorado State,UCSB,65,63
Concordia-St. Paul,Milwaukee,59,64
Cornell,Binghamton,68,54
Dallas Christian,Houston Baptist,44,88
Eastern Kentucky,BYU,76,90
Fairfield,Northeastern,48,57
Florida International,Cal State Fullerton,61,64
George Washington,Seton Hall,54,58
Georgia State,IUPUI,66,63
Grand Canyon,Central Michigan,77,79
Greenville,Western Illinois,56,91
Gwynedd-Mercy,Howard,83,96
UIC,Dayton,41,75
Jacksonville,South Florida,65,79
Kentucky Christian,Morehead State,49,121
Longwood,Iowa,44,77
Loyola (IL),Kent State,69,61
Manhattan,George Mason,63,64
Maryland-Eastern Shore,Fordham,72,66
UMass,Harvard,73,75
McNeese State,LSU,72,83
Ole Miss,Cincinnati,66,54
Missouri Valley,Northwestern State,76,87
Nevada,Omaha,54,78
New Mexico State,Wyoming,75,78
NJIT,Duquesne,84,81
North Carolina A&T,Mississippi Valley State,63,66
UNC Wilmington,Davidson,49,72
Northern Arizona,North Carolina Central,36,40
Northern Kentucky,Idaho,79,74
Olivet Nazarene,Southern Illinois,60,76
Pacific,Mercer,55,48
Penn,Wagner,61,64
Portland,Drake,71,59
Rice,Alaska-Anchorage,54,65
Saint Francis (PA),Navy,85,68
Saint Louis,Bradley,60,57
St. Peter's,Norfolk State,58,60
Siena,Loyola (MD),81,71
South Carolina State,Georgia Southern,58,71
Southern,Eastern Illinois,43,54
St. Bonaventure,Niagara,74,59
St. Thomas Aquinas,Stony Brook,49,70
Stetson,Florida A&M,62,50
Tennessee State,St. Francis (NY),57,59
Texas A&M-Corpus Christi,Radford,46,57
TCU,Mississippi State,61,52
Texas-Rio Grande Valley,North Dakota,78,60
Toledo,Oakland,79,81
Towson,UMBC,77,66
University of the Southwest,Sam Houston State,51,111
Utah Valley,UC-Davis,43,64
Valparaiso,Murray State,93,58
Vanderbilt,La Salle,68,55
Warren Wilson,Citadel,45,84
Washington State,Missouri State,89,84
William Jewell,UMKC,44,84
Wofford,William & Mary,62,66
Wright State,USC Upstate,56,51
Youngstown State,Illinois State,73,85
Providence,Kentucky,38,58
Army,Duke,73,93
Texas,UConn,55,54
Michigan State,Kansas,56,61
Villanova,Delaware,78,47
Iona,Arkansas,77,94
Air Force,Texas Tech,62,63
Ave Maria,Florida Atlantic,43,54
Bethune-Cookman,UCF,67,75
Bowling Green State,Detroit,64,63
Bryant,Akron,66,72
California,Fresno State,64,57
Campbell,Sacred Heart,62,71
Central Connecticut,East Carolina,59,74
Charlotte,UNC Asheville,66,63
Eastern Oregon,Eastern Washington,87,104
Elon,Miami (OH),70,68
Florida A&M,Northern Colorado,56,95
Fort Valley State,Jacksonville State,49,81
Hartford,Yale,57,69
Howard Payne,Texas State,39,68
Johnson & Wales (RI),Brown,65,75
Lafayette,Fairleigh Dickinson,82,61
Langston,Southeastern Louisiana,80,92
Lipscomb,Colorado,75,84
LIU-Brooklyn,Temple,56,70
Maine,Northern Illinois,56,61
UMass-Lowell,Boston University,69,59
Monmouth,SMU,51,63
Montana,San Francisco,57,76
Morgan State,Virginia Tech,63,83
Murray State,Drake,68,59
New Hampshire,Dartmouth,65,63
New Orleans,Denver,60,79
North Dakota State,Montana State,72,51
Penn State-Mont Alto,Lehigh,74,100
Portland State,Oregon,59,81
Rhode Island,Georgia Tech,61,64
Richmond,Northern Iowa,50,55
San Jose State,Princeton,54,69
Santa Clara,Rider,68,60
South Dakota,Cal State Bakersfield,68,66
South Dakota State,Florida Gulf Coast,58,71
USC,New Mexico,66,54
Southern Miss,Drexel,36,59
Southern Utah,UTSA,93,92
Stanford,DePaul,72,87
Tennessee,Marquette,59,67
Tennessee Tech,Tulane,68,73
Valparaiso,Portland,70,55
Vermont,Quinnipiac,73,89
VMI,Maryland,77,95
Washington,UTEP,68,65
Western Michigan,San Diego,68,66
Xavier,Long Beach State,70,73
Aquinas,Detroit,59,109
Arkansas State,Central Arkansas,67,49
Barber-Scotia,USC Upstate,43,105
Bucknell,Fairfield,72,66
ETSU,Morehead State,63,59
Edward Waters,North Florida,65,97
Furman,Liberty,52,66
Goldey-Beacom,Coppin State,50,103
High Point,UNC Greensboro,76,68
Jacksonville,Samford,70,76
Marist,Boston College,61,79
Marygrove,Eastern Michigan,52,83
Minnesota-Duluth,Green Bay,52,78
Nebraska,Florida State,70,65
Oral Roberts,Weber State,61,62
Rutgers,Clemson,69,64
Savannah State,Winthrop,47,68
Seattle,Pacific Lutheran,72,33
Siena,Fordham,67,69
South Carolina,Marshall,77,59
Texas Southern,Baylor,49,75
Utah Valley,Sacramento State,56,65
Western Carolina,Charleston Southern,66,72
Gardner-Webb,Arizona,65,91
Ohio State,Louisville,55,64
Texas-Arlington,Texas,53,63
Southeastern Louisiana,Gonzaga,57,76
Illinois,Miami (FL),61,70
Syracuse,Michigan,65,68
Lamar,Iowa State,59,96
Alcorn State,Troy,51,72
Arkansas-Pine Bluff,Akron,60,81
BYU,Utah State,91,81
UC-Riverside,Cal State Bakersfield,59,58
Campbell,James Madison,61,63
Central Michigan,Bradley,73,84
Citadel,College of Charleston,55,59
Delaware State,Hawaii,60,75
Denver,Wyoming,42,68
Georgia,Chattanooga,86,55
Georgia Southern,UCF,59,61
Grand Canyon,UIC,66,61
Hampton,Tennessee State,62,54
Howard,Duquesne,63,81
Johnson & Wales (NC),North Carolina Central,38,101
Kennesaw State,Florida International,38,59
Louisiana Tech,Northwestern State,99,88
Loyola (MD),Columbia,64,62
UMBC,Maryland-Eastern Shore,52,65
UMass,LSU,60,82
Mid-Atlantic Christian,VMI,62,133
Middle Tennessee,Belmont,59,63
Minnesota,Wake Forest,84,69
Montana Western,Idaho State,66,86
Mount St. Mary's,Seton Hall,55,78
Omaha,Kansas State,66,84
Niagara,St. John's (NY),57,70
Norfolk State,Hofstra,74,88
NC State,Purdue,61,66
Northern Illinois,DePaul,67,78
Pitt,Indiana,69,81
Rockhurst,Saint Louis,48,80
South Carolina State,Coastal Carolina,52,66
South Dakota,Cal State Northridge,68,65
South Florida,Alabama,71,82
Southeast Missouri State,Missouri,61,65
Spring Hill,South Alabama,54,71
St. Andrews,Mercer,33,62
Stephen F. Austin,Memphis,64,52
Stony Brook,Cincinnati,52,78
VCU,Illinois State,66,62
Virginia-Lynchburg,Elon,55,111
Wagner,Maine,81,82
Wright State,Evansville,78,86
Youngstown State,Robert Morris,89,81
Duke,Wisconsin,80,70
Virginia,Maryland,76,65
Wichita State,Utah,68,69
Villanova,La Salle,84,70
Iowa,UNC,60,55
Michigan State,Notre Dame,78,79
Butler,Indiana State,77,54
American,Brown,66,49
Army,Delaware,73,69
Auburn,Texas Tech,44,46
Ball State,Eastern Illinois,54,61
Bethel (TN),Murray State,66,102
Binghamton,Boston University,65,77
Bowling Green State,Western Kentucky,52,62
Buffalo,St. Bonaventure,63,72
Cal State East Bay,Pacific,51,80
Cal State Fullerton,UCLA,45,73
UC-Irvine,Fresno State,63,72
Canisius,St. Peter's,60,57
Central Connecticut,Rider,56,69
Charlotte,Davidson,86,92
Concordia (OR),Oregon,63,94
Coppin State,Towson,76,84
Creighton,Tulsa,64,77
Dartmouth,Longwood,73,74
Dayton,Miami (OH),66,62
East Carolina,Florida Atlantic,63,72
Florida Tech,Florida Gulf Coast,58,77
Georgia Tech,Northwestern,66,58
Grambling,Air Force,34,59
Hartford,Vermont,69,81
Holy Cross,Albany (NY),74,57
Houston Baptist,Rice,58,55
Idaho,Washington State,77,71
Purdue-Fort Wayne,Stetson,87,76
Jackson State,Louisiana,53,76
Lipscomb,Tennessee Tech,79,84
Loyola Marymount,USC,61,77
Mississippi Valley State,Oregon State,50,74
UMKC,Milwaukee,56,65
Montana,California,76,78
Nevada,Long Beach State,57,68
UNLV,Arizona State,55,77
New Hampshire,LIU-Brooklyn,72,56
New Mexico State,New Mexico,47,62
NJIT,UMass-Lowell,67,71
North Dakota State,Southern Miss,65,78
North Florida,Bethune-Cookman,63,56
North Texas,Oklahoma State,61,87
Northeastern,Harvard,46,60
Old Dominion,George Mason,75,69
Penn,Navy,57,46
Portland State,Portland,71,83
Presbyterian,Wofford,45,66
Princeton,Fairleigh Dickinson,85,89
Rochester (MI),Oakland,52,84
Sacred Heart,Colgate,71,70
Saint Francis (PA),Lehigh,59,61
Sam Houston State,Texas A&M,63,66
San Francisco,Colorado,55,72
San Jose State,UC-Davis,56,70
Schreiner,Prairie View,48,64
South Dakota School of Mines,Montana State,41,79
Southern Illinois,SIU-Edwardsville,79,67
Southern-New Orleans,McNeese State,63,74
St. Andrews,UNC Wilmington,47,105
Temple,St. Joseph's,56,58
UT-Martin,Northern Kentucky,71,56
UTEP,Colorado State,62,65
Texas Lutheran,Texas State,31,72
UTSA,Northern Arizona,88,83
Toledo,Cleveland State,59,54
Tulane,Loyola (IL),83,70
Valparaiso,Eastern Kentucky,72,66
Virginia Tech,Penn State,58,61
Wayne State (NE),South Dakota State,55,89
Western Carolina,ETSU,89,96
William & Mary,Richmond,67,68
Winthrop,Jacksonville State,76,79
Yale,Bryant,67,60
San Diego,San Diego State,48,57
LSU,West Virginia,74,73
Arkansas,Iowa State,77,95
Appalachian State,Jacksonville,67,56
Little Rock,Missouri State,68,73
Baylor,Vanderbilt,66,63
Cal State Northridge,Pepperdine,56,66
Columbia International,Charleston Southern,55,105
DePaul,Chicago State,84,60
Green Bay,Georgia State,48,72
UMBC,George Washington,60,83
Middle Georgia State,Savannah State,62,75
Monmouth,Marist,57,50
Morehead State,Alabama-Birmingham,48,58
North Carolina A&T,USC Upstate,54,65
Sacramento State,Abilene Christian,61,72
Seattle,UCSB,46,87
St. Edward's,Incarnate Word,68,85
TCU,Ole Miss,66,54
Texas-Rio Grande Valley,Houston,58,72
University of the Sciences (Pa.),Drexel,54,52
VMI,Samford,88,66
Western Illinois,Akron,49,73
Texas,Kentucky,51,63
Florida International,Louisville,57,82
Florida,Kansas,65,71
Missouri,Oklahoma,63,82
Coastal Carolina,Auburn,58,54
Dillard,Southern,55,68
Long Beach State,Stephen F. Austin,45,74
Manhattan,Fairfield,54,67
North Carolina Central,Maryland-Eastern Shore,68,63
Pitt,Duquesne,76,62
Providence,Boston College,60,69
Quinnipiac,Siena,67,88
St. Katherine,UNLV,53,113
Toccoa Falls,Gardner-Webb,61,100
Western Carolina,Minnesota,64,84
Wyoming,SMU,53,66
Yale,UConn,45,44
Youngstown State,South Dakota,87,79
Wisconsin,Marquette,49,38
Gonzaga,Arizona,63,66
Virginia,VCU,74,57
Saint Louis,Wichita State,52,81
St. Joseph's,Villanova,46,74
Colgate,Ohio State,50,70
Green Bay,Miami (FL),68,55
NJIT,Michigan,72,70
Arkansas-Pine Bluff,Michigan State,52,85
Winthrop,Maryland,62,82
Northwestern,Butler,56,65
American,Illinois,55,70
Abilene Christian,Houston,59,71
Alabama,Xavier,84,97
Alabama A&M,Bowling Green State,47,64
Albany (NY),Saint Francis (PA),59,69
Arizona State,Texas A&M,71,72
Austin Peay,Southern Illinois,49,71
Belhaven (MS),Arkansas State,68,95
Boise State,Saint Mary's,82,71
Bradley,Memphis,45,73
Bryant,Brown,62,69
Bucknell,Columbia,39,62
UC-Davis,Idaho,71,79
Canisius,Niagara,77,64
Central Arkansas,Troy,73,85
Central Connecticut,Hartford,56,47
UCF,Florida State,73,96
Chicago State,Toledo,59,87
Coppin State,Hampton,52,71
Crowley's Ridge,New Orleans,85,100
Denver,Texas A&M-Corpus Christi,64,48
Eastern Michigan,Dayton,64,73
Eastern Washington,Seattle,87,75
Fairleigh Dickinson,Notre Dame,57,75
Florida A&M,South Carolina State,61,70
Florida National University,Wofford,57,88
Fresno State,Cal State Bakersfield,63,61
George Mason,Northern Iowa,65,71
Great Falls,Grand Canyon,61,80
Harvard,Vermont,64,52
Hawaii,BYU,70,90
Holy Cross,Sacred Heart,68,81
Indiana State,Ball State,63,70
IUPUI,Evansville,62,89
Jackson State,Louisiana Tech,52,65
Jacksonville,Bethune-Cookman,47,52
Jacksonville State,Alabama State,55,80
Kansas State,Tennessee,64,65
Kent State,Kennesaw State,58,46
Lehigh,LIU-Brooklyn,80,76
Louisiana College,Louisiana-Monroe,55,83
Louisiana,McNeese State,70,80
Loyola (IL),UIC,77,67
Loyola (LA),Nicholls State,60,89
Maine,Dartmouth,51,74
UMBC,Iowa,47,77
UMass-Lowell,Cornell,60,71
Menlo,Cal Poly,35,72
Miami (OH),Purdue-Fort Wayne,78,86
Middle Tennessee,South Alabama,68,67
Mississippi State,Tulane,54,59
UMKC,South Dakota State,61,81
Morgan State,Norfolk State,65,85
Mount St. Mary's,Loyola (MD),74,65
Navy,Citadel,60,67
New Mexico,Valparaiso,63,46
North Carolina A&T,Howard,47,54
UNC Greensboro,Presbyterian,55,53
North Dakota,Drake,63,62
North Florida,Purdue,73,70
Oakland,Morehead State,70,68
Oklahoma State,South Carolina,49,75
Oregon State,Portland,65,58
Pacific,Idaho State,68,62
Penn State,Marshall,73,69
Penn,Binghamton,79,70
Pepperdine,Cal State Fullerton,74,62
Portland State,UC-Riverside,62,88
Prairie View,Texas State,65,81
Rhode Island,Southern Miss,75,43
Rutgers,Seton Hall,54,81
Sacramento State,UC-Irvine,62,74
St. Peter's,Boston University,70,59
Samford,Furman,64,74
Santa Clara,San Jose State,61,50
Savannah State,Indiana,49,95
Selma University,Grambling,64,74
USC Upstate,Georgia Tech,59,54
South Florida,Detroit,57,67
Southeastern Louisiana,Southeast Missouri State,59,63
SIU-Edwardsville,Central Michigan,61,94
St. Bonaventure,Ohio,80,70
St. Edward's,Rice,49,54
St. Francis (NY),Liberty,65,54
St. John's (NY),Syracuse,69,57
St. Katherine,Southern Utah,45,92
Stetson,Davidson,59,90
Stony Brook,Princeton,64,77
Temple,La Salle,58,57
UT-Martin,Longwood,77,67
Tennessee State,Lipscomb,68,77
UTEP,New Mexico State,64,71
Texas-Rio Grande Valley,Sam Houston State,59,78
UTSA,Washington State,71,91
Thomas University,Gardner-Webb,66,82
Utah Valley,Montana State,60,68
Vanguard,Cal State Northridge,58,70
VMI,Mercer,81,90
Wagner,Lafayette,84,97
Wake Forest,NC State,65,78
Weber State,Texas-Arlington,56,63
Western Kentucky,Murray State,81,93
Western Michigan,Northeastern,69,81
Wheelock,New Hampshire,45,96
William & Mary,High Point,63,66
Eastern Kentucky,Kentucky,49,82
East Carolina,UNC,64,108
San Diego State,Washington,36,49
West Virginia,Northern Kentucky,67,42
Arkansas,Clemson,65,68
Buffalo,Robert Morris,74,59
California,Nevada,63,56
Central Pennsylvania College,Elon,73,117
Colorado,Georgia,57,64
Creighton,Nebraska,65,55
Delaware State,Delaware,66,53
Fairfield,Quinnipiac,56,52
Florida Gulf Coast,UMass,84,75
George Washington,Charlotte,78,70
Hiwassee,Tennessee Tech,48,87
Hofstra,Appalachian State,68,51
Houston Baptist,San Francisco,54,85
Illinois State,Alabama-Birmingham,78,74
Iona,Monmouth,89,92
Limestone,UNC Asheville,66,91
Marist,Manhattan,38,60
Milwaukee,DePaul,61,83
Ole Miss,Oregon,79,73
North Carolina Central,Howard,61,39
North Dakota State,Montana,57,69
Northern Colorado,Colorado State,58,66
Ouachita,Stephen F. Austin,60,84
Radford,Virginia Tech,68,66
Regis,Wyoming,35,70
Richmond,James Madison,46,51
San Diego,UCLA,68,75
Siena,Rider,68,80
Thiel,Youngstown State,45,70
Towson,Georgetown,46,78
Tulsa,Little Rock,78,73
Urbana,Wright State,58,81
Utah State,USC,84,89
Western Illinois,Cleveland State,54,76
Kennesaw State,Butler,51,93
Savannah State,Miami (FL),39,70
Albany (NY),Bucknell,58,61
Bethune-Cookman,South Carolina State,66,71
Boston University,Harvard,56,70
Brown,Providence,77,67
Caldwell,Binghamton,63,52
UCSB,SMU,73,80
Coppin State,Norfolk State,69,88
Incarnate Word,UTEP,65,81
Purdue-Fort Wayne,Purdue,43,63
Johnson & Wales (NC),Campbell,38,63
Montreat,Chattanooga,50,104
Morgan State,Hampton,58,62
Omaha,Air Force,61,77
North Carolina A&T,Maryland-Eastern Shore,58,69
North Dakota,Minnesota,56,92
Sacred Heart,Lafayette,81,82
Yale,Florida,47,85
Utah Valley,Arizona,56,87
Louisville,Indiana,94,74
Villanova,Illinois,73,59
Seton Hall,Wichita State,68,77
UMKC,Iowa State,56,73
Mount St. Mary's,Notre Dame,67,93
Adams State,Boise State,49,78
Alcorn State,Iowa,44,67
Bowling Green State,Dayton,52,56
Bradley,Kansas State,47,50
Bryant,Army,80,73
Eastern Illinois,UC-Davis,70,80
Eastern Michigan,Michigan,45,42
Evansville,Belmont,65,62
Furman,TCU,69,80
Hartford,Holy Cross,79,61
Idaho State,Grand Canyon,67,51
IUPUI,Xavier,43,66
LIU-Brooklyn,Maine,83,70
Loyola (MD),St. Joseph's,42,68
Marist,Penn,42,59
Mars Hill,Winthrop,51,96
Morrisville State,Colgate,52,88
New Hampshire,Rutgers,56,60
Northwestern State,Louisiana-Monroe,74,82
South Dakota,Creighton,88,91
South Dakota State,Saint Louis,62,55
St. Francis (NY),NJIT,66,68
St. Katherine,San Jose State,63,74
Texas A&M,Baylor,63,77
VMI,Navy,66,84
Columbia,Kentucky,46,56
Wisconsin,Milwaukee,93,54
Washington State,Gonzaga,66,81
Kansas,Georgetown,75,70
High Point,Ohio State,43,97
Utah,BYU,65,61
Long Beach State,San Diego State,59,60
North Carolina Central,Maryland,56,67
Northern Iowa,Denver,65,55
Fairleigh Dickinson,St. John's (NY),52,74
Arkansas State,Purdue,46,87
UC-Riverside,UCLA,66,77
Campbell,Delaware State,70,55
Colorado State,Colorado,62,60
Dartmouth,UMass-Lowell,69,48
Davidson,Montana,110,99
Duquesne,Penn State,62,64
Fresno State,Texas Tech,56,73
Greensboro,UNC Greensboro,78,82
Hofstra,Coppin State,105,64
Incarnate Word,Nebraska,74,73
Iowa Wesleyan,Omaha,67,94
Louisiana Tech,Louisiana,86,94
UMBC,Central Connecticut,53,65
Monmouth,Fordham,58,68
Princeton,St. Peter's,46,60
Rhode Island,Providence,60,68
Rider,Iona,64,77
SE Oklahoma St.,Tulsa,69,66
Southern,Minnesota,57,85
Southern Illinois,Southeast Missouri State,54,55
Towson,Temple,64,76
Trinity International (IL),Valparaiso,54,79
Wyoming,California,42,45
Binghamton,Colgate,44,65
Cal State Fullerton,Sacramento State,59,73
UCF,UIC,60,71
Chattanooga,Citadel,67,48
DePaul,George Washington,68,81
Eastern Washington,San Francisco,81,76
Elon,Missouri,73,78
Idaho,Western Illinois,75,78
Maine,Boston College,74,85
Michigan-Dearborn,Purdue-Fort Wayne,67,91
Northwest Nazarene,Boise State,51,91
San Diego,UCSB,79,65
South Carolina State,College of Charleston,47,50
Troy,Fort Valley State,80,63
Tusculum,UNC Asheville,40,78
Warren Wilson,Coastal Carolina,40,85
Wright State,Belmont,79,71
Iowa State,Iowa,90,75
Charleston Southern,NC State,50,86
NJIT,Holy Cross,66,76
Texas Southern,Florida,50,75
UNC,Kentucky,70,84
Michigan,Arizona,53,80
Nicholls State,Wisconsin,43,86
Texas State,Texas,27,59
Gonzaga,UCLA,87,74
Utah,Kansas,60,63
Wichita State,Detroit,77,68
Morehead State,Ohio State,71,87
Oklahoma,Tulsa,87,68
USC Upstate,Maryland,57,67
Northern Iowa,VCU,87,93
Florida State,Notre Dame,63,83
Alabama State,Western Illinois,68,78
Albany (NY),Siena,77,68
Alcorn State,Ohio,55,66
Arkansas-Fort Smith,Colorado State,60,88
Arkansas-Pine Bluff,Air Force,47,80
Arkansas State,Toledo,65,73
Arlington Baptist,Houston Baptist,84,99
Army,USC,85,77
Ball State,Valparaiso,62,65
Bluefield (WV),Liberty,61,79
BYU,Weber State,76,60
Cal Poly,Fresno State,57,63
Cal State Bakersfield,Portland State,59,65
Cal State Fullerton,Nevada,65,55
Canisius,UMass,58,75
Centenary (LA),Louisiana,59,115
Cincinnati,Nebraska,55,56
Cleveland State,Bowling Green State,57,67
Dayton,Arkansas,55,69
Delaware State,Rhode Island,44,83
Denver,Stanford,43,49
Drake,Green Bay,48,64
Duquesne,Robert Morris,59,75
Eastern Kentucky,IUPUI,73,64
Florida Atlantic,UCF,54,41
Furman,Gardner-Webb,68,74
Grand Canyon,Indiana,66,94
Howard,Richmond,41,54
Idaho,South Dakota State,85,87
Indiana State,Iona,84,91
Jackson State,Loyola (IL),46,58
James Madison,East Carolina,58,70
La Salle,Drexel,65,55
Lamar,Texas-Rio Grande Valley,60,66
Lipscomb,Austin Peay,68,59
Louisiana-Monroe,New Mexico,46,54
Loyola Marymount,Northern Arizona,69,71
Marist,VMI,77,92
McNeese State,TCU,50,68
Middle Tennessee,Akron,62,61
Mississippi State,Oregon State,49,59
Missouri State,Southeast Missouri State,73,61
Montreat,Presbyterian,68,79
Mount Saint Vincent,St. Francis (NY),72,90
Murray State,Evansville,81,79
Navy,Maryland-Eastern Shore,46,53
Omaha,UMKC,72,79
UNLV,South Dakota,75,61
New Mexico State,Oral Roberts,83,86
New Orleans,San Diego,60,85
Niagara,Davidson,58,78
Norfolk State,Mount St. Mary's,64,67
UNC Greensboro,ETSU,80,79
North Dakota,North Dakota State,42,71
Northern Colorado,Colorado,68,93
Northern Illinois,Eastern Illinois,55,59
Northern New Mexico,Abilene Christian,48,76
Northwest Nazarene,Idaho State,57,69
Oklahoma State,Memphis,73,55
Oregon,Illinois,77,70
Pepperdine,Arizona State,74,81
Princeton,California,57,67
Purdue,Vanderbilt,71,81
Radford,Georgetown,49,76
Rider,Hartford,63,61
Saint Mary's,Creighton,71,67
Sam Houston State,LSU,67,76
Seattle,San Jose State,54,38
SIU-Edwardsville,Saint Louis,61,67
