Home,Away,Home_Score,Away_Score
Northern Iowa,Loyola Marymount,90,81
Penn,Iowa,55,86
San Francisco,Montana,75,74
Santa Clara,Notre Dame,69,84
Savannah State,Grand Canyon,71,72
Seton Hall,Oklahoma,85,86
Siena,Cornell,71,70
USC Upstate,Kent State,78,79
South Dakota,Wyoming,53,70
Southeastern Louisiana,LSU,66,89
SIU-Edwardsville,UC-Davis,75,80
Southern Miss,South Alabama,66,59
Stetson,South Florida,63,72
Temple,Georgia,83,81
Tennessee State,Tennessee,67,88
Toledo,Stony Brook,103,99
Truman State,Indiana State,69,80
Vanderbilt,Providence,60,67
Washington,Boston College,78,89
Western Carolina,Niagara,98,90
Western New Mexico,Abilene Christian,44,62
Wright State,Houston Baptist,75,59
Oklahoma,Michigan State,76,87
Louisville,Fairfield,71,57
Nicholls State,Memphis,59,98
Oral Roberts,Wisconsin,67,76
Tulsa,Creighton,72,82
Richmond,UNC,72,82
American,Mount St. Mary's,64,68
Anderson (IN),Evansville,68,91
Ave Maria,Florida Gulf Coast,56,79
Bethesda,Cal Poly,39,78
Boise State,New Orleans,100,80
Boston University,UC-Irvine,74,68
Bowling Green State,Saint Louis,47,74
Bucknell,Albany (NY),77,64
Butler,Ball State,59,58
Cal State Fullerton,San Jose State,59,81
Cal State Northridge,Central Michigan,76,90
UC-Riverside,Southern Utah,74,59
Florida A&M,Jacksonville,72,76
Fresno State,Pacific,77,86
Furman,College of Charleston,55,89
Gardner-Webb,Missouri,63,72
George Mason,Iona,73,89
Georgia Southern,Old Dominion,69,86
Heidelberg,Ohio,57,85
Hofstra,Hartford,81,78
Holy Cross,Belmont,70,81
Idaho,Columbia,60,65
Idaho State,Cal State Bakersfield,69,71
James Madison,Valparaiso,49,81
Lafayette,NJIT,88,91
Lamar,Grand Canyon,69,78
Liberty,Virginia,53,75
LIU-Brooklyn,Eastern Washington,70,102
Loyola (IL),UC-Davis,61,64
Marist,Loyola Marymount,70,76
UMBC,Navy,58,73
UMass-Lowell,Rhode Island,68,79
Milwaukee,Tennessee Tech,70,63
Minnesota-Duluth,Green Bay,57,92
Mississippi State,Utah State,68,87
Montana State,Austin Peay,72,78
Murray State,Auburn,67,75
Omaha,Drake,80,88
New Mexico State,UTEP,77,68
Niagara,Kent State,97,102
UNC Wilmington,Marshall,78,96
North Texas,Portland,77,72
Northern Kentucky,Tulane,91,86
Northern New Mexico,Abilene Christian,56,78
Oakland,Louisiana,75,84
Presbyterian,West Virginia,55,88
Princeton,Rice,70,56
Radford,Binghamton,69,63
Rider,Central Connecticut,89,73
Robert Morris,Cleveland State,74,87
Roosevelt,Eastern Illinois,67,89
Sacred Heart,Fordham,85,73
Saint Francis (PA),Colgate,64,81
St. Peter's,Fairleigh Dickinson,67,63
Samford,Western Kentucky,64,67
San Diego Christian,Northern Arizona,59,83
Savannah State,Utah,57,71
SIU-Edwardsville,Portland State,74,77
Southern Miss,Houston Baptist,67,62
St. Francis (NY),Coastal Carolina,59,70
Stephen F. Austin,ETSU,58,66
Stony Brook,Florida Atlantic,67,61
Texas A&M-Corpus Christi,UTSA,76,87
Texas-Arlington,Eastern Michigan,69,74
Toledo,Detroit,80,78
Utah Valley,Pepperdine,53,58
Vanderbilt,Morgan State,75,66
Virginia Intermont,Winthrop,62,96
Virginia Tech,Seton Hall,67,68
Voorhees,South Carolina State,74,88
Western Carolina,USC Upstate,58,72
Westminster (PA),Youngstown State,57,108
William & Mary,Rutgers,72,62
Wilmington (OH),Miami (OH),65,63
Wright State,South Alabama,70,74
Yale,Mercer,54,81
UNC,Louisville,93,84
Vermont,Duke,90,91
VCU,Georgetown,80,84
Michigan,Charlotte,61,63
San Francisco,Oregon,82,100
New Mexico,Davidson,79,58
Chattanooga,UCLA,65,106
Alcorn State,Saint Mary's,55,72
Arkansas-Pine Bluff,SMU,61,87
Army,Notre Dame,60,93
Bryant,New Hampshire,60,55
UC-Davis,Portland State,63,79
Central Arkansas,Arkansas State,56,99
Eastern Washington,UC-Irvine,58,81
Florida International,South Carolina,72,84
Hampton,Missouri State,67,81
Harvard,Colorado,62,70
Hofstra,Belmont,75,85
Holy Cross,Hartford,80,55
Houston Baptist,South Alabama,59,79
Purdue-Fort Wayne,Kennesaw State,76,66
Long Beach State,Kansas State,38,52
LIU-Brooklyn,Boston University,57,72
Longwood,Penn State,67,93
Louisiana,Coastal Carolina,73,69
UMass,Clemson,62,56
Morehead State,Nevada,63,58
Nebraska,Georgia,73,65
North Carolina A&T,Georgia Tech,71,78
North Dakota State,North Dakota,77,95
Northeastern,Florida State,60,62
Northern Iowa,Maryland,66,80
Providence,La Salle,71,63
Richmond,Fairfield,68,47
Saint Joseph's (IN),Northern Illinois,61,111
Sam Houston State,Texas A&M,62,79
Siena,Purdue,73,81
SIU-Edwardsville,Loyola (IL),72,73
St. Francis (NY),Oakland,68,62
Stony Brook,Detroit,104,102
Temple,Alabama-Birmingham,87,66
TCU,Washington State,64,62
Toledo,Florida Atlantic,94,74
William Carey,Southern Miss,54,99
Wofford,High Point,56,66
Cleveland State,Kentucky,61,68
Oklahoma State,South Florida,93,67
Wyoming,Ohio State,50,65
Syracuse,Minnesota,75,67
Gonzaga,Dayton,79,84
Wichita State,DePaul,90,72
Florida,Jacksonville,86,60
UMKC,Iowa State,51,110
Baylor,Chaminade,93,77
Marquette,Arizona State,77,79
Abilene Christian,Xavier,65,93
Bethune-Cookman,New Mexico State,56,79
Blue Mountain College,Southern,59,76
Bob Jones University,USC Upstate,67,94
California,Arkansas,85,77
UC-Riverside,Seattle,68,69
Delaware,Delaware State,80,70
Gardner-Webb,Northwestern,59,72
Georgia State,Canisius,71,79
Howard,South Dakota State,65,77
IUPUI,Missouri,64,78
Jacksonville State,Alabama A&M,76,69
Lipscomb,UT-Martin,95,84
McNeese State,East Carolina,62,91
Metropolitan State,Elon,75,74
Montreat,Citadel,64,109
Morgan State,Marist,74,67
Omaha,South Carolina State,83,67
Norfolk State,Fairleigh Dickinson,70,62
UNC Asheville,Rhode Island,56,73
UNC Greensboro,Louisiana Tech,62,99
Northern Iowa,La Salle,65,50
Ohio Valley,Coppin State,79,96
Prairie View,Colorado State,68,95
Providence,Maryland,52,56
Quinnipiac,Maine,102,61
Radford,Cornell,86,71
San Diego,UIC,70,74
San Diego Christian,Fresno State,59,92
South Dakota,Texas State,57,56
St. Bonaventure,Southern Illinois,83,71
Stanford,Houston,86,76
Stillman,Rutgers,89,116
Texas,BYU,82,86
Texas Southern,Lehigh,63,67
Texas Tech,Pitt,53,76
Vanderbilt,Loyola Marymount,77,68
Wagner,Stetson,81,64
Syracuse,California,92,81
Wisconsin,Saint Louis,63,57
Gonzaga,Chaminade,113,81
Wichita State,BYU,75,62
Loyola (MD),UConn,66,76
Dayton,Baylor,66,67
Albany (NY),Rider,70,59
American,Columbia,47,61
Arkansas-Pine Bluff,Texas A&M,55,88
Barber-Scotia,North Carolina Central,46,101
Binghamton,St. Peter's,57,70
Brescia,Belmont,68,102
Bucknell,Mount St. Mary's,64,69
Cal State Northridge,Montana State,62,77
Campbellsville,UNC Wilmington,55,72
Central Connecticut,NJIT,74,71
UCF,Valparaiso,70,85
Central Michigan,Texas A&M-Corpus Christi,68,64
Colgate,Tulane,98,86
Evansville,Indiana,46,77
Fairleigh Dickinson,Rutgers,73,72
Florida Gulf Coast,NC State,62,82
Fordham,Manhattan,79,75
Furman,Virginia Tech,54,75
George Mason,Princeton,66,71
Georgia State,Elon,85,90
Hampton,Virginia,40,69
Illinois,UNLV,61,59
Incarnate Word,North Texas,67,84
Judson,Milwaukee,56,89
Liberty,Missouri State,52,54
Limestone,Western Carolina,69,78
Longwood,St. John's (NY),47,65
Louisiana Tech,UIC,103,78
UMBC,Towson,60,75
Maryland-Eastern Shore,Navy,59,67
UMass-Lowell,Cincinnati,49,79
McNeese State,Rhode Island,71,76
Mercer,Ohio,67,76
Metropolitan State,Canisius,83,69
Middle Tennessee,Murray State,80,62
Minnesota,Arkansas,73,87
Mississippi Valley State,Georgia Tech,59,76
Monmouth,Penn State,52,84
Montana,Washington,79,83
Niagara,Penn,66,85
UNC Asheville,East Carolina,70,81
North Carolina A&T,Ole Miss,50,84
North Florida,Savannah State,65,61
Oakland,Western Michigan,88,99
Oral Roberts,Georgia Southern,67,65
Presbyterian,Bowling Green State,45,67
Robert Morris,Buffalo,66,81
Sacramento State,UC-Davis,73,67
Sacred Heart,Boston College,67,75
Sam Houston State,SMU,53,72
Samford,Stephen F. Austin,78,98
San Diego,UNC Greensboro,83,71
South Dakota State,Lehigh,74,61
Southern Arkansas,Little Rock,58,90
SIU-Edwardsville,Oregon State,81,101
Stanford,Pitt,67,88
Stetson,Southern Illinois,48,67
Stillman,Norfolk State,83,105
Tennessee State,Auburn,73,78
Texas,DePaul,77,59
UTSA,Nicholls State,73,79
Texas Southern,Howard,63,54
Texas Tech,Houston,76,64
Trinity (FL),Charleston Southern,58,105
Troy,Central Arkansas,53,60
Truett-McConnell,Kennesaw State,54,73
Utah State,Weber State,77,71
Wagner,St. Bonaventure,67,70
West Virginia,Old Dominion,78,60
Western Illinois,Southeastern Louisiana,52,62
Western Kentucky,Marshall,64,74
Yale,Lafayette,79,76
Eastern Michigan,Kentucky,63,81
Drexel,Arizona,62,66
Duke,Alabama,74,64
Syracuse,Baylor,74,67
Wisconsin,West Virginia,70,63
Gonzaga,Arkansas,91,81
Alcorn State,Wright State,55,73
Ball State,Utah,69,88
Bethel (TN),UT-Martin,82,95
Bethune-Cookman,Colorado State,52,66
Brown,Bryant,67,70
Dayton,California,82,64
ETSU,Tennessee Tech,83,98
Florida A&M,Alabama-Birmingham,73,85
Fort Valley State,Jacksonville State,66,78
Idaho,Boise State,89,98
Purdue-Fort Wayne,Eastern Illinois,71,65
Jackson State,Mississippi State,56,58
James Madison,Winthrop,57,69
Minnesota,Chaminade,83,68
Mount Saint Vincent,St. Francis (NY),54,83
New Orleans,Hawaii,58,91
Northwestern State,Louisiana,74,105
Oral Roberts,Bowling Green State,63,56
Prairie View,New Mexico State,60,91
Presbyterian,Georgia Southern,66,76
Richmond,Air Force,83,60
Saint Louis,Old Dominion,62,52
San Jose State,Portland,69,86
Sonoma State,San Francisco,73,96
Southern Illinois,San Diego,56,59
St. Andrews,Campbell,55,62
St. Bonaventure,Louisiana Tech,72,76
Stetson,UNC Greensboro,68,75
Texas-Rio Grande Valley,Lamar,66,61
Tulsa,Indiana State,63,62
Vermont,Illinois State,87,76
VMI,William & Mary,67,97
Wagner,UIC,76,94
Youngstown State,Kent State,79,83
Wake Forest,Kansas,78,87
Purdue,Oklahoma State,87,97
UCLA,Nevada,105,84
Creighton,Arizona State,88,60
Siena,Memphis,60,87
Xavier,Iowa,74,77
Marquette,Cal State Fullerton,86,66
Harvard,Denver,68,60
IUPUI,Gardner-Webb,54,61
Miami (FL),George Washington,63,71
Morehead State,Chattanooga,88,75
Northwestern,Missouri,67,78
Pepperdine,Green Bay,89,97
St. Joseph's,LSU,65,82
San Diego State,College of Charleston,72,52
TCU,Alaska-Anchorage,73,70
UTEP,Tennessee,78,70
Villanova,USC,94,79
Washington State,Butler,69,76
Mount St. Mary's,Michigan State,65,98
Villanova,Kansas,63,59
Duke,Arizona,66,72
Oklahoma State,Butler,69,67
North Florida,Ohio State,64,99
Southern Miss,Louisville,38,69
Pacific,Oregon,62,85
Florida State,Florida,66,67
UCLA,Northwestern,95,79
San Diego State,Creighton,86,80
Memphis,LSU,76,69
Coppin State,Michigan,45,87
UTEP,Iowa,53,89
Marquette,George Washington,76,60
Appalachian State,Georgia,53,71
Little Rock,Oklahoma,81,101
Bethune-Cookman,Prairie View,80,89
Campbellsville,Samford,68,79
Citadel,Towson,59,84
Coastal Carolina,Clemson,40,69
College of Charleston,Arizona State,58,80
Cornell,Western Michigan,70,83
Drake,Fresno State,84,74
Drexel,Alabama,85,83
Fairfield,Providence,69,78
Harvard,Green Bay,76,64
Indiana State,Alaska-Anchorage,97,87
Purdue-Fort Wayne,Illinois,55,57
IUPUI,Chattanooga,76,87
Kennesaw State,Cincinnati,67,95
Liberty,Hampton,70,53
Mercer,Valparaiso,117,108
Miami (FL),Cal State Fullerton,48,46
Ole Miss,Georgia Tech,77,67
Mississippi Valley State,Monmouth,79,81
Morehead State,Gardner-Webb,82,86
Morgan State,Maryland,62,89
Nevada,Missouri,70,83
North Carolina A&T,Longwood,85,78
North Dakota,Cal Poly,43,70
North Dakota State,Santa Clara,91,85
Northeastern,VCU,66,79
Northern Arizona,Cal State Bakersfield,50,61
Pepperdine,Denver,68,56
Portland State,Boise State,60,76
Radford,Virginia Tech,56,81
Rider,Rice,97,93
Sam Houston State,Arkansas-Pine Bluff,75,49
San Diego Christian,Grand Canyon,61,91
Seattle,Eastern Washington,75,82
Siena,St. Joseph's,66,78
Sonoma State,Illinois State,58,75
South Dakota State,UCSB,64,83
Southeast Missouri State,Northern Kentucky,79,65
St. John's (NY),Penn State,82,89
Stephen F. Austin,UNC Wilmington,60,55
Texas A&M,Missouri State,67,73
Texas-Arlington,Texas,69,72
UTSA,Texas Tech,64,94
Tulane,Texas State,52,70
Tulsa,TCU,65,72
Vermont,San Francisco,61,72
Virginia,SMU,76,73
Wake Forest,USC,77,63
Washington State,Purdue,69,54
West Alabama,Abilene Christian,77,67
Xavier,Tennessee,49,64
UTEP,Kansas,63,67
North Dakota,Oregon,76,91
Villanova,Iowa,88,83
Abilene Christian,Towson,47,74
American,Saint Francis (PA),75,43
Arkansas State,Lamar,95,89
Austin Peay,Youngstown State,88,86
Ball State,Cleveland State,55,78
Bethune-Cookman,Northern Colorado,60,65
Brevard,Furman,72,89
Cal State Bakersfield,Fresno State,86,96
UC-Irvine,Sacramento State,79,53
Campbell,Georgia Southern,75,73
Central Connecticut,Brown,61,72
Cincinnati Christian,Valparaiso,58,94
Colorado,Air Force,81,57
Davidson,Stetson,86,80
Delaware State,Buffalo,55,65
Denver,Alaska-Anchorage,78,71
Detroit,South Florida,65,60
Eastern Illinois,Western Kentucky,53,68
Eastern Kentucky,NC State,56,75
Evansville,Ohio,59,81
Florida Memorial,Florida A&M,82,100
Georgia State,Florida International,60,61
Graceland (IA),South Dakota,85,112
Greenville (IL),Western Illinois,49,76
Hampton,Arkansas-Pine Bluff,72,65
Holy Cross,New Hampshire,63,52
Houston Baptist,Army,74,72
Idaho,UC-Davis,80,76
Illinois State,San Francisco,90,76
Iowa Wesleyan,Omaha,36,86
Jacksonville State,Central Michigan,61,66
James Madison,Richmond,53,68
Johnson & Wales (NC),Wofford,48,90
Lipscomb,Georgetown,49,70
Long Beach State,Washington,89,92
Manhattan,Hofstra,66,59
Marshall,ETSU,78,88
Milwaukee,UMKC,84,79
Mississippi Valley State,Longwood,90,89
Montana,Hawaii,61,72
Montana State,Wyoming,54,79
Murray State,Saint Mary's,64,89
New Mexico State,Colorado State,83,85
Niagara,Northwestern State,100,107
North Carolina A&T,Monmouth,61,76
Northern Arizona,Drake,56,76
Northern Illinois,Nebraska,58,63
Pacific,Cal Poly,73,71
Penn State,Ole Miss,76,79
Penn,Lafayette,76,79
Pepperdine,Indiana State,70,73
Pitt,Duquesne,84,67
Princeton,Bucknell,66,53
Rhode Island,George Mason,54,61
Rider,North Dakota State,70,87
Robert Morris,Delaware,67,86
Rochester (MI),Oakland,51,86
St. Peter's,Boston University,65,66
Salve Regina,Bryant,55,82
Sam Houston State,Liberty,58,62
San Diego,New Mexico,66,73
San Jose State,Weber State,55,72
Santa Clara,Rice,66,67
South Alabama,Middle Tennessee,55,65
Southeastern Louisiana,North Texas,61,75
Southern Illinois,Chicago State,84,88
St. John's (NY),Georgia Tech,69,58
UT-Martin,UNLV,55,85
Tennessee State,USC Upstate,64,73
Texas A&M,SMU,52,55
Texas A&M-Corpus Christi,Houston,67,78
Texas A&M-International,Incarnate Word,56,75
Texas-Rio Grande Valley,Bradley,54,74
Texas State,Northern Kentucky,70,61
Tulane,Southeast Missouri State,72,102
Tulsa,Green Bay,59,67
Utah State,BYU,74,85
Utah Valley,Tennessee Tech,71,74
Vermont,Sonoma State,73,61
Virginia,Missouri State,83,63
Wake Forest,Tennessee,63,82
West Alabama,Citadel,90,77
Western Carolina,Wright State,77,85
William & Mary,Howard,84,79
Xavier,USC,78,84
Yale,Hartford,54,49
Providence,Kentucky,65,79
Oklahoma State,Memphis,68,73
Coppin State,Gonzaga,51,86
Wichita State,Saint Louis,70,65
Cal Poly,Oregon,61,82
UNC,Alabama-Birmingham,59,63
Hardin-Simmons,Baylor,59,104
George Washington,Creighton,60,53
San Diego State,Marquette,67,59
Albany (NY),NJIT,66,55
Central Arkansas,Kansas State,54,87
Colgate,Binghamton,93,64
College of Charleston,Cal State Fullerton,61,48
Columbia,Elon,65,68
Cornell,Notre Dame,67,101
Dartmouth,Maine,81,56
Drake,Cal State Bakersfield,65,57
Fairleigh Dickinson,Seton Hall,58,54
Iona,Florida Gulf Coast,90,72
Kennesaw State,Kent State,51,68
Kentucky State,Samford,73,76
La Sierra,Cal State Northridge,79,97
LSU,Butler,70,68
Louisiana Tech,Jackson State,72,61
Loyola (IL),Mississippi State,64,65
Miami (FL),Arizona State,60,57
Mount Ida College,UMass-Lowell,45,73
Norfolk State,LIU-Brooklyn,72,74
UNC Asheville,Charlotte,56,77
UNC Wilmington,East Carolina,70,68
Northern Arizona,Fresno State,67,71
Oregon State,DePaul,81,93
Pacific,North Dakota,93,76
Prairie View,Northern Colorado,70,87
Sacred Heart,Lehigh,64,76
Siena,Purdue,63,68
South Dakota State,Stanford,60,92
Southern Utah,Portland,57,86
St. Francis (NY),Stony Brook,70,68
Stephen F. Austin,High Point,71,68
TCU,Harvard,50,71
Texas State,Southeast Missouri State,74,82
VCU,Belmont,81,68
Washington State,St. Joseph's,67,72
Florida,UConn,64,65
Auburn,Iowa State,70,99
Alcorn State,Troy,70,73
Baptist Bible (PA),Delaware State,47,72
Black Hills State,Wyoming,65,79
Boston University,Quinnipiac,69,66
UC-Davis,Seattle,53,77
UC-Irvine,California,56,73
Chattanooga,Georgia,56,87
Edward Waters,North Florida,68,90
Loyola Marymount,UC-Riverside,73,69
Loyola (MD),West Virginia,47,96
Maryland-Eastern Shore,UMBC,59,64
McNeese State,SMU,59,88
Mercer,Oklahoma,82,96
Niagara,Arkansas State,61,86
Spring Hill,South Alabama,41,91
Texas-Rio Grande Valley,SIU-Edwardsville,49,55
Utah Valley,South Dakota,67,71
Valley City State,North Dakota State,43,86
Vanderbilt,Texas,64,70
Western Kentucky,Bowling Green State,62,74
Wright State,Morehead State,69,74
Texas Tech,Arizona,58,79
Indiana,Syracuse,52,69
Michigan,Duke,69,79
UCSB,UCLA,76,89
UMass,Eastern Michigan,69,57
Notre Dame,Iowa,93,98
Alabama A&M,Tennessee State,66,65
Arkansas-Fort Smith,Little Rock,74,88
Belmont,Middle Tennessee,70,58
Bethune-Cookman,Stetson,52,56
Cameron,Oral Roberts,64,74
Campbell,UNC Wilmington,50,69
UCF,Florida Atlantic,64,75
Colorado,Colorado State,67,62
Creighton,Long Beach State,78,61
Dallas Baptist,Texas-Arlington,53,81
Delaware,Charleston Southern,85,80
Fayetteville State,East Carolina,78,96
Florida State,Minnesota,61,71
Hillsdale Baptist/Randall (Ok.),Abilene Christian,53,93
Illinois,Georgia Tech,64,67
Purdue-Fort Wayne,Miami (OH),87,94
Lafayette,Wagner,77,65
UMass-Lowell,St. Bonaventure,58,67
North Carolina Central,Old Dominion,76,69
North Texas,BYU,67,97
Northern Iowa,Milwaukee,72,83
Nova Southeastern,Florida International,77,59
Penn State,Pitt,69,78
Presbyterian,UNC Greensboro,87,66
Rockhurst,Saint Louis,43,68
South Carolina State,Clemson,49,65
USC Upstate,Cincinnati,50,86
Southeastern Louisiana,Arkansas,65,111
Southern,Denver,74,75
Vanguard,Grand Canyon,73,82
Southern Utah,Cal State Northridge,57,84
Trinity Baptist,Jacksonville,75,88
Utah,Boise State,67,69
VMI,Elon,70,87
Waldorf,Omaha,66,100
Winthrop,Virginia Tech,63,81
UNC,Michigan State,79,65
Maryland,Ohio State,60,76
UMKC,Louisville,62,90
Wisconsin,Virginia,48,38
Penn,Villanova,54,77
Delaware State,Dayton,46,56
Albany (NY),Holy Cross,57,62
Army,Columbia,64,81
Binghamton,Mount St. Mary's,74,70
Boston College,Purdue,67,88
Brewton-Parker,Georgia Southern,66,75
Bryant,Yale,72,64
Bucknell,Kent State,66,59
Cal State Fullerton,Pepperdine,78,64
Cameron,Missouri State,57,81
Catholic,Loyola (MD),75,87
Cedarville,Texas State,58,79
Central Pennsylvania College,Radford,72,111
Chicago State,Illinois State,56,75
Citadel,Navy,74,79
Cleveland State,Drexel,82,85
Dakota State,South Dakota State,62,88
Davidson,Charlotte,87,78
Detroit,Toledo,75,91
ETSU,Austin Peay,80,74
Eastern Illinois,Western Illinois,32,60
Evansville,Murray State,63,65
Fairleigh Dickinson,Stony Brook,62,77
Furman,Fordham,48,79
Hartford,La Salle,62,75
Harvard,Northeastern,72,64
Houston,Texas A&M,57,74
Howard,American,53,76
Huston-Tillotson,UTSA,62,90
IUPUI,Bradley,72,66
Lehigh,Saint Francis (PA),57,50
Louisiana,Louisiana Tech,89,80
Maine,NJIT,72,81
Marist,Iona,74,83
UMBC,Duquesne,88,94
Miami (FL),Nebraska,49,60
Morehead State,Southern Miss,60,74
New Hampshire,Central Connecticut,56,65
New Mexico,New Mexico State,79,70
North Florida,Alabama,48,76
North Greenville,Appalachian State,70,78
Northwestern,NC State,48,69
Rice,Houston Baptist,71,73
Richmond,William & Mary,71,60
Robert Morris,Youngstown State,76,84
Rutgers,George Washington,87,93
Sacred Heart,Hofstra,73,59
St. Joseph's,Temple,69,77
South Florida,George Mason,68,66
SMU,UIC,73,65
St. Edward's,Incarnate Word,67,77
UT-Martin,Samford,89,73
Texas Southern,Tulsa,71,98
Tulane,Wake Forest,57,72
Valparaiso,Ball State,69,50
West Virginia Tech,Longwood,80,95
Western Carolina,Coastal Carolina,68,76
Wofford,Gardner-Webb,65,62
Young Harris,Georgia State,54,71
San Diego State,San Diego,65,64
Carroll (MT),Boise State,52,80
Dartmouth,Northern Illinois,57,64
Eastern Kentucky,VCU,68,71
Florida A&M,Norfolk State,87,91
High Point,Georgetown,45,80
La Verne,UC-Riverside,77,92
LIU-Brooklyn,Seton Hall,81,92
Marshall,Vanderbilt,67,69
Ole Miss,Kansas State,58,61
Montreat,Presbyterian,58,91
North Carolina Wesleyan,Coastal Carolina,54,89
Oakwood,Alabama A&M,58,70
Providence,Rhode Island,50,49
Rider,Monmouth,89,83
Santa Clara,Cal State Bakersfield,60,42
Seattle,Cal State Northridge,58,53
South Dakota,Air Force,86,94
Tennessee Tech,Lipscomb,79,87
Texas A&M-Corpus Christi,Oklahoma,56,78
TCU,Mississippi State,71,61
West Virginia,Missouri,71,80
Wright State,North Carolina A&T,59,62
Kentucky,Baylor,62,67
South Carolina,Oklahoma State,52,79
Maine,UConn,68,95
Arizona State,DePaul,78,56
California,UCSB,65,72
Carroll (MT),Idaho State,50,77
Fairfield,Quinnipiac,79,83
Loyola Marymount,Pitt,68,85
Manhattan,Marist,70,59
St. Peter's,Canisius,67,82
Sam Houston State,James Madison,77,76
Siena,Niagara,84,71
Towson,Stephen F. Austin,69,79
UNLV,Arizona,58,63
Binghamton,Syracuse,65,93
Central Connecticut,Ohio State,56,74
Kansas,Colorado,72,75
Louisiana,Louisville,74,113
Marquette,Wisconsin,64,70
Oral Roberts,Wichita State,58,71
Villanova,St. Joseph's,98,68
Northwestern State,Memphis,76,96
Northern Iowa,Iowa State,82,91
UCLA,Missouri,71,80
New Mexico State,Gonzaga,68,80
UMass,BYU,105,96
Houston Baptist,Michigan,53,107
Iowa,Drake,83,66
Dayton,Illinois State,75,81
Akron,Cleveland State,73,61
Alabama,South Florida,64,66
Alabama-Birmingham,Northeastern,74,69
Alabama State,Troy,69,85
Austin Peay,Samford,63,85
Bethune-Cookman,Norfolk State,45,59
Bowling Green State,Xavier,73,85
Bradley,Milwaukee,67,73
Brown,American,72,67
Central Michigan,SIU-Edwardsville,65,64
Cincinnati,New Mexico,54,63
Clemson,Arkansas,68,74
Colgate,Georgetown,55,61
Columbia,Bucknell,52,57
Coppin State,Delaware State,73,54
Dartmouth,Purdue-Fort Wayne,64,80
Delaware,Notre Dame,75,80
Denver,Mercer,63,64
ETSU,Georgia Tech,57,87
Eastern Kentucky,Longwood,76,67
Eastern Michigan,Purdue,64,69
Fairleigh Dickinson,Princeton,55,77
Florida A&M,Hampton,62,72
Florida Gulf Coast,Florida International,61,72
Fordham,St. John's (NY),58,104
Fresno State,Utah,77,90
Furman,Presbyterian,74,59
Gardner-Webb,Citadel,67,55
Georgia Southern,South Carolina State,79,61
Georgia State,Southern Miss,65,75
Grace Bible,Western Illinois,43,77
Greensboro,Liberty,47,84
Harvard,Boston University,79,68
Hawaii,Northern Arizona,76,66
Holy Cross,Hartford,78,90
Howard,Morgan State,58,87
UIC,Loyola (IL),70,73
Indiana State,Eastern Illinois,66,48
Jackson State,Tulane,65,70
Jacksonville,Florida Atlantic,63,83
James Madison,Stephen F. Austin,57,70
Johnson & Wales (NC),Davidson,63,105
Lafayette,Sacred Heart,86,79
Lipscomb,Murray State,69,73
Long Beach State,NC State,66,76
Loyola (LA),Nicholls State,62,87
Loyola (MD),Mount St. Mary's,58,70
Marshall,Penn State,77,90
UMBC,Lehigh,68,70
UMass-Lowell,NJIT,44,55
Miami (OH),Evansville,65,78
Nevada,UC-Davis,87,81
New Hampshire,Yale,61,71
New Orleans,Minnesota,65,80
North Carolina A&T,Radford,52,72
North Carolina Central,IUPUI,65,71
UNC Greensboro,UNC,50,81
North Dakota,Butler,64,79
North Dakota State,Bryant,66,62
North Florida,Indiana,68,89
Northern Kentucky,UT-Martin,66,79
Ohio,Oakland,56,73
Pacific,Utah State,78,68
Pepperdine,UC-Irvine,75,69
Portland,Portland State,92,76
Richmond,Wake Forest,66,76
Sacramento State,UTEP,51,69
Saint Francis (PA),Cornell,72,62
Saint Louis,Valparaiso,67,65
San Jose State,Houston,72,68
Santa Clara,Cal Poly,53,64
Seattle,Cal State Fullerton,74,65
South Alabama,Rice,93,96
Southeast Missouri State,Southeastern Louisiana,74,73
Southern,Louisiana Tech,50,69
St. Bonaventure,Buffalo,73,78
St. Francis (NY),Army,54,67
St. Katherine,Utah Valley,37,89
Stetson,UCF,58,77
Stony Brook,La Salle,57,65
Tennessee State,Drexel,61,75
Tennessee Tech,Tennessee,63,84
Texas,Temple,81,80
UTSA,Texas-Rio Grande Valley,72,65
Toledo,Robert Morris,80,77
Tougaloo,Mississippi Valley State,81,89
Towson,Sam Houston State,55,67
Virginia,Green Bay,72,75
Wagner,Penn,75,69
Walla Walla,Montana State,54,109
Washington State,Idaho,67,66
Western Kentucky,Southern Illinois,69,60
Western Michigan,Northwestern,35,51
William & Mary,Wofford,63,60
Wisconsin-Parkside,Chicago State,81,90
Wright State,VMI,74,94
Wyoming,South Dakota,67,66
Youngstown State,UMKC,80,88
Oregon,Ole Miss,115,105
Washington,San Diego State,63,70
Boston College,USC,62,78
Charlotte,Appalachian State,77,59
Eastern Washington,Saint Mary's,65,93
Illinois,Auburn,81,62
Iona,Fairfield,83,72
Jacksonville State,Florida State,53,77
Maryland,George Washington,75,77
Monmouth,Manhattan,66,75
Mount Olive,East Carolina,75,77
Nebraska,Creighton,67,82
Oklahoma,George Mason,81,66
Old Dominion,VCU,48,69
Quinnipiac,Rider,78,90
Rhode Island,Detroit,68,70
St. Peter's,Niagara,56,61
Seton Hall,Rutgers,77,71
Siena,Canisius,78,93
Southwestern Oklahoma State,Colorado State,55,109
Texas-Permian Basin,Texas A&M-Corpus Christi,82,77
