Home,Away,Home_Score,Away_Score
Oklahoma,Villanova,74,85
Prairie View,Louisville,65,90
Sacred Heart,Boston College,66,77
Memphis,Cincinnati,91,81
UNC,Kentucky,83,79
UCF,Florida,47,80
Xavier,Illinois,62,65
Little Rock,Michigan State,67,72
Valparaiso,Iowa,59,72
Arizona,Houston,65,69
Eastern Michigan,Indiana,63,79
Nevada,Pacific,77,70
Winthrop,Alabama,57,60
Wake Forest,Elon,78,59
Air Force,Texas-Rio Grande Valley,81,68
Akron,California,75,89
Alabama-Birmingham,Nebraska,73,72
Albany (NY),Siena,74,82
American,Ohio,50,81
Arkansas State,Richmond,56,37
Belmont,Kennesaw State,87,91
Binghamton,St. Francis (NY),64,56
Birmingham-Southern,Miami (FL),55,82
Boise State,Weber State,74,66
Bowling Green State,Bradley,64,93
BYU,USC,68,74
Bucknell,DePaul,57,52
Buffalo,Niagara,68,59
Butler,Ball State,64,53
Cal Poly,Colorado,75,93
UCSB,Loyola Marymount,60,77
Central Connecticut,Harvard,87,79
Charleston Southern,St. John's (NY),50,64
Charlotte,Louisiana,67,62
Chattanooga,North Texas,76,83
Cleveland State,Kent State,68,83
Coastal Carolina,Minnesota,57,75
College of Charleston,UNC Greensboro,58,72
Davidson,Appalachian State,102,69
Delaware,Hofstra,65,79
Delaware State,Northwestern,54,61
East Carolina,Old Dominion,53,79
Fairfield,Tulane,80,68
Ferrum,High Point,61,103
Florida A&M,Bethune-Cookman,71,84
Fresno State,Iowa State,84,77
Georgetown,Oregon,71,57
Grambling,Dayton,55,59
Green Bay,Illinois State,51,59
Indiana State,Eastern Illinois,66,58
IUPUI,Colorado State,65,77
Kansas State,Washington State,57,58
La Salle,Drexel,62,50
Lipscomb,ETSU,56,54
Loma Point Nazarene,San Diego State,77,88
Long Beach State,Portland,95,99
LIU-Brooklyn,New Hampshire,59,56
Longwood,UMKC,69,79
Loyola (IL),Northern Iowa,56,72
Loyola (MD),Mount St. Mary's,76,71
Maine,Hartford,72,76
Marist,Lafayette,92,84
Marygrove,Purdue-Fort Wayne,54,80
Maryland-Eastern Shore,Morehead State,65,59
Mercer,Campbell,80,86
Michigan,Notre Dame,71,67
Middle Tennessee,Portland State,65,62
Montana State,Denver,66,69
Murray State,UTSA,89,79
UNLV,Oregon State,63,69
New Mexico,New Mexico State,61,67
New Orleans,Southern Miss,78,83
Norfolk State,Hampton,57,43
UNC Asheville,Western Carolina,64,80
North Dakota State,Idaho State,87,91
Northeastern,James Madison,86,83
Northern Arizona,Northern Colorado,88,78
Northern Illinois,Toledo,73,69
Northwestern State,Wichita State,55,57
Oklahoma City,Lamar,71,89
Penn State,Texas A&M,55,60
Pepperdine,Wisconsin,55,71
Philander Smith,Arkansas-Pine Bluff,78,91
Princeton,Colgate,39,62
Providence,Rhode Island,69,77
Purdue,Evansville,69,75
Rider,Monmouth,75,67
Robert Morris,Duquesne,58,73
Rutgers,Saint Mary's,75,69
Sacramento State,Utah Valley,69,71
Saint Francis (PA),St. Bonaventure,65,69
Saint Louis,Milwaukee,71,82
Samford,South Alabama,52,55
San Diego,Furman,80,73
San Jose State,UC-Irvine,58,68
Santa Clara,Mississippi State,69,82
Savannah State,Georgia,48,84
South Carolina,Clemson,63,82
South Carolina State,North Carolina A&T,62,61
South Dakota State,Marquette,52,87
South Florida,Georgia Southern,72,66
Southeast Missouri State,UT-Martin,60,72
Southern,Louisiana Tech,52,61
Southern Illinois,Wyoming,57,53
SMU,Oklahoma State,54,64
Southern Utah,Idaho,60,75
Stephen F. Austin,Jackson State,64,68
Stetson,Gardner-Webb,68,70
Stillman,Troy,66,87
Temple,Penn,50,46
Texas A&M-Corpus Christi,Missouri State,75,95
TCU,Syracuse,64,80
Texas Southern,UTEP,59,82
Texas Tech,San Francisco,72,90
Tulsa,Oral Roberts,52,68
Tuskegee,Alabama A&M,59,69
Utah,Rice,94,96
Virginia Wise,Wofford,46,91
Wagner,Yale,73,69
Washington & Jefferson,West Virginia,33,83
Western Illinois,Kansas,57,86
Western Kentucky,Eastern Kentucky,97,89
Western Michigan,Detroit,74,77
William & Mary,Towson,45,76
Virginia Tech,Duke,75,77
Gonzaga,Washington,95,99
Arkansas State,Louisville,55,67
Coppin State,UCLA,57,69
Auburn,Pitt,41,78
Cal State Northridge,Eastern Washington,48,70
Chicago State,UIC,75,74
Fordham,Holy Cross,63,71
Jacksonville,Florida Atlantic,104,107
Lehigh,Cornell,53,57
Miami (OH),Central Michigan,75,62
Richmond,Prairie View,62,48
Stanford,UC-Davis,58,64
Vermont,Iona,56,68
Virginia,Georgia Tech,54,63
VCU,UNC Wilmington,40,60
Youngstown State,Marshall,70,73
Texas,Rice,85,58
Richmond,Louisville,45,53
Little Rock,Illinois,49,75
George Washington,Maryland,78,70
Alcorn State,Stephen F. Austin,57,75
Arkansas State,Prairie View,82,69
Army,Sacred Heart,62,76
Atlanta Christian,Citadel,61,126
Central Connecticut,St. Bonaventure,56,85
Colgate,Quinnipiac,59,67
Colorado-Colorado Springs,Wyoming,67,105
Delaware State,Jacksonville State,73,62
Fairleigh Dickinson,Seton Hall,57,65
Ferrum,VMI,74,97
George Mason,American,75,35
Guilford,Elon,63,87
Iowa State,Drake,89,74
Jackson State,Saint Louis,53,69
Long Beach State,Sacramento State,94,106
Longwood,Kansas State,60,89
Mercer,Gardner-Webb,58,67
Middle Tennessee,Utah State,61,79
Minnesota,Arizona State,85,79
Morgan State,Maine,38,74
Navy,Howard,82,73
Northwestern State,Oklahoma State,68,64
Southern,Southeastern Louisiana,62,65
Spalding,UT-Martin,59,79
Villanova,Bucknell,79,60
Michigan State,Boston College,77,70
Florida,Providence,87,77
Iowa,Northern Iowa,63,67
Kentucky,Georgia State,73,46
Indiana,Indiana State,67,72
Alabama-Birmingham,DePaul,66,70
Appalachian State,Tennessee,81,89
Bradley,Butler,60,70
Buffalo,Liberty,66,53
UC-Riverside,San Diego,67,94
Carroll (MT),Montana State,75,78
Centenary (LA),Birmingham-Southern,79,87
Chicago State,Purdue,56,69
Columbia,Wagner,71,83
Creighton,Chattanooga,64,69
Evansville,Western Kentucky,77,84
Harvard,Boston University,63,72
Purdue-Fort Wayne,Illinois State,36,65
Louisiana College,Lamar,68,97
Loyola Marymount,Montana,61,79
Manhattan,Rhode Island,69,78
Miami (OH),Oakland,78,66
Milwaukee,South Dakota State,76,51
Monmouth,St. Peter's,60,73
UNLV,Hawaii,72,78
UNC Greensboro,East Carolina,78,70
North Texas,Texas A&M,70,72
Ohio,Marist,69,63
Radford,Hampton,69,73
Robert Morris,New Hampshire,65,71
St. Joseph's,Kansas,70,67
San Diego State,California,64,82
South Florida,Stetson,77,52
St. Francis (NY),Lafayette,81,89
Temple,Princeton,60,47
Texas-Rio Grande Valley,UTSA,81,101
Texas State,Arkansas,67,73
Trinity (TX),Texas A&M-Corpus Christi,62,86
Tulsa,Northern Arizona,63,58
Weber State,Utah Valley,49,68
Western Illinois,Loyola (IL),63,73
Wichita State,San Francisco,75,67
Wofford,Clemson,60,62
Penn,Duke,59,72
UC-Davis,Nevada,51,78
Western Carolina,Maryland,57,87
Notre Dame,Alabama,78,71
Saint Louis,UNC,63,75
Ball State,IUPUI,53,50
Boise State,BYU,77,80
Brown,Holy Cross,41,64
Cal State Northridge,Fresno State,60,75
Central Michigan,Dayton,36,61
Colorado State,Kansas State,67,71
Delaware State,Michigan,49,69
Denison,Akron,52,123
Detroit,Wright State,58,69
Florida A&M,Xavier,51,79
Fordham,Virginia,62,60
George Mason,Old Dominion,53,54
Georgia Tech,Georgia,75,91
Green Bay,Wisconsin,62,82
High Point,Elon,73,71
Hofstra,VCU,64,87
Idaho State,Idaho,78,71
James Madison,Drexel,57,68
Lehigh,Sacred Heart,55,66
Louisiana Tech,Texas Tech,68,53
UMBC,West Virginia,53,82
Maryland-Eastern Shore,Rutgers,50,92
Missouri,Davidson,73,82
UMKC,Penn State,71,75
Missouri State,Oral Roberts,88,76
Mount St. Mary's,American,60,80
North Carolina A&T,Virginia Tech,66,94
Pepperdine,UCSB,56,65
Pitt,Duquesne,71,60
Portland State,Portland,52,70
Rider,Iona,59,80
San Jose State,Pacific,63,81
Southern Miss,Sam Houston State,57,61
Stony Brook,St. John's (NY),45,63
Texas Southern,Florida State,59,90
Towson,Northeastern,67,89
Tulane,TCU,56,52
Utah,Colorado,52,76
Valparaiso,Marquette,54,69
Youngstown State,Eastern Michigan,71,77
UMass,UConn,60,78
Washington State,Gonzaga,53,67
Georgetown,Illinois,48,58
Florida International,George Washington,45,70
Northern Arizona,Arizona,66,75
Belhaven (MS),Southeastern Louisiana,70,76
Eastern Kentucky,Murray State,51,80
Purdue-Fort Wayne,Kent State,61,86
Jackson State,Lipscomb,62,75
Jacksonville State,Samford,62,61
Loma Point Nazarene,San Diego,57,104
Monmouth,Seton Hall,45,61
Morehead State,Austin Peay,55,66
Navy,Morgan State,73,47
New Hampshire,Boston University,46,67
New Orleans,SE Oklahoma St.,93,75
Northern Colorado,Air Force,48,73
San Diego Christian,Sacramento State,55,64
South Dakota State,Nebraska,67,76
Tennessee State,Southeast Missouri State,69,70
Tennessee Tech,Eastern Illinois,83,80
Virginia Intermont,Radford,66,78
VMI,Army,72,63
Yale,Hartford,60,76
Bethune-Cookman,Florida,58,88
Iowa,Iowa State,60,72
Cal State Fullerton,Chicago State,88,80
Central Connecticut,St. Francis (NY),72,61
ETSU,Clemson,72,80
Loyola (MD),Fairfield,90,85
Marist,Manhattan,79,90
Montana,Mississippi Valley State,81,57
New Mexico State,San Francisco,64,74
North Dakota State,Drake,68,69
St. Peter's,Canisius,69,64
Siena,Niagara,76,75
Duke,Texas,97,66
Villanova,Longwood,90,77
Akron,Louisville,85,111
Memphis,Providence,97,89
Coppin State,Oklahoma,47,57
Oklahoma State,Gonzaga,62,64
Illinois,Oregon,89,59
Washington,New Mexico,81,71
Wichita State,Michigan State,64,83
Kentucky,Indiana,53,79
Nevada,UCLA,56,67
George Washington,Morgan State,102,75
Alabama,Temple,58,68
Saint Mary's,Arizona,61,73
Appalachian State,NC State,68,92
Alabama State,Florida A&M,67,74
Albany (NY),Cleveland State,78,65
Alcorn State,Alabama-Birmingham,59,81
Arkansas-Pine Bluff,Philander Smith,82,72
Ball State,Indiana State,56,57
Boston University,Maine,58,55
Bowling Green State,Little Rock,60,68
Brown,Binghamton,71,61
Cal Poly,Santa Clara,58,73
Cal State Fullerton,San Francisco,91,93
California,Kansas,56,69
Catholic,Davidson,56,80
Centenary (LA),Stephen F. Austin,57,94
Cincinnati,Vanderbilt,92,83
Colgate,Syracuse,35,58
Delaware,Rider,84,89
Denver,South Dakota State,78,81
DePaul,Dayton,61,54
Detroit,Missouri State,71,85
Duquesne,West Virginia,66,86
Eastern Kentucky,Austin Peay,63,79
Eastern Washington,UC-Riverside,85,70
Fairleigh Dickinson,Mount St. Mary's,71,68
Ferris State,Toledo,55,67
Florida International,Notre Dame,47,81
Freed-Hardeman,Arkansas State,77,91
Fresno State,San Diego,61,72
Furman,UNC Asheville,65,79
Georgia,Georgia State,72,61
Georgia Southern,Illinois State,64,61
Grambling,Texas A&M,71,101
Hardin-Simmons,SMU,70,85
Harding,Northwestern State,61,89
Hartford,LIU-Brooklyn,80,85
Harvard,Lehigh,56,67
Hawaii,Milwaukee,52,58
Idaho State,UC-Davis,75,68
IUPUI,Western Michigan,72,73
Jacksonville State,UT-Martin,93,84
Kent State,Southern Illinois,51,58
Lafayette,Columbia,67,71
Liberty,Lipscomb,62,78
Louisiana Tech,Southern,47,63
Maine-Machias,Texas Southern,60,105
Marquette,Wisconsin,63,77
Maryland-Eastern Shore,Howard,68,79
McNeese State,LSU,70,90
Michigan,South Florida,68,47
Middle Tennessee,Belmont,87,75
Milligan,Chattanooga,50,97
Ole Miss,UIC,75,87
UMKC,Northern Iowa,64,87
Montana,Drake,78,72
Montana State,Green Bay,73,75
Morehead State,Murray State,40,92
UNLV,Minnesota,67,72
New Hampshire,Vermont,53,58
New Mexico State,Chicago State,78,63
Nicholls State,North Texas,82,98
North Dakota State,Mississippi Valley State,83,63
Northern Kentucky,BYU,46,65
Ohio,Rhode Island,71,63
Ohio State,St. Joseph's,81,74
Old Dominion,Drexel,42,61
Oregon State,Portland,62,76
Pacific,Western Kentucky,91,75
Penn State,Pitt,54,91
Pepperdine,Colorado State,56,71
Portland State,Idaho,61,59
Prairie View,Lamar,58,99
Radford,George Mason,69,81
Richmond,VCU,37,49
Robert Morris,Quinnipiac,90,85
Rochester (MI),Central Michigan,42,89
Rutgers,Buffalo,53,62
Sacred Heart,Saint Francis (PA),74,72
Saint Louis,Oakland,66,59
Saint Paul's,Kennesaw State,73,71
Sam Houston State,Houston,46,68
San Jose State,Long Beach State,69,56
South Alabama,Southern Miss,75,51
USC,Loyola Marymount,71,69
Southern Utah,Utah,53,69
Southern Virginia,VMI,59,105
St. Edward's,Texas State,81,70
St. John's (NY),Virginia Tech,64,73
Stony Brook,UMBC,57,72
Tennessee State,Georgia Tech,72,82
Tennessee Tech,Southeast Missouri State,79,65
Texas A&M-Corpus Christi,Missouri,81,82
Texas-Arlington,TCU,63,71
Texas-Rio Grande Valley,Texas Tech,50,103
Towson,American,70,74
Troy,Mississippi State,77,88
Utah State,Weber State,69,60
Utah Valley,Arizona State,75,71
Valparaiso,Charlotte,80,77
Washington State,San Diego State,60,49
Western Carolina,East Carolina,56,48
Western Illinois,Evansville,63,70
William Carey,Louisiana-Monroe,65,82
Wofford,Miami (FL),40,71
Wyoming,Princeton,50,59
Youngstown State,St. Bonaventure,58,66
Boston College,Maryland,71,73
Fairfield,Georgetown,51,76
Gardner-Webb,UNC Greensboro,68,76
Iona,Marist,79,76
Jackson State,UTSA,78,75
Jacksonville,Coastal Carolina,66,81
La Salle,James Madison,70,58
Louisiana,UTEP,65,59
Manhattan,Loyola (MD),85,73
Nebraska,Creighton,44,70
Oral Roberts,Northern Colorado,79,66
Purdue,Loyola (IL),65,80
Sacramento State,Boise State,61,70
St. Peter's,Niagara,87,84
Siena,Canisius,50,67
Southern Arkansas,Tulsa,51,56
Tulane,Seton Hall,64,83
Webber,Savannah State,86,84
Xavier,Miami (OH),75,65
Boston University,UMass,45,64
Howard,American,60,72
UMKC,South Dakota State,65,72
Monmouth,Lehigh,57,71
Norfolk State,Ohio State,59,92
UNC Wilmington,Wisconsin,51,54
Savannah State,North Florida,62,81
St. Thomas Aquinas,Rutgers,56,94
Tennessee State,Eastern Illinois,84,68
Villanova,Penn,62,55
Chicago State,Louisville,54,78
DePaul,Wake Forest,84,81
Seattle Pacific,Nevada,57,83
Arkansas-Pine Bluff,Little Rock,54,72
UCF,Florida Atlantic,54,59
Dartmouth,Maine,55,64
Denver,North Dakota State,66,79
Louisiana,Louisiana Tech,78,85
New Mexico State,New Mexico,68,71
New Orleans,LSU,53,94
Saint Louis,Ole Miss,64,77
Saint Mary's,Air Force,51,63
Santa Clara,Oregon,66,75
Wright State,Northern Illinois,42,62
UNC Asheville,NC State,56,86
Alabama-Birmingham,Minnesota,68,69
Belmont,Ohio State,75,85
Eastern Michigan,Green Bay,69,73
Fordham,Fairfield,95,80
UIC,Northwestern,71,62
Jacksonville,Georgia Southern,67,81
Lamar,Arkansas State,91,81
LIU-Brooklyn,Harvard,79,91
Louisiana State-Shreveport,Northwestern State,82,92
Monmouth,Princeton,41,21
Montana Western,Montana,71,110
North Carolina A&T,Campbell,72,93
North Florida,College of Charleston,63,85
Northern Colorado,Oregon State,52,70
Ohio,Cincinnati,58,86
South Alabama,Louisiana-Monroe,81,71
South Carolina State,Coastal Carolina,57,72
Southeastern Louisiana,Auburn,51,66
Stony Brook,Hofstra,56,73
Western Kentucky,Bradley,76,78
Winthrop,South Carolina,54,68
Alabama State,Troy,53,71
Florida Atlantic,South Florida,44,62
Jacksonville State,Mississippi State,80,104
Maine,Rutgers,56,91
Milwaukee,Wisconsin,68,74
Missouri State,Arkansas,75,79
Nicholls State,Ole Miss,43,69
Oral Roberts,Louisiana,74,95
Palm Beach Atlantic,Rice,54,93
Savannah State,Prairie View,43,71
Sewanee,Furman,69,99
St. Mary's (MD),Davidson,59,112
Texas State,Texas-Rio Grande Valley,58,57
Virginia Intermont,Chattanooga,62,92
Webber,Citadel,56,73
William Carey,Southern Miss,57,90
Eastern Washington,Washington,74,91
Cleveland State,Michigan State,75,83
Cal State Stanislaus,Cal Poly,75,88
Central Methodist,Southeast Missouri State,49,81
Greensboro,UNC Greensboro,47,85
Lewis & Clark,Portland State,59,85
Norfolk State,UCF,47,63
Western Michigan,USC,62,77
Louisville,Kentucky,61,73
Memphis,Ole Miss,72,49
Tennessee,Texas,95,78
Southern,Oklahoma,54,68
Virginia,Gonzaga,69,80
UCLA,Michigan,68,61
Maryland-Eastern Shore,George Washington,72,98
Princeton,Wake Forest,42,61
Santa Clara,UNC,58,76
Arizona State,Iowa,43,62
Arizona,Utah,73,43
Houston,South Alabama,62,66
Alabama A&M,Vanderbilt,58,74
Anderson (IN),Ball State,47,75
Appalachian State,Marshall,73,65
Arkansas-Monticello,Dayton,46,63
Belmont,Wright State,79,87
Bethune-Cookman,Kansas State,61,74
Birmingham-Southern,Centenary (LA),70,79
Brevard,UNC Asheville,48,82
UC-Irvine,Colorado,80,96
UCSB,San Diego State,54,66
Campbell,Evansville,71,83
Canisius,Detroit,68,69
Charleston Southern,Robert Morris,85,97
Chicago State,Nebraska,65,76
Coastal Carolina,UNC Wilmington,50,79
College of Charleston,VCU,71,76
Cornell,Bucknell,39,83
Dartmouth,Hofstra,59,74
Delaware State,Bradley,46,68
DePaul,Old Dominion,43,87
Drake,San Jose State,82,64
Drexel,Fairleigh Dickinson,54,49
Duquesne,Youngstown State,51,72
ETSU,Austin Peay,71,84
Eastern Oregon,Idaho,58,77
Elon,IUPUI,57,58
Florida A&M,Northern Iowa,53,76
Florida State,Bowling Green State,71,60
Fresno State,Pacific,63,99
Georgia,Oregon State,60,64
Georgia Southern,Arkansas State,82,71
Georgia State,Alabama,58,85
Green Bay,Milwaukee,60,80
Harvard,Albany (NY),61,48
High Point,Longwood,88,72
Hobart,Colgate,47,72
Idaho State,North Dakota State,69,86
Illinois State,Cal State Northridge,69,73
Indiana State,Butler,59,58
Kennesaw State,Saint Louis,60,74
Lake Forest,Loyola (IL),72,87
Lipscomb,Jackson State,64,73
Long Beach State,Pepperdine,86,92
Louisiana,LSU,62,81
Marist,St. John's (NY),56,53
Maritime College,Army,36,53
McNeese State,Louisiana Tech,67,80
New Mexico State,UTEP,67,80
New Orleans,Purdue,56,68
Nicholls State,Kentucky Christian,102,70
North Florida,Binghamton,64,71
Northern Colorado,Loyola Marymount,63,76
Northern Illinois,UIC,54,55
Ohio State,Iowa State,70,67
Oregon,New Mexico,61,68
Paul Quinn,Stephen F. Austin,48,101
Portland,Washington State,46,61
Rice,Arkansas,61,80
Sacramento State,Southern Utah,76,68
San Francisco,Marquette,48,61
Savannah State,Texas A&M,34,67
Shippensburg,Ohio,57,73
South Carolina State,Rutgers,45,63
Southeastern Louisiana,Saint Mary's,55,66
St. Bonaventure,Toledo,68,83
Stetson,Georgetown,50,70
Tennessee Tech,Cincinnati,62,105
Texas A&M-Corpus Christi,UC-Davis,64,53
Texas-Arlington,San Diego,94,91
Texas Tech,UNLV,73,84
Tulsa,Lamar,78,86
Utah State,Hawaii,59,69
Utah Valley,Boise State,62,79
Vermont,Pitt,52,63
Virginia Tech,Stanford,59,52
Wagner,Rhode Island,63,61
Weber State,BYU,54,80
Wichita State,UMKC,77,55
William & Mary,UMBC,60,64
Wofford,South Carolina,43,73
Wyoming,Montana State,80,67
Valparaiso,Duke,77,104
New Hampshire,UConn,44,86
Jacksonville,Florida,58,101
Coppin State,Illinois,42,61
Florida International,Michigan State,58,85
Texas Southern,Boston College,53,80
Miami (FL),NC State,69,81
Alcorn State,USC,53,76
Arkansas-Pine Bluff,TCU,53,70
UC-Davis,Southeastern Louisiana,69,64
Citadel,Western Carolina,57,83
Davidson,Syracuse,80,90
East Carolina,Winthrop,48,70
Freed-Hardeman,Middle Tennessee,48,92
Furman,Missouri,63,72
Hampton,Yale,52,71
Hartford,St. Francis (NY),45,55
Illinois-Springfield,Western Illinois,89,99
La Salle,Central Connecticut,107,106
Manhattan,North Dakota State,76,62
Mercer,Oklahoma State,61,97
Northwestern,Seton Hall,44,42
Notre Dame,Purdue-Fort Wayne,65,63
Sacred Heart,Monmouth,64,73
Saint Francis (PA),Penn State,74,88
Southern Illinois,Central Michigan,64,54
Temple,Auburn,42,73
Texas A&M-Corpus Christi,Saint Mary's,67,69
Washington College,Navy,80,106
Xavier,Creighton,59,61
Eastern Washington,Gonzaga,65,75
Indiana,Charlotte,71,54
Sam Houston State,Arizona,51,87
Adams State,Utah,51,68
Akron,Mount St. Mary's,74,61
Angelo State,North Texas,65,111
Arkansas-Monticello,Cincinnati,63,84
Arkansas State,Ole Miss,78,85
Bowling Green State,Troy,60,52
Brevard,Tennessee Tech,41,85
Campbell,Indiana State,71,86
Centenary (LA),Alabama-Birmingham,58,72
Chicago State,Detroit,65,68
Chowan,Coastal Carolina,59,81
Clemson,Puerto Rico-Mayaguez,101,60
Dartmouth,Quinnipiac,77,88
Denver,Stanford,49,71
Eastern Illinois,Eastern Kentucky,50,57
Elon,Butler,40,86
Florida A&M,Dayton,48,73
Haverford,Bucknell,44,76
Holy Cross,Chattanooga,82,65
Lipscomb,Nicholls State,73,71
Millsaps,Birmingham-Southern,58,86
Mississippi State,Liberty,78,67
Montana,UC-Riverside,77,67
Murray State,Jacksonville State,91,72
Norfolk State,Fresno State,70,89
North Carolina A&T,Nebraska,57,107
UNC Greensboro,Delaware,77,89
Northern Colorado,Northern Arizona,52,63
Northern Iowa,LSU,54,50
Oakland,Marquette,69,90
Pepperdine,Kansas,43,63
Portland,Montana State,68,70
Savannah State,SMU,46,89
Southeast Missouri State,Samford,53,68
Southern,Tulsa,48,60
Spring Hill,McNeese State,75,79
St. Edward's,Tulane,91,83
UT-Martin,Morehead State,80,67
Tennessee State,Southern Miss,74,84
Union (KY),Wofford,56,86
Urbana,IUPUI,69,86
Western Kentucky,UCF,73,68
Louisiana Tech,Memphis,58,76
Middle Tennessee,Louisville,68,76
Drake,Iowa,60,65
Akron,Mississippi State,83,72
Alcorn State,New Mexico,75,87
Appalachian State,Little Rock,63,78
Army,Cornell,39,74
Ball State,Drexel,51,56
Binghamton,Albany (NY),65,70
Cal Poly,Sacramento State,59,80
Charleston Southern,Marshall,53,82
Chattanooga,Puerto Rico-Mayaguez,93,67
Citadel,Duquesne,61,90
Clemson,Holy Cross,71,48
Colgate,Harvard,59,68
College of Charleston,Florida Atlantic,90,73
Colorado,TCU,77,59
Colorado State,Western Michigan,87,69
Dickinson College,Lafayette,52,72
Florida International,La Salle,61,70
Georgia State,VCU,54,67
Houston,UNLV,73,83
Howard,Oregon,55,91
Huston-Tillotson,Prairie View,57,83
Purdue-Fort Wayne,Purdue,69,79
Kansas State,Northern Illinois,70,75
Louisiana-Monroe,South Alabama,64,83
Loyola (IL),San Diego,57,90
Loyola Marymount,Hawaii,63,66
Manhattan,South Dakota State,73,70
UMBC,San Diego State,45,58
Maryland-Eastern Shore,Brown,59,57
Miami (OH),Wichita State,46,55
Mount St. Mary's,Liberty,63,59
Navy,Yale,70,73
New Hampshire,Penn State,51,75
New Orleans,Vanderbilt,72,78
UNC Asheville,UNC Wilmington,50,68
Northeastern,Providence,70,92
Notre Dame de Namur,Santa Clara,35,86
Old Dominion,Richmond,58,61
Oral Roberts,Utah State,64,65
Pacific,UTEP,66,72
Sonoma State,UCSB,66,67
Southern Utah,Weber State,72,85
Stetson,Florida State,57,75
Texas-Rio Grande Valley,Stephen F. Austin,52,71
UTSA,New Mexico State,72,74
Utah Valley,Cleveland State,69,70
Valparaiso,Longwood,82,79
St. John's (NY),Duke,57,70
Illinois,Missouri,82,50
Michigan State,Green Bay,98,69
College of Charleston,Louisville,63,78
Wagner,UCLA,72,74
UNC,USC,59,74
Georgia,Nevada,62,68
Alabama A&M,Nebraska,60,67
Arkansas,Texas Tech,78,65
Bethany (CA),UC-Davis,63,81
Boise State,Arizona State,49,64
Bradley,Southern Miss,56,43
Cal State Fullerton,San Jose State,67,59
Central Michigan,ETSU,57,69
Chattanooga,Mount St. Mary's,85,74
Clark (MA),Davidson,57,108
Clemson,Akron,66,59
Coppin State,Pitt,51,77
DePaul,California,68,65
East Carolina,Toledo,62,73
Eastern Illinois,Morehead State,57,56
Elon,Buffalo,67,68
Evansville,Austin Peay,71,74
Grambling,Minnesota,64,88
Hampton,George Mason,66,79
UIC,Syracuse,61,75
Iowa State,South Florida,83,74
James Madison,Youngstown State,65,72
Kent State,Concordia (CA),88,76
Liberty,Puerto Rico-Mayaguez,74,60
Middle Tennessee,Florida Atlantic,90,76
Mississippi State,Holy Cross,76,75
Mississippi Valley State,Saint Mary's,48,78
Molloy,Hartford,71,81
Murray State,Samford,50,61
Niagara,Notre Dame,59,80
Norfolk State,Creighton,47,63
UNC Greensboro,William & Mary,73,83
North Dakota State,Idaho,71,76
Northern Arizona,San Francisco,70,66
Northwestern State,Oregon State,72,61
Oakland,Milwaukee,60,83
Princeton,Stanford,34,58
Puget Sound,UC-Riverside,115,111
St. Joseph's,Bucknell,51,63
Sam Houston State,UCF,68,63
Savannah State,Georgetown,49,78
Southeast Missouri State,Jacksonville State,72,82
Southeastern Louisiana,Ole Miss,62,68
St. Bonaventure,Marist,51,69
UT-Martin,Eastern Kentucky,61,75
Texas Southern,Rice,65,81
Vermont,Dartmouth,77,46
VMI,Towson,80,78
Warner Pacific,Portland State,75,84
Western Kentucky,Arizona,81,86
La Salle,Villanova,57,98
Florida,Miami (FL),77,67
West Virginia,Oklahoma,92,68
Gonzaga,Saint Louis,60,57
Harvard,Boston College,55,89
Texas State,Texas,49,85
NC State,Alabama,68,64
Wake Forest,Richmond,47,40
Tennessee,Oklahoma State,73,89
Robert Morris,Iowa,51,73
Little Rock,Southern Illinois,42,67
Arkansas State,Missouri State,55,84
Auburn,Texas A&M,67,72
Binghamton,Central Connecticut,68,72
Boise State,San Francisco,69,58
Boston University,Canisius,69,56
BYU,Utah State,80,91
Campbell,Florida State,73,108
Centenary (LA),Nicholls State,80,89
Charlotte,Rutgers,85,82
Cincinnati,Dayton,81,63
CCNY,LIU-Brooklyn,39,80
Colorado State,Hawaii,67,61
Concordia (CA),Mississippi Valley State,77,73
Delaware State,Marquette,48,60
Denver,Montana State,76,84
Detroit,Ohio,55,56
Fairleigh Dickinson,St. Peter's,77,82
Gardner-Webb,Western Carolina,90,83
Hofstra,St. Francis (NY),73,57
Illinois State,Indiana State,59,69
Iowa State,Northwestern State,81,77
IUPUI,Vanderbilt,45,53
Jacksonville,Georgia Tech,67,92
John Carroll,Cleveland State,53,84
Kent State,Saint Mary's,59,61
Longwood,VCU,80,91
LSU,Arkansas-Monticello,75,48
Loyola (IL),UC-Irvine,74,72
UMBC,Long Beach State,70,81
McNeese State,Louisiana,77,89
Mercer,Colorado,74,117
Miami (OH),Michigan,80,87
Montana,Santa Clara,67,56
Montana Tech,Utah Valley,54,79
Navy,Brown,73,64
New Mexico,San Diego,56,63
Newberry,Charleston Southern,74,91
Northern Arizona,Arizona State,55,72
Northern Colorado,Kansas,62,85
Northern Iowa,Hawaii Pacific,81,47
Old Dominion,Alabama-Birmingham,57,85
Oregon,Portland,72,80
Oregon State,South Florida,61,56
Palm Beach Atlantic,Winthrop,49,101
Pepperdine,UNLV,75,61
Quinnipiac,Rhode Island,72,87
South Alabama,Alabama State,75,78
South Carolina,Temple,50,63
SMU,Wyoming,69,75
Southern Utah,Drake,60,73
Tennessee Tech,Florida A&M,66,65
Texas A&M-Corpus Christi,TCU,55,49
