Home,Away,Home_Score,Away_Score
Louisiana-Monroe,Centenary (LA),71,92
Lyon,Arkansas State,55,120
Maine,Clemson,61,73
Manhattanville,Quinnipiac,34,58
Marshall,Northern Illinois,75,57
McNeese State,LSU,72,93
Middle Tennessee,IUPUI,64,60
Milwaukee,Missouri State,86,77
Monmouth,Hofstra,70,57
Montana State,Jacksonville,64,55
Morehead State,Texas A&M-Corpus Christi,98,88
Mount St. Mary's,Duquesne,77,63
Navy,Coastal Carolina,59,63
New Mexico State,UTEP,78,65
Niagara,George Mason,45,65
Nicholls State,Texas Tech,35,107
Norfolk State,Hampton,62,72
UNC Asheville,ETSU,69,87
UNC Greensboro,West Virginia,54,64
UNC Wilmington,Dayton,48,59
North Texas,Winthrop,65,56
Northwestern State,Wichita State,55,74
Ohio,Toledo,71,78
Oral Roberts,Mississippi Valley State,85,75
Oregon State,Portland,71,64
Pacific,Nevada,54,83
Pomona-Pitzer,UC-Irvine,23,91
Portland State,Saint Mary's,51,75
Princeton,Lafayette,89,75
Rhode Island,Providence,73,71
Richmond,VCU,68,73
Sacramento State,Cal Poly,73,66
Saint Francis (PA),Bucknell,54,57
St. Joseph's,Drexel,50,37
San Diego,Purdue,65,95
Shepherd,Eastern Kentucky,55,78
South Alabama,Louisville,79,90
South Carolina-Aiken,College of Charleston,59,91
South Carolina State,Alabama A&M,88,75
Southeastern Louisiana,New Orleans,69,77
Southern Illinois,Southeast Missouri State,85,69
Southern Miss,Iowa,63,65
St. Francis (NY),Howard,88,67
Stephen F. Austin,Texas Southern,75,80
Stetson,Jacksonville State,82,101
Temple,Penn,46,71
UT-Martin,Lipscomb,99,90
Tennessee Tech,Ohio State,64,71
Texas A&M,Prairie View,83,78
Texas-Arlington,Houston,59,60
TCU,Baylor,72,64
Texas-Rio Grande Valley,Saint Louis,42,57
Troy,Alabama State,80,71
Tulane,Vanderbilt,46,66
Utah State,Jackson State,57,63
Valparaiso,Loyola (IL),62,80
Villanova,La Salle,74,71
Virginia Intermont,Wofford,56,86
Virginia Tech,William & Mary,52,60
Virginia Wise,VMI,66,77
Washington,Santa Clara,72,55
Weber State,Morris Brown,65,56
Western Carolina,Liberty,63,66
Western Kentucky,Murray State,72,83
Western Michigan,Miami (OH),39,44
Western State,Northern Arizona,60,74
Wright State,Ball State,59,66
Yale,Manhattan,70,69
Notre Dame,Texas,98,92
South Florida,Florida,52,68
Maryland,George Washington,93,82
Minnesota,Nebraska,60,80
Cleveland State,Michigan State,47,79
Air Force,Georgia Southern,70,56
Drake,Central Michigan,61,73
Long Beach State,UCLA,58,81
LIU-Brooklyn,Colgate,78,70
Louisiana,Birmingham-Southern,86,92
Miami (FL),Florida State,55,72
Montana Tech,Montana,52,66
New Hampshire,Cornell,78,62
Northwestern State,Oklahoma State,51,77
Rutgers,Auburn,70,82
South Carolina,NC State,64,76
Vanderbilt,Indiana,56,73
Green Bay,Missouri,67,88
Miami (OH),Xavier,58,68
Albany (NY),Army,47,43
Boise State,Wyoming,61,74
Brown,Rhode Island,48,67
Columbia,Lehigh,51,67
Delaware,St. Joseph's,59,77
Fairleigh Dickinson-Florham,Bucknell,45,72
Houston,Texas State,59,68
Howard,American,58,61
Maine,Morgan State,82,61
Montana State-Northern,Southern Utah,54,83
Oglethorpe,Citadel,55,95
Savannah State,Alabama A&M,78,97
Siena,St. Peter's,81,63
Virginia Tech,East Carolina,60,76
UMass,UConn,48,59
Kentucky,Tulane,76,60
Eastern Illinois,Illinois,68,80
Aquinas,Purdue-Fort Wayne,84,78
Little Rock,Minnesota,84,86
Boston College,Iowa State,85,78
Bradley,Butler,70,75
UCSB,California,60,67
Dickinson State (ND),Montana State,74,88
Fairfield,Marist,86,77
Greensboro,Appalachian State,47,80
Harvard,Rider,85,82
Louisiana Tech,Arkansas,60,72
UMBC,Loyola (MD),43,62
Mercer,Morris Brown,89,67
UMKC,Loyola (IL),75,86
Montana,Washington State,61,73
Nevada,Arizona State,63,76
UNC Greensboro,Syracuse,65,92
Northern Greenville,Western Carolina,81,96
Northern Iowa,Iowa,54,63
Ohio,DePaul,65,73
Penn,Villanova,72,58
Rochester (MI),Eastern Michigan,48,97
San Diego State,Long Beach State,64,55
San Jose State,Sacramento State,70,72
St. Bonaventure,Davidson,72,77
TCU,North Texas,87,80
VMI,Liberty,69,77
Kansas,Tulsa,89,80
Belmont,Air Force,76,85
Bowling Green State,Michigan,57,83
Cal State Fullerton,USC,63,78
Campbell,UNC Wilmington,36,68
Central Connecticut,Hartford,70,66
Chicago State,Colorado,61,80
Delta State,Mississippi Valley State,64,87
Denver,Colorado State,80,96
Fordham,Rutgers,83,94
George Washington,Boston University,68,55
Grinnell,Drake,110,162
Iona,Akron,78,85
LIU-Brooklyn,Albany (NY),78,62
Louisiana College,Louisiana,57,117
Louisiana-Monroe,Baylor,74,79
New Hampshire,Wisconsin,36,85
Niagara,Buffalo,64,75
Pacific,Fresno State,60,80
St. Peter's,Fairleigh Dickinson,71,78
San Diego,BYU,49,64
St. Francis (NY),St. John's (NY),58,80
Temple,Penn State,65,63
Texas-Rio Grande Valley,Kansas State,68,102
Toledo,Wright State,98,84
Valparaiso,Milwaukee,61,75
Voorhees,Charleston Southern,48,69
Yale,Holy Cross,70,66
College of Charleston,UCF,64,82
Army,Stony Brook,59,68
Holy Cross,Hartford,79,53
Idaho,Montana,69,81
Purdue-Fort Wayne,Wyoming,62,73
Lincoln (MO),Arkansas State,48,103
Maryland-Eastern Shore,Towson,40,65
Monmouth,Seton Hall,57,67
Texas College,Grambling,58,95
Troy,Lipscomb,89,77
Yale,Central Connecticut,71,59
Fairleigh Dickinson,Minnesota,66,104
Harvard,Colgate,76,71
Iowa State,Iowa,73,69
UMBC,Villanova,60,72
Methodist,Furman,29,83
Ohio,Boston University,57,78
Shawnee State,Youngstown State,69,84
Bowling Green State,Alabama,63,72
Southeastern Louisiana,Pitt,55,89
Oregon,Pepperdine,105,90
Coppin State,Oklahoma,47,69
Indiana,Purdue,66,63
DePaul,Notre Dame,71,102
Memphis,Missouri,78,93
Michigan State,Kentucky,71,67
Mississippi State,Xavier,71,61
Florida,Maryland,69,64
Temple,Illinois,54,70
Wisconsin,Marquette,54,63
Tulsa,Missouri State,62,46
Saint Mary's,Stanford,58,76
Emporia State,Kansas,61,113
La Salle,Cincinnati,62,65
Akron,Niagara,71,77
Alabama A&M,Morris Brown,65,58
Little Rock,Arkansas-Pine Bluff,83,71
Arkansas State,Southern Miss,64,48
Bethel (TN),UT-Martin,57,116
Binghamton,Syracuse,58,94
Boise State,Idaho,75,70
Buffalo,Canisius,65,71
Butler,Miami (OH),59,42
UC-San Diego,San Diego,62,105
UC-Santa Cruz,UC-Riverside,58,71
Campbell,UNC Asheville,89,99
Centenary (LA),Western Michigan,52,72
Central Michigan,Marist,88,66
Charleston Southern,Michigan,53,84
Chicago State,Denver,49,76
Dayton,Saint Louis,55,63
Detroit,Toledo,72,80
East Mennonite,VMI,57,100
Eastern Washington,Washington,62,58
Florida International,UMass,62,67
Gardner-Webb,Clemson,61,71
Georgia State,South Alabama,68,81
Gettysburg,Navy,36,85
Grambling,Northwestern State,74,71
Green Bay,Weber State,72,78
Hardin-Simmons,Texas State,43,89
Hawaii,San Diego State,49,60
Hofstra,St. John's (NY),59,84
Idaho State,Cal State Fullerton,79,70
Indiana State,Ball State,68,76
Purdue-Fort Wayne,Nebraska,46,63
Jacksonville State,Alcorn State,74,67
Kansas State,Wichita State,79,66
Kent State,Cleveland State,91,68
Linfield,Portland State,66,84
Long Beach State,Loyola Marymount,68,76
Louisiana-Monroe,TCU,90,79
Louisville,Seton Hall,91,70
Loyola (IL),Belmont,57,75
Loyola (LA),Lamar,67,86
Maine,Rhode Island,63,69
Maryland-Eastern Shore,Old Dominion,62,82
McNeese State,Liberty,87,74
Milligan,Chattanooga,57,107
Milwaukee,Mississippi Valley State,83,75
Montana State,Baylor,56,65
Montevallo,Alabama State,61,79
Morehead State,Ohio State,60,74
Morgan State,Virginia Tech,64,71
Mount Olive,East Carolina,62,90
Murray State,Auburn,53,72
Nevada,Santa Clara,62,67
UNLV,Bradley,85,83
Nicholls State,Southern,51,46
Norfolk State,Towson,50,53
North Carolina A&T,NC State,63,101
Northeastern,Penn State,67,79
Northern Arizona,Southern Utah,73,56
Northern Iowa,Utah,53,75
Ohio Wesleyan,Eastern Kentucky,56,109
Oral Roberts,Stephen F. Austin,68,71
Oregon State,Sacramento State,62,49
Portland,UCLA,67,105
Radford,Marshall,65,90
Rider,Delaware,70,60
Robert Morris,Saint Francis (PA),66,75
Rutgers,Princeton,76,70
St. Peter's,Monmouth,72,63
Samford,Valparaiso,79,87
San Francisco,Pacific,59,75
San Jose State,Cal State Northridge,67,92
South Carolina State,Jacksonville,68,76
South Florida,Wright State,68,69
Southeast Missouri State,UMKC,66,58
Southern Illinois,UIC,71,73
Tennessee Tech,Creighton,72,101
Texas A&M-Corpus Christi,LSU,60,95
Texas Tech,Wyoming,62,67
Utah State,BYU,56,66
VCU,Ole Miss,68,82
Virginia Wise,ETSU,70,106
Wagner,Delaware State,63,70
Washington State,Colorado State,79,90
Western Illinois,Drake,62,72
Wofford,West Virginia,69,79
Worcester Tech,Dartmouth,50,85
Texas,Arizona,70,73
College of Charleston,Stetson,66,64
Birmingham-Southern,Florida State,47,56
UCF,UT-Martin,58,63
Drexel,Quinnipiac,78,81
Elon,UNC Greensboro,58,57
Fresno State,Oklahoma State,61,71
Gonzaga,Georgia,83,95
High Point,Vanderbilt,75,81
Illinois State,Western Kentucky,43,63
Miami (FL),Charlotte,64,69
Mount St. Mary's,Loyola (MD),58,55
New Mexico State,New Mexico,72,60
New Orleans,Lipscomb,76,81
Savannah State,Iowa State,59,79
SMU,Wake Forest,49,73
St. Francis (NY),LIU-Brooklyn,76,89
Stony Brook,Boston College,61,79
Tennessee,Georgia Tech,70,69
UTSA,Texas A&M,80,75
Montana,Stanford,70,68
Alabama A&M,Florida A&M,89,91
Alcorn State,Louisiana,66,99
Arkansas-Pine Bluff,Arkansas State,49,92
Belmont,Austin Peay,75,76
Concordia (TX),Stephen F. Austin,53,96
Delaware State,Creighton,48,68
Florida Atlantic,James Madison,57,71
Furman,Chattanooga,49,66
Loyola Marymount,Cal Poly,70,72
Murray State,Middle Tennessee,79,72
Norfolk State,Georgetown,48,84
Pepperdine,Richmond,83,77
Samford,UIC,45,73
Schreiner,Texas-Rio Grande Valley,65,100
Spring Hill,Georgia Southern,41,66
St. Edward's,North Texas,41,88
Tuskegee,Southern,67,78
Wofford,South Carolina,59,70
Duke,North Carolina A&T,91,57
Cincinnati,Oregon,77,52
Loyola (IL),Michigan State,54,80
Richmond,Stanford,83,69
Ball State,Dayton,65,80
UC-Riverside,Saint Mary's,74,79
Charleston Southern,Tennessee,49,63
Curry,Northeastern,53,93
Detroit,Western Illinois,79,60
ETSU,Virginia,76,84
Eastern Kentucky,Louisville,63,104
Gonzaga,NC State,69,60
Harding,Louisiana Tech,55,76
High Point,Campbell,80,99
Howard Payne,Texas A&M-Corpus Christi,68,84
Jarvis Christian,Centenary (LA),71,84
Louisiana-Monroe,Ole Miss,57,80
Manhattan,Wright State,76,74
Marshall,Morehead State,100,101
Morgan State,Canisius,46,72
New Orleans,Texas State,81,92
Nicholls State,Alabama-Birmingham,70,82
Northern Arizona,UCLA,67,63
Northern Illinois,South Florida,83,84
Pepperdine,Montana,86,69
Portland State,Oregon State,50,53
Prairie View,LSU,49,75
Southeast Missouri State,Little Rock,56,81
SMU,Appalachian State,65,87
UT-Martin,UNLV,78,101
Tennessee Tech,Idaho State,72,84
Troy,Georgia Tech,66,88
Ursinus,Lafayette,70,87
Utah,Utah State,54,59
Vermont,Harvard,64,71
Weber State,Portland,78,71
Western Michigan,Auburn,72,54
Wisconsin-Parkside,Milwaukee,70,84
Ohio State,Pitt,49,69
Georgia State,Mississippi State,54,78
Arkansas-Pine Bluff,Miami (FL),42,79
Arkansas State,Missouri State,65,72
Belmont,Purdue,61,78
Bethune-Cookman,Louisiana,55,81
UCF,Chicago State,99,83
Central Michigan,Bradley,74,71
Christian Brothers,Middle Tennessee,57,74
Eastern Kentucky,Wright State,61,75
Eastern Washington,Boise State,65,59
Elon,Northwestern,51,66
Florida International,DePaul,57,72
Grambling,Saint Louis,54,83
IUPUI,Cleveland State,90,74
Jacksonville,Illinois State,50,74
Kent State,Chattanooga,89,84
Lamar,Wichita State,73,92
Loyola (LA),Southeastern Louisiana,56,83
Manhattan,Louisville,62,89
UMKC,Oklahoma State,61,85
New Mexico,Texas Tech,71,98
Newberry,Coastal Carolina,48,67
Princeton,Rider,59,62
Quinnipiac,Dartmouth,81,72
Robert Morris,Maryland-Eastern Shore,93,74
Sam Houston State,Arkansas,67,78
Sonoma State,San Francisco,59,73
South Alabama,Georgia,82,94
South Carolina State,Wake Forest,57,100
Southern Illinois,Charlotte,67,80
Southern Miss,Western Kentucky,54,64
Southwestern (TX),Citadel,50,78
St. Edward's,Rice,48,106
Stetson,Florida State,76,93
Tennessee State,Morris Brown,87,78
UTEP,New Mexico State,58,80
Western Carolina,West Virginia,55,82
Youngstown State,Duquesne,56,61
McNeese State,Texas,59,97
UC-Irvine,Stanford,57,84
Oral Roberts,Tulsa,80,90
Vermont,UNC,54,80
Austin Peay,Evansville,85,95
Gardner-Webb,Virginia,65,72
George Mason,East Carolina,66,56
Hampton,VCU,85,90
UIC,Northwestern,70,53
Indiana State,Murray State,39,85
Jackson State,Stephen F. Austin,79,103
Lafayette,St. Peter's,64,53
Loyola Marymount,Cal State Northridge,71,74
Mercer,Harvard,74,86
Ole Miss,Memphis,51,58
Montana Tech,Southern Utah,34,77
Nicholls State,Birmingham-Southern,47,60
UNC Greensboro,Delaware,71,74
Oakland,Bowling Green State,68,75
Prairie View,Little Rock,65,76
Richmond,Providence,55,84
Seattle Pacific,Nevada,80,89
Sewanee,Furman,56,76
South Carolina,Wyoming,63,77
St. Bonaventure,Canisius,69,57
Texas A&M-Corpus Christi,Alabama-Birmingham,74,108
Texas-Rio Grande Valley,Southern,65,59
Winthrop,Clemson,61,78
Florida A&M,Oregon,66,107
Ball State,Xavier,58,87
American,College of Charleston,65,68
Auburn,Puerto Rico-Mayaguez,94,64
Belmont,Valparaiso,65,83
Bucknell,Penn State,55,59
Centenary (LA),Fresno State,69,70
Coastal Carolina,ETSU,82,93
Dayton,Old Dominion,71,67
Denver,James Madison,79,72
Duquesne,Sacred Heart,74,63
Eastern Illinois,Hawaii,65,81
Florida Atlantic,Liberty,79,84
Grambling,California,65,84
Howard,Georgetown,66,91
Lipscomb,Kansas State,64,88
Long Beach State,Gonzaga,55,90
Louisiana,Detroit,68,62
Mary Washington,VMI,60,56
Navy,Ohio,52,54
New Orleans,Cal Poly,89,75
Oregon State,Purdue-Fort Wayne,78,71
Saint Francis (PA),Western Kentucky,45,80
Santa Clara,UMBC,55,54
Savannah State,Tulane,47,103
Towson,Morgan State,59,62
Troy,Northeastern,89,72
Utah,Pepperdine,77,61
Western Carolina,Marshall,68,83
Arizona,LSU,65,66
Providence,Alabama,61,69
Pitt,Rhode Island,87,71
Indiana,Kentucky,64,70
Georgia State,Oklahoma,62,89
UNC Asheville,UConn,67,117
Illinois,Missouri,85,70
Florida,Miami (FL),94,93
Elon,Marquette,57,89
South Florida,Michigan State,56,65
Stanford,UNLV,77,66
UCLA,Kansas,70,87
Creighton,Nebraska,81,73
Alabama A&M,Alabama-Birmingham,69,91
Arizona State,Purdue,70,53
Little Rock,Southern Miss,54,70
Arkansas State,Toledo,73,90
Auburn,Denver,63,58
Baylor,SMU,58,66
Birmingham-Southern,Alabama State,53,58
Boston University,Cleveland State,56,70
Bradley,IUPUI,73,75
Brown,Central Connecticut,75,67
Cal Poly,Eastern Illinois,73,70
Cal State Fullerton,Sacramento State,62,54
UC-Riverside,San Diego,62,73
UCSB,BYU,56,69
Colorado,Rice,61,80
Concordia (MI),Western Illinois,78,97
Coppin State,Rider,47,66
Dartmouth,Hartford,44,59
Delaware,Siena,87,78
DePaul,St. Joseph's,62,65
Detroit,Grambling,79,52
Drexel,Niagara,72,88
East Carolina,Campbell,86,61
Eastern Oregon,Idaho State,68,86
Fairleigh Dickinson,NC State,65,104
Florida Gulf Coast,UCF,63,68
Florida International,Washington,48,83
Gardner-Webb,Eastern Michigan,63,78
Georgia Tech,Syracuse,65,92
High Point,Washington State,71,78
Hofstra,Stony Brook,52,65
Husson,Maine,68,100
UIC,Green Bay,78,71
Jackson State,Louisiana Tech,68,73
Jacksonville State,Maine-Machias,94,61
James Madison,Puerto Rico-Mayaguez,88,58
Kent State,St. Bonaventure,80,93
King (TN),Wofford,52,89
La Salle,USC,63,89
Lafayette,UMass,54,52
Louisiana,California,61,77
Loyola (IL),Milwaukee,80,100
Middle Tennessee,Austin Peay,71,79
Mississippi Valley State,Oral Roberts,63,96
Missouri State,Southeast Missouri State,53,70
Montana,Loyola Marymount,75,68
Montana State,Idaho,74,68
Murray State,Evansville,76,58
New Mexico State,Texas Tech,84,85
New Orleans,Hawaii,56,68
Nicholls State,Ole Miss,52,63
UNC Greensboro,Norfolk State,70,75
North Texas,Tennessee Tech,60,75
Northeastern,Sacred Heart,91,74
Northern Illinois,Illinois State,72,65
Northern Iowa,Chicago State,63,67
Oklahoma State,Wichita State,68,58
Pacific,San Jose State,70,61
Portland,Nevada,79,88
Portland State,Boise State,51,59
Prairie View,Wyoming,55,85
Radford,Akron,64,97
Robert Morris,Albany (NY),67,69
Saint Louis,Butler,46,68
St. Peter's,Manhattan,74,72
Samford,Chattanooga,68,77
San Diego State,Houston,71,61
Seton Hall,Ohio State,54,71
South Carolina State,Citadel,78,66
Southern Utah,New Mexico,69,57
St. John's (NY),Wake Forest,72,84
Tennessee,West Virginia,62,65
UT-Martin,Northern Arizona,76,92
Tennessee State,UTEP,72,91
TCU,VCU,78,91
Texas-Dallas,Sam Houston State,57,87
Texas-Rio Grande Valley,Lamar,63,67
UTSA,UNC Wilmington,60,71
Texas Southern,Wisconsin,58,81
Texas State,Arkansas,60,70
Troy,Duquesne,73,69
Urbana,Bowling Green State,48,76
Vanderbilt,Michigan,66,70
Virginia,Rutgers,61,57
Virginia Tech,Western Michigan,54,75
Wagner,Georgia Southern,81,90
Washington & Jefferson,Davidson,44,125
Weber State,Utah State,64,66
Winthrop,Eastern Kentucky,84,73
Youngstown State,UMKC,59,71
Minnesota,Oregon,81,90
Canisius,Notre Dame,75,93
Princeton,Texas,54,57
UNC,Florida State,69,48
Air Force,Oakland,44,61
American,Fairfield,57,68
Appalachian State,Georgia,62,99
Auburn,Troy,94,66
Cal State Northridge,Southern Illinois,74,86
UC-Irvine,Saint Mary's,62,50
Cincinnati,Clemson,51,58
Denver,Duquesne,49,48
Drake,Iowa State,55,76
Eastern Washington,Gonzaga,64,67
Fordham,Northwestern,60,62
Furman,Louisville,63,104
George Washington,Towson,70,60
Harvard,Boston College,77,84
Jacksonville State,Maine,64,68
Liberty,Iowa,49,87
Lipscomb,Pepperdine,73,89
Louisiana-Monroe,Texas A&M,66,107
Marist,South Alabama,73,93
Morgan State,William & Mary,66,73
UNC Asheville,Holy Cross,53,84
Northeastern,James Madison,69,66
Oregon State,Kansas State,72,90
Sacred Heart,Puerto Rico-Mayaguez,77,64
Saint Michael's,Vermont,56,81
Santa Clara,Loyola (MD),81,56
South Carolina,Colorado State,67,81
Villanova,Dayton,78,80
Morehead State,Alabama,64,82
Charleston Southern,Florida,62,74
Xavier,Siena,96,88
TCU,Tulsa,65,78
UMBC,Maryland,60,101
BYU,San Francisco,72,84
Central Michigan,Valparaiso,51,65
Colgate,Drexel,54,75
East Carolina,Coastal Carolina,71,90
Eastern Michigan,Michigan,57,85
Evansville,Ole Miss,69,87
Fresno State,Washington State,66,69
Green Bay,Northern Iowa,67,81
Hartford,George Mason,54,55
Houston,Washington,61,85
UIC,Indiana State,54,73
Jackson State,Tulane,70,94
Lehigh,Stony Brook,54,48
Manhattan,Hofstra,93,75
Morris Brown,Rutgers,48,68
UNC Wilmington,College of Charleston,78,69
North Texas,Colorado,71,87
Ohio,Wisconsin,51,75
Portland,Portland State,59,50
Quinnipiac,Albany (NY),78,65
Radford,Ohio State,80,96
Rhode Island,Iona,71,68
Rice,Navy,82,60
Rider,UMass,54,76
Texas-Arlington,New Mexico State,51,66
Texas Southern,Chicago State,74,79
Utah,San Diego,64,58
Weber State,Boise State,66,65
Western Carolina,Tennessee,61,79
Western Kentucky,Pacific,57,70
UNC,Iona,56,65
Alabama-Birmingham,Air Force,69,59
Arkansas State,Utah State,54,72
Austin Peay,Green Bay,69,74
Binghamton,Villanova,53,68
Bradley,Hawaii,69,90
Bucknell,Arizona State,52,79
Colorado,Louisiana,75,56
Columbia,UTEP,55,54
Delaware,Eastern Washington,66,56
Duquesne,St. Francis (NY),67,57
Idaho State,UMKC,75,61
Kennesaw State,Middle Tennessee,62,66
Loyola (IL),Charlotte,69,82
Manhattan,St. John's (NY),72,65
Miami (FL),UCF,62,51
Mississippi Valley State,Santa Clara,63,70
Morgan State,Texas A&M-Corpus Christi,65,98
Nebraska,UCSB,60,57
Oakland,Texas Southern,91,88
Prairie View,Colorado State,73,85
Princeton,Texas A&M,76,62
Radford,Florida International,45,81
Sacramento State,Idaho,62,81
Tennessee Tech,Alcorn State,62,50
George Mason,Pitt,41,65
Davidson,Arizona,69,95
Mississippi State,Oklahoma,54,45
Central Connecticut,UConn,65,93
Illinois,Memphis,74,77
Indiana,Temple,64,71
UC-Riverside,Oregon,67,108
Bethune-Cookman,Florida,64,99
Grambling,Marquette,74,105
Kentucky,Louisville,63,81
Jacksonville State,Michigan State,52,76
Kansas,California,80,67
Iowa,Tulsa,67,63
Eastern Kentucky,Xavier,60,84
UNC,St. John's (NY),63,59
LSU,Tulane,74,62
North Carolina A&T,Wake Forest,64,104
Air Force,UTEP,63,45
Alabama-Birmingham,Columbia,71,42
Albany (NY),Syracuse,79,109
Arkansas-Pine Bluff,Ole Miss,38,71
Arkansas State,UMKC,71,56
Austin Peay,Eastern Washington,77,69
Boston College,Kent State,83,86
Boston University,Florida State,84,69
Bowling Green State,Cleveland State,80,72
Brown,San Jose State,86,75
Bucknell,UCSB,67,60
Butler,Texas-Rio Grande Valley,67,48
Cal Poly,Saint Mary's,59,52
Cal State Fullerton,San Francisco,61,75
Cal State Northridge,Washington,80,89
Campbell,High Point,76,79
Centenary (LA),Arkansas,51,75
Colorado,Charlotte,76,74
Coppin State,Oregon State,53,59
Cornell,La Salle,59,73
Dartmouth,Stetson,86,74
Delaware,Green Bay,82,88
Delaware State,Rutgers,41,54
Detroit,Wyoming,60,74
Duquesne,Florida International,71,68
ETSU,Belmont,71,61
Eastern Michigan,Navy,81,89
Elon,American,51,76
Fairfield,Fordham,91,83
Florida Atlantic,San Diego State,75,91
Georgetown,Virginia,75,79
Georgia State,Charleston Southern,75,80
Gonzaga,Stanford,71,81
Hampton,Akron,79,84
Hartford,Maryland-Eastern Shore,59,58
Harvard,Richmond,59,86
Hofstra,St. Peter's,64,77
Holy Cross,Marist,63,66
Idaho State,Utah State,59,66
UIC,Northern Illinois,77,45
Purdue-Fort Wayne,UC-Irvine,79,96
IUPUI,Morehead State,98,89
Lamar,Sam Houston State,47,61
Liberty,Clemson,65,78
LIU-Brooklyn,South Florida,52,92
Louisiana,Loyola (IL),88,77
Manhattan,Iona,68,63
Marshall,UMass,58,81
Miami (OH),Cincinnati,54,66
Michigan,UCLA,81,76
Milwaukee,Georgia,69,89
Nebraska,Arizona State,63,75
New Hampshire,Furman,52,75
Niagara,Youngstown State,66,58
Norfolk State,VMI,70,69
Northeastern,Providence,61,80
Northern Arizona,Portland,61,63
Oakland,Texas A&M-Corpus Christi,72,80
Old Dominion,George Washington,84,76
Pepperdine,Little Rock,116,110
Philadelphia,Drexel,61,78
Portland State,New Mexico,52,69
Princeton,Santa Clara,71,77
Radford,St. Francis (NY),63,69
Saint Francis (PA),Penn State,55,74
St. Joseph's,Pacific,50,62
Samford,South Alabama,51,74
San Diego,Nevada,70,81
Seton Hall,DePaul,41,52
Southeastern Louisiana,Nicholls State,68,60
Southern Illinois,Saint Louis,60,71
SMU,Gardner-Webb,64,63
Southern Utah,BYU,60,93
Stephen F. Austin,Louisiana-Monroe,82,72
Tennessee State,Ohio State,73,94
Texas A&M,Mississippi Valley State,65,56
Texas A&M-Commerce,North Texas,74,82
UTSA,Texas-Arlington,59,71
Texas Southern,Morgan State,94,83
Texas State,McNeese State,64,74
Texas Tech,Minnesota,99,89
Toledo,St. Bonaventure,68,94
Valparaiso,Purdue,55,87
West Virginia,UNLV,67,70
Western Kentucky,Chicago State,63,56
Dayton,Duke,74,85
Southeast Missouri State,Creighton,70,93
Georgia Tech,Maryland,77,84
Little Rock,Portland State,48,41
Belmont,LIU-Brooklyn,88,75
Birmingham-Southern,Robert Morris,75,73
Bradley,Alcorn State,95,68
Butler,Western Kentucky,63,60
Chicago State,Texas-Rio Grande Valley,57,54
Colorado,Loyola (IL),76,72
Dartmouth,Furman,63,59
Drake,Denver,62,87
ETSU,South Florida,56,68
Howard,Oral Roberts,72,62
Iowa State,Northern Iowa,71,64
Lees-McRae,Coastal Carolina,60,70
Lipscomb,Chattanooga,78,87
Louisiana,Charlotte,68,47
UMBC,College of Charleston,57,78
Missouri State,Illinois State,76,48
Monmouth,Kansas State,64,73
Norfolk State,Richmond,38,67
Pepperdine,New Mexico,88,68
Sacramento State,Fresno State,53,91
Siena,Loyola Marymount,79,71
South Carolina State,Montana State,57,85
SMU,UNLV,78,79
St. Andrews,Winthrop,39,74
Stetson,New Hampshire,75,69
Tennessee Tech,Hawaii,61,74
VMI,Harvard,71,67
Weber State,Maine,69,66
West Virginia,Gardner-Webb,75,58
Wofford,NC State,71,86
Alabama,Utah,49,51
Boston University,Arizona,71,85
UNC Asheville,Oklahoma,64,100
Coppin State,Illinois,37,63
Vanderbilt,Notre Dame,63,76
Louisiana Tech,Texas,50,58
Florida A&M,Florida,58,91
Marquette,East Carolina,70,73
Tennessee State,Kentucky,87,115
Toledo,Michigan State,81,76
Mississippi State,South Alabama,85,74
Valparaiso,Missouri,47,65
New Orleans,LSU,57,69
Bethune-Cookman,Wake Forest,54,96
Alabama State,Troy,61,81
Albany (NY),Lafayette,75,83
Alcorn State,Texas-Rio Grande Valley,74,56
American,Wagner,55,69
Appalachian State,James Madison,83,76
Arkansas,Oklahoma State,45,71
Army,Marist,57,74
Bradley,Chicago State,88,76
Brown,Saint Mary's,63,77
Buffalo,Northwestern,62,69
Butler,Hawaii,78,81
Canisius,Syracuse,69,87
Citadel,UCF,55,64
Colorado State,Purdue,56,84
Cornell,Saint Francis (PA),61,64
Davidson,Florida State,66,82
Evansville,Miami (OH),66,58
Fairfield,Charleston Southern,64,66
Florida Atlantic,UC-Irvine,70,87
George Washington,Binghamton,68,64
Grambling,TCU,84,103
Hampton,Ohio State,62,70
Hartford,Fairleigh Dickinson,80,81
Hartwick,Colgate,51,92
Howard,College of Charleston,73,77
Purdue-Fort Wayne,San Diego State,58,74
Jacksonville State,Oakland,82,76
Lehigh,Miami (FL),62,68
Liberty,Virginia,58,77
Louisiana College,Rice,69,86
Louisiana-Monroe,Nicholls State,69,60
Loyola Marymount,South Carolina State,74,69
Maine,Lipscomb,87,71
Murray State,Memphis,60,67
Navy,Mount St. Mary's,69,70
UNC Wilmington,Jacksonville,81,62
North Texas,Baylor,56,82
Northern Illinois,Eastern Illinois,75,90
Northwestern State,Southeastern Louisiana,49,51
Oral Roberts,UMBC,68,48
Penn,Providence,71,74
Portland,Long Beach State,54,49
Prairie View,Rutgers,57,66
Quinnipiac,La Salle,71,82
Sam Houston State,McNeese State,85,78
San Francisco,California,70,77
