Home,Away,Home_Score,Away_Score
Lamar,Marshall,74,87
Lehigh,Saint Francis (PA),76,67
Manhattan,American,69,62
Mobile,New Orleans,51,65
Montana State,San Francisco,70,66
New Hampshire,Harvard,60,78
Niagara,Mount St. Mary's,74,64
North Carolina A&T,UTEP,66,81
Northeastern,Boston University,64,69
Northern Arizona,Santa Clara,88,72
Oral Roberts,Florida A&M,72,51
Palm Beach Atlantic,Stetson,67,85
Sacred Heart,Penn State,75,87
Sam Houston State,Rider,80,68
San Diego State,Pacific,63,71
UT-Martin,Arkansas State,66,80
Tennessee Tech,Southern Utah,72,65
Texas A&M-International,Texas A&M-Corpus Christi,52,55
UTSA,Eastern Kentucky,72,74
Virginia,Cleveland State,76,65
Washington State,Alaska-Anchorage,87,68
Wyoming,Denver,77,80
West Virginia,Long Beach State,85,62
Minnesota,Butler,82,73
Michigan,Creighton,83,76
Texas A&M,Clemson,69,60
Houston,Oklahoma,100,93
Alabama,Baylor,79,76
Florida State,Iona,54,49
Georgia State,South Alabama,66,70
Marquette,Xavier,71,61
Nicholls State,Alaska-Anchorage,58,72
North Carolina A&T,New Mexico State,68,84
Portland,UCLA,74,47
Utah Valley,Alcorn State,68,53
Tennessee Tech,Kansas,75,112
Florida,Michigan State,77,74
Duke,UConn,68,59
West Virginia,Texas A&M,73,66
College of Charleston,Tennessee,69,86
Columbia,Syracuse,60,85
Butler,UCLA,69,67
Marquette,Michigan,79,65
Clemson,Long Beach State,87,79
Utah,Illinois,60,58
Portland,Minnesota,61,56
Northwestern,Notre Dame,72,58
Arizona State,LSU,71,52
Arkansas-Pine Bluff,Akron,65,68
Baylor,Iona,72,62
Bethune-Cookman,Longwood,66,62
Brown,Sciences,69,48
Coppin State,USC,43,74
Cornell,Toledo,78,60
Cumberland University,Middle Tennessee,54,87
ETSU,Arkansas,94,85
Florida Atlantic,South Florida,58,78
Florida State,Alabama,60,51
Furman,UNC Asheville,72,66
Green Bay,North Dakota State,71,62
Iowa State,Saint Louis,65,54
Jacksonville,South Carolina,93,97
Jacksonville State,Georgia,64,67
Liberty,Mississippi Valley State,72,53
Louisiana-Monroe,Centenary (LA),84,94
Mercer,Georgia Tech,74,85
Missouri,Old Dominion,66,61
Monmouth,Wyoming,75,73
Nevada,VCU,76,85
New Mexico,Hawaii,83,71
Norfolk State,Illinois State,66,79
North Florida,Campbell,58,59
Northern Colorado,North Dakota,70,63
Oklahoma State,Bradley,68,57
Pepperdine,Hampton,75,66
Richmond,Mississippi State,63,62
Rutgers,UMass,83,75
San Diego,Houston,72,65
Seattle,Presbyterian,67,63
St. Bonaventure,Southeast Missouri State,67,44
St. John's (NY),Siena,77,68
Tennessee State,Kennesaw State,73,67
Texas-Rio Grande Valley,Chattanooga,61,50
Troy,Arkansas-Fort Smith,115,76
Valparaiso,Georgia Southern,97,89
Vermont,Drexel,61,74
Virginia Tech,Temple,50,61
Washington State,Nicholls State,78,69
Weber State,BYU,70,87
Wofford,Southern,81,66
Xavier,Creighton,80,67
Michigan State,UMass,106,68
La Salle,Villanova,63,81
Central Michigan,Purdue,38,64
Louisville,UNLV,71,76
Saint Francis (PA),Ohio State,47,110
Lafayette,Georgetown,64,97
Bradley,Illinois,72,68
Notre Dame,Saint Louis,64,52
Oklahoma,Nicholls State,81,60
Albany (NY),UCF,72,76
Allen,Coastal Carolina,44,97
American,Maryland-Eastern Shore,58,65
Arkansas-Fort Smith,Georgia Southern,77,86
Belmont,Eastern Illinois,95,62
Bethune-Cookman,Texas-Rio Grande Valley,67,64
Binghamton,Rider,50,58
Boston College,Providence,82,77
Bucknell,Wagner,85,61
Cal Poly,Little Rock,62,71
UC-Davis,Ball State,60,58
UC-Riverside,Sacramento State,59,58
UCSB,Loyola Marymount,89,84
Central Arkansas,Oakland,75,83
Central Connecticut,Savannah State,51,44
Champion Baptist,Prairie View,38,101
Charleston Southern,Air Force,58,68
Chattanooga,Longwood,74,70
Cornell,Vermont,67,59
Dana,South Dakota,65,100
Davenport,Eastern Michigan,66,76
Denver,South Dakota State,83,80
Detroit,DePaul,66,68
Drake,Austin Peay,78,72
East Carolina,UNC Greensboro,82,61
Eastern Washington,Idaho,54,76
Evansville,Miami (OH),58,82
Florida,Rutgers,73,58
Florida A&M,Alabama-Birmingham,59,90
Florida International,Eastern Kentucky,67,81
Fordham,Manhattan,44,68
Fresno State,Santa Clara,67,74
George Mason,Tulane,71,76
Greenville (IL),Western Illinois,46,84
Hampton,Wyoming,78,67
Hartford,Dartmouth,56,68
Holy Cross,Western Michigan,54,64
Houston,Alaska-Anchorage,73,57
Howard,Canisius,54,70
Huston-Tillotson,Stephen F. Austin,54,82
Idaho State,UMKC,68,65
UIC,Southern Illinois,64,74
Kansas State,IUPUI,70,57
Kennesaw State,Mississippi Valley State,85,68
Liberty,Tennessee State,63,60
Lipscomb,SIU-Edwardsville,67,64
LIU-Brooklyn,Seton Hall,66,95
Louisiana,McNeese State,58,60
Louisiana Tech,TCU,68,63
Marist,New Hampshire,58,72
Marshall,Ohio,60,53
UMBC,James Madison,51,53
Millsaps,Southeastern Louisiana,49,81
Milwaukee,Bowling Green State,90,83
Mississippi State,Old Dominion,69,55
Montana State,Oregon,66,89
Morgan State,Appalachian State,92,93
Mount St. Mary's,Navy,65,56
NJIT,Stony Brook,46,60
North Carolina A&T,Lamar,73,74
North Carolina Central,Iowa,63,73
North Texas,Boise State,73,79
Northern Arizona,San Diego State,48,89
Northern Illinois,Northern Iowa,45,52
Northern New Mexico,Utah Valley,55,78
Northwestern,Iowa State,67,65
Northwestern State,Indiana,72,90
Oklahoma State,Utah,77,55
Oregon State,George Washington,64,57
Pacific,San Jose State,55,59
Pepperdine,Monmouth,82,73
Presbyterian,Southern,71,69
Rhode Island,Davidson,75,65
Richmond,Missouri,59,52
Samford,Texas Tech,53,74
Siena,Brown,99,79
USC Upstate,Miami (FL),41,70
Southeast Missouri State,Illinois State,53,93
Southern Utah,Utah State,49,89
Spring Hill,Southern Miss,57,90
St. Ambrose,Loyola (IL),42,81
St. Bonaventure,Norfolk State,98,71
St. Francis (NY),Colgate,66,65
St. John's (NY),Temple,55,48
Tennessee Wesleyan,Murray State,49,108
Texas Southern,UTSA,57,79
Toledo,Drexel,59,69
Towson,Dayton,69,74
Troy,Valparaiso,80,64
Tulsa,Missouri State,75,83
Virginia Tech,Delaware,74,66
Virginia Wise,Citadel,37,69
Washington State,San Diego,93,56
Western Carolina,Gardner-Webb,75,59
Wichita State,Cleveland State,69,54
William & Mary,Wake Forest,78,68
Wofford,Seattle,84,83
Wright State,Northeastern,67,70
Yale,Army,48,64
Youngstown State,Pitt,56,72
Texas,Rice,77,59
West Virginia,Portland,84,66
Nevada,UNC,73,80
Clemson,Butler,70,69
Montana,Washington,59,63
Alabama,Michigan,68,66
Texas A&M,Minnesota,66,65
Baylor,Xavier,69,64
Central Connecticut,Citadel,53,67
Cornell,Drexel,61,54
Florida State,Marquette,57,56
Green Bay,North Dakota,67,41
Hampton,Monmouth,59,56
Harvard,Boston University,78,70
Indiana State,Arkansas State,77,72
Iona,Creighton,63,55
Kent State,Morehead State,63,57
Long Beach State,UCLA,79,68
Midland Lutheran,South Dakota,71,104
Nebraska,USC,51,48
New Orleans,NC State,52,69
Niagara,Akron,68,80
UNC Wilmington,Elon,86,56
North Florida,ETSU,56,82
Pepperdine,Wyoming,82,86
Portland State,Stanford,64,83
Princeton,California,60,81
Radford,Duquesne,63,71
San Francisco,Colorado State,75,91
Savannah State,Virginia Wise,68,57
South Alabama,Arkansas,74,61
Southeast Missouri State,Norfolk State,75,54
St. Bonaventure,Illinois State,77,80
Texas A&M-Corpus Christi,Ole Miss,58,73
Troy,Georgia Southern,77,80
Valparaiso,Arkansas-Fort Smith,86,74
Vermont,Toledo,82,49
Kentucky,UNC Asheville,94,57
Colgate,Syracuse,58,92
Mount St. Mary's,Georgetown,62,83
Alabama State,Tulane,55,82
Albany (NY),Florida Atlantic,65,81
Alcorn State,Wichita State,52,87
Arkansas-Pine Bluff,Arizona State,57,74
Bryant,Army,58,64
Cal State Bakersfield,Cal State Northridge,74,81
Canisius,Eastern Michigan,58,75
Columbia,Sacred Heart,55,60
Fairfield,Hofstra,80,84
Florida International,Bowling Green State,62,67
Freed-Hardeman,Austin Peay,61,99
Jacksonville,Georgia State,54,64
Lynchburg,VMI,93,108
Marist,Holy Cross,56,68
Mid-America Christian,Sam Houston State,55,87
Milligan,Winston-Salem,59,85
Montreat,Presbyterian,50,68
NJIT,Seton Hall,53,93
Northwestern State,Centenary (LA),83,80
Oakland,Memphis,46,77
Oral Roberts,Little Rock,68,73
Penn State,Virginia,69,66
Quinnipiac,Navy,62,65
St. Joseph's,Rider,73,81
Saint Mary's,San Jose State,78,71
St. Peter's,Lafayette,58,56
South Carolina State,High Point,66,74
Stetson,USC Upstate,56,78
Stony Brook,Lehigh,71,52
Tennessee State,Belmont,60,69
Texas-Arlington,Houston Baptist,80,75
Toccoa Falls,Charleston Southern,53,103
Winthrop,Appalachian State,51,70
Wake Forest,Purdue,58,69
Michigan State,UNC,82,89
Florida A&M,Florida,59,80
Texas Southern,Cincinnati,57,94
Auburn,Alabama A&M,87,52
Bethune-Cookman,Florida Gulf Coast,67,59
Cameron,UTSA,42,73
Chattanooga,Jacksonville State,80,71
Chicago State,Central Michigan,40,78
Colorado State,Northern Colorado,63,70
Delaware,Delaware State,67,75
Evansville,Tennessee Tech,91,90
Fort Hays State,Kansas State,76,83
Howard,American,53,59
Idaho State,Notre Dame,70,80
Purdue-Fort Wayne,SIU-Edwardsville,69,64
Louisiana,LSU,58,66
Maryland,Indiana,80,68
Morgan State,Loyola (MD),66,78
Newberry,UCF,62,80
Northwestern,NC State,65,53
Pacific,Fresno State,70,58
Paul Quinn,McNeese State,54,101
Providence,Northeastern,76,72
San Francisco,Colorado,54,78
Santa Clara,UCSB,79,68
Spring Hill,Southeastern Louisiana,57,83
Stephen F. Austin,Jackson State,79,68
Temple,Western Michigan,76,70
Texas A&M-International,Texas State,60,71
UTEP,New Mexico State,79,58
Vermont,Dartmouth,63,58
Virginia Tech,Iowa,70,64
Walla Walla,Eastern Washington,61,89
Alcorn State,Kansas,31,98
Drexel,Villanova,58,77
Duke,Wisconsin,69,73
ETSU,Tennessee,66,78
Boston University,UConn,64,92
Florida State,Ohio State,64,77
Washington State,Gonzaga,69,74
Illinois,Clemson,76,74
Prairie View,Texas A&M,59,84
Stetson,Louisville,48,80
Butler,Ball State,59,38
UNLV,Arizona,74,72
Portland State,Portland,86,82
Academy of Art,Loyola Marymount,72,91
Alabama State,DePaul,50,58
Arkansas,Oklahoma,47,67
Boston College,Michigan,62,58
Bradley,Northern Illinois,63,49
BYU,Utah State,61,71
Cal State Bakersfield,UC-Riverside,47,87
California,New Mexico,78,86
Cornell,Bucknell,104,98
Dakota State,South Dakota,59,111
Dayton,Miami (OH),65,58
East Carolina,Charlotte,68,80
Fairleigh Dickinson,Houston Baptist,77,92
George Mason,George Washington,49,66
Hampton,South Florida,55,74
Hawaii,UC-Irvine,70,80
Holy Cross,Brown,85,79
Lamar,Denver,55,62
Longwood,William & Mary,65,84
Louisiana Tech,Louisiana-Monroe,76,73
UMBC,Towson,77,82
Middle Tennessee,Alabama-Birmingham,64,65
Minnesota,Miami (FL),58,63
Ole Miss,Arkansas State,79,57
Missouri,Vanderbilt,83,89
Missouri State,Little Rock,75,62
New Orleans,Tulane,51,50
Norfolk State,James Madison,64,72
North Carolina Central,Air Force,49,61
North Florida,Alabama,51,73
Northern Iowa,Iowa State,63,60
Oklahoma State,Tulsa,65,86
Old Dominion,Richmond,60,67
Pitt,Duquesne,67,58
Quinnipiac,UMass,58,62
Rhode Island,VCU,80,82
Rice,Harvard,64,85
Rochester (MI),Toledo,46,65
Sacramento State,UC-Davis,59,57
Saint Louis,Georgia,56,64
San Diego State,San Diego,69,62
Siena,Georgia Tech,61,74
Southwestern (TX),North Texas,62,91
Stony Brook,St. John's (NY),55,63
TCU,SMU,60,53
Texas-Rio Grande Valley,Nebraska,53,81
Utah,Weber State,76,83
Western Kentucky,South Carolina,56,74
Wofford,Western Carolina,67,72
Yale,Hartford,48,46
USC,Texas,50,69
Washington,Texas Tech,92,99
Army,Buffalo,67,74
Baylor,Arizona State,64,61
Belmont,Kennesaw State,75,70
Bryant,LIU-Brooklyn,46,62
Central Connecticut,St. Francis (NY),63,50
Charleston Southern,Liberty,53,69
Cleveland State,Wright State,64,73
Coastal Carolina,VMI,111,97
Davidson,Citadel,74,63
Eastern Illinois,Tennessee State,83,81
Eastern Kentucky,Murray State,60,62
Elon,Samford,31,55
Florida International,Florida A&M,61,56
Furman,Appalachian State,85,82
Georgia Southern,College of Charleston,59,68
Hartford,Seton Hall,56,89
High Point,Presbyterian,63,61
Idaho,Cal State Northridge,93,95
UIC,Milwaukee,52,57
Lafayette,La Salle,67,79
Lehigh,Columbia,70,75
Lipscomb,Mercer,98,89
Loyola (IL),Green Bay,69,90
Loyola (LA),Nicholls State,66,82
Maine,Colgate,76,66
Marist,Fairfield,61,70
UMKC,Oral Roberts,57,68
Morehead State,UT-Martin,74,66
Mount St. Mary's,Robert Morris,57,63
North Dakota State,Western Illinois,60,55
Princeton,Rutgers,44,58
Radford,Winthrop,61,59
Salem International,Marshall,35,119
Savannah State,Bowling Green State,51,59
Seattle,Cal Poly,74,85
South Dakota State,IUPUI,57,79
Southeast Missouri State,Austin Peay,71,76
Southern Utah,Centenary (LA),85,93
SUNY-Cobleskill,NJIT,40,78
Texas Southern,Wichita State,43,74
Wagner,Saint Francis (PA),42,69
Youngstown State,Detroit,71,82
Wofford,Michigan State,60,72
Florida,Jacksonville,85,67
Akron,Texas A&M,62,74
Alabama State,Evansville,57,61
Bucknell,Binghamton,60,64
Central Arkansas,Cal State Fullerton,69,49
Colorado,Oregon State,69,74
ETSU,Alabama-Birmingham,52,74
Kent State,Xavier,61,77
Loyola (MD),Canisius,65,70
Manhattan,Niagara,64,88
New Hampshire,Pitt,32,47
UNC Asheville,Gardner-Webb,58,56
Northern Arizona,Montana,54,71
Northern Colorado,Montana State,63,87
Penn,Navy,67,73
St. Peter's,Iona,56,54
San Diego,UC-Riverside,55,58
Southern,Stephen F. Austin,52,79
SIU-Edwardsville,Drake,60,58
Texas-Arlington,North Dakota,75,65
Troy,Auburn,81,77
Buffalo,Purdue,65,101
UNC,Kentucky,66,68
St. John's (NY),Duke,71,80
Maine,Syracuse,55,101
Eastern Michigan,Ohio State,60,111
American,Georgetown,46,73
Wake Forest,Gonzaga,77,75
Charlotte,Louisville,87,65
Valparaiso,Butler,67,84
UNLV,Santa Clara,66,63
Air Force,Missouri State,48,58
Albany (NY),Siena,54,83
Arkansas-Pine Bluff,Michigan,53,67
Arkansas State,Memphis,55,74
Belmont,Mercer,94,90
Boise State,Illinois,77,84
Bowling Green State,Fordham,67,46
BYU,San Francisco,69,43
Brown,Minnesota,55,91
Bryant,St. Francis (NY),48,54
Cal State Fullerton,Stephen F. Austin,61,62
Carver Bible,North Carolina Central,63,82
Central Arkansas,Southern,79,63
Central Connecticut,LIU-Brooklyn,65,69
Central Michigan,Illinois State,62,75
Charleston Southern,VMI,91,103
Cleveland State,Detroit,62,69
Coastal Carolina,Liberty,73,58
Coker,East Carolina,63,69
Columbia,Stony Brook,60,63
Davidson,College of Charleston,55,67
Delaware,Old Dominion,44,65
Delaware State,Maryland-Eastern Shore,50,53
Denver,Colorado State,59,64
DePaul,Vanderbilt,54,67
Eastern Illinois,Austin Peay,60,73
Eastern Kentucky,UT-Martin,85,74
Eastern Washington,Portland State,75,98
Elon,Chattanooga,82,63
Fairleigh Dickinson,Quinnipiac,52,73
Florida A&M,Bethune-Cookman,57,58
Florida Gulf Coast,Longwood,75,82
George Mason,UNC Wilmington,57,52
Georgia Southern,Citadel,43,68
Georgia State,James Madison,49,44
Grambling,Wisconsin,46,79
High Point,Winthrop,68,82
Hofstra,Towson,84,64
Houston Baptist,New Orleans,67,79
Howard,Hampton,56,54
Idaho State,Utah,56,68
UIC,Green Bay,59,85
Iowa State,California,63,82
Lehigh,Dayton,71,89
Lipscomb,Kennesaw State,91,97
Louisiana,Sam Houston State,95,85
Louisiana-Monroe,Alabama,46,74
Loyola (IL),Milwaukee,69,64
Loyola Marymount,Wyoming,70,76
UMBC,Toledo,67,76
UMass,Holy Cross,84,63
Mississippi Valley State,Arkansas,54,91
UMKC,Centenary (LA),84,83
Monmouth,Sacred Heart,73,81
Morehead State,Murray State,56,86
Morgan State,Coppin State,80,67
Mount St. Mary's,Saint Francis (PA),66,73
Nevada,Pacific,58,61
New Mexico State,New Mexico,58,75
North Carolina A&T,Norfolk State,93,84
UNC Greensboro,Samford,73,40
NC State,Marquette,77,73
North Dakota,Drake,63,72
North Dakota State,IUPUI,74,86
North Texas,Rice,64,62
Northeastern,Drexel,47,49
Northern Arizona,Montana State,50,62
Northern Colorado,Montana,59,48
Northwestern State,Louisiana Tech,70,98
Oakland,Purdue-Fort Wayne,84,76
Oregon,Missouri,69,106
Penn State,Temple,42,45
Pepperdine,Cal Poly,77,83
Prairie View,Iowa,51,80
Providence,Rhode Island,82,86
Radford,Presbyterian,61,57
Saint Mary's,Utah State,68,63
San Diego State,UCSB,69,61
San Jose State,Utah Valley,82,74
Savannah State,Duquesne,44,58
Seattle,UC-Davis,88,78
South Carolina State,Winston-Salem,63,60
USC Upstate,Wichita State,45,72
South Dakota State,Western Illinois,80,74
Southeast Missouri State,Tennessee State,74,66
Southeastern Louisiana,Jackson State,77,55
USC,Georgia Tech,53,79
Southern Illinois,Saint Louis,61,71
SIU-Edwardsville,Texas-Arlington,71,67
Southern Miss,Ole Miss,79,81
Southern Utah,Oral Roberts,53,68
St. Bonaventure,Mississippi State,53,105
Tennessee Tech,Jacksonville State,72,83
Texas-Rio Grande Valley,Texas State,70,80
UTSA,Oklahoma State,55,61
Tuskegee,Alabama A&M,51,73
Vermont,NJIT,88,49
VCU,William & Mary,74,75
Wagner,Robert Morris,70,73
Washington State,Kansas State,69,86
Weber State,Sacramento State,80,65
Western Carolina,Furman,64,57
Youngstown State,Wright State,54,67
Kansas,UCLA,73,61
Villanova,Maryland,95,86
Cal State Northridge,Washington,76,88
Harvard,UConn,73,79
South Carolina,Clemson,61,72
Florida International,Florida State,62,82
Portland,Idaho,48,68
Arizona,Oklahoma,62,79
Bucknell,Boston University,53,63
Cal State Bakersfield,Oregon State,39,74
UCF,Notre Dame,72,90
Colgate,Rutgers,67,76
Fairfield,St. Peter's,61,48
George Washington,Navy,81,69
Georgia,Virginia Tech,62,74
Hartford,La Salle,62,75
Lafayette,Princeton,48,62
Lamar,Hawaii,78,96
Loyola (MD),Niagara,57,77
Lyon,Little Rock,69,78
Manhattan,Canisius,71,57
Marist,Rider,51,55
Miami (FL),Boston College,60,61
Nebraska,Creighton,61,67
Ohio,Tulsa,80,81
St. Joseph's,Cornell,66,78
San Diego,Fresno State,37,69
Texas A&M-Corpus Christi,Houston,76,83
Tulane,Western Kentucky,48,62
Long Beach State,Texas,74,107
Michigan State,Citadel,69,56
North Texas,Texas A&M,65,75
Appalachian State,Wofford,77,76
Army,Fairleigh Dickinson,61,40
Brown,Providence,62,78
College of Charleston,UNC Greensboro,67,64
Colorado Christian,Colorado,65,84
Delaware State,Arkansas,53,71
Marshall,Binghamton,69,55
UMass,Seton Hall,68,86
Siena,Iona,73,60
Southern Virginia,Campbell,58,86
Texas-Rio Grande Valley,UTSA,58,84
Texas State,SMU,86,94
Vermont,Yale,72,60
Virginia,Auburn,67,68
Western Carolina,Bradley,75,67
Georgetown,Butler,72,65
Texas Tech,TCU,80,70
Albany (NY),Penn,78,60
Arizona State,BYU,68,81
Belmont,Middle Tennessee,83,71
Cal State Northridge,Denver,82,89
Columbia,Wagner,102,91
Dayton,George Mason,56,55
Evansville,Western Kentucky,57,63
Fresno Pacific,Nevada,67,89
Fresno State,Pepperdine,80,72
Hartford,St. Francis (NY),60,63
Indiana,Pitt,74,64
Iowa,Northern Iowa,50,67
Louisiana State-Shreveport,Northwestern State,73,83
UMBC,Penn State,42,58
Mayville State,North Dakota,73,61
Milwaukee,Marquette,51,71
Morgan State,Minnesota,64,94
Mount St. Mary's,Old Dominion,38,64
Prairie View,Air Force,41,75
Quinnipiac,Rhode Island,74,83
Sacramento State,USC,36,51
San Jose State,San Francisco,71,76
Southern-New Orleans,Nicholls State,66,94
Southwest State (MN),South Dakota State,70,95
Stony Brook,Fordham,77,93
Temple,Miami (OH),64,42
Tennessee State,Detroit,70,69
Vanderbilt,Illinois,68,79
William Jessup,Utah Valley,58,78
Winston-Salem,Charlotte,52,94
Wright State,Toledo,66,56
Xavier,Kansas State,56,71
Radford,Kansas,64,99
Villanova,St. Joseph's,97,89
Kentucky,UConn,64,61
Valparaiso,Purdue,62,86
Duquesne,West Virginia,39,68
Wisconsin,Green Bay,84,88
Augustana (IL),Gonzaga,40,79
Austin Peay,Ohio,68,66
Ball State,Indiana State,68,63
Boise State,Idaho State,79,67
Bryant,Yale,54,69
Buffalo,Niagara,86,80
Cal State Bakersfield,San Jose State,80,84
Cal State Fullerton,San Diego State,68,82
California,Pacific,79,54
Centenary (LA),Oklahoma,62,86
Central Connecticut,New Hampshire,55,67
Chaminade,Hawaii,61,70
Culver-Stockton,Western Illinois,36,73
Dickinson State (ND),North Dakota State,83,90
Fairleigh Dickinson,Lafayette,57,73
Georgia,St. John's (NY),56,66
Hampton,Delaware,52,55
Harvard,Boston College,74,67
High Point,South Carolina State,63,76
Holy Cross,Fairfield,54,73
Idaho,Washington State,64,76
IUPUI,Notre Dame,70,93
La Salle,Rider,69,60
Linfield,Portland State,52,85
LIU-Brooklyn,Iona,64,80
Louisiana College,Lamar,64,79
Louisiana Tech,Arizona,67,83
Loyola (MD),Coppin State,58,63
Manhattan,Hofstra,39,44
Michigan,Utah,52,68
Missouri,Oral Roberts,59,60
Mobile,South Alabama,51,70
Monmouth,Rutgers,52,66
Montana State,Memphis,51,76
Montana Tech,Weber State,70,73
Navy,Maryland-Eastern Shore,72,80
New Mexico,San Diego,82,78
NJIT,St. Peter's,54,65
Ohio Valley,Eastern Kentucky,58,74
Providence,George Washington,110,97
Southern Illinois,Southeast Missouri State,86,65
UT-Martin,Missouri State,51,79
VMI,Virginia Tech,73,98
Western Michigan,Eastern Illinois,69,58
Wichita State,UMKC,73,52
Syracuse,Florida,85,73
Oakland,Michigan State,57,88
Miami (OH),Cincinnati,59,63
California Baptist,Pepperdine,67,65
Campbell,Western Carolina,59,66
Chicago State,Nebraska,39,74
Colorado,Colorado State,62,77
Purdue-Fort Wayne,Toledo,72,73
Le Moyne,St. Bonaventure,65,76
Maine-Presque Isle,Maine,58,133
Mississippi State,DePaul,76,45
Montana,Loyola Marymount,82,73
Northeastern,Rhode Island,76,79
Northern Georgia,ETSU,71,75
Piedmont,Mercer,62,87
SIU-Edwardsville,Lipscomb,74,94
Warner Southern,Florida Atlantic,99,106
Tennessee,Middle Tennessee,75,54
Dominican (CA),Santa Clara,65,69
Ecclesia,Prairie View,53,83
Grambling,UMass,58,81
Idaho State,USC,53,59
Iowa,Iowa State,71,81
Old Dominion,Dayton,50,58
Sacred Heart,Hartford,76,65
South Dakota,Drake,81,96
Western Kentucky,Vanderbilt,76,69
Kansas,La Salle,90,65
Texas State,Texas,54,87
Kentucky,Indiana,90,73
Purdue,Alabama,73,65
Coppin State,West Virginia,43,69
Presbyterian,UNC,64,103
Ohio State,Butler,66,74
Georgetown,Washington,74,66
New Mexico,Texas A&M,84,81
Kansas State,UNLV,95,80
Marquette,Wisconsin,63,72
Gonzaga,Davidson,103,91
McNeese State,Ole Miss,67,83
Alabama State,Southern Illinois,63,82
Albany (NY),Central Connecticut,68,70
Arizona,San Diego State,46,63
Army,Dartmouth,59,46
Ball State,Tennessee Tech,81,86
Barton,Winthrop,51,64
Bethune-Cookman,UCF,50,63
Binghamton,Drake,76,77
Boston University,Marist,88,72
Bowling Green State,Canisius,58,54
Bridgewater (VA),Coastal Carolina,42,91
BYU,Fresno State,72,67
Buffalo State,Buffalo,65,93
Cal State Monterey Bay,Long Beach State,61,96
Central Arkansas,UT-Martin,81,71
Chicago State,Hawaii,58,83
Columbia,Bryant,69,57
Creighton,George Mason,72,75
Delaware State,Arizona State,34,76
Denver,Portland,62,72
Eastern Illinois,Western Illinois,44,41
Eastern Kentucky,Maryland,72,83
Eastern Oregon,Idaho,77,82
Ecclesia,Sam Houston State,40,69
Fairleigh Dickinson,Missouri,36,87
Florida Atlantic,Louisiana,74,81
Florida International,Florida Gulf Coast,64,81
Gardner-Webb,Charlotte,66,95
George Washington,Towson,73,69
Georgia Southern,NC State,57,75
Indiana-South Bend,IUPUI,56,92
Iona,Providence,82,73
James Madison,Eastern Michigan,64,75
Kent State,Pitt,59,71
Kentucky Christian,Liberty,39,99
LIU-Brooklyn,Lafayette,63,77
Louisiana Tech,Centenary (LA),102,96
Loyola Marymount,Notre Dame,87,85
Malone,Akron,30,62
Manhattan,Morgan State,74,83
Marian (IN),Austin Peay,55,85
Memphis,Little Rock,83,71
Milwaukee,North Dakota State,84,73
Mississippi State,UCLA,72,54
Mississippi Valley State,Chattanooga,60,82
UMKC,Houston Baptist,102,87
Missouri State,Arkansas State,75,64
Montana,Colorado State,61,62
Murray State,ETSU,61,57
Navy,Wofford,62,73
New Hampshire,Hofstra,58,75
New Orleans,Southern,73,78
North Dakota,Purdue-Fort Wayne,52,73
Northern New Mexico,Montana State,54,103
Northwestern State,LSU,62,73
Oakland City,Lipscomb,68,105
Occidental,Cal State Fullerton,59,97
Ohio,Delaware,86,70
Oklahoma,Utah,78,73
Oregon State,Nebraska,44,50
Penn,Monmouth,75,80
Reinhardt,Jacksonville State,53,79
Richmond,VCU,57,65
Rider,UMBC,79,67
Robert Morris,Duquesne,54,59
Rockhurst,Saint Louis,53,66
Sacramento State,Pacific,49,79
St. Joseph's,Minnesota,74,97
Saint Mary's,Oregon,81,76
San Diego,Boise State,59,56
San Francisco,Loyola (IL),63,66
Savannah State,St. Bonaventure,47,79
Seattle,Eastern Washington,97,100
Siena,Northern Iowa,65,82
South Carolina State,Miami (FL),54,91
South Dakota State,Nevada,72,92
Southern Miss,South Alabama,66,54
Southern Utah,Weber State,66,84
Spring Hill,Samford,48,58
Stephen F. Austin,Longwood,73,69
Stony Brook,Colgate,66,55
TCU,Wichita State,68,80
Toledo,Valparaiso,49,81
Troy,Marshall,70,99
Utah Valley,Utah State,56,87
Vanguard,UC-Irvine,73,81
VMI,Seton Hall,107,134
Virginia Tech,Penn State,66,64
Wagner,St. Peter's,59,58
Washington State,Air Force,75,68
Western Carolina,Louisville,91,83
Wilberforce,Cleveland State,61,113
Williams Baptist,Southeast Missouri State,60,116
Wyoming,Northern Colorado,76,70
Villanova,Temple,65,75
St. Francis (NY),Syracuse,51,75
Cincinnati,Xavier,79,83
Arkansas-Pine Bluff,Oklahoma State,66,81
UC-Davis,Stanford,69,85
UC-Riverside,Northern Arizona,56,68
Central Michigan,South Florida,59,56
Detroit,Michigan,64,75
Elon,Wake Forest,50,90
Fordham,St. John's (NY),56,73
Furman,Clemson,53,82
Georgia State,Florida A&M,58,60
Green Bay,Oakland,52,76
UIC,DePaul,56,77
Kennesaw State,Maine,51,57
Louisiana-Monroe,North Texas,62,79
Lyndon State,Dartmouth,54,83
Montreat,UNC Asheville,49,100
New Mexico State,UTEP,87,80
Niagara,Illinois State,76,68
North Carolina A&T,Northwestern,65,90
Oral Roberts,Indiana State,54,60
Portland State,Pepperdine,93,81
Princeton,UNC Greensboro,65,50
Quinnipiac,Vermont,77,80
Rhode Island,Boston College,80,69
Roanoke,Radford,67,99
Sacred Heart,Fairfield,77,93
