Favored,Underdog,Year,Win_Loss_Fav,Win_Loss,Win_Loss_Diff,Tm._Fav,Tm.,Tm._Diff,Opp._Fav,Opp.,Opp._Diff,MP_Fav,MP,MP_Diff,FG_Fav,FG,FG_Diff,FG_opp_Fav,FG_opp,FG_opp_Diff,FGA_Fav,FGA,FGA_Diff,FGA_opp_Fav,FGA_opp,FGA_opp_Diff,FG%_Fav,FG%,FG%_Diff,FG%_opp_Fav,FG%_opp,FG%_opp_Diff,3P_Fav,3P,3P_Diff,3P_opp_Fav,3P_opp,3P_opp_Diff,3PA_Fav,3PA,3PA_Diff,3PA_opp_Fav,3PA_opp,3PA_opp_Diff,3P%_Fav,3P%,3P%_Diff,3P%_opp_Fav,3P%_opp,3P%_opp_Diff,FT_Fav,FT,FT_Diff,FT_opp_Fav,FT_opp,FT_opp_Diff,FTA_Fav,FTA,FTA_Diff,FTA_opp_Fav,FTA_opp,FTA_opp_Diff,FT%_Fav,FT%,FT%_Diff,FT%_opp_Fav,FT%_opp,FT%_opp_Diff,ORB_Fav,ORB,ORB_Diff,ORB_opp_Fav,ORB_opp,ORB_opp_Diff,TRB_Fav,TRB,TRB_Diff,TRB_opp_Fav,TRB_opp,TRB_opp_Diff,AST_Fav,AST,AST_Diff,AST_opp_Fav,AST_opp,AST_opp_Diff,STL_Fav,STL,STL_Diff,STL_opp_Fav,STL_opp,STL_opp_Diff,BLK_Fav,BLK,BLK_Diff,BLK_opp_Fav,BLK_opp,BLK_opp_Diff,TOV_Fav,TOV,TOV_Diff,TOV_opp_Fav,TOV_opp,TOV_opp_Diff,PF_Fav,PF,PF_Diff,PF_opp_Fav,PF_opp,PF_opp_Diff,Label
Murray State,Old Dominion,2015,0.8285714285714286,0.7714285714285715,0.05714285714285716,78.97142857142858,64.94285714285714,14.02857142857144,67.62857142857143,57.114285714285714,10.51428571428572,40.285714285714285,40.285714285714285,0.0,27.457142857142856,23.885714285714286,3.5714285714285694,23.17142857142857,19.2,3.9714285714285715,57.0,55.285714285714285,1.7142857142857153,56.57142857142857,47.94285714285714,8.628571428571426,0.482,0.4320000000000001,0.04999999999999988,0.41,0.4,0.009999999999999953,7.514285714285714,5.914285714285715,1.5999999999999996,6.485714285714286,5.828571428571428,0.6571428571428575,19.4,18.17142857142857,1.2285714285714278,19.428571428571427,18.685714285714287,0.7428571428571402,0.387,0.325,0.062,0.334,0.312,0.02200000000000002,16.542857142857144,11.257142857142858,5.2857142857142865,14.8,12.885714285714286,1.9142857142857146,23.742857142857144,16.914285714285715,6.828571428571429,20.771428571428572,19.571428571428573,1.1999999999999993,0.6970000000000001,0.6659999999999999,0.03100000000000014,0.713,0.6579999999999999,0.05500000000000005,12.057142857142857,12.514285714285714,-0.4571428571428573,11.714285714285714,8.714285714285714,3.0,36.91428571428571,36.2,0.7142857142857082,33.08571428571429,30.97142857142857,2.1142857142857174,15.514285714285714,13.485714285714286,2.0285714285714285,11.942857142857143,9.657142857142857,2.2857142857142865,7.228571428571429,6.314285714285714,0.9142857142857146,5.6,4.714285714285714,0.8857142857142852,3.2285714285714286,3.2857142857142856,-0.05714285714285694,2.942857142857143,2.742857142857143,0.20000000000000018,11.742857142857142,10.771428571428572,0.9714285714285698,13.2,12.885714285714286,0.31428571428571317,18.542857142857144,17.65714285714286,0.8857142857142861,19.428571428571427,16.885714285714286,2.542857142857141,1
Stanford,Old Dominion,2015,0.6486486486486487,0.7714285714285715,-0.12277992277992278,72.32432432432432,64.94285714285714,7.381467181467187,67.32432432432432,57.114285714285714,10.210038610038609,40.67567567567568,40.285714285714285,0.3899613899613925,24.54054054054054,23.885714285714286,0.6548262548262542,23.43243243243243,19.2,4.232432432432432,56.45945945945946,55.285714285714285,1.173745173745175,55.351351351351354,47.94285714285714,7.408494208494211,0.435,0.4320000000000001,0.0029999999999998916,0.423,0.4,0.022999999999999965,6.648648648648648,5.914285714285715,0.7343629343629337,6.675675675675675,5.828571428571428,0.8471042471042471,17.594594594594593,18.17142857142857,-0.5768339768339779,17.864864864864863,18.685714285714287,-0.8208494208494237,0.378,0.325,0.05299999999999999,0.374,0.312,0.062,16.594594594594593,11.257142857142858,5.337451737451735,13.783783783783784,12.885714285714286,0.8980694980694981,22.864864864864863,16.914285714285715,5.9505791505791485,20.18918918918919,19.571428571428573,0.6177606177606165,0.726,0.6659999999999999,0.06000000000000005,0.6829999999999999,0.6579999999999999,0.025000000000000022,11.567567567567568,12.514285714285714,-0.9467181467181458,9.72972972972973,8.714285714285714,1.0154440154440163,36.83783783783784,36.2,0.6378378378378358,32.62162162162162,30.97142857142857,1.6501930501930495,11.756756756756756,13.485714285714286,-1.7289575289575296,12.162162162162161,9.657142857142857,2.505019305019305,5.513513513513513,6.314285714285714,-0.8007722007722009,4.756756756756757,4.714285714285714,0.04247104247104261,2.7567567567567566,3.2857142857142856,-0.528957528957529,3.27027027027027,2.742857142857143,0.5274131274131273,10.783783783783784,10.771428571428572,0.012355212355211975,11.45945945945946,12.885714285714286,-1.4262548262548265,19.135135135135137,17.65714285714286,1.4779922779922785,19.945945945945947,16.885714285714286,3.0602316602316613,0
Cleveland State,Western Michigan,2015,0.5588235294117647,0.5882352941176471,-0.02941176470588236,67.52941176470588,70.61764705882354,-3.088235294117652,61.705882352941174,69.23529411764706,-7.529411764705884,39.26470588235294,40.44117647058823,-1.17647058823529,23.352941176470587,24.08823529411765,-0.7352941176470615,20.147058823529413,23.823529411764707,-3.6764705882352935,51.76470588235294,53.0,-1.235294117647058,47.705882352941174,53.73529411764706,-6.029411764705884,0.451,0.454,-0.0030000000000000027,0.422,0.443,-0.02100000000000002,7.0,6.9411764705882355,0.0588235294117645,6.176470588235294,7.764705882352941,-1.5882352941176467,18.5,19.08823529411765,-0.5882352941176485,17.058823529411764,21.970588235294116,-4.9117647058823515,0.378,0.364,0.014000000000000012,0.362,0.353,0.009000000000000008,11.235294117647058,15.5,-4.264705882352942,14.058823529411764,13.823529411764707,0.235294117647058,16.38235294117647,22.058823529411764,-5.6764705882352935,20.794117647058822,19.205882352941178,1.588235294117645,0.6859999999999999,0.703,-0.017000000000000015,0.6759999999999999,0.72,-0.04400000000000004,10.382352941176471,9.941176470588236,0.4411764705882355,9.588235294117647,9.794117647058824,-0.20588235294117752,31.529411764705884,32.588235294117645,-1.058823529411761,30.470588235294116,32.05882352941177,-1.588235294117652,12.970588235294118,12.470588235294118,0.5,11.794117647058824,12.647058823529411,-0.852941176470587,7.352941176470588,6.470588235294118,0.8823529411764701,6.117647058823529,5.9411764705882355,0.1764705882352935,3.2058823529411766,2.264705882352941,0.9411764705882355,2.735294117647059,2.9705882352941178,-0.23529411764705888,12.0,11.941176470588236,0.0588235294117645,13.147058823529411,12.558823529411764,0.5882352941176467,18.705882352941178,18.08823529411765,0.617647058823529,15.558823529411764,19.970588235294116,-4.4117647058823515,0
Cleveland State,NJIT,2015,0.5588235294117647,0.6363636363636364,-0.07754010695187163,67.52941176470588,71.75757575757575,-4.228163992869867,61.705882352941174,67.54545454545455,-5.839572192513373,39.26470588235294,40.0,-0.735294117647058,23.352941176470587,24.484848484848484,-1.1319073083778974,20.147058823529413,21.87878787878788,-1.7317290552584659,51.76470588235294,53.57575757575758,-1.811051693404636,47.705882352941174,54.57575757575758,-6.869875222816404,0.451,0.457,-0.006000000000000005,0.422,0.401,0.020999999999999963,7.0,8.454545454545455,-1.454545454545455,6.176470588235294,6.636363636363637,-0.4598930481283423,18.5,22.484848484848484,-3.9848484848484844,17.058823529411764,19.424242424242426,-2.365418894830661,0.378,0.376,0.0020000000000000018,0.362,0.342,0.019999999999999962,11.235294117647058,14.333333333333334,-3.098039215686276,14.058823529411764,17.151515151515152,-3.0926916221033878,16.38235294117647,20.606060606060606,-4.2237076648841345,20.794117647058822,23.181818181818183,-2.387700534759361,0.6859999999999999,0.696,-0.010000000000000009,0.6759999999999999,0.74,-0.06400000000000006,10.382352941176471,9.666666666666666,0.7156862745098049,9.588235294117647,11.606060606060606,-2.0178253119429588,31.529411764705884,33.63636363636363,-2.106951871657749,30.470588235294116,34.18181818181818,-3.711229946524064,12.970588235294118,14.909090909090908,-1.9385026737967905,11.794117647058824,11.030303030303031,0.7638146167557931,7.352941176470588,7.03030303030303,0.3226381461675576,6.117647058823529,6.818181818181818,-0.7005347593582893,3.2058823529411766,4.515151515151516,-1.309269162210339,2.735294117647059,3.0303030303030303,-0.2950089126559714,12.0,13.636363636363637,-1.6363636363636367,13.147058823529411,13.212121212121213,-0.06506238859180158,18.705882352941178,19.575757575757574,-0.8698752228163968,15.558823529411764,18.939393939393938,-3.380570409982173,1
Canisius,NJIT,2015,0.5454545454545454,0.6363636363636364,-0.09090909090909094,65.6969696969697,71.75757575757575,-6.060606060606048,62.93939393939394,67.54545454545455,-4.606060606060609,40.303030303030305,40.0,0.30303030303030454,23.09090909090909,24.484848484848484,-1.3939393939393945,21.151515151515152,21.87878787878788,-0.7272727272727266,56.484848484848484,53.57575757575758,2.9090909090909065,51.63636363636363,54.57575757575758,-2.9393939393939448,0.409,0.457,-0.04800000000000004,0.41,0.401,0.008999999999999952,6.515151515151516,8.454545454545455,-1.9393939393939394,6.151515151515151,6.636363636363637,-0.4848484848484853,20.515151515151516,22.484848484848484,-1.9696969696969688,19.09090909090909,19.424242424242426,-0.3333333333333357,0.318,0.376,-0.057999999999999996,0.322,0.342,-0.020000000000000018,13.0,14.333333333333334,-1.333333333333334,14.484848484848484,17.151515151515152,-2.666666666666668,18.060606060606062,20.606060606060606,-2.545454545454543,21.0,23.181818181818183,-2.1818181818181834,0.72,0.696,0.02400000000000002,0.69,0.74,-0.050000000000000044,12.151515151515152,9.666666666666666,2.484848484848486,10.909090909090908,11.606060606060606,-0.6969696969696972,35.06060606060606,33.63636363636363,1.4242424242424292,34.484848484848484,34.18181818181818,0.30303030303030454,14.090909090909092,14.909090909090908,-0.8181818181818166,12.727272727272727,11.030303030303031,1.6969696969696955,6.757575757575758,7.03030303030303,-0.2727272727272725,6.0606060606060606,6.818181818181818,-0.7575757575757578,3.272727272727273,4.515151515151516,-1.2424242424242427,3.4545454545454546,3.0303030303030303,0.4242424242424243,11.909090909090908,13.636363636363637,-1.7272727272727284,13.93939393939394,13.212121212121213,0.7272727272727266,18.424242424242426,19.575757575757574,-1.1515151515151487,16.90909090909091,18.939393939393938,-2.0303030303030276,1
Canisius,Dartmouth,2015,0.5454545454545454,0.4827586206896552,0.06269592476489022,65.6969696969697,63.275862068965516,2.4211076280041866,62.93939393939394,63.06896551724138,-0.1295715778474431,40.303030303030305,40.3448275862069,-0.04179728317659226,23.09090909090909,22.655172413793103,0.43573667711598674,21.151515151515152,21.03448275862069,0.11703239289446188,56.484848484848484,52.06896551724138,4.415882967607104,51.63636363636363,48.827586206896555,2.808777429467078,0.409,0.435,-0.026000000000000023,0.41,0.431,-0.02100000000000002,6.515151515151516,5.9655172413793105,0.5496342737722051,6.151515151515151,6.620689655172414,-0.4691745036572623,20.515151515151516,17.24137931034483,3.2737722048066864,19.09090909090909,18.689655172413794,0.40125391849529635,0.318,0.34600000000000003,-0.028000000000000025,0.322,0.354,-0.03199999999999997,13.0,12.0,1.0,14.484848484848484,14.379310344827585,0.10553814002089901,18.060606060606062,18.586206896551722,-0.5256008359456601,21.0,20.896551724137932,0.10344827586206762,0.72,0.6459999999999999,0.07400000000000007,0.69,0.688,0.0020000000000000018,12.151515151515152,10.275862068965518,1.8756530825496345,10.909090909090908,8.862068965517242,2.0470219435736663,35.06060606060606,32.724137931034484,2.3364681295715783,34.484848484848484,31.82758620689655,2.657262277951933,14.090909090909092,12.310344827586206,1.7805642633228853,12.727272727272727,11.724137931034482,1.0031347962382444,6.757575757575758,7.655172413793103,-0.8975966562173454,6.0606060606060606,5.931034482758621,0.12957157784743956,3.272727272727273,3.4827586206896552,-0.21003134796238232,3.4545454545454546,2.9310344827586206,0.523510971786834,11.909090909090908,12.862068965517242,-0.9529780564263337,13.93939393939394,13.482758620689655,0.45663531870428464,18.424242424242426,19.20689655172414,-0.7826541274817131,16.90909090909091,18.06896551724138,-1.1598746081504707,0
Eastern Michigan,Louisiana-Monroe,2015,0.6,0.631578947368421,-0.03157894736842104,69.4,64.57894736842105,4.821052631578951,63.714285714285715,60.5,3.2142857142857153,40.42857142857143,40.526315789473685,-0.09774436090225436,23.02857142857143,24.289473684210527,-1.260902255639099,21.057142857142857,21.57894736842105,-0.5218045112781944,56.08571428571429,56.89473684210526,-0.8090225563909712,54.6,55.68421052631579,-1.0842105263157862,0.411,0.4270000000000001,-0.016000000000000125,0.386,0.388,-0.0020000000000000018,6.571428571428571,5.052631578947368,1.518796992481203,6.885714285714286,5.842105263157895,1.0436090225563914,21.2,16.68421052631579,4.515789473684208,21.428571428571427,19.68421052631579,1.744360902255636,0.31,0.303,0.007000000000000006,0.321,0.297,0.02400000000000002,16.771428571428572,10.947368421052632,5.82406015037594,14.714285714285714,11.5,3.2142857142857135,23.34285714285714,15.342105263157896,8.000751879699246,21.457142857142856,16.026315789473685,5.430827067669171,0.718,0.7140000000000001,0.0039999999999998925,0.6859999999999999,0.718,-0.03200000000000003,11.514285714285714,11.473684210526315,0.04060150375939919,12.342857142857143,10.578947368421053,1.7639097744360903,36.31428571428572,36.8421052631579,-0.5278195488721806,37.2,33.60526315789474,3.594736842105263,10.6,13.078947368421053,-2.4789473684210535,13.428571428571429,11.052631578947368,2.3759398496240607,8.714285714285714,5.184210526315789,3.530075187969924,5.371428571428571,5.342105263157895,0.029323308270676307,4.485714285714286,4.026315789473684,0.4593984962406017,3.3142857142857145,3.1842105263157894,0.13007518796992512,11.742857142857142,11.552631578947368,0.19022556390977385,15.057142857142857,11.605263157894736,3.4518796992481207,18.82857142857143,15.210526315789474,3.618045112781955,19.571428571428573,14.81578947368421,4.755639097744362,1
Vermont,Louisiana-Monroe,2015,0.5882352941176471,0.631578947368421,-0.04334365325077394,67.02941176470588,64.57894736842105,2.450464396284829,59.1764705882353,60.5,-1.323529411764703,40.294117647058826,40.526315789473685,-0.23219814241485892,23.558823529411764,24.289473684210527,-0.7306501547987629,19.970588235294116,21.57894736842105,-1.6083591331269353,50.029411764705884,56.89473684210526,-6.865325077399376,51.6764705882353,55.68421052631579,-4.007739938080491,0.471,0.4270000000000001,0.04399999999999987,0.386,0.388,-0.0020000000000000018,5.352941176470588,5.052631578947368,0.30030959752321973,4.647058823529412,5.842105263157895,-1.1950464396284826,15.088235294117647,16.68421052631579,-1.5959752321981444,15.264705882352942,19.68421052631579,-4.419504643962849,0.355,0.303,0.05199999999999999,0.304,0.297,0.007000000000000006,14.558823529411764,10.947368421052632,3.6114551083591326,14.588235294117647,11.5,3.0882352941176467,21.029411764705884,15.342105263157896,5.6873065015479884,20.61764705882353,16.026315789473685,4.591331269349844,0.6920000000000001,0.7140000000000001,-0.02200000000000002,0.708,0.718,-0.010000000000000009,8.058823529411764,11.473684210526315,-3.4148606811145505,9.852941176470589,10.578947368421053,-0.7260061919504643,33.205882352941174,36.8421052631579,-3.6362229102167234,31.676470588235293,33.60526315789474,-1.9287925696594463,13.117647058823529,13.078947368421053,0.038699690402475895,9.5,11.052631578947368,-1.5526315789473681,6.352941176470588,5.184210526315789,1.1687306501547985,6.794117647058823,5.342105263157895,1.4520123839009287,5.088235294117647,4.026315789473684,1.0619195046439627,3.6470588235294117,3.1842105263157894,0.4628482972136223,13.0,11.552631578947368,1.4473684210526319,12.911764705882353,11.605263157894736,1.306501547987617,19.058823529411764,15.210526315789474,3.84829721362229,19.352941176470587,14.81578947368421,4.537151702786376,1
Loyola (IL),Louisiana-Monroe,2015,0.6486486486486487,0.631578947368421,0.017069701280227667,62.810810810810814,64.57894736842105,-1.7681365576102408,60.4054054054054,60.5,-0.09459459459459651,40.13513513513514,40.526315789473685,-0.3911806543385481,22.72972972972973,24.289473684210527,-1.5597439544807976,22.10810810810811,21.57894736842105,0.5291607396870575,48.0,56.89473684210526,-8.89473684210526,51.16216216216216,55.68421052631579,-4.522048364153626,0.474,0.4270000000000001,0.046999999999999875,0.4320000000000001,0.388,0.044000000000000095,6.054054054054054,5.052631578947368,1.0014224751066862,6.108108108108108,5.842105263157895,0.2660028449502132,15.432432432432432,16.68421052631579,-1.2517780938833596,19.027027027027028,19.68421052631579,-0.6571834992887631,0.392,0.303,0.08900000000000002,0.321,0.297,0.02400000000000002,11.297297297297296,10.947368421052632,0.3499288762446646,10.08108108108108,11.5,-1.4189189189189193,16.43243243243243,15.342105263157896,1.090327169274536,14.891891891891891,16.026315789473685,-1.1344238975817937,0.688,0.7140000000000001,-0.026000000000000134,0.677,0.718,-0.040999999999999925,7.864864864864865,11.473684210526315,-3.60881934566145,10.08108108108108,10.578947368421053,-0.4978662873399724,29.135135135135137,36.8421052631579,-7.7069701280227605,30.27027027027027,33.60526315789474,-3.3349928876244697,13.216216216216216,13.078947368421053,0.13726884779516269,11.945945945945946,11.052631578947368,0.8933143669985775,6.486486486486487,5.184210526315789,1.3022759601706975,6.378378378378378,5.342105263157895,1.0362731152204834,2.27027027027027,4.026315789473684,-1.756045519203414,3.2972972972972974,3.1842105263157894,0.11308677098150799,12.594594594594595,11.552631578947368,1.0419630156472266,12.486486486486486,11.605263157894736,0.8812233285917497,15.35135135135135,15.210526315789474,0.14082503556187653,16.64864864864865,14.81578947368421,1.8328591749644385,0
Colorado,Gardner-Webb,2015,0.47058823529411764,0.5714285714285714,-0.10084033613445376,68.97058823529412,74.82857142857142,-5.857983193277306,68.1470588235294,74.14285714285714,-5.995798319327733,40.588235294117645,40.57142857142857,0.01680672268907557,23.88235294117647,25.97142857142857,-2.0890756302521005,23.735294117647058,27.942857142857143,-4.207563025210085,54.73529411764706,57.94285714285714,-3.207563025210085,56.0,59.48571428571429,-3.4857142857142875,0.436,0.448,-0.01200000000000001,0.424,0.47,-0.045999999999999985,5.264705882352941,8.228571428571428,-2.9638655462184866,7.323529411764706,6.571428571428571,0.7521008403361344,15.735294117647058,23.514285714285716,-7.778991596638658,20.735294117647058,17.82857142857143,2.906722689075629,0.335,0.35,-0.014999999999999958,0.353,0.369,-0.016000000000000014,15.941176470588236,14.657142857142857,1.284033613445379,13.352941176470589,11.685714285714285,1.6672268907563037,22.352941176470587,21.914285714285715,0.4386554621848724,18.970588235294116,17.085714285714285,1.8848739495798306,0.713,0.669,0.04399999999999993,0.7040000000000001,0.684,0.020000000000000018,11.764705882352942,11.057142857142857,0.7075630252100851,9.941176470588236,10.714285714285714,-0.773109243697478,37.3235294117647,35.02857142857143,2.294957983193271,32.35294117647059,35.114285714285714,-2.761344537815127,11.764705882352942,16.142857142857142,-4.3781512605042,12.441176470588236,13.6,-1.1588235294117641,5.705882352941177,6.6571428571428575,-0.9512605042016808,6.9411764705882355,6.571428571428571,0.36974789915966433,3.911764705882353,2.3714285714285714,1.5403361344537814,3.588235294117647,3.4857142857142858,0.10252100840336142,13.235294117647058,12.285714285714286,0.9495798319327715,11.294117647058824,12.342857142857143,-1.0487394957983192,18.058823529411764,16.257142857142856,1.8016806722689083,19.735294117647058,17.514285714285716,2.221008403361342,0
Illinois State,Green Bay,2015,0.6285714285714286,0.7272727272727273,-0.09870129870129873,68.14285714285714,68.24242424242425,-0.09956709956711052,62.0,60.78787878787879,1.212121212121211,40.42857142857143,40.15151515151515,0.2770562770562819,24.17142857142857,25.12121212121212,-0.9497835497835503,21.257142857142856,21.12121212121212,0.13593073593073512,55.57142857142857,54.78787878787879,0.7835497835497804,51.285714285714285,52.09090909090909,-0.8051948051948088,0.435,0.459,-0.02400000000000002,0.414,0.405,0.008999999999999952,6.057142857142857,4.2727272727272725,1.7844155844155845,5.514285714285714,5.212121212121212,0.3021645021645023,17.571428571428573,14.545454545454545,3.025974025974028,17.0,15.878787878787879,1.121212121212121,0.345,0.294,0.05099999999999999,0.324,0.328,-0.0040000000000000036,13.742857142857142,13.727272727272727,0.015584415584415368,13.971428571428572,13.333333333333334,0.6380952380952376,19.257142857142856,21.363636363636363,-2.106493506493507,20.257142857142856,19.96969696969697,0.2874458874458874,0.7140000000000001,0.643,0.07100000000000006,0.69,0.6679999999999999,0.02200000000000002,12.542857142857143,11.181818181818182,1.361038961038961,9.8,10.272727272727273,-0.47272727272727266,35.885714285714286,35.696969696969695,0.18874458874459066,31.685714285714287,33.121212121212125,-1.4354978354978378,11.657142857142857,14.06060606060606,-2.403463203463204,12.371428571428572,10.93939393939394,1.4320346320346324,7.257142857142857,7.424242424242424,-0.16709956709956675,6.0285714285714285,6.0,0.02857142857142847,4.3428571428571425,4.878787878787879,-0.5359307359307364,2.742857142857143,3.272727272727273,-0.52987012987013,12.82857142857143,11.848484848484848,0.9800865800865814,13.485714285714286,13.606060606060606,-0.12034632034631976,18.914285714285715,18.484848484848484,0.4294372294372302,17.714285714285715,18.363636363636363,-0.649350649350648,0
Purdue-Fort Wayne,Evansville,2015,0.6571428571428571,0.5277777777777778,0.12936507936507935,70.03225806451613,70.88888888888889,-0.8566308243727576,67.12903225806451,65.58333333333333,1.5456989247311839,40.0,40.416666666666664,-0.4166666666666643,24.322580645161292,24.97222222222222,-0.6496415770609296,24.93548387096774,23.5,1.4354838709677402,51.70967741935484,51.5,0.20967741935483986,55.903225806451616,54.75,1.1532258064516157,0.47,0.485,-0.015000000000000013,0.446,0.429,0.017000000000000015,7.129032258064516,4.25,2.879032258064516,6.709677419354839,6.611111111111111,0.09856630824372825,19.967741935483872,11.972222222222221,7.9955197132616505,19.06451612903226,18.694444444444443,0.3700716845878169,0.35700000000000004,0.355,0.0020000000000000573,0.35200000000000004,0.354,-0.0019999999999999463,14.258064516129032,16.694444444444443,-2.436379928315411,10.548387096774194,11.972222222222221,-1.4238351254480275,20.806451612903224,22.305555555555557,-1.499103942652333,14.741935483870968,16.805555555555557,-2.063620071684589,0.685,0.748,-0.06299999999999994,0.716,0.7120000000000001,0.0039999999999998925,7.806451612903226,7.888888888888889,-0.0824372759856633,8.774193548387096,9.583333333333334,-0.8091397849462378,32.29032258064516,32.44444444444444,-0.15412186379928272,31.93548387096774,31.416666666666668,0.5188172043010724,14.32258064516129,15.944444444444445,-1.6218637992831546,11.935483870967742,12.11111111111111,-0.17562724014336872,5.741935483870968,5.833333333333333,-0.09139784946236507,5.290322580645161,6.388888888888889,-1.0985663082437283,2.967741935483871,3.5833333333333335,-0.6155913978494625,2.935483870967742,3.861111111111111,-0.9256272401433692,11.774193548387096,12.63888888888889,-0.8646953405017932,11.129032258064516,13.61111111111111,-2.4820788530465947,16.193548387096776,17.194444444444443,-1.000896057347667,18.870967741935484,19.52777777777778,-0.6568100358422946,1
Northern Arizona,Evansville,2015,0.6571428571428571,0.5882352941176471,0.06890756302521006,68.57894736842105,70.88888888888889,-2.309941520467831,67.26315789473684,65.58333333333333,1.6798245614035068,40.39473684210526,40.416666666666664,-0.021929824561404132,23.105263157894736,24.97222222222222,-1.8669590643274852,23.36842105263158,23.5,-0.13157894736842124,57.23684210526316,51.5,5.7368421052631575,54.31578947368421,54.75,-0.4342105263157876,0.404,0.485,-0.08099999999999996,0.43,0.429,0.0010000000000000009,6.7105263157894735,4.25,2.4605263157894735,5.657894736842105,6.611111111111111,-0.9532163742690054,19.31578947368421,11.972222222222221,7.343567251461987,17.92105263157895,18.694444444444443,-0.7733918128654942,0.34700000000000003,0.355,-0.007999999999999952,0.316,0.354,-0.03799999999999998,15.657894736842104,16.694444444444443,-1.0365497076023384,14.868421052631579,11.972222222222221,2.8961988304093573,20.86842105263158,22.305555555555557,-1.4371345029239784,20.68421052631579,16.805555555555557,3.878654970760234,0.75,0.748,0.0020000000000000018,0.7190000000000001,0.7120000000000001,0.007000000000000006,13.18421052631579,7.888888888888889,5.2953216374269,9.052631578947368,9.583333333333334,-0.5307017543859658,38.5,32.44444444444444,6.055555555555557,32.81578947368421,31.416666666666668,1.3991228070175445,12.18421052631579,15.944444444444445,-3.7602339181286553,10.631578947368421,12.11111111111111,-1.4795321637426895,4.7894736842105265,5.833333333333333,-1.0438596491228065,5.421052631578948,6.388888888888889,-0.9678362573099415,4.026315789473684,3.5833333333333335,0.4429824561403506,3.5,3.861111111111111,-0.36111111111111116,11.763157894736842,12.63888888888889,-0.8757309941520468,11.0,13.61111111111111,-2.6111111111111107,18.657894736842106,17.194444444444443,1.4634502923976633,18.36842105263158,19.52777777777778,-1.1593567251461998,1
UT-Martin,Evansville,2015,0.6571428571428571,0.6052631578947368,0.0518796992481203,70.29411764705883,70.88888888888889,-0.5947712418300597,65.41176470588235,65.58333333333333,-0.17156862745098067,40.44117647058823,40.416666666666664,0.024509803921567652,25.147058823529413,24.97222222222222,0.17483660130719159,23.676470588235293,23.5,0.1764705882352935,54.05882352941177,51.5,2.558823529411768,54.6764705882353,54.75,-0.07352941176470296,0.465,0.485,-0.019999999999999962,0.433,0.429,0.0040000000000000036,7.882352941176471,4.25,3.632352941176471,7.205882352941177,6.611111111111111,0.5947712418300659,20.029411764705884,11.972222222222221,8.057189542483663,20.764705882352942,18.694444444444443,2.070261437908499,0.394,0.355,0.039000000000000035,0.34700000000000003,0.354,-0.006999999999999951,12.117647058823529,16.694444444444443,-4.576797385620914,10.852941176470589,11.972222222222221,-1.1192810457516327,17.11764705882353,22.305555555555557,-5.187908496732028,15.323529411764707,16.805555555555557,-1.4820261437908506,0.708,0.748,-0.040000000000000036,0.708,0.7120000000000001,-0.004000000000000115,9.764705882352942,7.888888888888889,1.8758169934640527,8.411764705882353,9.583333333333334,-1.1715686274509807,34.55882352941177,32.44444444444444,2.114379084967325,30.470588235294116,31.416666666666668,-0.9460784313725519,12.970588235294118,15.944444444444445,-2.973856209150327,12.764705882352942,12.11111111111111,0.6535947712418313,5.235294117647059,5.833333333333333,-0.5980392156862742,5.735294117647059,6.388888888888889,-0.6535947712418304,1.8529411764705883,3.5833333333333335,-1.7303921568627452,3.088235294117647,3.861111111111111,-0.772875816993464,11.588235294117647,12.63888888888889,-1.0506535947712425,10.411764705882353,13.61111111111111,-3.1993464052287575,14.911764705882353,17.194444444444443,-2.2826797385620896,16.529411764705884,19.52777777777778,-2.9983660130718945,1
